"ID","assetPath","assetTexture0","assetTexture1","modelTextureId0","modelTextureId1","creatureMaterialEnum","scale","hitRadius","walkLand","walkAir","walkWater","walkHover","runLand","runAir","runWater","runHover","itemVisualTypeIdFeet","swimWaterDepth","race","sex","itemDisplayId00","itemDisplayId01","itemDisplayId02","itemDisplayId03","itemDisplayId04","itemDisplayId05","itemDisplayId06","itemDisplayId07","itemDisplayId08","itemDisplayId09","itemDisplayId10","itemDisplayId11","itemDisplayId12","itemDisplayId13","itemDisplayId14","itemDisplayId15","itemDisplayId16","itemDisplayId17","itemDisplayId18","itemDisplayId19","modelMeshId00","modelMeshId01","modelMeshId02","modelMeshId03","modelMeshId04","modelMeshId05","modelMeshId06","modelMeshId07","modelMeshId08","modelMeshId09","modelMeshId10","modelMeshId11","modelMeshId12","modelMeshId13","modelMeshId14","modelMeshId15","groundOffsetHover","groundOffsetFly"
4727,"Art\FX\Model\Impacts\Sparks_Splash\Sparks_Splash.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4728,"Art\Creature\Meomoth\Meomoth.m3","Art\Creature\Meomoth\Textures\Meomoth_Exotic_Color.tex","Art\Creature\Meomoth\Textures\Meomoth_Exotic_Normal.tex",1,2,5,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4729,"Art\Prop\Housing\BuildAnimations\Test\PRP_BuildAnim_1x1_Test.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4731,"UI\Interface\Overheads\friends_family\UI_Datachron_Colonist.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4732,"UI\Interface\Overheads\friends_family\UI_Datachron_Soldier.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4733,"UI\Interface\Overheads\friends_family\UI_Datachron_Scientist.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4734,"UI\Interface\Overheads\friends_family\UI_Datachron_Explorer.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4735,"","","",0,0,7,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,3,1,1234,599,606,309,2226,2227,2220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4736,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,2247,1285,1055,1786,6,756,1736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4737,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,2246,1428,1459,1587,1489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4738,"","","",0,0,0,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,4,0,2246,4294967295,4294967295,2248,4294967295,4294967295,4294967295,1648,1697,1729,1715,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4739,"","","",0,0,7,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,3,0,1738,881,908,20,956,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4740,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,2366,2368,2367,530,2369,2370,4294967295,1056,135,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4742,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,4,0,2246,1644,1667,1734,2267,1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4743,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,2340,2339,1163,4294967295,2336,436,4294967295,1053,1791,6,227,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4744,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,3,1,1139,521,4294967295,1142,1138,1140,4294967295,309,2226,2227,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4745,"Art\Creature\EldanCaretaker\EldanCaretaker_Torso.m3","","",0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4746,"Art\Creature\EldanCaretaker\EldanCaretaker_Torso.m3","Art\Creature\EldanCaretaker\EldanCaretaker_Red_Color.tex","",1,0,6,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4747,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,5,0,1172,1174,4294967295,1175,1171,1173,4294967295,2025,2081,1874,1779,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4748,"Art\Creature\Moodie\Moodie.m3","Art\Creature\Moodie\Moodie_WitchDoctor\Moodie_WitchDr_03_Color.tex","Art\Creature\Moodie\Moodie_WitchDoctor\Moodie_WitchDr_01_Normal.tex",1,2,0,1,1.1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4749,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,1318,496,1749,1321,1317,1319,4294967295,1429,1471,313,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4750,"Art\Prop\Constructed\Lootpile\PRP_LootPile_Generic_Gold_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4751,"Art\Prop\Constructed\Player_Paths\Explorer\PRP_PlayerPaths_Explorer_EldanPlatform_000.m3","","",0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4752,"Art\Prop\Constructed\Tents\DAS\PRP_DAS_TentDoor_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4753,"","","",0,0,7,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,5,0,1172,1308,4294967295,97,1271,1307,4294967295,2020,2043,1875,1774,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4754,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,13,0,1390,1268,4294967295,4294967295,1389,4294967295,4294967295,2106,2154,318,2193,2201,2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4755,"Art\Prop\Constructed\MISC\PRP_Eldan_Projector.m3","","",0,0,0,1,4.4,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4756,"Art\Prop\Housing\BuildAnimations\Test\PRP_BuildAnim_1x2_Test.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4757,"Art\Prop\Housing\BuildAnimations\Test\PRP_BuildAnim_2x2_Test.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4758,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,5,1,1221,1135,4294967295,4294967295,574,1198,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4759,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,4,1,2247,4294967295,2250,4294967295,4294967295,4294967295,4294967295,315,2357,2364,2210,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4760,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,5,0,694,1308,4294967295,4294967295,1265,1198,4294967295,2024,2073,1878,1780,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4761,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,5,1,1272,1274,4294967295,4294967295,1276,1307,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4762,"Art\FX\Model\Props\Flare_RED\Flare_Up_32m_RED.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4763,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,4,1,2247,2251,315,640,316,2210,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4764,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,13,0,1739,4294967295,45,4294967295,4294967295,4294967295,4294967295,2107,2164,318,2193,2196,2191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4765,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,2348,462,4294967295,4294967295,1384,165,4294967295,1428,1458,2385,1490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4766,"","","",0,0,3,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,2246,1210,25,1795,6,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4767,"Art\Prop\Constructed\Netting\Marauder\PRP_Netting_Marauder_HangingNet_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,315,2357,2361,2206,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4768,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,13,0,1737,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,2101,2111,318,2193,2233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4769,"","","",0,0,7,1,1.5,3,9,2.25,3,10,30,7.5,10,1,0.5,3,0,1738,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,880,898,20,974,1084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4770,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1351,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,1053,1025,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4771,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,1351,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,1427,1455,2385,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4772,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,2247,2251,1424,1422,1587,1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4773,"Art\Prop\Constructed\Machinery\Defiance\PRP_DefianceMilitary_PerimeterFence_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4774,"Art\Creature\AgressorBot\AgressorBot.m3","Art\Creature\AgressorBot\Protostar\saboteurbot_protostar_color.tex","Art\Creature\AgressorBot\Protostar\saboteurbot_protostar_normal.tex",1,2,6,1,1,3,9,2.25,3,10,30,7.5,10,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4776,"","","",0,0,3,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,5,0,1737,2022,2058,1872,1782,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4777,"Art\Prop\Constructed\Lifter\PRP_Lifter_Imperium_White_001.m3","","",0,0,3,1,1,1,9,2.25,1,1,30,7.5,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
4778,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,4,1,1738,315,640,316,2210,2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4779,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1737,187,200,6,231,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4780,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1737,1054,1032,6,232,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4781,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,2379,1761,2380,4294967295,1759,1760,4294967295,1053,1025,6,185,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4782,"Art\Dev\gray_sphere.m3","","",0,0,7,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4783,"Art\Prop\Constructed\Totems\Murg\PRP_Totem_MurghScreamingGord_002.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4784,"Art\Dev\grey_sphere.m3","","",0,0,7,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4785,"Art\Prop\Constructed\Barrel\Pell\PRP_Barrel_PellBarrel_GoopFilled_001.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4786,"Art\Prop\Constructed\Barrel\Pell\PRP_Barrel_PellBarrel_GoopFilled_002.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4787,"Art\Prop\Constructed\Barrel\Pell\PRP_Barrel_PellBarrel_GoopFilled_003.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4788,"Art\FX\3D\Dots_Sphere_YLW\Dots_Sphere_Short_YLW.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4789,"Art\NPC\Lopp\Lopp_Base\Lopp_Base.m3","Art\NPC\Lopp\Lopp_F\NPC_Lopp_F_01_Color.tex","Art\NPC\Lopp\Lopp_F\NPC_Lopp_F_01_Normal.tex",1,2,3,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4790,"Art\Prop\Natural\WorldRuins\SummoningStone\PRP_WorldRuins_AncientSummoningStone_001.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4791,"Art\Prop\Constructed\Floors\Eldan\PRP_Floor_Pod_Prison_Small_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4792,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,2239,1053,1022,6,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4793,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,2239,305,311,2385,1520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4794,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,2239,1428,1464,2385,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4795,"","","",0,0,3,1,1,3,9,2.25,3,9,30,7.5,10,1,0.5,13,0,2105,2149,318,2193,2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4796,"","","",0,0,3,1,1.2,3,9,2.25,3,10,30,7.5,10,1,0.5,5,0,2019,2026,1871,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4797,"","","",0,0,7,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,3,0,1336,1268,1280,1282,1223,1190,881,907,20,954,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4798,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,3,0,882,920,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4799,"Art\FX\Model\Props\Fire_GroundSmolder_5m_RED\Fire_GroundSmolder_wDecal_5m_RED.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4800,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,3,0,1390,529,4294967295,4294967295,574,4294967295,4294967295,879,890,20,958,1078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4802,"Art\Prop\Constructed\WalkWays\SanctuaryCommon\PRP_SideWalk_SanctuaryCommonStraight_Brown_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4803,"Art\Prop\Housing\BuildAnimations\Test\PRP_BuildAnim_1x1_Vehicles_Test.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4804,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,2348,2343,4294967295,4294967295,2336,4294967295,4294967295,5,139,6,439,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4805,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,3,0,1738,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,19,551,1589,986,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4806,"","","",0,0,3,1,1,1.5,9,2.25,3,5,30,7.5,10,1,0.5,1,0,454,455,2388,25,190,6,439,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4807,"","","",0,0,3,1,1,1.5,9,2.25,3,5,30,7.5,10,1,0.5,1,1,454,455,2388,1425,1430,313,1342,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4808,"","","",0,0,3,1,1,1.5,9,2.25,3,5,30,7.5,10,1,0.5,1,0,454,455,2388,1054,1029,6,439,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4809,"","","",0,0,3,1,1,1.5,9,2.25,3,5,30,7.5,10,1,0.5,1,1,454,455,2388,1428,1457,313,1342,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4810,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,4,0,1740,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,1643,1650,1729,1713,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4811,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1740,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,1056,1800,6,228,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4812,"Art\Creature\Spider\Spider.m3","Art\Creature\Spider\Textures\spider_variant02_color.tex","",1,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4813,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,1739,1427,1455,1587,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4814,"Art\Creature\MetalMaw\MetalMaw.m3","","",0,0,0,1,10,6.5,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4815,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,3,1,1738,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,309,2226,2227,2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4816,"","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,1,1740,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,305,311,313,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4817,"Art\Prop\Constructed\Container\Marauder\PRP_Maruader_SafeTallGold_Red_000.m3","","",0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4818,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,2,0.5,1,0,1318,1320,4294967295,4294967295,1317,4294967295,4294967295,187,1798,6,231,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
4819,"","","",0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,3,0.5,1,1,1380,1303,4294967295,4294967295,1378,1381,4294967295,1425,1431,1587,1481,1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
