"ID","spell4Id","telegraphDamageId"
39021,75353,13795
39022,75357,13791
39023,75357,13794
39033,75314,13757
39034,75315,13796
39040,75366,2720
39042,75367,2720
39043,75359,13801
39044,75359,13802
39045,75359,13805
39046,75361,13803
39047,75361,13804
39048,75361,13805
39049,75369,2519
39051,43492,3712
39064,75423,13811
39069,75434,2444
39070,75436,3605
39071,75433,1991
39072,75438,2444
39073,72998,13813
39082,75446,13760
39090,75448,13814
39091,75448,13815
39092,75448,13816
39095,75449,13818
39098,75464,13817
39101,75466,13819
39102,75467,13820
39104,75468,13821
39107,75469,13822
39112,75475,7108
39118,75476,7110
39120,75483,13823
39122,75490,13825
39134,75501,13826
39139,75502,13827
39140,75500,13828
39144,75511,13829
39148,75514,2151
39156,75516,13826
39166,75518,13829
39167,75517,13830
39168,75515,13830
39171,75519,13829
39176,75522,13831
39180,75523,13832
39182,75532,1991
39183,75533,1991
39187,75535,1991
39188,75536,1991
39189,75540,13833
39196,75543,13834
39198,74762,13835
39205,74762,13836
39207,75545,13837
39208,75546,13838
39227,75599,13843
39228,75599,13844
39229,75599,13845
39230,75599,13842
39234,75513,13846
39242,75602,13848
39246,75606,13782
39249,75607,13769
39250,75592,13849
39276,46054,4758
39277,75619,4758
39286,75619,13861
39287,46054,13861
39288,75625,13857
39289,75625,13858
39290,75625,13859
39291,75625,13860
39296,75624,13857
39297,75624,13858
39298,75624,13859
39299,75624,13860
39314,31404,13866
39321,42069,13867
39351,75636,13878
39375,75661,4758
39376,75661,13861
39378,75660,13884
39383,75662,13885
39384,75663,13885
39392,75432,13886
39422,75683,13894
39424,75672,13895
39441,75696,4622
39444,75700,13896
39445,75656,9592
39446,75703,7019
39447,75703,7020
39448,75703,7021
39449,75704,7019
39450,75704,7020
39451,75704,7021
39452,75705,3791
39453,75705,3792
39454,75705,3793
39455,75706,3791
39456,75706,3792
39457,75706,3793
39459,75708,13838
39463,75711,13838
39465,75712,13838
39470,75716,13900
39478,75717,12095
39479,75717,12113
39480,75728,13905
39487,75729,13540
39488,75729,13541
39500,75738,13906
39501,75738,13907
39502,75739,1991
39516,75746,13908
39517,75746,13909
39518,75746,13910
39519,75746,13911
39520,75745,13912
39521,75745,13913
39522,75745,13914
39523,75745,13915
39524,75745,13916
39525,75745,13917
39530,75749,13918
39531,75747,13919
39537,75748,13920
39551,75766,13454
39554,75772,13921
39555,75772,13922
39556,75772,13923
39557,75775,13924
39563,75788,3805
39564,75788,3806
39565,75789,3805
39566,75789,3806
39567,75790,3805
39568,75790,3806
39574,75792,13928
39575,75792,13929
39576,75792,13930
39577,75792,13931
39578,75792,13932
39579,75793,13933
39587,33240,13935
39588,75840,1334
39598,75847,11834
39599,75848,11835
39600,75849,11836
39601,71958,11834
39602,71958,11836
39603,71958,11835
39604,75823,13936
39605,75824,13936
39622,75880,13937
39623,75865,13938
39624,75865,13939
39630,75884,13751
39632,75885,13752
39634,75886,13752
39636,75887,13751
39641,75885,13751
39651,75891,13942
39652,75891,13943
39654,75888,13941
39656,75819,13944
39657,75820,13945
39669,75904,13938
39671,75870,13946
39672,75889,13940
39677,75908,13947
39678,75908,13948
39679,75909,13949
39690,75922,43
39691,75922,44
39692,75922,45
39693,75922,46
39694,75922,47
39696,75925,5817
39697,75925,5818
39698,75925,5819
39699,75925,5820
39700,75925,5821
39701,75925,11129
39702,75926,6986
39703,75926,6987
39704,75926,6988
39705,75926,6989
39706,75926,6990
39707,75926,6991
39708,75926,6992
39709,75926,6993
39718,75926,7002
39719,75928,5892
39720,75928,5893
39721,75928,5894
39722,75929,5902
39731,75936,13950
39805,75957,7119
39818,75958,13952
39819,75959,13953
39820,75959,13954
39821,75958,13955
39826,75964,13956
39827,75965,13957
39828,75965,13958
39829,56603,13959
39830,53338,13960
39831,53366,13960
39835,75993,4758
39836,75993,13861
39841,75994,1371
39842,75995,13974
39847,75996,1371
39848,75995,13975
39849,75995,13976
39850,75995,13977
39851,75995,13978
39852,75995,13979
39853,75995,13980
39854,75995,13981
39855,75995,13982
39857,75995,13984
39858,75995,13985
39859,75995,13986
39860,75995,13987
39861,75995,13988
39862,75995,13989
39863,75995,13990
39864,75995,13991
39865,75995,13992
39866,75995,13993
39867,75995,13994
39868,43468,3693
39870,49023,3693
39872,49025,3693
39876,75999,13995
39884,76002,3693
39887,76003,3694
39889,76004,3694
39893,76005,3693
39898,76006,3693
39903,76007,3693
39908,76008,3693
39913,76009,3693
39918,76010,3693
39923,76011,3693
39928,76012,3693
39931,76013,3694
39933,76014,3694
39935,76015,3694
39937,76016,3694
39939,76017,3694
39941,76018,3694
39943,76019,3694
39945,76020,3694
39947,76021,3694
39949,76022,3694
39951,76023,3694
39953,76024,3694
39955,76025,3694
39957,76026,3694
39959,76027,3694
39961,76028,3694
39964,76030,13996
39965,76030,13997
39966,76030,13998
39967,76030,13999
39995,75920,14000
39996,76040,14001
40005,76039,14005
40006,76044,14006
40020,76050,1991
40028,76052,14007
40041,76061,14012
40042,76037,14013
40043,76038,14014
40044,76038,14015
40045,76038,14016
40046,76038,14017
40047,76038,14018
40048,76038,14019
40050,76060,14008
40051,76060,14009
40052,76060,14010
40053,76060,14011
40059,76064,14024
40065,76056,14025
40066,76057,14025
40101,76071,14028
40102,76072,14028
40103,76097,2241
40112,76095,14029
40113,76095,14030
40118,76106,14028
40119,76098,14031
40144,76145,14037
40145,76146,14036
40146,76146,14032
40147,76146,14033
40148,76146,14034
40149,76146,14035
40152,76150,13936
40154,76151,13936
40156,76152,13936
40158,76153,13936
40161,76160,14038
40166,76161,14040
40170,76162,14040
40174,76156,14042
40186,76175,14043
40188,76172,13396
40189,76085,14044
40190,76085,14045
40191,76035,14046
40192,76035,14047
40193,76034,14048
40194,76034,14049
40195,76179,14050
40196,76179,14051
40197,76179,14052
40198,76179,14053
40208,76183,14054
40209,49147,7119
40210,49148,7119
40211,49149,7119
40214,49158,7119
40215,49165,7117
40216,49166,7117
40217,49167,7117
40242,47441,14061
40243,47364,14060
40247,76209,14062
40248,33691,14063
40250,75924,14065
40252,75620,14066
40253,75630,14066
40266,76219,13854
40267,76219,14055
40268,76219,14056
40269,76219,14057
40282,76220,13854
40283,76220,14055
40284,76220,14056
40285,76220,14057
40289,76221,14068
40292,76225,14069
40296,76233,14058
40298,76194,14059
40314,76250,14070
40315,76259,14071
40318,76260,13392
40319,76261,14071
40322,76235,14074
40324,76246,14075
40326,76256,14076
40340,76269,14078
40344,76251,14079
40345,76251,14080
40346,76251,14081
40347,76251,14082
40348,76251,14083
40350,76225,14085
40353,76275,14079
40365,76267,2435
40369,76278,14084
40370,76277,14090
40371,76275,14086
40372,76275,14087
40373,76275,14088
40374,76275,14089
40375,76271,14091
40376,76218,1371
40384,76294,13392
40385,76292,14092
40388,76296,13392
40391,76297,13392
40398,76282,14093
40399,76287,14094
40400,76304,14094
40401,76193,2523
40402,76192,2523
40403,76311,3939
40406,76312,14095
40407,75503,14096
40408,75504,14096
40430,76319,14098
40431,76319,14099
40432,76319,14100
40433,76319,14101
40434,76319,14102
40435,76319,14103
40446,34774,205
40447,34787,205
40452,76324,14092
40457,76326,14092
40462,76328,14092
40466,76330,13753
40468,76331,13754
40470,76332,13754
40480,76333,13747
40493,76335,13770
40501,76337,13868
40502,76337,13869
40503,76337,13870
40504,76337,13871
40505,76337,13872
40506,76337,13873
40507,76337,13874
40508,76337,13875
40509,76337,13876
40514,76339,14107
40516,76341,14079
40525,76341,14108
40526,76341,14109
40527,76341,14110
40528,76341,14111
40533,76342,14112
40556,76347,14113
40557,76347,14115
40558,76347,14116
40559,76347,14117
40560,76347,14118
40561,76347,14119
40562,76347,14120
40563,76347,14121
40564,76336,13774
40565,76347,14114
40566,76317,14122
40567,76348,2259
40568,76349,2259
40569,76350,2259
40570,76351,2259
40571,76352,2259
40572,76353,2259
40573,76354,3440
40576,34060,14123
40577,75333,14124
40580,76380,14125
40581,76381,14126
40582,76382,14127
40583,75370,14128
40609,75499,14129
40610,76408,14130
40628,76428,9592
40629,76431,137
40634,76435,204
40636,76435,137
40637,76436,204
40639,76436,137
40654,76439,14131
40655,76441,14132
40656,76443,3509
40657,76443,3510
40658,76445,2882
40659,76445,2883
40661,76445,10955
40663,76446,4736
40664,76446,10954
40665,76449,284
40666,76449,285
40667,76454,9457
40668,76454,10882
40669,76454,10883
40670,76457,14133
40675,76457,14134
40676,76457,14135
40677,76457,14136
40679,76457,14137
40683,76462,168
40687,76463,168
40691,76464,168
40696,76465,2554
40701,76466,2554
40706,76467,2554
40707,76469,168
40709,76471,168
40710,76472,168
40711,76475,168
40712,76476,168
40713,76477,168
40715,76480,168
40717,76481,168
40719,76482,168
40722,76483,14138
40723,76484,168
40724,76457,14139
40725,76485,1013
40726,76485,1014
40729,76486,1015
40730,76487,1016
40737,76492,1238
40742,76380,14142
40743,76381,14143
40746,76468,14140
40747,76468,14141
40748,76501,2071
40750,76502,2077
40753,76503,2080
40756,76496,14144
40757,76496,14146
40758,76499,14146
40759,76504,2087
40760,76504,2595
40761,76506,2087
40762,76506,2595
40763,76507,2088
40764,76505,8809
40765,76460,14147
40767,76512,2091
40774,76517,11137
40775,76517,11138
40786,76523,14122
40787,76524,2275
40788,76525,2276
40789,76439,14150
40790,76439,14151
40791,76441,14148
40792,76441,14149
40801,76536,14122
40808,76546,2055
40809,76546,2056
40813,76537,14152
40814,76556,137
40815,76556,204
40816,76561,2400
40817,76554,14154
40818,76538,14155
40819,76539,14155
40820,76555,14156
40825,76292,14157
40826,76324,14157
40827,76326,14157
40828,76328,14157
40829,76567,14158
40838,76548,14160
40839,76554,14161
40841,76571,14162
40842,76573,14163
40846,76576,14164
40847,76578,14165
40857,76589,13392
40862,76591,13392
40865,76592,13392
40869,76593,14168
40873,76594,14169
40888,76602,155
40889,76603,162
40890,76603,2165
40891,76604,162
40892,76604,2165
40893,76605,162
40894,76605,2165
40895,76606,133
40896,76606,125
40897,76606,2169
40898,76607,195
40899,76607,1217
40901,76609,1221
40902,76610,1221
40903,76611,1221
40904,76612,1221
40907,76613,11012
40908,76613,11013
40909,76614,1293
40910,76614,1294
40911,76614,1295
40912,76614,1163
40915,76614,11014
40916,76618,1103
40917,76618,1214
40918,76619,14171
40920,76595,14170
40921,76607,1221
40922,76608,1221
40923,76596,14172
40924,76623,3358
40928,76624,3358
40934,76625,2933
40936,76626,523
40937,76626,4781
40938,76627,2343
40939,76628,2343
40941,76630,2897
40944,76631,2899
40948,76632,2900
40950,76620,14173
40951,76636,2784
40956,76638,4758
40957,76638,13861
40964,76639,14174
40965,76640,8978
40966,76644,14175
40967,76644,14176
40968,76645,212
40969,76645,215
40970,76645,216
40971,76645,3299
40972,76645,3300
40973,76645,3301
40974,76646,213
40975,76646,217
40976,76646,218
40977,76647,2799
40978,76647,2800
40981,76651,2823
40982,76651,2824
40984,76651,9606
40985,76654,7038
40986,76654,7039
40988,76658,2836
40989,76658,2837
40990,76660,1531
40992,76660,2965
40995,76664,2394
40998,76672,14172
41046,39068,14180
41047,49558,14180
41048,49560,14180
41049,49561,14180
41050,49562,14180
41051,49563,14180
41052,49564,14180
41053,49565,14180
41054,49566,14180
41055,53286,14180
41056,53287,14180
41057,53288,14180
41058,53289,14180
41059,53290,14180
41060,53291,14180
41061,53292,14180
41062,53293,14180
41063,53294,14180
41065,51697,2278
41067,51698,2278
41069,51699,2278
41070,34353,14181
41071,34353,14182
41072,48892,14181
41073,48892,14182
41074,48893,14181
41075,48893,14182
41076,48894,14181
41077,48894,14182
41078,48895,14181
41079,48895,14182
41080,48896,14181
41081,48896,14182
41082,48897,14181
41083,48897,14182
41084,48898,14181
41085,48898,14182
41086,48899,14181
41087,48899,14182
41091,76676,3693
41094,76678,3694
41096,76679,3694
41102,76686,7119
41103,76686,7117
41106,76692,205
41107,76692,132
41108,76693,205
41109,76693,132
41110,76694,205
41111,76695,205
41126,76717,6970
41127,76718,14183
41129,76721,14185
41130,76721,14186
41131,76721,14187
41132,76721,14188
41135,76711,14190
41136,76712,14190
41137,76713,14190
41138,76714,14190
41139,76715,14190
41140,76716,14190
41151,76724,14184
41152,76723,14191
41156,30852,14193
41158,76731,1991
41160,76728,2397
41161,76739,14195
41170,76745,14196
41171,76738,14194
41186,76760,11101
41189,76762,14198
41190,76762,14199
41191,76754,14200
41192,76764,11101
41195,76765,12356
41196,76757,12157
41202,76769,14200
41203,76768,14202
41207,76771,12356
41218,72772,14205
41219,76772,14203
41220,76772,14204
41245,76785,14206
41246,76576,14207
41247,76587,14207
41248,76593,14207
41249,76594,14207
41256,76801,13396
41263,76803,13418
41312,76817,14212
41317,76820,14213
41318,76823,9083
41319,48587,14214
41320,48587,14215
41334,76838,204
41336,76838,137
41337,76839,204
41339,76839,137
41340,76840,204
41342,76840,137
41344,76842,204
41345,76842,137
41347,76845,14216
41352,76834,2199
41353,35356,2199
41359,76849,2199
41362,76850,2199
41365,76851,2199
41368,76852,2199
41371,76853,2199
41372,28384,7372
41373,28382,7372
41376,76854,2199
41379,76855,2199
41382,76856,2199
41385,76857,2199
41388,76858,2199
41414,76884,204
41416,76884,137
41417,76885,204
41419,76885,137
41420,76886,204
41422,76886,137
41423,76887,204
41425,76887,137
41426,76888,204
41428,76888,137
41429,76889,204
41431,76889,137
41432,76890,204
41434,76890,137
41435,76891,204
41437,76891,137
41438,76892,204
41440,76892,137
41441,76893,204
41443,76893,137
41444,76894,204
41446,76894,137
41447,76895,204
41449,76895,137
41450,76896,204
41452,76896,137
41453,76897,204
41455,76897,137
41456,76898,204
41458,76898,137
41459,76899,204
41461,76899,137
41462,76900,204
41464,76900,137
41465,76901,204
41467,76901,137
41468,76902,204
41470,76902,137
41471,76903,204
41473,76903,137
41474,76904,204
41476,76904,137
41477,76905,204
41479,76905,137
41480,76906,204
41482,76906,137
41483,76907,204
41485,76907,137
41486,76908,204
41487,76908,137
41488,76909,204
41489,76909,137
41490,76910,204
41491,76910,137
41492,76911,204
41493,76911,137
41494,76912,204
41495,76912,137
41496,76913,204
41497,76913,137
41498,76914,204
41499,76914,137
41500,76915,204
41501,76915,137
41507,76917,14217
41508,75338,14218
41509,75341,14218
41519,76927,6970
41521,76929,6970
41524,76930,6970
41526,76931,6970
41528,76932,6970
41530,76933,6970
41532,76934,6970
41534,76935,6970
41536,76936,6970
41538,76937,6970
41540,76938,6970
41542,76939,6970
41544,76940,6970
41546,76941,6970
41548,76942,6970
41550,76943,6970
41552,76944,6970
41554,76945,6970
41556,76946,6970
41557,76947,14220
41558,57608,8995
41559,57630,14221
41560,48922,205
41561,48923,205
41562,48924,205
41563,48925,205
41564,48926,205
41565,48927,205
41566,48928,205
41567,48929,205
41568,48931,205
41569,48932,205
41570,48933,205
41571,48934,205
41572,48935,205
41573,48936,205
41574,48938,205
41575,48937,205
41617,76962,2391
41628,76980,14162
41644,76990,14229
41652,76993,2508
41653,76689,2571
41663,76999,14202
41670,77000,14230
41680,77003,14231
41685,77004,14232
41688,77018,14232
41691,77020,14232
41694,77022,14232
41697,77024,14232
41700,77026,14232
41703,77028,14232
41706,77030,14232
41722,38220,14234
41723,77034,14233
41724,77033,14233
41734,76762,14235
41735,76762,14236
41768,77081,14243
41769,77081,14244
41829,46973,14245
41830,77109,14246
41834,55512,2867
41835,55512,2865
41836,55513,2865
41837,55513,2867
41838,55514,2865
41839,55514,2867
41840,55515,2865
41841,55515,2867
41842,55516,2865
41843,55516,2867
41844,57170,14248
41845,55504,2873
41846,55504,2874
41847,55505,2873
41848,55505,2874
41849,55506,2873
41850,55506,2874
41851,55507,2873
41852,55507,2874
41853,55508,2873
41854,55508,2874
41859,77111,13396
41866,77113,13418
41867,36519,7801
41870,47052,5018
41889,77138,7119
41896,77044,14251
41904,77141,13934
41917,77148,14253
41918,28868,14254
41923,77168,14096
41926,77169,14096
41927,77170,907
41928,77170,908
41929,77170,909
41930,77170,910
41931,77170,911
41932,77170,912
41933,77170,913
41934,77170,914
41935,77170,915
41936,77170,916
41937,77170,917
41938,77170,918
41939,77170,919
41940,77170,920
41941,59465,14255
41942,59465,14256
41943,59465,14257
41944,59465,14258
41945,59465,14259
41946,59465,14260
41951,75921,14263
41952,75921,14264
41953,41756,14261
41954,55187,14261
41955,55188,14261
41956,55190,14261
41957,55191,14261
41958,55192,14261
41959,55193,14261
41960,55194,14261
41961,55195,14261
41962,72247,14265
41963,72248,14265
41967,77187,14266
41968,77187,14267
41970,77187,14269
41971,77187,14268
41972,77191,11101
41973,77192,11101
41999,77188,2435
42002,77205,14270
42003,77205,14271
42034,77224,212
42035,77224,215
42036,77224,216
42037,77224,3299
42038,77224,3300
42039,77224,3301
42040,77225,213
42041,77225,217
42042,77225,218
42046,77227,14274
42048,77235,2298
42049,75276,14275
42050,75277,14275
42051,75289,14276
42052,75323,14277
42053,75330,14278
42054,75625,13862
42055,75625,13864
42056,75624,13862
42057,75624,13864
42058,71628,14279
42059,75632,14280
42060,75632,14281
42061,75632,14282
42062,75632,14283
42063,75632,14284
42064,75632,14285
42065,75632,14286
42066,75632,14287
42067,75632,14288
42068,75632,13870
42069,75632,13871
42070,75632,13872
42071,75632,13874
42072,75632,13873
42073,75632,13875
42074,75632,13868
42075,75632,13869
42076,72948,14289
42078,77249,14290
42079,77251,5923
42080,77251,5924
42102,77264,14291
42103,77264,14292
42104,77264,14293
42105,77264,14294
42106,77264,14296
42107,77264,14297
42108,77264,14298
42109,77264,14299
42110,77265,14291
42111,77265,14292
42112,77265,14293
42113,77265,14295
42114,77265,14296
42115,77265,14297
42116,77265,14298
42117,77265,14300
42118,77278,3722
42119,77279,3722
42120,77280,3722
42121,77281,3722
42122,77282,3722
42123,77283,3722
42124,77284,3722
42125,77285,3722
42132,77293,14303
42133,77298,3722
42134,77299,3722
42135,77300,3722
42136,77301,3722
42137,77302,3722
42138,77303,3722
42139,77304,3722
42140,77305,3722
42141,77306,3722
42142,77307,8978
42148,77309,14304
42151,77293,14302
42157,77312,14307
42158,77312,14308
42159,77312,14309
42160,77312,14310
42161,77312,14311
42162,77312,14312
42163,77313,9455
42164,77313,9456
42168,63229,14313
42169,48406,14314
42172,48407,2495
42182,53597,174
42188,77324,14319
42190,77329,14320
42200,66270,14315
42201,48162,14316
42204,77331,14322
42205,77332,14321
42206,72566,14323
42207,72566,14324
42208,72567,14323
42209,72567,14324
42210,72568,14323
42211,72568,14324
42212,77334,14325
42214,77330,14326
42215,77336,14327
42219,77207,14328
42220,30964,14329
42221,30964,14330
42222,65852,14329
42223,65852,14330
42231,77366,13482
42232,77366,13483
42233,77366,13484
42234,77366,13485
42235,77366,13486
42236,77366,13487
42237,77366,13488
42238,77366,13489
42239,77366,13490
42240,77366,13491
42241,77366,13492
42242,77366,13493
42243,77366,13494
42244,77366,13495
42252,77366,13503
42253,77366,13496
42282,77367,13517
42283,77367,13518
42284,77367,13519
42285,77367,13520
42286,77367,13521
42287,77367,13522
42288,77367,13523
42289,77367,13524
42290,77367,13525
42291,77367,13526
42292,77367,13527
42293,77367,13528
42294,77367,13529
42295,77367,13530
42296,77367,13531
42298,77367,13532
42304,77363,14332
42305,77370,14333
42306,77370,14334
42307,72072,14335
42308,72781,14336
42313,77374,14339
42315,77373,14337
42316,77373,14338
42317,77363,14331
42318,77362,14341
42319,77361,14341
42320,77373,14342
42332,77375,14345
42337,77377,14344
42343,77379,14346
42345,77380,14347
42349,77385,14349
42350,77385,14350
42351,77385,14351
42352,77385,14352
42353,71329,14353
42355,77387,14354
42396,77391,14369
42397,77391,14370
42398,77391,14371
42399,77391,14372
42400,77391,14373
42401,77391,14374
42402,77391,14375
42403,77391,14376
42404,77391,14377
42405,77391,14378
42406,77391,14379
42407,77391,14380
42408,77392,14355
42409,77393,14356
42410,77393,14357
42412,77394,14359
42413,77394,14360
42414,77395,14361
42415,77395,14362
42416,77395,14363
42417,77396,14364
42418,77396,14365
42419,77396,14366
42420,77396,14367
42446,77465,14382
42447,77466,14383
42448,77467,14383
42449,75759,14384
42498,77472,14385
42500,77473,14381
42549,77475,14386
42551,72654,14388
42554,77463,14389
42557,77483,14390
42561,77486,14391
42563,77487,14392
42566,77491,14393
42567,77401,14394
42568,77490,14395
42571,77492,14396
42572,77493,3535
42575,77494,14397
42578,77495,14397
42581,77496,14397
42583,77499,14398
42584,77391,14368
42585,33916,14399
42588,77507,14339
42589,77507,14340
42590,77507,14343
42596,77508,14400
42597,77508,14401
42598,77508,14402
42599,77509,14403
42600,77485,14404
42601,77485,14405
42602,77485,14406
42603,77485,14407
42604,77485,14408
42605,77485,14409
42606,77485,14410
42607,77485,14411
42608,77485,14412
42609,77513,14381
42610,77485,14413
42611,32661,14414
42612,31020,14415
42613,31019,14415
42634,77520,14416
42635,77521,14417
42636,77521,14418
42637,77521,14419
42638,77521,14420
42639,77521,14421
42640,77521,14422
42646,77528,14423
42648,77514,14424
42651,77374,14343
42652,77374,14340
42658,77547,14425
42659,77515,14426
42673,77552,14427
42674,46696,14428
42677,77571,14429
42678,77576,14325
42679,77577,14325
42680,72554,14430
42681,72555,14430
42682,77581,14431
42702,77587,14433
42715,77589,14434
42716,77515,14435
42717,77590,3805
42718,77590,3806
42719,77591,3805
42720,77591,3806
42721,77592,3805
42722,77592,3806
42723,77583,14432
42730,77601,14436
42731,77601,14437
42749,77605,13834
42750,77531,14438
42751,77602,14439
42752,77602,14440
42753,47964,10990
42754,47964,10992
42755,47964,10993
42756,47964,10994
42757,47964,5456
42759,77618,14441
42763,77621,14442
42764,77621,14443
42765,77621,14444
42766,77533,1371
42767,77597,14445
42787,77629,14458
42796,77635,14464
42797,77634,14463
42799,77636,14465
42800,77627,14446
42801,77632,14446
42805,77638,14446
42809,77639,14446
42813,77640,14446
42817,77641,14446
42821,77642,14446
42825,77643,14446
42829,77644,14446
42833,77645,14446
42837,77646,14446
42841,77647,14446
42845,77648,14446
42849,77649,14446
42853,77650,14446
42857,77651,14446
42858,77595,14466
42901,77394,14358
42907,77670,14469
42908,77671,14470
42914,77677,14468
42915,77676,14473
42921,77678,14471
42922,77679,14472
42925,77680,14467
42936,77677,14467
42937,77678,14467
42938,77679,14467
42940,77671,14474
42960,77691,14476
42964,77692,14475
42968,77696,14477
42969,77696,14478
42970,77696,14479
42971,77693,14481
42972,77675,14482
42973,77698,14482
42980,77706,14469
42981,77708,14484
42982,77707,14485
43003,77716,14486
43004,77716,14487
43005,77716,14488
43007,77722,14490
43011,77743,14491
43017,77759,14482
43020,77763,14482
43039,77765,14482
43047,77770,1991
43048,77738,14495
43049,77738,14496
43051,77786,14498
43055,77785,14497
43056,77785,14499
43059,77791,14500
43060,77791,14501
43114,77810,14503
43115,77810,14504
43116,77811,14505
43117,77811,14506
43118,77812,14507
43119,77812,14508
43127,77815,14511
43137,77816,14512
43138,77817,14513
43139,77818,14514
43143,77821,14482
43149,77822,14516
43150,70636,310
43151,70636,311
43152,70636,312
43153,77824,310
43154,77824,311
43155,77824,312
43156,77825,310
43157,77825,311
43158,77825,312
43159,77826,310
43160,77826,311
43161,77826,312
43162,77827,310
43163,77827,311
43164,77827,312
43165,77828,310
43166,77828,311
43167,77828,312
43168,77829,310
43169,77829,311
43170,77829,312
43171,77830,310
43172,77830,311
43173,77830,312
43174,77831,310
43175,77831,311
43176,77831,312
43177,70637,310
43178,70637,311
43179,70637,312
43182,77832,310
43183,77832,311
43184,77832,312
43187,77833,310
43188,77833,311
43189,77833,312
43192,77834,310
43193,77834,311
43194,77834,312
43197,77835,310
43198,77835,311
43199,77835,312
43216,77820,14517
43227,77839,14509
43228,77838,14518
43229,77809,14519
43230,77838,14520
43231,46881,14521
43237,46366,14522
43239,77846,14523
43250,77852,14524
43251,77857,14523
43252,77860,14525
43253,77860,14526
43254,77861,14482
43257,77595,14527
43258,77316,14528
43259,77845,14529
43263,77889,14530
43269,77896,14532
43270,77896,14533
43271,34286,14534
43275,77925,14535
43277,77932,14536
43278,77933,136
43279,77934,136
43280,77935,193
43281,77936,193
43282,77922,14537
43283,77940,193
43285,77941,14538
43288,77946,2176
43293,77947,2607
43294,77949,1958
43295,77949,1959
43298,77953,1958
43299,77953,1959
43304,77937,14539
43305,77937,14540
43306,77937,14541
43307,77937,14542
43308,77956,9455
43309,77956,9456
43314,77966,2102
43324,77971,2188
43325,77972,2189
43330,77970,14544
43332,77978,14538
43346,77981,13854
43347,77981,14055
43348,77981,14056
43349,77981,14057
43350,77323,14546
43357,77992,14475
43359,45263,14547
43360,77995,14535
43361,77996,2462
43367,78000,2859
43368,78000,2989
43369,78000,2991
43370,78001,2996
43371,78001,2997
43372,78001,2998
43378,78004,2892
43379,78004,3099
43380,78005,2892
43381,78005,3099
43382,78006,2888
43385,78006,2889
43394,78026,13801
43395,78026,13802
43396,78026,13805
43400,78029,168
43403,78031,2554
43406,78032,2554
43411,77969,14550
43413,77969,14551
43415,78044,1138
43416,78046,14220
43418,78047,5123
43419,78047,5124
43420,78048,4755
43434,78060,4708
43440,38507,14556
43441,49581,14556
43442,49580,14556
43443,49579,14556
43444,49578,14556
43445,49577,14556
43446,49582,14556
43447,49583,14556
43448,49584,14556
43449,78064,139
43450,78064,141
43451,61463,9196
43452,52707,14556
43453,52708,14556
43454,52709,14556
43455,52711,14556
43456,52710,14556
43457,52712,14556
43458,52713,14556
43459,52714,14556
43460,52715,14556
43465,78067,14557
43471,78073,9130
43472,78074,9130
43473,78075,9130
43478,78087,2406
43479,76257,14561
43480,76258,14562
43487,78089,14558
43493,78093,14077
43495,78094,14489
43500,78081,11327
43501,78081,11328
43502,78081,14563
43505,78098,11327
43506,78098,11328
43507,78098,14563
43508,78099,11327
43509,78099,11328
43510,78099,14563
43511,78100,11327
43512,78100,11328
43513,78100,14563
43514,78101,11327
43515,78101,11328
43516,78101,14563
43517,78102,11327
43518,78102,11328
43519,78102,14563
43520,78103,11327
43521,78103,11328
43522,78103,14563
43523,78104,11327
43524,78104,11328
43525,78104,14563
43526,78105,11327
43527,78105,11328
43528,78105,14563
43529,78106,2406
43536,78107,14566
43539,78107,14568
43540,78107,14567
43592,51803,2112
43593,51804,2112
43594,51805,2112
43595,51806,2112
43596,51807,2112
43597,51812,2116
43598,51812,2118
43599,51813,2116
43600,51813,2118
43601,51814,2116
43602,51814,2118
43603,51815,2116
43604,51815,2118
43605,51816,2116
43606,51816,2118
43607,53496,2116
43608,53496,2118
43609,53497,2116
43610,53497,2118
43611,53498,2116
43612,53498,2118
43613,53499,2116
43614,53499,2118
43615,53500,2116
43616,53500,2118
43617,53478,2112
43618,53479,2112
43619,53480,2112
43620,53481,2112
43621,53482,2112
43623,78146,1991
43641,78160,14569
43642,50181,14570
43647,78164,13722
43648,78164,13723
43650,78164,13726
43651,78165,7868
43653,78165,7898
43654,78166,7869
43657,78166,9289
43658,42931,14571
43660,78169,14539
43661,78169,14540
43662,78169,14541
43663,78169,14542
43664,78170,2462
43665,78171,2462
43666,78172,2462
43667,78173,2462
43668,78174,3063
43669,78175,3063
43671,78176,3063
43673,78177,3063
43674,35870,14573
43675,49730,14573
43676,49731,14573
43677,49732,14573
43678,49733,14573
43679,49734,14573
43680,49735,14573
43681,49736,14573
43682,49737,14573
43683,54717,14573
43684,54718,14573
43685,54719,14573
43686,54720,14573
43687,54721,14573
43688,54722,14573
43689,54723,14573
43690,54724,14573
43691,54725,14573
43692,77937,14574
43733,78205,14572
43734,78204,14572
43735,31026,14575
43744,48766,14576
43746,78225,10925
43748,78218,14579
43749,78218,14580
43750,78218,14581
43751,78218,14582
43753,78217,14584
43757,78217,14585
43759,78254,14579
43760,78254,14580
43761,78254,14581
43762,78254,14582
43772,78256,14586
43773,78256,14587
43774,78256,14588
43775,78256,14589
43781,78257,14586
43782,78257,14587
43783,78257,14588
43784,78257,14589
43785,49522,1236
43786,49521,1236
43787,49520,1236
