"ID","localizedTextIdMessage","delay","flags","creatureId","worldId","worldZoneId","minLevel","maxLevel","quest00","quest01","quest02","state00","state01","state02","factionId","classId","raceId","factionIdReputation","reputationMin","reputationMax","questIdDelivered","prerequisiteId","displayDuration","communicatorMessagesIdNext","communicatorPortraitPlacementEnum","communicatorOverlayEnum","communicatorBackgroundEnum"
6905,569616,0,1,59383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6906,570115,0,0,53989,0,2227,0,0,9001,0,0,12,0,0,0,0,0,0,0,0,0,29489,0,0,0,0,0
6907,570121,0,0,53989,0,2227,0,0,9001,0,0,12,0,0,0,0,0,0,0,0,0,29498,0,0,0,0,0
6908,0,0,0,47506,0,2191,32,0,0,0,0,0,0,0,0,0,0,0,0,0,8852,0,0,0,0,0,2
6909,570122,0,0,54311,0,2227,0,0,9009,0,0,12,0,0,0,0,0,0,0,0,0,29488,0,0,0,0,0
6910,570123,0,0,54311,0,2227,0,0,9009,0,0,12,0,0,0,0,0,0,0,0,0,29499,0,0,0,0,0
6911,0,0,0,47451,0,122,32,0,0,0,0,0,0,0,0,0,0,0,0,0,8843,0,0,0,0,0,1
6912,570353,7000,0,37777,0,0,0,0,7684,7687,0,3,0,0,0,0,0,0,0,0,7687,0,0,0,0,0,2
6913,0,7000,0,40383,0,0,0,0,8098,8101,0,3,0,0,0,0,0,0,0,0,8101,0,0,0,0,0,2
6914,0,0,1,37777,0,0,0,0,7684,7687,0,3,0,0,0,0,0,0,0,0,7687,0,0,0,0,0,2
6915,0,0,1,40383,0,0,0,0,8098,8101,0,3,0,0,0,0,0,0,0,0,8101,0,0,0,0,0,2
6916,570456,1000,1,47160,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
6917,570458,1000,1,47328,0,2434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
6919,570563,0,0,59830,0,0,50,0,9478,9478,0,1,14,0,0,0,0,0,0,0,0,0,6000,7033,0,0,3
6920,570564,1500,0,59830,0,0,50,0,9478,0,0,3,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,3
6921,570567,5000,0,62367,0,2071,0,0,9481,0,0,1,0,0,0,0,0,0,0,0,0,0,6000,6922,0,0,0
6922,570568,0,1,62367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
6923,570569,0,0,62367,0,0,0,0,9481,9481,0,5,15,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
6924,570570,5000,0,62366,0,2071,0,0,9488,0,0,1,0,0,0,0,0,0,0,0,0,0,6000,6925,0,0,0
6925,570571,0,1,62366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
6926,570572,0,0,62366,0,0,0,0,9488,9488,0,5,15,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
6927,570599,0,1,58330,0,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6928,570613,5000,3,59718,0,4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
6929,570624,2000,1,59987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0
6930,570626,0,0,59987,0,0,0,0,9501,0,0,7,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
6932,570817,1000,1,59986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,1
6933,570818,0,0,59986,0,0,0,0,9502,0,0,7,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,1
6934,0,0,0,51205,0,122,38,0,8972,0,0,0,0,0,0,0,0,0,0,0,8972,0,0,0,0,0,1
6935,0,0,0,51199,0,2191,38,0,8971,0,0,0,0,0,0,0,0,0,0,0,8971,29575,0,0,0,0,2
6936,570820,0,1,62367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0
6937,570821,0,0,62366,0,0,0,0,9500,0,0,1,0,0,0,0,0,0,0,0,0,0,5000,7050,0,0,0
6941,570869,0,0,59930,0,0,0,0,9494,0,0,3,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
6942,570875,0,0,59830,0,0,0,0,9558,0,0,1,0,0,0,0,0,0,0,0,0,40401,8000,0,0,0,0
6943,570876,0,0,59830,0,0,0,0,9558,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6944,570880,0,0,59830,0,0,0,0,9504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6945,570881,0,0,59830,0,0,0,0,9504,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6950,570897,0,0,62367,0,0,0,0,9480,0,0,1,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
6951,570898,0,0,62367,0,0,0,0,9497,0,0,1,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
6952,570902,0,0,62366,0,0,0,0,9474,0,0,1,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
6953,570903,0,0,62366,0,0,0,0,9560,0,0,1,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
6954,570904,10000,0,59830,0,0,0,0,9497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6956,570906,10000,0,59830,0,0,0,0,9489,0,0,1,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
6957,570907,0,0,59830,0,0,0,0,9490,0,0,1,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
6960,570913,0,0,59830,0,0,0,0,9490,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6961,570917,0,0,59830,0,0,0,0,9491,0,0,1,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
6963,570923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6964,570924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6967,0,0,0,36427,0,0,15,0,9438,0,0,0,0,0,0,0,0,0,0,0,9438,0,0,0,0,0,0
6968,0,0,0,36464,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,9469,0,0,0,0,0,0
6971,0,0,0,51199,0,0,38,0,7768,8971,0,3,0,0,0,0,0,0,0,0,8971,0,0,0,0,0,2
6972,0,0,0,51205,0,0,38,0,7768,8972,0,3,0,0,0,0,0,0,0,0,8972,0,0,0,0,0,1
6973,571142,0,1,52445,0,0,0,0,9016,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6974,571143,0,1,52445,0,0,0,0,9016,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6975,571144,0,1,52445,0,0,0,0,9016,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6976,571145,0,1,52445,0,0,0,0,9016,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6977,571146,0,1,52445,0,0,0,0,9016,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6978,571147,0,1,52445,0,0,0,0,9016,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6979,571141,0,0,52445,0,0,0,0,9016,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
6980,571223,0,0,59919,0,2382,0,0,9487,0,0,5,0,0,167,0,0,0,0,0,0,0,8000,0,0,0,0
6981,571227,0,0,59920,0,2382,0,0,9487,0,0,5,0,0,166,0,0,0,0,0,0,0,6000,0,0,0,0
6982,0,0,0,52044,0,2227,0,0,8996,0,0,4,0,0,0,0,0,0,0,0,8996,0,0,0,0,0,0
6983,571251,0,0,59919,0,2382,0,99,9487,0,0,6,0,0,167,0,0,0,0,0,0,0,8000,0,0,0,0
6984,571264,0,0,59920,0,2382,0,0,9487,0,0,6,0,0,166,0,0,0,0,0,0,0,8000,0,0,0,0
6985,0,0,0,52054,0,2227,0,0,9005,0,0,4,0,0,0,0,0,0,0,0,9005,0,0,0,0,0,0
6986,571285,0,0,59930,0,2382,0,0,9487,0,0,3,0,0,0,0,0,0,0,0,9493,0,8000,0,0,0,0
6987,571289,0,0,59930,0,2382,0,0,9493,0,0,3,0,0,0,0,0,0,0,0,9494,0,8000,0,0,0,0
6988,571409,0,0,52706,0,2951,0,0,9075,0,0,3,0,0,0,0,0,0,0,0,9053,0,0,0,0,0,0
6989,571418,0,0,52706,0,2955,0,0,9075,0,0,3,0,0,0,0,0,0,0,0,9053,0,0,0,0,0,0
6990,571518,0,0,59919,0,2382,0,99,9487,0,0,8,0,0,167,0,0,0,0,0,0,0,8000,0,0,0,0
6991,571519,0,0,59920,0,2382,0,99,9487,0,0,8,0,0,166,0,0,0,0,0,0,0,8000,0,0,0,0
6992,572040,1500,1,37924,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6993,572226,3000,0,16691,0,459,0,0,4520,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6994,572790,0,3,36877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6995,572791,0,3,36877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6996,572793,0,3,36877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
6997,0,20000,0,54073,0,0,0,0,9064,0,0,3,0,0,0,0,0,0,0,0,9074,0,10000,0,0,0,0
6998,573840,0,1,44722,0,1412,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0
6999,573925,0,1,37338,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000,574181,0,0,52047,0,0,0,0,8993,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7001,574182,0,0,52047,0,0,0,0,8993,0,0,16,0,0,0,0,0,0,0,0,0,22826,0,0,0,0,0
7002,574183,0,0,52047,0,0,0,0,8993,0,0,16,0,0,0,0,0,0,0,0,0,22830,0,0,0,0,0
7003,574188,0,0,52047,0,0,0,0,8993,0,0,16,0,0,0,0,0,0,0,0,0,22831,0,0,0,0,0
7004,574186,0,1,36617,0,1949,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0
7005,574189,0,0,52047,0,0,0,0,8993,0,0,16,0,0,0,0,0,0,0,0,0,22832,0,0,0,0,0
7006,574197,0,0,52047,0,0,0,0,8993,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7007,574216,0,1,31919,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7008,574492,0,1,19203,0,121,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0
7009,574512,0,1,60301,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010,574699,0,1,71111,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20627,5500,7666,1,1,1
7011,574762,0,1,60325,0,248,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7012,574778,0,1,24290,0,1215,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7013,574858,0,0,59537,0,0,0,0,9063,0,0,7,0,0,0,0,0,0,0,0,0,0,7500,7014,0,0,4
7014,574860,0,0,59537,0,0,0,0,9063,0,0,7,0,0,0,0,0,0,0,0,0,0,7500,7015,0,0,4
7015,574861,0,0,59537,0,0,0,0,9063,0,0,7,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,4
7016,574862,0,0,59537,0,0,0,0,9122,0,0,7,0,0,0,0,0,0,0,0,0,0,7500,7017,0,0,4
7017,574863,0,0,59537,0,0,0,0,9122,0,0,7,0,0,0,0,0,0,0,0,0,0,7500,7018,0,0,4
7018,574864,0,0,59537,0,0,0,0,9122,0,0,7,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,4
7019,0,0,0,35965,0,0,49,50,8357,0,0,3,0,0,0,0,0,0,0,0,9522,0,0,0,0,0,0
7020,0,0,0,35959,0,0,49,50,8357,0,0,3,0,0,0,0,0,0,0,0,9521,0,0,0,0,0,0
7021,576735,0,1,44154,0,1412,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0
7022,576753,0,1,36618,0,1949,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0
7023,576785,0,1,40636,0,2192,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,10000,7024,0,0,0
7024,576789,0,1,40636,0,2192,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0
7025,576793,0,1,40636,0,2192,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,8000,0,0,0,0
7026,577015,8000,1,51749,0,2121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7027,577547,0,1,26054,0,203,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0
7028,0,20000,0,54073,0,0,0,0,9123,0,0,3,0,0,0,0,0,0,0,0,9074,0,10000,0,0,0,0
7029,577875,0,0,59537,0,0,0,0,9063,0,0,8,0,0,0,0,0,0,0,0,0,0,9000,7030,0,0,4
7030,577879,0,0,59537,0,0,0,0,9063,0,0,8,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,4
7031,577880,0,0,59537,0,0,0,0,9122,0,0,8,0,0,0,0,0,0,0,0,0,0,9000,7032,0,0,4
7032,577881,0,0,59537,0,0,0,0,9122,0,0,8,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,4
7033,578164,0,1,59830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,3
7036,580225,0,1,59987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0
7037,580226,0,1,59986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7038,580725,0,1,37284,0,1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30336,10000,0,0,0,0
7041,0,0,1,24187,0,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5593,0,0,0,0,0,0
7042,0,0,1,24265,0,622,0,0,5595,0,0,0,0,0,0,0,0,0,0,0,5595,0,9500,0,0,0,0
7047,583180,0,0,62367,0,0,0,0,9485,0,0,1,0,0,0,0,0,0,0,0,0,0,6000,6936,0,0,0
7048,583209,0,0,33952,0,1803,50,0,7076,7078,7091,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,1
7049,583207,0,0,33960,0,1803,50,0,7075,7077,7090,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,2
7050,583208,0,1,62366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
7051,0,0,0,51115,0,1678,0,0,7018,0,0,3,0,0,0,0,0,0,0,0,7057,0,0,0,0,0,2
7055,0,0,0,59930,0,2382,50,50,9487,0,0,0,0,0,0,0,0,0,0,0,9487,30575,0,0,0,0,0
7056,0,0,1,11062,0,0,0,0,3479,0,0,0,0,0,0,0,0,0,0,0,3479,0,0,0,0,0,0
7057,0,0,1,11061,0,35,0,0,3480,0,0,0,0,0,0,0,0,0,0,0,3480,0,0,0,0,0,0
7058,584161,60000,0,62366,0,0,0,0,5594,0,0,3,0,0,0,0,0,0,0,0,0,30741,8000,0,0,0,0
7059,584162,60000,0,62366,0,0,0,0,8826,0,0,3,0,0,0,0,0,0,0,0,0,30742,8000,0,0,0,0
7060,584163,60000,0,62366,0,483,0,0,5920,5907,0,3,3,0,0,0,0,0,0,0,0,30743,8000,0,0,0,0
7061,584164,60000,0,62366,0,0,0,0,6913,6883,0,3,3,0,0,0,0,0,0,0,0,30744,8000,0,0,0,0
7062,584186,60000,0,62366,0,0,0,0,6714,6724,0,3,3,0,0,0,0,0,0,0,0,30745,8000,0,0,0,0
7063,584187,60000,0,62366,0,0,0,0,5854,5827,0,3,3,0,166,0,0,0,0,0,0,30746,8000,0,0,0,0
7064,584192,60000,0,62366,0,0,0,0,6463,7865,7885,3,3,3,0,0,0,0,0,0,0,30747,8000,0,0,0,0
7067,584269,60000,1,62367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30753,18000,0,0,0,0
7068,584277,60000,0,62367,0,0,0,0,8784,0,0,3,0,0,0,0,0,0,0,0,0,30754,8000,0,0,0,0
7069,584278,60000,0,62367,0,0,0,0,4829,0,0,3,0,0,0,0,0,0,0,0,0,30755,8000,0,0,0,0
7070,584293,60000,0,62367,0,0,0,0,6972,0,0,3,0,0,0,0,0,0,0,0,0,30756,8000,0,0,0,0
7071,584296,60000,0,62367,0,0,0,0,4512,4670,0,3,3,0,0,0,0,0,0,0,0,30757,8000,0,0,0,0
7072,584312,60000,0,62367,0,0,0,0,5854,5827,0,3,3,0,167,0,0,0,0,0,0,30758,8000,0,0,0,0
7073,584324,60000,0,62367,0,936,0,0,7864,7884,6159,3,3,3,0,0,0,0,0,0,0,30759,8000,0,0,0,0
7074,584371,8000,0,34137,0,1784,0,0,7100,0,0,2,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,2
7075,584433,0,0,62367,0,0,0,0,9485,9485,0,5,15,0,0,0,0,0,0,0,0,0,7000,0,0,0,0
7076,584435,0,0,62366,0,0,0,0,9500,9500,0,5,15,0,0,0,0,0,0,0,0,0,7000,0,0,0,0
7077,584444,8000,0,34140,0,1784,0,0,7099,0,0,2,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,1
7078,584486,0,0,62366,0,0,0,0,9474,0,0,5,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
7079,584494,0,0,62367,0,0,0,0,9480,9480,0,5,15,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
7080,584507,0,0,59830,0,0,0,0,9503,0,0,1,0,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
7081,584514,0,0,59830,0,0,0,0,9503,9503,0,5,15,0,0,0,0,0,0,0,0,0,8000,0,0,0,0
7082,584635,10000,0,59830,0,0,0,0,9559,0,0,1,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
7084,584649,10000,0,59830,0,0,0,0,9560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7088,585697,0,3,54740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7089,585698,0,3,54740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7090,585699,0,3,54740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7091,585700,0,3,54740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7092,585701,0,3,54740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7093,585702,0,3,54740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7094,585704,0,3,54740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7095,585822,3000,1,32348,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,2
7097,591827,0,1,56778,0,0,0,0,9274,0,0,11,0,0,166,0,0,0,0,0,9274,0,9500,0,0,0,0
7101,587573,2000,0,27697,1068,0,0,0,6246,6246,0,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7103,588307,3500,3,56272,0,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6483,0,0,1
7104,589372,0,3,58507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500,0,0,0,0
7105,589523,1000,0,27697,1068,0,0,0,6261,6261,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7106,589660,0,3,58369,0,4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7107,589661,0,3,58369,0,4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7108,589664,2000,1,27697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7109,589747,2000,1,27697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7110,589749,2000,1,27697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7111,589750,2000,1,27697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7112,589751,0,1,58369,0,4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7113,589757,3000,1,27697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7114,0,0,0
7114,589803,1000,1,27697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7115,640538,0,0,56159,0,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9471,0,0,0,0,0,0
7116,640537,0,0,56160,0,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9470,0,0,0,0,0,0
7117,0,0,1,56940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9318,0,0,0,0,0,1
7118,0,0,1,56941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9319,0,0,0,0,0,1
7119,0,0,1,56939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9323,0,0,0,0,0,2
7120,0,0,1,56938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9324,0,0,0,0,0,2
7121,592292,2000,3,27697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7122,592534,1000,3,27697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7123,592535,1000,3,27697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7124,592820,0,0,63359,0,0,0,0,9614,9614,0,5,15,0,0,0,0,0,0,0,0,0,0,7125,0,1,0
7125,592826,0,0,63359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7126,592828,0,0,63359,0,0,0,0,9614,9614,0,6,16,0,0,0,0,0,0,0,0,0,0,7129,0,1,0
7127,592829,3000,1,56578,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0
7128,592843,3000,1,56576,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0
7129,593001,0,0,63359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7130,594315,0,0,63359,0,0,0,0,9614,9614,0,7,17,0,0,0,0,0,0,0,0,0,0,7131,0,1,0
7131,594316,0,0,63359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7132,594319,0,3,63359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7133,594320,0,0,63359,0,0,0,0,9614,9614,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7134,0,0,0,63460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7135,0,0,0,63461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7136,0,0,0,63460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7137,0,0,0,63461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7138,594580,0,1,63460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,7139,0,0,3
7139,594570,0,0,63461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,4
7140,595684,0,3,62862,0,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,0,0
7141,595971,3500,3,56272,0,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6483,0,0,1
7142,596148,0,0,63359,0,0,0,0,9615,9615,0,5,15,0,0,0,0,0,0,0,0,0,0,7143,0,1,0
7143,596149,0,0,63359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7144,596150,0,0,63359,0,0,0,0,9615,9615,0,6,16,0,0,0,0,0,0,0,0,0,0,7145,0,1,0
7145,596151,0,0,63359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7146,596152,0,0,63359,0,0,0,0,9615,9615,0,7,17,0,0,0,0,0,0,0,0,0,0,7147,0,1,0
7147,596155,0,0,63359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7148,596156,0,3,63359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7149,596157,0,0,63359,0,0,0,0,9615,9615,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7150,596332,0,1,58264,0,4197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7151,596333,0,0,58264,0,4197,0,0,9375,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7152,596334,2000,1,65933,0,4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31333,13000,0,0,2,0
7153,596335,0,1,65933,0,4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7154,596377,22000,1,65933,0,4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31333,10000,0,0,2,0
7155,596378,40000,1,65933,0,4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31333,13000,0,0,2,0
7156,596565,0,1,56578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,7158,0,0,1
7157,596568,0,1,56576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,7158,0,0,2
7158,596572,0,0,63717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0
7161,596586,1000,3,63717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0
7164,596589,1000,3,63717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0
7167,596607,1000,3,63717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,7168,0,0,0
7168,596615,19000,3,63717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0
7171,596620,1000,3,63717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0
7174,596624,1000,3,63717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,0,0,0,0
7175,596625,2000,1,54823,0,0,47,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,1
7176,596640,4000,3,63717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0,0,0
7177,596727,2000,1,54823,0,0,47,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,1
7178,596734,0,3,62862,0,4389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0
7179,596735,2000,1,54823,0,0,47,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,1
