"ID","missileType","castStage","originUnitEnum","targetFlags","modelPath","fxPath","beamPath","beamSource","beamTarget","itemSlot","costumeSide","modelAttachmentIdCaster","modelAttachmentIdTarget","clientDelay","modelEventIdDelayedBy","flags","duration","frequency","speedMps","accMpss","revolverNestedMissileInitDelay","revolverNestedMissileSubDelay","spell4ClientMissileIdNested","revolverMissileImpactAssetPath","missileRevolverTrackId","birthAnchorPath","deathAnchorPath","trajAnchorPath","birthDuration","birthAnchorAngleMin","birthAnchorAngleMax","deathAnchorAngleMin","deathAnchorAngleMax","deathAnchorSpace","itemSlotIdObj","objCostumeSide","trajPoseFullBlendDistance","trajAnchorPlaySpeed","parabolaHeightScale","rotateX","rotateY","rotateZ","scale","endScale","phaseFlags","telegraphDamageIdAttach","soundEventIdBirth","soundEventIdLoopStart","soundEventIdLoopStop","soundEventIdDeath","beamDiffuseColor","missileDiffuseColor"
13218,2,0,0,2,"Art\FX\Model\Missiles\Warrior\Harpoon_Missile\Harpoon_Missile_01_BLU.m3","Art\FX\Model\Channels\Laser_PickAxe\Laser_PickAxe_BLU\Laser_PickAxe_Impact_BLU.m3","Art\FX\Model\Channels\Laser_PickAxe\Laser_PickAxe_BLU\Laser_PickAxe_Beam_BLU.m3",0,1,0,0,46,46,0,0,8,0,0,200,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4294967295,0,0,61688,62212,0,4287800502,0
13222,3,0,0,1,"Art\FX\Model\Missiles\Shock_Ball_GLD\Shock_Ball_GLD.m3","","",0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,"",47,"","","",0,0,0,0,0,0,0,0,1,1,0,0,90,0,4,4,4294967295,0,0,0,0,0,0,0
13224,2,0,0,2,"Art\FX\Model\Channels\Laser_PickAxe\Laser_PickAxe_BLU\Laser_PickAxe_Impact_BLU.m3","","",0,0,0,0,16,9,0,0,32,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,2.5,2.5,4294967295,0,61925,0,0,61859,0,0
13227,2,0,0,6,"Art\FX\Model\Missiles\Harpoon_Shot\Harpoon_Shot_BOctogGeo_GRY.m3","","Art\FX\Model\Missiles\Chain\Chain_Rust_01_BRN.m3",0,0,0,0,2,8,66,0,0,500,500,200,0,0,0,0,"",0,"","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Idle\Idle.m3",0,0,0,0,0,1,0,0,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0
13230,2,0,0,4,"","","Art\FX\Model\Channels\Locator_Beam\Locator_Beam_02_LBLU.m3",0,0,0,0,46,46,0,0,8,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13231,2,1,0,2,"","","Art\FX\Model\Channels\Pell\Shock_ElectroStaticCharge\Shock_ElectroStaticCharge_BLU.m3",0,0,0,0,11,8,300,0,8,7500,7500,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
13236,2,0,0,2,"Art\FX\Model\Missiles\Spider\VomitSpit\Spider_VomitSpit_GRN.m3","","",0,0,0,0,12,9,0,0,0,0,0,50,0,0,0,0,"",0,"","","Art\FX\Model\Missile_Anchors\Trajectory\Translate_Ypositive\Translate_Ypositive_5m.m3",0,0,0,0,0,0,0,0,45,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13237,2,0,0,2,"Art\FX\Model\Missiles\Wind_Gust_BLE\Wind_Gust_BLE.m3","","",0,0,0,0,12,9,0,0,0,0,0,50,0,0,0,0,"",0,"","","Art\FX\Model\Missile_Anchors\Trajectory\Translate_Ypositive\Translate_Ypositive_5m.m3",0,0,0,0,0,0,0,0,45,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13238,2,0,0,2,"","","Art\FX\Model\Channels\Engineer\Target\Target_BLU.m3",0,1,0,0,46,46,0,0,8,0,0,200,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4294967295,0,0,0,0,0,4294901760,0
13239,2,0,0,2,"","","Art\FX\Model\Channels\Engineer\Target\Target_BLU.m3",0,1,0,0,46,46,0,0,8,0,0,20,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4294967295,0,0,0,0,0,4288986324,0
13240,2,0,0,4,"","","Art\FX\Model\Channels\Laser_PickAxe\Laser_PickAxe_BLU\Laser_PickAxe_Beam_BLU.m3",0,1,0,0,9,46,0,0,8,0,0,200,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,4287800502,0
13241,2,0,0,4,"","","Art\FX\Model\Channels\RelicBlaster\RelicBlaster_BLU\RelicBlaster_Beam_BLU.m3",0,1,0,0,9,46,0,0,136,0,0,200,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,4287800502,0
13242,2,0,0,2,"Art\FX\Model\Missiles\Grenade_Missile_RED\Grenade_Missile_RED.m3","","",0,0,0,0,2,9,0,0,32,0,0,60,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,1.5,1.5,4294967295,0,0,0,0,0,0,0
13245,2,0,0,2,"Art\FX\Model\Missiles\Cannon_Missile_BLU\Cannon_Missile_BLU.m3","","",0,1,0,0,11,46,0,0,0,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13246,2,0,0,0,"Art\FX\Model\Missiles\Spellslinger\Bracket_LrgCometDissipates\Bracket_LrgCometDissipates_5mW_PPL.m3","","",0,0,0,0,12,46,0,0,1152,0,0,100,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Idle\Idle_1F.m3","Art\FX\Model\Missile_Anchors\Death\Through_3m\Through_3m.m3","Art\FX\Model\Missile_Anchors\Trajectory\Idle\Idle.m3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,4294967295,0,62071,0,0,0,0,0
13249,1,0,0,4,"Art\FX\Model\Channels\LightningShot_BLU\Lightning_Shot_02_BLU.m3","","",0,0,20,0,16,46,0,0,9,2000,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4294967295,0,0,0,0,0,0,0
13250,2,1,0,2,"","","Art\FX\Model\Channels\Pell\Shock_ElectroStaticCharge\Shock_ElectroStaticCharge_BLU.m3",0,0,0,0,11,8,300,0,8,7500,7500,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
13251,1,0,1,4,"Art\FX\Model\Channels\LightningShot_BLU\Lightning_Shot_02_BLU.m3","","",0,0,0,0,46,46,0,0,9,350,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13261,2,0,0,2,"Art\FX\Model\Missiles\Grenade_Missile_PPL\Grenade_Missile_PPL.m3","","",0,0,0,0,2,9,0,0,32,0,0,60,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,1.5,1.5,4294967295,0,0,0,0,0,0,0
13262,2,1,0,2,"","","Art\FX\Model\Channels\Locator_Beam\Locator_Beam_02_LBLU.m3",0,0,0,0,10,46,0,0,8,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13263,2,0,0,2,"Art\FX\Model\Missiles\Gun_Basic_Pistol_Comet_PNK\Gun_Basic_Pistol_Comet_PNK.m3","","",0,0,20,1,16,46,0,0,0,0,0,50,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13264,2,0,0,2,"Art\FX\Model\Missiles\Gun_Basic_Pistol_Comet_PNK\Gun_Basic_Pistol_Comet_PNK.m3","","",0,0,20,0,16,46,0,0,0,0,0,50,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13265,2,0,0,2,"Art\FX\Model\Missiles\Grenade_Missile_RED\Grenade_Missile_RED.m3","","",0,0,0,0,2,9,0,0,32,0,0,60,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,1.5,1.5,4294967295,0,0,0,0,0,0,0
13271,2,0,0,0,"Art\FX\Model\Missiles\Spellslinger\Bracket_LrgCometDissipates\Bracket_LrgCometDissipates_5mW_PPL.m3","","",0,0,0,0,16,46,0,0,1152,0,0,100,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Idle\Idle_1F.m3","Art\FX\Model\Missile_Anchors\Death\Through_3m\Through_3m.m3","Art\FX\Model\Missile_Anchors\Trajectory\Idle\Idle.m3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,4294967295,0,62071,0,0,0,4278190080,0
13278,1,1,0,2,"Art\FX\Model\Channels\Energy_Beam_TRQ\Energy_Beam_TRQ.m3","","Art\FX\Model\Channels\Energy_Beam_TRQ\Energy_Beam_TRQ.m3",0,0,20,0,27,9,0,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4294967295,0,0,0,0,0,0,0
13279,1,1,0,2,"Art\FX\Model\Channels\Energy_Beam_TRQ\Energy_Beam_TRQ.m3","","Art\FX\Model\Channels\Energy_Beam_TRQ\Energy_Beam_TRQ.m3",0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4294967295,0,0,0,0,0,0,0
13280,2,0,0,2,"","","Art\FX\Model\Channels\Tether_Beam\Tether_Beam_01_BLU.m3",0,0,0,0,21,46,0,0,8,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
13282,2,0,0,2,"Art\FX\Model\Missiles\Gun_Comet\Gun_Comet_OGE.m3","","",0,0,0,0,84,9,0,2,64,0,0,130,0,0,0,0,"",0,"","","Art\FX\Model\Missile_Anchors\Trajectory\Idle\Idle.m3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.7,4294967295,0,0,0,0,0,0,0
13283,2,0,0,6,"Art\FX\Model\Missiles\Spider\VomitSpit\Spider_VomitSpit_GRN.m3","","Art\FX\Model\Cast\Tongue_Beam\Tongue_Beam_SM_BLU.m3",0,1,0,0,8,46,0,0,8,0,0,50,0,0,0,0,"",0,"","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Idle\Idle.m3",0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.8,0.5,4294967295,0,0,0,0,0,0,0
13285,2,0,0,2,"Art\FX\Model\Missiles\Spider\VomitSpit\Spider_VomitSpit_GRN.m3","","",0,1,0,0,11,46,0,0,0,0,0,100,0,0,0,0,"",0,"","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Idle\Idle.m3",0,0,0,0,0,1,0,0,3,1,0.25,0,0,0,1,2,4294967295,0,0,0,0,0,0,0
13286,2,0,0,2,"","","Art\FX\Model\Missiles\Chain\Chain_Nuke_01_BLU.m3",0,0,0,0,46,46,0,0,8,9000,1500,10,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
13287,2,0,0,4,"","","Art\FX\Model\Missiles\Chain\Chain_Nuke_01_BLU.m3",0,0,0,0,46,46,0,0,8,4000,1000,10,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
13289,2,1,0,2,"","","Art\FX\Model\Channels\Dual_WaveShadow_GLD\Dual_WaveShadow_GLD.m3",0,0,0,0,21,46,0,0,136,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,61692,62216,0,0,0
13290,2,0,0,2,"","","Art\FX\Model\Channels\Crystal_Shock_BLU\Crystal_Shock_BLU.m3",0,0,0,0,21,46,0,0,136,1000,1000,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,61692,62216,0,0,0
13291,2,0,1,4,"","","Art\FX\Model\Channels\Crystal_Shock_BLU\Crystal_Shock_BLU.m3",0,0,0,0,46,46,0,0,136,1000,1000,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,61692,62216,0,0,0
13292,2,0,1,4,"","","Art\FX\Model\Channels\Crystal_Shock_BLU\Crystal_Shock_BLU.m3",0,0,0,0,46,46,0,0,136,1000,1000,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,61692,62216,0,0,0
13296,2,0,1,4,"","","Art\FX\Model\Channels\Crystal_Shock_BLU\Crystal_Shock_BLU.m3",0,0,0,0,46,46,0,0,136,1000,1000,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,61692,62216,0,0,0
13297,2,1,0,2,"","","Art\FX\Model\Channels\Dual_WaveShadow_GLD\Dual_WaveShadow_GLD.m3",0,0,0,0,10,21,0,0,136,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,61692,62216,0,0,0
13298,2,0,0,6,"Art\FX\Model\Missiles\Short_Comet\YLW\Short_Comet_YLW.m3","","",0,0,20,1,16,46,0,0,192,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,4294967295,0,0,0,0,0,0,0
13299,2,0,0,6,"Art\FX\Model\Missiles\Short_Comet\YLW\Short_Comet_YLW.m3","","",0,0,20,0,16,46,200,0,192,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.5,4294967295,0,0,0,0,0,0,0
13302,1,0,0,4,"Art\FX\Model\Missiles\Chain\Chain_Nuke_01_ORA.m3","","Art\FX\Model\Missiles\Chain\Chain_Nuke_01_ORA.m3",0,0,0,0,21,46,0,0,9,5000,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13303,2,0,0,2,"Art\FX\Model\Missiles\Gun_Basic_Pistol_Comet_PNK\Gun_Basic_Pistol_Comet_PNK.m3","","",0,0,0,0,85,46,100,0,0,0,0,80,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13304,2,0,0,2,"Art\FX\Model\Impacts\Gun_Basic_Pistol_PNK\Gun_Basic_Pistol_Hit_PNK.m3","","",0,0,0,0,85,46,100,0,0,0,0,80,0,0,0,0,"",0,"","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13305,2,0,0,2,"Art\FX\Model\Missiles\Gun_Basic_Pistol_Comet_PNK\Gun_Basic_Pistol_Comet_PNK.m3","","",0,0,0,1,84,46,100,0,0,0,0,80,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13306,2,0,0,2,"Art\FX\Model\Impacts\Gun_Basic_Pistol_PNK\Gun_Basic_Pistol_Hit_PNK.m3","","",0,0,0,0,84,46,100,0,0,0,0,80,0,0,0,0,"",0,"","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13307,2,0,0,0,"Art\FX\Model\Missiles\Spellslinger\Bracket_LrgCometDissipates\Bracket_LrgCometDissipates_5mW_PPL.m3","","",0,0,0,0,84,46,0,0,1152,0,0,100,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Idle\Idle_1F.m3","Art\FX\Model\Missile_Anchors\Death\Through_30F_50m\Through_30F_50m.m3","Art\FX\Model\Missile_Anchors\Trajectory\Idle\Idle.m3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13309,2,0,0,2,"Art\FX\Model\Missiles\Caster\AutoAttack\Caster_AutoAttack_WTE.m3","","Art\FX\Model\Channels\Wave_Sonic\Wave_Sonic_GLD.m3",0,0,20,0,43,46,0,2,8,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,4280252910,0
13310,2,0,0,2,"Art\FX\Model\Missiles\Short_Comet\PPL\Short_Comet_PPL.m3","","",0,0,20,0,43,46,0,0,0,0,0,50,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,2,4294967295,0,0,0,0,0,4280252910,0
13311,2,0,0,2,"Art\FX\Model\Missiles\Chompacabra\Chompacabra_VomitMissile\Chompacabra_VomitMissile_YLW.m3","","",0,0,0,0,0,46,0,0,160,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
13312,2,1,0,2,"","","Art\FX\Model\Channels\Caster\LifeDrain\LifeDrain_Beam_GRN.m3",0,0,20,0,44,46,0,0,8,2000,2000,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,4288288447,0
13313,2,1,0,2,"","","Art\FX\Model\Channels\Target_Laser_RED\Target_Laser_RED.m3",0,0,20,1,84,8,500,0,8,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,4293730331,0
13314,2,0,1,1,"Art\FX\Model\Missiles\Spider\VomitSpit\Spider_VomitSpit_GRN.m3","","",0,0,0,0,9,46,0,0,0,0,0,20,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,2,0.8,4294967295,0,0,0,0,0,0,0
13315,2,0,0,2,"Art\FX\Model\Missiles\Chompacabra\Chompacabra_VomitMissile\Chompacabra_VomitMissile_YLW.m3","","",0,0,0,0,0,46,0,0,1024,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4294967295,0,0,0,0,0,0,0
13316,2,0,0,2,"Art\FX\Model\Missiles\Esper_Finisher\Esper_Finisher.m3","","",0,0,0,0,1,46,99,0,1168,0,0,175,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Esper_Finisher\Esper_Finisher.m3","Art\FX\Model\Missile_Anchors\Death\Esper_Finisher\Esper_Finisher.m3","Art\FX\Model\Missile_Anchors\Trajectory\Esper_Finisher\Esper_Finisher.m3",500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13317,2,0,0,2,"Art\FX\Model\Missiles\Esper_Finisher\Esper_Finisher_2.m3","","",0,0,0,0,1,46,149,0,1168,0,0,175,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Esper_Finisher\Esper_Finisher.m3","Art\FX\Model\Missile_Anchors\Death\Esper_Finisher\Esper_Finisher.m3","Art\FX\Model\Missile_Anchors\Trajectory\Esper_Finisher\Esper_Finisher.m3",500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13318,2,0,0,2,"Art\FX\Model\Missiles\Esper_Finisher\Esper_Finisher_2.m3","","",0,0,0,0,1,46,212,0,1168,0,0,175,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Esper_Finisher\Esper_Finisher.m3","Art\FX\Model\Missile_Anchors\Death\Esper_Finisher\Esper_Finisher.m3","Art\FX\Model\Missile_Anchors\Trajectory\Esper_Finisher\Esper_Finisher.m3",500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13336,2,0,0,2,"","","Art\FX\Model\Channels\Fire_Flame_OGE\Fire_Flame_OGE.m3",0,0,0,0,46,46,0,0,8,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13338,2,0,0,2,"","","Art\FX\Model\Channels\Dual_Shock_YLW\Dual_Shock_YLW.m3",0,0,0,0,23,46,0,0,136,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,61692,62216,0,4289930175,0
13339,2,0,0,2,"","","Art\FX\Model\Channels\Dual_Shock_YLW\Dual_Shock_YLW.m3",0,0,0,0,23,46,0,0,136,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,61692,62216,0,4280532777,0
13340,2,0,0,4,"","","",0,0,0,0,14,14,0,0,64,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,4294967295,0,0,0,0,0,0,0
13341,2,0,0,2,"Art\FX\Model\Missiles\Fire_Ball_OGE\Fire_Ball_02_OGE_12.m3","","",0,0,0,0,46,46,0,0,64,0,0,75,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.4,4294967295,0,69024,69025,69026,0,0,0
13348,2,0,0,2,"","","Art\FX\Model\Channels\Energy_Beam_TRQ\Energy_Beam_TRQ.m3",0,0,0,0,9,9,0,0,8,0,0,100,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,4294967295,0,0,0,0,0,4294025480,0
13354,2,0,0,2,"Art\FX\Model\Missiles\Chompacabra\Chompacabra_VomitMissile\Chompacabra_VomitMissile_YLW.m3","","",0,0,0,0,0,46,0,0,1024,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4294967295,0,0,0,0,0,0,0
13355,2,0,0,2,"Art\FX\Model\Missiles\Chompacabra\Chompacabra_VomitMissile\Chompacabra_VomitMissile_YLW.m3","","",0,0,0,0,0,46,0,0,160,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
13356,2,0,0,6,"Art\FX\Model\Missiles\Spider\VomitSpit\Spider_VomitSpit_GRN.m3","","Art\FX\Model\Cast\Tongue_Beam\Tongue_Beam_SM_BLU.m3",0,1,0,0,8,46,0,0,8,0,0,50,0,0,0,0,"",0,"","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Idle\Idle.m3",0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.8,0.5,4294967295,0,0,0,0,0,0,0
13358,2,0,0,4,"Art\FX\Model\Missiles\Grenade_Missile_BLU\Grenade_Missile_RoyalBLU.m3","","",0,0,0,0,16,9,0,0,1728,0,0,35,0,0,0,0,"",0,"","","",1,0,0,0,0,0,0,0,0,0,0.15,0,0,0,1,1,4294967295,0,70253,0,0,0,0,0
13359,1,0,0,2,"Art\FX\Model\Channels\Moodie\Ethereal_TotemBeam\Ethereal_TotemBeam_BLU.m3","","",0,0,0,1,43,9,0,0,1,10000,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,4294967295,0,0,0,0,0,0,0
13360,2,0,0,2,"Art\FX\Model\Missiles\Grenade_Missile_CYN\Grenade_Missile_CYN.m3","","",0,0,0,0,0,46,0,0,160,0,0,40,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,4294967295,0,0,0,0,0,0,0
13362,2,0,0,2,"Art\FX\Model\Missiles\Vomit\Vomit_Simple_01_GRN.m3","","",0,0,0,0,3,9,0,0,4160,0,0,65,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1,4294901762,7789,0,0,0,0,0,0
13363,2,0,0,2,"Art\Item\Weapon\Mace\Moodie_Mace_1H\WPN_Mace1H_Moodie_000.m3","","",0,0,0,0,11,8,0,0,8,0,0,50,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4294967295,0,0,0,0,0,0,0
13365,2,0,0,2,"Art\FX\Model\Missiles\Rocket_Barrage_GRY\Rocket_Barrage_Explo_ORA.m3","","",0,0,0,0,4,9,0,0,4096,0,0,60,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_02B.m3","","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2666,6,12,0,0,0,0,0,3,1,0,0,0,0,1,1,2,0,0,0,0,0,0,4294967295
13366,2,0,0,2,"Art\FX\Model\Missiles\Rocket_Barrage_GRY\Rocket_Barrage_GRY.m3","","",0,0,0,0,4,9,0,0,4096,0,0,60,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_03A.m3","","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2666,-6,-12,0,0,0,0,0,3,1,0,0,0,0,1,1,2,0,0,0,0,0,0,4294967295
13369,2,0,0,2,"","","Art\FX\Blood\Red\Channels\Siphon\Siphon.m3",0,0,0,0,46,46,0,0,8,5000,5000,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,4284534778,0
13371,2,0,0,2,"","","Art\FX\Blood\Red\Channels\Siphon\Siphon.m3",0,0,0,0,46,46,0,0,8,0,0,0,0,0,0,0,"",0,"","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4294967295,0,0,0,0,0,4284534778,0
13372,2,0,0,2,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_PPL.m3","","",0,0,0,0,4,9,0,0,4096,0,0,60,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_02A.m3","Art\FX\Model\Missile_Anchors\Death\Idle\Idle.m3","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2666,4,8,0,0,0,0,0,3,1,0,0,0,0,2,4,4294967295,0,61947,0,0,61944,0,4284596221
13373,2,0,0,2,"Art\FX\Model\Missiles\Gun_DotBall_PPL\Gun_DotBall_PPL.m3","","",0,0,0,0,4,9,0,0,4096,0,0,60,0,0,0,0,"",0,"Art\FX\Model\Missile_Anchors\Birth\Rocket_Barrage\Rocket_Barrage_02B.m3","","Art\FX\Model\Missile_Anchors\Trajectory\Rocket_Spiraling\Rocket_Spiraling_01.m3",2666,6,12,0,0,0,0,0,3,1,0,0,0,0,2,4,4294967295,0,0,0,0,0,0,4283088895
