"ID","statusFlags","assetPath","assetTexture00","assetTexture01","assetTexture02","assetTexture03","assetTexture04","assetTexture05","modelTextureId00","modelTextureId01","modelTextureId02","modelTextureId03","modelTextureId04","modelTextureId05","colorShiftTexturePath","colorShiftTextureIdMask","materialDataIdSkinColor0","materialDataIdSkinColor1","materialDataIdWeaponColor0","materialDataIdWeaponColor1","materialDataIdArmorColor0","materialDataIdArmorColor1","materialDataIdDefault0","materialDataIdDefault1","creatureMaterialEnum","scale","hitRadius","walkLand","walkAir","walkWater","walkHover","runLand","runAir","runWater","runHover","itemVisualTypeIdFeet","swimWaterDepth","raceId","sex","itemDisplayId00","itemDisplayId01","itemDisplayId02","itemDisplayId03","itemDisplayId04","itemDisplayId05","itemDisplayId06","itemDisplayId07","itemDisplayId08","itemDisplayId09","itemDisplayId10","itemDisplayId11","itemDisplayId12","itemDisplayId13","itemDisplayId14","itemDisplayId15","itemDisplayId16","itemDisplayId17","itemDisplayId18","itemDisplayId19","modelMeshId00","modelMeshId01","modelMeshId02","modelMeshId03","modelMeshId04","modelMeshId05","modelMeshId06","modelMeshId07","modelMeshId08","modelMeshId09","modelMeshId10","modelMeshId11","modelMeshId12","modelMeshId13","modelMeshId14","modelMeshId15","groundOffsetHover","groundOffsetFly"
34947,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6793,6849,6100,6907,3752,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34948,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6789,6821,6094,6886,3740,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34949,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6792,6841,6123,6904,3788,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34950,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6789,6821,6100,6884,3747,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34951,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6789,6819,6092,6882,3733,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34952,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6792,6840,6122,6900,3786,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34953,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6792,6842,6124,6900,3790,7282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34954,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6793,6845,4894,6908,3746,7282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34955,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6793,6850,6101,6910,3746,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34956,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6789,6818,6097,6884,3745,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34957,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6793,6847,6098,6910,3745,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34958,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6789,6822,6095,6882,3731,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34959,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6789,6819,6098,6885,3745,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34960,0,"Art\Creature\Gorgonoth\Gorgonoth.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,5,1,8.2,5,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34964,0,"Art\Prop\Natural\Bones\AnimalBones\PRP_Bones_Hand_Large_Tan_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34965,0,"Art\Prop\Natural\Bones\AnimalBones\PRP_Bones_Skull_RhinoWithTeath_Tan_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34966,2,"Art\FX\Model\Impacts\Dual_WaveShadow_PPL\Dual_WaveShadow_PPL.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
34978,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,1,0,187,1799,6,6928,7282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34979,0,"Art\Dev\Gray_Sphere.M3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34980,0,"UI\Interface\Overheads\friends_family\UI_Datachron_Scientist.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34981,0,"Art\FX\Model\AE\StormTalon\Shock_StaticField\Shock_StaticField_GRN.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34982,0,"Art\Prop\Natural\Corpse\NPC\PRP_Corpse_Protostar_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34983,0,"Art\Prop\Constructed\Avalanche\Particle_Only\PRP_AvalancheWater_30mW_BLE.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34984,0,"Art\FX\Model\OT\Medic\Probe\Sphere_nSpace\Sphere_nSpace_noLensflare_GRN.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34985,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,7,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,3,1,2427,2487,6396,6755,5832,7282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34986,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6792,6842,6082,6900,3174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34987,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,1,0,1056,1784,6,769,6924,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34988,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,1,0,1053,1024,6383,289,296,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34989,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,13,0,2103,2135,318,6665,5010,5305,7289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34991,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,4,0,1646,1683,1733,2278,1969,7285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34992,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,1,1,1429,1473,1587,6618,1536,6600,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34993,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,1,0,1053,1021,6,214,1803,7280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34994,0,"Art\Prop\Constructed\Container\Generic\SpecimenContainer\PRP_Container_Specimen_001.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34995,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,1,0,1056,1784,6710,234,1806,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34996,0,"Art\Prop\Constructed\Quest\Legendary\PRP_Quest_Legendary_Maiden_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34997,0,"Art\FX\Orbs\Cast\Shards_Closed_YLW\Shards_Closed_YLW.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
34998,0,"Art\Prop\Housing\PlugProps\FerrisWheel\PRP_FerrisWheel_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35000,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,12,1,6789,6822,6089,6885,3185,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35001,0,"Art\Creature\Invisible_Character\Invisible_Character_Ground\Invisible_Character_Ground.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,1,0,5,3171,6,439,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35002,0,"Art\Creature\Dracus\Dracus.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,6,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35003,0,"Art\Creature\EldanAugmentorBot\EldanAugmentorBot.m3","Art\Creature\EldanAugmentorBot\EldanAugmentorBot_Strain_Technophage_000_Color.tex","Art\Creature\EldanAugmentorBot\EldanAugmentorBot_Strain_Technophage_000_Normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,1,2.75,3,9,2.25,3,10,30,7.5,10,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35004,0,"Art\Creature\EldanProtectorBot\EldanProtectorBot.m3","Art\Creature\EldanProtectorBot\Textures\EldanProtectorBot_Strain_Technophage_001_Color.tex","Art\Creature\EldanProtectorBot\Textures\EldanProtectorBot_Strain_Technophage_002_Color.tex","","","","",1,5,0,0,0,0,"",0,0,0,0,0,0,0,0,0,1,1,2.5,3,9,2.25,3,10,30,7.5,10,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35005,0,"Art\Creature\ShadowMaster\ShadowMaster_001\ShadowMaster_001.m3","Art\Creature\Command_Bot\command_bot_straintechnophage_a_color.tex","Art\Creature\Command_Bot\command_bot_straintechnophage_a_normal.tex","Art\Creature\Command_Bot\command_bot_straintechnophage_b_color.tex","Art\Creature\Command_Bot\command_bot_straintechnophage_b_normal.tex","","",1,2,5,6,0,0,"",0,0,0,0,0,0,0,0,0,0,1,6,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35006,0,"Art\Cinematics\Zones\Grimvault\PhagecannonDestruction\Exports\Cine_Grimvault_PhageCannonDestruction_dominion__camera.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35007,0,"Art\Cinematics\Zones\Grimvault\PhagecannonDestruction\Exports\Cine_Grimvault_PhageCannonDestruction_dominion__PhageCannon.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35008,0,"Art\Cinematics\Zones\Grimvault\PhagecannonDestruction\Exports\Cine_Grimvault_PhageCannonDestruction_dominion__FXExplosions.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35009,0,"Art\Cinematics\Zones\Grimvault\PhagecannonDestruction\Exports\Cine_Grimvault_PhageCannonDestruction_dominion__FXDustImpacts.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35010,0,"Art\Cinematics\Zones\Grimvault\PhagecannonDestruction\Exports\Cine_Grimvault_PhageCannonDestruction_dominion__FXSparks.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35011,0,"Art\Cinematics\Zones\Dominion_ArcShip\Dominion_Interrogation\Exports\Dominion_interrogation_playercharacter.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35012,0,"Art\Cinematics\Zones\Dominion_ArcShip\Dominion_Interrogation\Exports\Dominion_interrogation__camera.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35013,0,"Art\Cinematics\Zones\Dominion_ArcShip\Dominion_Interrogation\Exports\Dominion_interrogation_Draken.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,5,0,1631,1771,1879,1773,2508,2552,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35014,0,"Art\Cinematics\Zones\Dominion_ArcShip\Dominion_Interrogation\Exports\Dominion_interrogation_spy.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,1,0,5,135,6,715,1813,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35015,0,"Art\NPC\MultiRig\HumanMBig\MultiRig_HumanMBig.m3","Art\NPC\MultiRig\HumanMBig\textures\goldhand_01_color.tex","Art\NPC\MultiRig\HumanMBig\textures\goldhand_01_normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1.5,3,9,2.25,3,10,30,7.5,10,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35016,0,"Art\NPC\MultiRig\HumanMBig\MultiRig_HumanMBig.m3","Art\NPC\MultiRig\HumanMBig\textures\goldhand_01_color.tex","Art\NPC\MultiRig\HumanMBig\textures\goldhand_01_normal.tex","","","","",1,2,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1.5,3,9,2.25,3,10,30,7.5,10,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35017,0,"Art\Prop\Constructed\Ward\Air\PRP_Ward_Air_Hologram_002.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35018,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,1,0,5,139,6,715,1813,7277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35019,0,"Art\Prop\Constructed\Quest\PRP_Quest_Teleporter_Protostar_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35023,0,"Art\Prop\Constructed\MISC\Eldan\Dome\PRP_Eldan_AKA_Core_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0.0025,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35024,0,"Art\Prop\Constructed\Player_Paths\Settler\PRP_PlayerPaths_Settler_DataPyramid_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,6,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35025,0,"Art\Icon\Modifier\Elemental\Icon_Modifier_Elemental_Air.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35026,0,"Art\Icon\Modifier\Elemental\Icon_Modifier_Elemental_Earth.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35027,0,"Art\Icon\Modifier\Elemental\Icon_Modifier_Elemental_Fire.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35028,0,"Art\Icon\Modifier\Elemental\Icon_Modifier_Elemental_Life.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35029,0,"Art\Icon\Modifier\Elemental\Icon_Modifier_Elemental_Logic.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35030,0,"Art\Icon\Modifier\Elemental\Icon_Modifier_Elemental_Water.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35031,0,"Art\Prop\Constructed\Player_Paths\Settler\PRP_PlayerPaths_Settler_BuildAnim_2x2.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35033,0,"","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,3,1.1,1.1,3,9,2.25,3,10,30,7.5,10,1,0.5,1,0,1053,1021,6,234,7285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
35034,0,"Art\Prop\Constructed\Machinery\Osun\PRP_Osun_CryoPod_Snow_000.m3","","","","","","",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,1,1,3,9,2.25,3,10,30,7.5,10,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1
