"ID","localizedTextIdDisplayString","type","data0","data1","data2","data3","data4","data5","data6"
10898,0,11,10580,10581,0,0,0,0,0
10899,0,1,64986,0,0,0,0,0,0
10900,0,1,64987,0,0,0,0,0,0
10901,612588,1,51569,0,0,0,0,0,0
10902,0,1,63334,0,0,0,0,0,0
10903,0,1,62672,0,0,0,0,0,0
10904,612658,1,64850,0,0,0,0,0,0
10905,0,1,48038,0,0,0,0,0,0
10906,0,1,51001,31894,0,0,0,0,0
10907,0,11,3553,10906,0,0,0,0,0
10908,0,1,65082,0,0,0,0,0,0
10909,0,1,65098,0,0,0,0,0,0
10910,0,12,305,0,0,0,0,0,0
10911,0,1,65058,0,0,0,0,0,0
10912,0,1,65060,0,0,0,0,0,0
10913,0,1,65110,0,0,0,0,0,0
10914,0,1,64988,0,0,0,0,0,0
10915,0,1,27784,27785,27786,63162,63163,63164,63575
10916,0,1,63689,0,0,0,0,0,0
10917,0,1,64989,0,0,0,0,0,0
10918,612938,1,65041,65047,0,0,0,0,0
10919,0,1,64985,0,0,0,0,0,0
10920,0,1,65135,65136,0,0,0,0,0
10921,0,1,37591,51001,31894,0,0,0,0
10922,613205,1,65141,65132,65133,65134,65148,0,0
10923,613209,1,65129,65137,65139,65143,65145,0,0
10924,613212,11,10922,10923,0,0,0,0,0
10925,0,1,65155,0,0,0,0,0,0
10926,0,1,64878,64934,64935,64936,64877,0,0
10927,0,1,64934,0,0,0,0,0,0
10928,0,1,64935,0,0,0,0,0,0
10929,0,1,64936,0,0,0,0,0,0
10930,0,1,65180,0,0,0,0,0,0
10931,0,1,65169,0,0,0,0,0,0
10932,0,1,65147,0,0,0,0,0,0
10933,0,1,65186,0,0,0,0,0,0
10934,0,1,65190,0,0,0,0,0,0
10935,613690,1,63044,63045,0,0,0,0,0
10936,613719,12,69,70,0,0,0,0,0
10937,0,1,65196,0,0,0,0,0,0
10938,0,1,65193,0,0,0,0,0,0
10939,0,1,65194,0,0,0,0,0,0
10940,0,1,65199,0,0,0,0,0,0
10941,0,1,65206,0,0,0,0,0,0
10942,614012,1,62680,0,0,0,0,0,0
10943,0,1,65222,0,0,0,0,0,0
10944,0,1,65229,0,0,0,0,0,0
10945,0,1,28435,63241,28180,63240,28433,28434,0
10946,0,1,65111,0,0,0,0,0,0
10947,0,1,65112,0,0,0,0,0,0
10948,0,1,65155,65230,0,0,0,0,0
10949,0,1,65166,0,0,0,0,0,0
10950,614293,1,65019,65043,0,0,0,0,0
10951,0,11,10746,10950,0,0,0,0,0
10952,0,1,63165,63167,27513,27512,29592,63583,63408
10953,0,1,63206,63207,27592,63208,28250,0,0
10954,614531,1,65200,65203,0,0,0,0,0
10955,614578,1,44966,44967,52196,52197,0,0,0
10956,0,1,65260,65261,0,0,0,0,0
10958,0,1,65281,0,0,0,0,0,0
10959,0,1,65034,0,0,0,0,0,0
10960,0,1,65069,0,0,0,0,0,0
10961,0,1,27456,0,0,0,0,0,0
10962,0,1,13306,0,0,0,0,0,0
10963,0,1,21009,21571,0,0,0,0,0
10964,614855,1,65060,0,0,0,0,0,0
10965,0,1,65296,65297,65298,65299,0,0,0
10966,0,1,65249,65255,0,0,0,0,0
10967,0,1,58604,0,0,0,0,0,0
10968,0,1,65280,0,0,0,0,0,0
10969,0,1,65282,0,0,0,0,0,0
10970,0,1,65279,0,0,0,0,0,0
10971,0,11,10968,10969,10958,0,0,0,0
10972,0,1,21360,0,0,0,0,0,0
10973,0,1,65287,0,0,0,0,0,0
10974,615285,1,65334,0,0,0,0,0,0
10975,615295,1,65332,0,0,0,0,0,0
10976,0,1,65341,0,0,0,0,0,0
10977,615355,1,65348,0,0,0,0,0,0
10978,615356,1,65355,0,0,0,0,0,0
10979,0,1,65338,0,0,0,0,0,0
10980,0,1,65339,0,0,0,0,0,0
10981,0,1,65340,0,0,0,0,0,0
10982,0,1,65353,65354,0,0,0,0,0
10983,615443,1,48771,0,0,0,0,0,0
10984,0,1,65217,65218,0,0,0,0,0
10985,0,9,63677,0,0,0,0,0,0
10986,0,1,65219,65220,0,0,0,0,0
10987,0,1,65224,65226,0,0,0,0,0
10988,0,11,10984,10986,10987,10989,0,0,0
10989,0,1,65215,65216,0,0,0,0,0
10990,615464,11,1116,10595,0,0,0,0,0
10991,0,9,63682,0,0,0,0,0,0
10992,0,1,65169,0,0,0,0,0,0
10993,615550,1,65392,0,0,0,0,0,0
10994,615624,1,65393,0,0,0,0,0,0
10995,615667,1,65400,0,0,0,0,0,0
10996,0,1,65405,0,0,0,0,0,0
10997,0,1,65411,0,0,0,0,0,0
10998,0,1,65412,0,0,0,0,0,0
10999,0,1,65402,65404,65403,0,0,0,0
11000,0,1,65413,0,0,0,0,0,0
11001,0,1,65415,0,0,0,0,0,0
11002,0,1,29719,0,0,0,0,0,0
11003,0,1,33948,0,0,0,0,0,0
11004,0,1,65430,0,0,0,0,0,0
11005,0,1,65425,0,0,0,0,0,0
11006,0,1,29449,0,0,0,0,0,0
11007,0,1,58486,0,0,0,0,0,0
11008,0,1,64879,64880,64881,64882,0,0,0
11009,0,1,65460,65463,65464,65466,65467,65468,65469
11010,0,1,63572,0,0,0,0,0,0
11011,0,1,55019,0,0,0,0,0,0
11012,0,1,56938,0,0,0,0,0,0
11013,616339,1,65361,0,0,0,0,0,0
11014,617538,1,64974,64976,0,0,0,0,0
11015,0,1,64974,64976,0,0,0,0,0
11016,0,1,65498,65504,0,0,0,0,0
11017,0,11,1116,10950,0,0,0,0,0
11018,0,11,10751,10752,1116,0,0,0,0
11019,616910,9,63789,63788,63790,0,0,0,0
11020,616914,9,63792,63793,63794,0,0,0,0
11021,616915,9,63785,63786,63787,0,0,0,0
11022,0,1,63416,0,0,0,0,0,0
11023,0,1,56941,0,0,0,0,0,0
11024,617291,11,10706,10707,10704,10687,0,0,0
11025,0,11,11026,11027,0,0,0,0,0
11026,0,1,13831,26142,26154,26155,26186,26285,26665
11027,0,1,26666,26746,26757,26793,56311,62023,62026
11028,0,1,63744,63743,63161,0,0,0,0
11029,0,1,26040,26041,26392,61979,0,0,0
11030,0,1,65471,65490,0,0,0,0,0
11031,617898,1,31395,0,0,0,0,0,0
11032,0,1,56132,0,0,0,0,0,0
11033,0,1,44661,0,0,0,0,0,0
11034,0,1,57049,63403,0,0,0,0,0
11035,0,1,57097,0,0,0,0,0,0
11036,0,1,63703,63704,63705,0,0,0,0
11037,0,1,63774,0,0,0,0,0,0
11038,618193,1,47280,0,0,0,0,0,0
11039,0,1,51960,51961,51944,0,0,0,0
11040,0,1,61420,0,0,0,0,0,0
11041,0,1,62807,62809,65674,0,0,0,0
11042,0,1,65705,0,0,0,0,0,0
11043,0,1,46215,0,0,0,0,0,0
11044,0,1,65735,0,0,0,0,0,0
11045,0,1,30296,31361,46481,31198,31200,46479,61500
11046,0,1,34577,0,0,0,0,0,0
11048,619220,1,65752,0,0,0,0,0,0
11049,0,1,65762,0,0,0,0,0,0
11050,0,11,2081,11049,0,0,0,0,0
11051,0,1,65777,0,0,0,0,0,0
11052,0,11,10714,1116,0,0,0,0,0
11056,0,11,2452,9152,0,0,0,0,0
11057,0,1,28077,28250,28433,28527,36135,45654,46285
11058,0,1,46293,46302,46303,46304,46305,46322,46324
11059,0,1,47894,52031,59316,59646,59647,59648,63164
11060,0,1,63174,63198,63205,63255,63269,63276,63349
11061,0,1,63354,63408,63534,63543,65585,65586,65626
11062,0,1,65627,65648,65649,65666,65667,65682,65683
11063,0,11,11057,11058,11059,11060,11061,11062,0
11064,0,1,65735,0,0,0,0,0,0
11065,0,1,54697,58557,48892,46330,0,0,0
11067,0,1,65899,0,0,0,0,0,0
11069,0,1,63306,0,0,0,0,0,0
11070,0,1,65801,65802,0,0,0,0,0
11071,0,1,65632,65719,69774,0,0,0,0
11072,0,1,65556,65557,65558,0,0,0,0
11073,622035,1,65999,0,0,0,0,0,0
11074,0,1,66004,66093,66094,66097,66098,0,0
11075,0,1,63004,63018,0,0,0,0,0
11077,622181,1,45273,45274,45275,61846,0,0,0
11078,0,1,19234,0,0,0,0,0,0
11079,0,1,66050,73111,73112,73113,0,0,0
11080,0,1,63371,63372,63373,63374,63375,0,0
11081,0,11,10565,11080,0,0,0,0,0
11082,0,1,66059,0,0,0,0,0,0
11083,0,1,66053,66054,0,0,0,0,0
11084,0,1,49387,49369,38071,48127,62199,48186,48187
11085,0,1,48189,48188,62200,0,0,0,0
11086,622514,3,390,0,0,0,0,0,0
11087,0,10,11082,11086,0,0,0,0,0
11088,622571,1,25887,52451,25890,0,0,0,0
11090,622832,1,21551,51583,0,0,0,0,0
11091,622932,1,16640,16610,0,0,0,0,0
11092,0,1,34191,0,0,0,0,0,0
11093,0,1,63388,63389,63391,63390,0,0,0
11094,623200,11,11015,2081,0,0,0,0,0
11095,0,1,66093,66094,66097,66098,0,0,0
11096,0,1,66093,66094,66097,66098,0,0,0
11097,0,1,63402,0,0,0,0,0,0
11098,0,1,66090,0,0,0,0,0,0
11099,0,1,63401,0,0,0,0,0,0
11100,623396,1,66088,0,0,0,0,0,0
11101,0,1,66155,66165,66166,0,0,0,0
11102,0,1,27838,63252,29440,29060,63254,27836,27827
11103,0,1,27835,28079,63251,28083,27840,63690,63255
11104,0,1,66156,0,0,0,0,0,0
11105,0,1,66079,0,0,0,0,0,0
11108,0,1,66201,0,0,0,0,0,0
11109,0,1,26740,0,0,0,0,0,0
11110,0,1,66225,66222,0,0,0,0,0
11111,623845,1,65767,0,0,0,0,0,0
11112,0,1,68088,0,0,0,0,0,0
11113,0,1,66237,0,0,0,0,0,0
11114,0,1,66236,0,0,0,0,0,0
11115,0,1,66231,66233,66234,0,0,0,0
11116,0,1,63111,62830,62814,62831,62832,62815,0
11117,0,1,62194,62197,49374,49372,48479,48477,48478
11118,0,1,38092,62190,62214,52782,52781,0,0
11119,0,11,11117,11118,11085,0,0,0,0
11120,0,1,65657,66136,64929,64931,64932,0,0
11121,0,11,11122,11123,0,0,0,0,0
11122,0,1,24474,33361,17160,36796,36862,37140,37141
11123,0,1,33362,33405,36758,34697,37144,34711,37145
11124,0,1,66249,66250,0,0,0,0,0
11126,0,1,66240,0,0,0,0,0,0
11128,0,11,11115,11101,0,0,0,0,0
11129,624440,1,56727,0,0,0,0,0,0
12129,0,1,67274,0,0,0,0,0,0
12130,625679,4,0,0,0,0,0,0,0
12131,0,1,34894,34833,34835,34836,61776,61777,61796
12132,0,1,34837,34840,34842,34848,0,0,0
12133,0,1,28083,28079,63254,63255,63251,29624,63690
12134,0,1,31800,62003,61987,61996,0,0,0
12135,0,1,63690,63251,63254,63255,0,0,0
12136,0,1,67336,0,0,0,0,0,0
12137,0,1,67373,0,0,0,0,0,0
12139,0,1,67384,0,0,0,0,0,0
12140,0,1,67385,0,0,0,0,0,0
12141,626453,1,67387,0,0,0,0,0,0
12142,0,1,67394,0,0,0,0,0,0
12143,0,1,63682,65361,0,0,0,0,0
12144,0,1,62777,0,0,0,0,0,0
12145,0,1,65473,0,0,0,0,0,0
12146,0,11,8053,12147,0,0,0,0,0
12147,0,1,52507,0,0,0,0,0,0
12148,0,1,33059,33234,32689,33233,0,0,0
12149,0,1,67440,0,0,0,0,0,0
12150,0,1,67453,0,0,0,0,0,0
12151,0,11,2081,12160,0,0,0,0,0
12154,0,1,53918,0,0,0,0,0,0
12155,0,1,38675,38676,38677,53886,0,0,0
12156,627370,1,67433,0,0,0,0,0,0
12157,0,1,67457,0,0,0,0,0,0
12158,0,1,67425,67423,0,0,0,0,0
12159,0,1,27597,29693,63468,0,0,0,0
12160,0,1,67436,67437,0,0,0,0,0
12161,0,1,28180,28433,28434,28435,63240,63241,0
12162,627432,1,67444,0,0,0,0,0,0
12163,0,1,27512,27513,29592,63165,63167,63408,63583
12164,0,1,27592,28250,63206,63207,63208,0,0
12165,0,1,67425,67423,0,0,0,0,0
12166,0,1,65279,65281,65282,65280,0,0,0
12167,0,1,67481,67482,67933,68600,68997,0,0
12168,0,11,12366,12440,12365,12451,0,0,0
12169,0,1,40245,38311,38312,38308,38998,0,0
12170,0,1,67373,0,0,0,0,0,0
12171,0,1,66222,67325,0,0,0,0,0
12172,0,1,67454,0,0,0,0,0,0
12173,0,1,66267,0,0,0,0,0,0
12174,0,1,62029,0,0,0,0,0,0
12175,0,11,4752,12174,0,0,0,0,0
12178,0,1,66173,67503,0,0,0,0,0
12179,0,1,61463,0,0,0,0,0,0
12180,0,1,67504,0,0,0,0,0,0
12181,0,11,12182,12183,0,0,0,0,0
12182,0,1,67541,67542,67543,67544,0,0,0
12183,0,1,67545,67546,67547,67548,0,0,0
12184,0,1,66269,0,0,0,0,0,0
12185,0,1,28581,0,0,0,0,0,0
12186,0,1,28582,0,0,0,0,0,0
12187,0,1,28583,0,0,0,0,0,0
12189,0,1,65371,0,0,0,0,0,0
12191,0,1,67595,0,0,0,0,0,0
12192,0,1,65386,65387,65388,0,0,0,0
12193,628274,11,12167,12168,2081,0,0,0,0
12194,0,1,28607,0,0,0,0,0,0
12195,0,1,28608,0,0,0,0,0,0
12196,0,1,28610,0,0,0,0,0,0
12197,628312,3,1355,0,0,0,0,0,0
12198,0,1,67495,0,0,0,0,0,0
12199,0,1,67497,0,0,0,0,0,0
12200,0,1,67496,0,0,0,0,0,0
12201,628377,3,1355,0,0,0,0,0,0
12202,0,1,67630,0,0,0,0,0,0
12203,628456,1,67636,0,0,0,0,0,0
12204,628457,1,67637,0,0,0,0,0,0
12205,628458,1,67638,0,0,0,0,0,0
12206,0,1,67651,0,0,0,0,0,0
12207,0,1,63251,63254,63255,63252,63690,0,0
12209,0,1,29440,27835,63251,27838,0,0,0
12210,0,1,27836,63252,27840,0,0,0,0
12211,628753,1,67851,67852,67853,67854,67855,0,0
12212,628773,1,67662,0,0,0,0,0,0
12213,0,1,67659,0,0,0,0,0,0
12214,628780,1,67426,67424,0,0,0,0,0
12215,628781,11,12211,0,0,0,0,0,0
12216,0,11,10968,10969,10958,10970,0,0,0
12217,0,1,67690,71581,0,0,0,0,0
12218,0,1,67708,67709,67710,67711,0,0,0
12219,0,11,3319,12218,0,0,0,0,0
12220,0,1,67660,67671,67674,67676,0,0,0
12221,0,1,67621,0,0,0,0,0,0
12223,0,1,67541,67542,67543,67544,0,0,0
12224,629209,1,19643,19644,19645,19646,19647,19648,19649
12225,629216,1,19650,19651,0,0,0,0,0
12226,629217,11,12224,12225,0,0,0,0,0
12227,0,1,67716,0,0,0,0,0,0
12228,0,1,67469,0,0,0,0,0,0
12229,0,1,67348,0,0,0,0,0,0
12230,0,1,58291,58292,58293,58275,59009,59010,0
12232,0,1,67545,67546,67547,67548,0,0,0
12233,0,1,67783,67784,67785,67786,67794,67795,0
12235,0,1,27557,0,0,0,0,0,0
12236,0,1,67716,62682,65933,66036,0,0,0
12237,0,2,1,0,0,0,0,0,0
12239,0,1,67820,0,0,0,0,0,0
12240,0,1,67778,0,0,0,0,0,0
12241,0,1,67819,0,0,0,0,0,0
12242,0,1,67812,0,0,0,0,0,0
12243,0,1,29902,28989,28990,0,0,0,0
12244,0,1,29950,0,0,0,0,0,0
12245,0,1,27904,28326,28327,63282,67565,63276,0
12246,630332,1,67838,0,0,0,0,0,0
12247,0,1,67798,0,0,0,0,0,0
12248,0,1,67841,67842,0,0,0,0,0
12250,0,11,3151,3150,0,0,0,0,0
12251,0,1,67843,0,0,0,0,0,0
12252,0,1,66088,0,0,0,0,0,0
12253,0,1,65373,65374,65375,65376,65377,0,0
12254,0,1,67516,67518,67519,67520,0,0,0
12255,0,1,69088,69664,0,0,0,0,0
12256,0,1,67677,67867,67868,67869,0,0,0
12257,631257,1,67922,0,0,0,0,0,0
12258,0,1,67660,67671,67674,67676,0,0,0
12259,0,1,67677,67867,67868,67869,0,0,0
12260,631381,1,67704,0,0,0,0,0,0
12261,631397,1,48773,48774,48775,48776,0,0,0
12262,0,1,67940,0,0,0,0,0,0
12263,0,1,63055,0,0,0,0,0,0
12264,0,1,67931,0,0,0,0,0,0
12265,631530,1,67954,0,0,0,0,0,0
12266,0,1,67522,69635,0,0,0,0,0
12267,0,1,67961,0,0,0,0,0,0
12268,0,1,63726,63496,0,0,0,0,0
12269,0,1,67526,69672,0,0,0,0,0
12270,0,1,67527,69673,0,0,0,0,0
12271,0,1,67528,69674,0,0,0,0,0
12272,0,1,63725,63495,0,0,0,0,0
12273,0,1,63485,63486,0,0,0,0,0
12274,0,1,67966,0,0,0,0,0,0
12275,0,1,67962,0,0,0,0,0,0
12276,0,1,67967,0,0,0,0,0,0
12277,0,1,23847,52117,39242,52161,0,0,0
12278,0,1,39358,39359,52162,52163,0,0,0
12279,0,1,67968,0,0,0,0,0,0
12280,0,1,67965,0,0,0,0,0,0
12281,0,1,67423,0,0,0,0,0,0
12282,0,1,67424,0,0,0,0,0,0
12283,0,1,67425,0,0,0,0,0,0
12284,0,1,67426,0,0,0,0,0,0
12285,631748,1,67382,0,0,0,0,0,0
12286,0,1,67970,0,0,0,0,0,0
12287,0,11,12288,12289,12290,12291,12292,12293,12294
12288,0,1,65949,65953,65948,65951,65955,65956,0
12289,0,1,65644,65646,65647,65648,65645,65643,65649
12290,0,1,65665,65664,65662,65663,65666,65661,65667
12291,0,1,65583,65580,65581,65584,65585,65582,65586
12292,0,11,12351,12352,0,0,0,0,0
12293,0,1,65681,65677,65680,65679,65678,65682,65676
12294,0,1,65683,0,0,0,0,0,0
12295,0,11,12277,12278,5345,0,0,0,0
12296,0,1,67993,0,0,0,0,0,0
12297,0,1,67277,66122,66124,66119,66121,66120,66123
12298,0,1,66118,0,0,0,0,0,0
12299,0,11,12297,12298,0,0,0,0,0
12300,0,1,68011,0,0,0,0,0,0
12301,0,1,68010,0,0,0,0,0,0
12302,0,1,68012,0,0,0,0,0,0
12303,0,1,68027,0,0,0,0,0,0
12304,0,1,68023,0,0,0,0,0,0
12305,0,3,171,170,166,167,0,0,0
12306,0,1,68009,0,0,0,0,0,0
12307,0,1,68016,68015,0,0,0,0,0
12308,0,1,68025,0,0,0,0,0,0
12309,0,1,68043,0,0,0,0,0,0
12310,0,1,67944,71226,0,0,0,0,0
12311,0,1,27872,27873,29521,27895,27896,63267,63269
12312,0,1,63264,65502,0,0,0,0,0
12313,0,1,27903,27901,63272,27902,27905,63274,28215
12314,0,1,27904,29808,28190,28191,29497,0,0
12315,0,1,28187,28192,68065,68064,68058,65499,66045
12316,0,1,66044,0,0,0,0,0,0
12317,0,1,66042,0,0,0,0,0,0
12318,0,1,68046,0,0,0,0,0,0
12319,0,1,63424,0,0,0,0,0,0
12321,0,1,67841,0,0,0,0,0,0
12322,0,1,68060,0,0,0,0,0,0
12323,632732,1,67977,71229,0,0,0,0,0
12324,632838,1,68079,0,0,0,0,0,0
12325,0,1,68086,68095,0,0,0,0,0
12329,0,1,61997,0,0,0,0,0,0
12330,0,11,2571,2728,0,0,0,0,0
12331,0,1,61518,0,0,0,0,0,0
12332,0,1,65286,0,0,0,0,0,0
12333,0,1,27749,0,0,0,0,0,0
12334,0,1,63224,0,0,0,0,0,0
12335,0,11,3471,12334,0,0,0,0,0
12336,0,1,19547,0,0,0,0,0,0
12337,0,1,65765,0,0,0,0,0,0
12338,0,1,39242,23847,39358,39359,0,0,0
12339,0,1,52117,52161,52162,52163,0,0,0
12340,0,11,12338,12339,0,0,0,0,0
12341,0,1,68138,68139,0,0,0,0,0
12342,0,11,4071,12341,0,0,0,0,0
12343,0,1,68124,68140,68141,0,0,0,0
12344,0,1,68121,68123,72562,0,0,0,0
12347,0,1,34397,34398,34396,53177,53179,0,0
12348,634199,11,2008,12349,0,0,0,0,0
12349,634200,1,68168,68169,0,0,0,0,0
12350,0,11,1951,1116,12349,0,0,0,0
12351,0,1,65621,65623,65625,65622,65620,65626,65627
12352,0,1,65624,0,0,0,0,0,0
12353,0,1,68113,68133,0,0,0,0,0
12354,0,1,29487,68171,68172,68173,68174,68175,68176
12355,0,1,68177,68178,0,0,0,0,0
12356,0,1,67475,71082,0,0,0,0,0
12357,0,1,67594,71319,0,0,0,0,0
12358,0,1,67663,71538,0,0,0,0,0
12359,0,1,67668,71203,0,0,0,0,0
12360,0,1,67757,71205,0,0,0,0,0
12361,0,1,68096,71209,0,0,0,0,0
12362,634297,1,68189,0,0,0,0,0,0
12363,0,1,68190,0,0,0,0,0,0
12364,0,1,27550,0,0,0,0,0,0
12365,0,1,68206,68207,68325,68326,68337,68471,68473
12366,0,1,67599,67601,67602,67603,67604,67937,68343
12367,0,1,34062,0,0,0,0,0,0
12368,634823,1,68231,0,0,0,0,0,0
12369,634829,1,68237,0,0,0,0,0,0
12370,0,1,68206,68207,0,0,0,0,0
12371,0,1,68226,0,0,0,0,0,0
12372,0,1,68244,0,0,0,0,0,0
12373,635030,1,68238,0,0,0,0,0,0
12374,0,1,68267,0,0,0,0,0,0
12375,0,1,68153,68154,0,0,0,0,0
12376,0,1,68272,0,0,0,0,0,0
12378,635238,1,68282,0,0,0,0,0,0
12379,0,1,68290,0,0,0,0,0,0
12380,0,1,62741,56382,62742,0,0,0,0
12381,0,11,8715,12380,0,0,0,0,0
12382,0,11,8716,12386,0,0,0,0,0
12383,0,1,63756,63755,63759,63754,0,0,0
12384,0,11,8717,12380,0,0,0,0,0
12385,0,11,8718,12383,0,0,0,0,0
12386,0,1,62744,65130,62743,63724,0,0,0
12387,0,1,68299,0,0,0,0,0,0
12388,635693,9,13134,13133,13132,13200,20569,60231,20581
12389,635695,1,20970,0,0,0,0,0,0
12390,0,1,65794,0,0,0,0,0,0
12391,0,1,63693,63697,63698,63694,63695,0,0
12392,0,1,68376,0,0,0,0,0,0
12393,636038,1,54947,63351,63350,0,0,0,0
12394,636039,11,12393,8537,0,0,0,0,0
12395,0,1,65503,0,0,0,0,0,0
12396,0,11,12315,12395,0,0,0,0,0
12397,0,1,68395,0,0,0,0,0,0
12398,0,1,38204,38206,38210,38374,38375,0,0
12399,0,1,47141,47143,47144,0,0,0,0
12400,0,1,68123,0,0,0,0,0,0
12401,0,1,68187,68250,68190,0,0,0,0
12402,0,1,68328,68329,68373,0,0,0,0
12403,0,1,68330,68331,68374,0,0,0,0
12404,0,1,68332,68333,68375,0,0,0,0
12405,0,1,68231,0,0,0,0,0,0
12406,0,1,21809,0,0,0,0,0,0
12410,0,1,63694,63697,63698,63695,0,0,0
12411,0,1,67596,0,0,0,0,0,0
12412,0,1,68453,0,0,0,0,0,0
12413,0,1,68299,0,0,0,0,0,0
12414,0,1,68455,0,0,0,0,0,0
12415,0,1,63175,63173,27740,27741,27738,63172,27742
12416,0,1,67614,27737,0,0,0,0,0
12417,0,11,12415,12416,0,0,0,0,0
12418,0,1,63198,27746,27748,27745,27747,27744,63186
12419,0,1,63180,27743,0,0,0,0,0
12420,0,11,12418,12419,0,0,0,0,0
12421,0,1,27749,27753,27750,27751,27754,63203,63202
12422,0,1,27752,63201,0,0,0,0,0
12423,0,11,12421,12422,0,0,0,0,0
12424,0,1,68457,0,0,0,0,0,0
12425,0,1,68295,0,0,0,0,0,0
12427,637569,11,1116,12428,0,0,0,0,0
12428,637570,1,68462,68514,0,0,0,0,0
12429,0,1,68507,68508,68509,68510,68511,68513,0
12430,637659,1,61421,61422,61423,61424,0,0,0
12431,0,1,68530,0,0,0,0,0,0
12432,0,1,68530,65758,65759,68475,0,0,0
12434,0,1,68266,68286,72461,72464,72468,0,0
12435,0,1,68533,0,0,0,0,0,0
12436,0,1,68537,68687,0,0,0,0,0
12437,0,1,66042,0,0,0,0,0,0
12438,0,1,66044,0,0,0,0,0,0
12439,0,1,68537,68687,0,0,0,0,0
12440,0,1,68558,68565,68615,0,0,0,0
12441,0,1,68475,0,0,0,0,0,0
12442,0,11,12441,2081,0,0,0,0,0
12443,0,11,12431,2081,12441,0,0,0,0
12444,0,11,12431,12441,0,0,0,0,0
12445,0,1,68606,0,0,0,0,0,0
12446,0,1,65182,0,0,0,0,0,0
12447,0,1,68650,0,0,0,0,0,0
12448,0,11,12431,2081,12441,0,0,0,0
12449,0,11,12431,2081,12441,11049,12450,0,0
12450,0,1,68649,0,0,0,0,0,0
12451,0,1,67748,67749,67747,67750,67751,67752,67945
12452,0,1,68681,0,0,0,0,0,0
12453,0,1,68536,68669,0,0,0,0,0
12454,0,1,68828,0,0,0,0,0,0
12455,0,1,68827,0,0,0,0,0,0
12456,0,1,66047,0,0,0,0,0,0
12457,0,9,50981,0,0,0,0,0,0
12458,0,1,68854,0,0,0,0,0,0
12459,0,1,68832,68833,68834,0,0,0,0
12460,0,1,68855,0,0,0,0,0,0
12461,0,1,68856,0,0,0,0,0,0
12462,0,1,66047,0,0,0,0,0,0
12463,0,9,50981,0,0,0,0,0,0
12468,0,1,68487,68494,68495,68496,68512,68814,68866
12469,0,1,68544,0,0,0,0,0,0
12470,0,1,68544,0,0,0,0,0,0
12471,0,1,68886,0,0,0,0,0,0
12472,0,1,68869,68868,68867,68804,68803,68775,68774
12473,0,1,68863,68831,0,0,0,0,0
12474,640343,1,62321,62322,62323,62324,62428,0,0
12475,640349,1,68916,0,0,0,0,0,0
12476,0,1,51729,0,0,0,0,0,0
12477,0,1,34815,34721,34720,34725,61883,34847,0
12478,640485,1,68916,0,0,0,0,0,0
12479,0,1,68961,69012,69029,69030,0,0,0
12480,0,1,68997,0,0,0,0,0,0
12481,0,1,65490,0,0,0,0,0,0
12482,0,1,50907,50908,50909,0,0,0,0
12483,641420,1,24489,24895,0,0,0,0,0
12484,0,1,33406,0,0,0,0,0,0
12487,0,11,2554,5150,0,0,0,0,0
12488,0,1,3107,0,0,0,0,0,0
12489,0,1,53063,53064,53361,53362,0,0,0
12490,0,1,3107,34678,0,0,0,0,0
12491,0,1,53063,53064,53361,53362,0,0,0
12492,642720,3,1355,0,0,0,0,0,0
12493,643060,1,69178,0,0,0,0,0,0
12494,0,1,62932,0,0,0,0,0,0
12495,0,1,11546,12373,0,0,0,0,0
12496,0,1,12373,62932,0,0,0,0,0
12497,0,1,63481,63772,63479,63771,63477,63482,63773
12498,0,1,63767,63477,63769,63478,63770,63781,63480
12499,0,11,12497,12498,12508,0,0,0,0
12500,0,1,55016,0,0,0,0,0,0
12501,0,1,55017,0,0,0,0,0,0
12502,0,1,55015,0,0,0,0,0,0
12503,0,1,55018,0,0,0,0,0,0
12504,0,1,56564,56565,56566,56567,56568,0,0
12505,0,1,56554,56559,56560,56561,56562,0,0
12506,0,1,68254,0,0,0,0,0,0
12507,0,11,12504,12505,0,0,0,0,0
12508,0,1,63472,63473,63474,63475,63476,63470,0
12509,0,1,69792,0,0,0,0,0,0
12510,0,11,12509,2081,0,0,0,0,0
12511,0,11,12512,0,0,0,0,0,0
12512,0,12,170,0,0,0,0,0,0
12513,0,3,561,562,563,784,853,873,1108
12514,0,3,1239,1374,0,0,0,0,0
12515,643828,1,69211,0,0,0,0,0,0
12516,0,11,12518,0,0,0,0,0,0
12517,644093,1,66056,0,0,0,0,0,0
12518,0,12,178,0,0,0,0,0,0
12519,0,3,518,519,631,685,891,868,1017
12520,0,3,1079,1149,0,0,0,0,0
12521,644119,11,2470,2471,3253,12561,12564,12617,0
12522,0,11,12523,0,0,0,0,0,0
12523,0,12,275,276,277,0,0,0,0
12524,0,3,763,768,769,770,893,1013,1071
12525,0,3,1072,1180,1259,1296,0,0,0
12526,0,1,54869,0,0,0,0,0,0
12528,644278,1,68949,0,0,0,0,0,0
12529,0,11,12530,12531,12532,0,0,0,0
12530,0,12,5,226,232,233,234,296,297
12531,0,12,302,0,0,0,0,0,0
12532,0,3,977,978,1210,1233,1278,1293,1297
12533,0,1,69380,0,0,0,0,0,0
12534,0,11,12533,2081,0,0,0,0,0
12535,0,1,4064,0,0,0,0,0,0
12536,648184,11,1116,12493,0,0,0,0,0
12537,0,1,32581,32582,32585,45598,0,0,0
