"ID","description","FallBackID","flag"
6592,"Esper_NPCTelegraph_Action_03e",0,0
6593,"Esper_NPCTelegraph_Action_04e",0,0
6594,"Esper_NPCTelegraph_Action_05e",0,0
6595,"Esper_NPCTelegraph_Action_06e",0,0
6596,"Esper_NPCTelegraph_Action_07e",0,0
6597,"Esper_NPCTelegraph_Action_08e",0,0
6598,"Esper_NPCTelegraph_Action_09e",0,0
6599,"Esper_NPCTelegraph_Action_01f",0,0
6600,"Esper_NPCTelegraph_Action_02f",0,0
6601,"Esper_NPCTelegraph_Action_03f",0,0
6602,"Esper_NPCTelegraph_Action_04f",0,0
6603,"Esper_NPCTelegraph_Action_05f",0,0
6604,"Esper_NPCTelegraph_Action_06f",0,0
6605,"Esper_NPCTelegraph_Action_07f",0,0
6606,"Esper_NPCTelegraph_Action_08f",0,0
6607,"Esper_NPCTelegraph_Action_09f",0,0
6608,"Esper_NPCTelegraph_Channel_01",0,0
6609,"Esper_NPCTelegraph_Channel_02",0,0
6610,"Esper_NPCTelegraph_Channel_03",0,0
6611,"Esper_NPCTelegraph_Channel_04",0,0
6612,"Esper_NPCTelegraph_Channel_05",0,0
6613,"Esper_NPCTelegraph_Channel_06",0,0
6614,"Esper_NPCTelegraph_Channel_07",0,0
6615,"Esper_NPCTelegraph_Channel_08",0,0
6616,"Esper_NPCTelegraph_Channel_09",0,0
6617,"Esper_NPCTelegraph_Vulnerable_Start_01",0,0
6618,"Esper_NPCTelegraph_Vulnerable_Start_02",0,0
6619,"Esper_NPCTelegraph_Vulnerable_Start_03",0,0
6620,"Esper_NPCTelegraph_Vulnerable_Start_04",0,0
6621,"Esper_NPCTelegraph_Vulnerable_Start_05",0,0
6622,"Esper_NPCTelegraph_Vulnerable_Start_06",0,0
6623,"Esper_NPCTelegraph_Vulnerable_Start_07",0,0
6624,"Esper_NPCTelegraph_Vulnerable_Start_08",0,0
6625,"Esper_NPCTelegraph_Vulnerable_Start_09",0,0
6626,"Esper_NPCTelegraph_Vulnerable_Loop_01",0,0
6627,"Esper_NPCTelegraph_Vulnerable_Loop_02",0,0
6628,"Esper_NPCTelegraph_Vulnerable_Loop_03",0,0
6629,"Esper_NPCTelegraph_Vulnerable_Loop_04",0,0
6630,"Esper_NPCTelegraph_Vulnerable_Loop_05",0,0
6631,"Esper_NPCTelegraph_Vulnerable_Loop_06",0,0
6632,"Esper_NPCTelegraph_Vulnerable_Loop_07",0,0
6633,"Esper_NPCTelegraph_Vulnerable_Loop_08",0,0
6634,"Esper_NPCTelegraph_Vulnerable_Loop_09",0,0
6635,"Esper_NPCTelegraph_Vulnerable_End_01",0,0
6636,"Esper_NPCTelegraph_Vulnerable_End_02",0,0
6637,"Esper_NPCTelegraph_Vulnerable_End_03",0,0
6638,"Esper_NPCTelegraph_Vulnerable_End_04",0,0
6639,"Esper_NPCTelegraph_Vulnerable_End_05",0,0
6640,"Esper_NPCTelegraph_Vulnerable_End_06",0,0
6641,"Esper_NPCTelegraph_Vulnerable_End_07",0,0
6642,"Esper_NPCTelegraph_Vulnerable_End_08",0,0
6643,"Esper_NPCTelegraph_Vulnerable_End_09",0,0
6644,"Default_Burrow_Wound",5667,16
6645,"Claws_NPCTelegraph_Loop_End_01",0,0
6646,"Default_ProneRoll_Backwards_Start",7427,0
6647,"Default_ProneRoll_Left_Start",0,0
6648,"Default_ProneRoll_Right_Start",0,0
6649,"Default_ProneRoll_Backwards_End",7428,0
6650,"Default_ProneRoll_Left_End",0,0
6651,"Default_ProneRoll_Right_End",0,0
6652,"Default_ProneRoll_Forwards_Start",7423,0
6653,"Default_ProneRoll_Forwards_End",7424,0
6654,"2H_ArmCannon_Start_01",86,0
6655,"2H_ArmCannon_Loop_01",86,0
6656,"2H_ArmCannon_Action_01",86,0
6657,"2H_ArmCannon_InstantCast_01",86,0
6658,"HeavyGun_LaserSaw_Loop_01",7184,0
6659,"Claws_Combo_01_Stage01",0,0
6660,"Claws_Combo_01_Stage02",0,0
6661,"Claws_Combo_01_Stage03",0,0
6662,"Claws_Combo_01_Stage04",0,0
6663,"State_PrisonerKneeling_Loop_01",0,9
6664,"Ship_Landed",150,0
6665,"State_Coffin",1213,9
6666,"AP_Birth_State3",6670,2
6667,"AP_State0_State3",6670,2
6668,"AP_State1_State3",6670,2
6669,"AP_State2_State3",6670,2
6670,"AP_State3_Idle",1122,6
6671,"AP_State3_Action",6670,2
6672,"AP_State3_State0",1118,2
6673,"AP_State3_State1",1120,2
6674,"AP_State3_State2",1122,2
6675,"AP_State3_Death",6670,2
6676,"Claws_Pose_Sheath_L",0,0
6677,"Claws_Pose_Sheath_R",0,0
6678,"Claws_Pose_Unsheath_L",0,0
6679,"Claws_Pose_Unsheath_R",0,0
6680,"2H_Cast_Action_12",0,0
6681,"State_Stand",0,0
6682,"2H_Cast_Action_13",0,0
6683,"2H_Cast_Action_14",0,0
6684,"Ship_Fly_Cast_Channel_01",1147,0
6685,"Default_Sprint_Stop",0,0
6686,"2H_Cast_Action_15",86,0
6687,"2H_Cast_Action_16",86,0
6689,"2H_Cast_Action_17",86,0
6690,"2H_Cast_Action_18",86,0
6691,"Housing_Stand",150,0
6692,"Default_Misc_06",0,1
6693,"Default_Misc_07",0,1
6694,"Default_Misc_08",0,1
6695,"Default_Misc_09",0,1
6696,"Default_Misc_10",0,1
6697,"2H_Cast_Action_Whirlwind",0,0
6698,"Claws_Cast_Action_06",0,0
6699,"Claws_Cast_Action_07",0,0
6700,"Claws_Cast_Action_08",0,0
6701,"Claws_Cast_Action_09",0,0
6702,"Claws_Cast_Action_10",0,0
6703,"Default_Interact_01",0,1
6704,"Default_Stand_Happy",150,0
6705,"Default_Emote_WallPound",0,0
6707,"State_Crucified",0,0
6708,"Default_Sheath",150,0
6709,"Default_Unsheath",150,0
6710,"Default_Unsheath_Combat",151,0
6711,"HeavyGun_Alert",7198,0
6712,"HeavyGun_Attack",7183,0
6713,"HeavyGun_Attack_D2U",7183,0
6714,"HeavyGun_Attack_D2U_Var_2",7183,0
6715,"HeavyGun_Attack_L2R",7183,0
6716,"HeavyGun_Attack_L2R_Var_2",7183,0
6717,"HeavyGun_Attack_R2L",7183,0
6718,"HeavyGun_Attack_R2L_Var_2",7183,0
6719,"HeavyGun_Attack_U2D",7183,0
6720,"HeavyGun_Attack_U2D_Var_2",7183,0
6721,"HeavyGun_Attack_Var_2",7183,0
6722,"HeavyGun_BasePose",702,0
6723,"HeavyGun_Birth",7198,0
6724,"HeavyGun_Block",7183,0
6725,"HeavyGun_Block_End",7183,0
6726,"HeavyGun_Block_Loop",7183,0
6727,"HeavyGun_Block_Start",7183,0
6728,"HeavyGun_Cast_Action_01",7183,0
6729,"HeavyGun_Cast_Action_02",7183,0
6730,"HeavyGun_Cast_Action_03",7183,0
6731,"HeavyGun_Cast_Action_04",7183,0
6732,"HeavyGun_Cast_Action_05",7183,0
6733,"HeavyGun_Cast_Action_ConeMultiHit",7183,0
6734,"HeavyGun_Cast_Action_End_01",7183,0
6735,"HeavyGun_Cast_Action_End_02",7183,0
6736,"HeavyGun_Cast_Action_End_03",7183,0
6737,"HeavyGun_Cast_Action_End_04",7183,0
6738,"HeavyGun_Cast_Action_End_05",7183,0
6739,"HeavyGun_Cast_Action_GroundPunch",7183,0
6740,"HeavyGun_Cast_Action_Hand_Forward_01",7183,0
6741,"HeavyGun_Cast_Action_Hand_Upward_01",7183,0
6742,"HeavyGun_Cast_Action_High2Low",7183,0
6743,"HeavyGun_Cast_Action_Kick",7183,0
6744,"HeavyGun_Cast_Action_PullToMe",7183,0
6745,"HeavyGun_Cast_Action_Rush",7183,0
6746,"HeavyGun_Cast_Action_Shout",7183,0
6747,"HeavyGun_Cast_Action_Throw",7183,0
6748,"HeavyGun_Cast_Action_Upward",7183,0
6749,"HeavyGun_Cast_Burrow_Down",7183,0
6750,"HeavyGun_Cast_Burrow_Loop",7183,0
6751,"HeavyGun_Cast_Burrow_Up",7183,0
6752,"HeavyGun_Cast_Channel_01",7183,0
6753,"HeavyGun_Cast_Channel_02",7183,0
6754,"HeavyGun_Cast_Channel_03",7183,0
6755,"HeavyGun_Cast_Channel_04",7183,0
6756,"HeavyGun_Cast_Channel_05",7183,0
6757,"HeavyGun_Cast_Channel_Hand_Forward_01",7183,0
6758,"HeavyGun_Cast_Channel_Weapon_Upward",7183,0
6759,"HeavyGun_Cast_Loop_01",7183,0
6760,"HeavyGun_Cast_Loop_02",7183,0
6761,"HeavyGun_Cast_Loop_03",7183,0
6762,"HeavyGun_Cast_Loop_04",7183,0
6763,"HeavyGun_Cast_Loop_05",7183,0
6764,"HeavyGun_Cast_Start_01",7183,0
6765,"HeavyGun_Cast_Start_02",7183,0
6766,"HeavyGun_Cast_Start_03",7183,0
6767,"HeavyGun_Cast_Start_04",7183,0
6768,"HeavyGun_Cast_Start_05",7183,0
6769,"HeavyGun_Dodge",1140,0
6770,"HeavyGun_Fire",710,0
6771,"HeavyGun_Fly_Alert",0,0
6772,"HeavyGun_Fly_Attack",0,0
6773,"HeavyGun_Fly_Attack_D2U",0,0
6774,"HeavyGun_Fly_Attack_D2U_Var_2",0,0
6775,"HeavyGun_Fly_Attack_L2R",0,0
6776,"HeavyGun_Fly_Attack_L2R_Var_2",0,0
6777,"HeavyGun_Fly_Attack_R2L",0,0
6778,"HeavyGun_Fly_Attack_R2L_Var_2",0,0
6779,"HeavyGun_Fly_Attack_U2D",0,0
6780,"HeavyGun_Fly_Attack_U2D_Var_2",0,0
6781,"HeavyGun_Fly_Attack_Var_2",0,0
6782,"HeavyGun_Fly_Birth",0,0
6783,"HeavyGun_Fly_Block_End",0,0
6784,"HeavyGun_Fly_Block_Loop",0,0
6785,"HeavyGun_Fly_Block_Start",0,0
6786,"HeavyGun_Fly_Cast_Action_01",0,0
6787,"HeavyGun_Fly_Cast_Action_02",0,0
6788,"HeavyGun_Fly_Cast_Action_03",0,0
6789,"HeavyGun_Fly_Cast_Action_04",0,0
6790,"HeavyGun_Fly_Cast_Action_05",0,0
6791,"HeavyGun_Fly_Cast_Action_ConeMultiHit",0,0
6792,"HeavyGun_Fly_Cast_Action_End_01",0,0
6793,"HeavyGun_Fly_Cast_Action_End_02",0,0
6794,"HeavyGun_Fly_Cast_Action_End_03",0,0
6795,"HeavyGun_Fly_Cast_Action_End_04",0,0
6796,"HeavyGun_Fly_Cast_Action_End_05",0,0
6797,"HeavyGun_Fly_Cast_Action_GroundPunch",0,0
6798,"HeavyGun_Fly_Cast_Action_Hand_Forward_01",0,0
6799,"HeavyGun_Fly_Cast_Action_Hand_Upward_01",0,0
6800,"HeavyGun_Fly_Cast_Action_High2Low",0,0
6801,"HeavyGun_Fly_Cast_Action_Kick",0,0
6802,"HeavyGun_Fly_Cast_Action_PullToMe",0,0
6803,"HeavyGun_Fly_Cast_Action_Rush",0,0
6804,"HeavyGun_Fly_Cast_Action_Shout",0,0
6805,"HeavyGun_Fly_Cast_Action_Throw",0,0
6806,"HeavyGun_Fly_Cast_Action_Upward",0,0
6807,"HeavyGun_Fly_Cast_Burrow_Down",0,0
6808,"HeavyGun_Fly_Cast_Burrow_Loop",0,0
6809,"HeavyGun_Fly_Cast_Burrow_Up",0,0
6810,"HeavyGun_Fly_Cast_Channel_01",0,0
6811,"HeavyGun_Fly_Cast_Channel_02",0,0
6812,"HeavyGun_Fly_Cast_Channel_03",0,0
6813,"HeavyGun_Fly_Cast_Channel_04",0,0
6814,"HeavyGun_Fly_Cast_Channel_05",0,0
6815,"HeavyGun_Fly_Cast_Channel_Hand_Forward_01",0,0
6816,"HeavyGun_Fly_Cast_Channel_Weapon_Upward",0,0
6817,"HeavyGun_Fly_Cast_Loop_01",0,0
6818,"HeavyGun_Fly_Cast_Loop_02",0,0
6819,"HeavyGun_Fly_Cast_Loop_03",0,0
6820,"HeavyGun_Fly_Cast_Loop_04",0,0
6821,"HeavyGun_Fly_Cast_Loop_05",0,0
6822,"HeavyGun_Fly_Cast_Start_01",0,0
6823,"HeavyGun_Fly_Cast_Start_02",0,0
6824,"HeavyGun_Fly_Cast_Start_03",0,0
6825,"HeavyGun_Fly_Cast_Start_04",0,0
6826,"HeavyGun_Fly_Cast_Start_05",0,0
6827,"HeavyGun_Fly_Dodge",0,0
6828,"HeavyGun_Fly_Fire",0,0
6829,"HeavyGun_Fly_JumpLand",0,0
6830,"HeavyGun_Fly_JumpLand_Combat",0,0
6831,"HeavyGun_Fly_JumpLand_Run",0,0
6832,"HeavyGun_Fly_JumpLoop",0,0
6833,"HeavyGun_Fly_JumpStart",0,0
6834,"HeavyGun_Fly_Loot_End",0,0
6835,"HeavyGun_Fly_Loot_Loop",0,0
6836,"HeavyGun_Fly_Loot_Start",0,0
6837,"HeavyGun_Fly_MeleeFrenzy_Loop",0,0
6838,"HeavyGun_Fly_MeleeInstant_Action_01",0,0
6839,"HeavyGun_Fly_MeleeInstant_Action_02",0,0
6840,"HeavyGun_Fly_MeleeInstant_Action_03",0,0
6841,"HeavyGun_Fly_MeleeInstant_Action_04",0,0
6842,"HeavyGun_Fly_MeleeInstant_Action_05",0,0
6843,"HeavyGun_Fly_MeleeTelegraph_Action_01",0,0
6844,"HeavyGun_Fly_MeleeTelegraph_Action_02",0,0
6845,"HeavyGun_Fly_MeleeTelegraph_Action_03",0,0
6846,"HeavyGun_Fly_MeleeTelegraph_Action_04",0,0
6847,"HeavyGun_Fly_MeleeTelegraph_Action_05",0,0
6848,"HeavyGun_Fly_MeleeTelegraph_Action_End_01",0,0
6849,"HeavyGun_Fly_MeleeTelegraph_Action_End_02",0,0
6850,"HeavyGun_Fly_MeleeTelegraph_Action_End_03",0,0
6851,"HeavyGun_Fly_MeleeTelegraph_Action_End_04",0,0
6852,"HeavyGun_Fly_MeleeTelegraph_Action_End_05",0,0
6853,"HeavyGun_Fly_MeleeTelegraph_Loop_01",0,0
6854,"HeavyGun_Fly_MeleeTelegraph_Loop_02",0,0
6855,"HeavyGun_Fly_MeleeTelegraph_Loop_03",0,0
6856,"HeavyGun_Fly_MeleeTelegraph_Loop_04",0,0
6857,"HeavyGun_Fly_MeleeTelegraph_Loop_05",0,0
6858,"HeavyGun_Fly_MeleeTelegraph_Start_01",0,0
6859,"HeavyGun_Fly_MeleeTelegraph_Start_02",0,0
6860,"HeavyGun_Fly_MeleeTelegraph_Start_03",0,0
6861,"HeavyGun_Fly_MeleeTelegraph_Start_04",0,0
6862,"HeavyGun_Fly_MeleeTelegraph_Start_05",0,0
6863,"HeavyGun_Fly_Parry",0,0
6864,"HeavyGun_Fly_Pose_AimDown",0,0
6865,"HeavyGun_Fly_Pose_AimDownLeft",0,0
6866,"HeavyGun_Fly_Pose_AimDownRight",0,0
6867,"HeavyGun_Fly_Pose_AimLeft",0,0
6868,"HeavyGun_Fly_Pose_AimRight",0,0
6869,"HeavyGun_Fly_Pose_AimUp",0,0
6870,"HeavyGun_Fly_Pose_AimUpLeft",0,0
6871,"HeavyGun_Fly_Pose_AimUpRight",0,0
6872,"HeavyGun_Fly_Ready",0,0
6873,"HeavyGun_Fly_Ready_Aim",0,0
6874,"HeavyGun_Fly_Run",0,0
6875,"HeavyGun_Fly_Run_Aim",0,0
6876,"HeavyGun_Fly_Run_Start",0,0
6877,"HeavyGun_Fly_Sheath",0,0
6878,"HeavyGun_Fly_ShuffleRight",0,0
6879,"HeavyGun_Fly_Situational_Loop",0,0
6880,"HeavyGun_Fly_Sprint",0,0
6881,"HeavyGun_Fly_Stand",0,0
6882,"HeavyGun_Fly_Stand_Stop",0,0
6883,"HeavyGun_Fly_Stunned",0,0
6884,"HeavyGun_Fly_Talk",0,0
6885,"HeavyGun_Fly_Throw",0,0
6886,"HeavyGun_Fly_Unsheath",0,0
6887,"HeavyGun_Fly_Unsheath_Combat",0,0
6888,"HeavyGun_Fly_Use",0,0
6889,"HeavyGun_Fly_Walk",0,0
6890,"HeavyGun_Fly_Walk_Aim",0,0
6891,"HeavyGun_Fly_WalkBackwards",0,0
6892,"HeavyGun_Fly_WalkBackwards_Aim",0,0
6893,"HeavyGun_Fly_Wound",0,16
6894,"HeavyGun_Fly_Wound_Critical",0,16
6895,"HeavyGun_Fly_Wound_D2U",0,16
6896,"HeavyGun_Fly_Wound_L2R",0,16
6897,"HeavyGun_Fly_Wound_R2L",0,16
6898,"HeavyGun_Fly_Wound_U2D",0,16
6899,"HeavyGun_Hover_Alert",0,0
6900,"HeavyGun_Hover_Attack",0,0
6901,"HeavyGun_Hover_Attack_D2U",0,0
6902,"HeavyGun_Hover_Attack_D2U_Var_2",0,0
6903,"HeavyGun_Hover_Attack_L2R",0,0
6904,"HeavyGun_Hover_Attack_L2R_Var_2",0,0
6905,"HeavyGun_Hover_Attack_R2L",0,0
6906,"HeavyGun_Hover_Attack_R2L_Var_2",0,0
6907,"HeavyGun_Hover_Attack_U2D",0,0
6908,"HeavyGun_Hover_Attack_U2D_Var_2",0,0
6909,"HeavyGun_Hover_Attack_Var_2",0,0
6910,"HeavyGun_Hover_Birth",0,0
6911,"HeavyGun_Hover_Block_End",0,0
6912,"HeavyGun_Hover_Block_Loop",0,0
6913,"HeavyGun_Hover_Block_Start",0,0
6914,"HeavyGun_Hover_Cast_Action_01",0,0
6915,"HeavyGun_Hover_Cast_Action_02",0,0
6916,"HeavyGun_Hover_Cast_Action_03",0,0
6917,"HeavyGun_Hover_Cast_Action_04",0,0
6918,"HeavyGun_Hover_Cast_Action_05",0,0
6919,"HeavyGun_Hover_Cast_Action_ConeMultiHit",0,0
6920,"HeavyGun_Hover_Cast_Action_End_01",0,0
6921,"HeavyGun_Hover_Cast_Action_End_02",0,0
6922,"HeavyGun_Hover_Cast_Action_End_03",0,0
6923,"HeavyGun_Hover_Cast_Action_End_04",0,0
6924,"HeavyGun_Hover_Cast_Action_End_05",0,0
6925,"HeavyGun_Hover_Cast_Action_GroundPunch",0,0
6926,"HeavyGun_Hover_Cast_Action_Hand_Forward_01",0,0
6927,"HeavyGun_Hover_Cast_Action_Hand_Upward_01",0,0
6928,"HeavyGun_Hover_Cast_Action_High2Low",0,0
6929,"HeavyGun_Hover_Cast_Action_Kick",0,0
6930,"HeavyGun_Hover_Cast_Action_PullToMe",0,0
6931,"HeavyGun_Hover_Cast_Action_Rush",0,0
6932,"HeavyGun_Hover_Cast_Action_Shout",0,0
6933,"HeavyGun_Hover_Cast_Action_Throw",0,0
6934,"HeavyGun_Hover_Cast_Action_Upward",0,0
6935,"HeavyGun_Hover_Cast_Burrow_Down",0,0
6936,"HeavyGun_Hover_Cast_Burrow_Loop",0,0
6937,"HeavyGun_Hover_Cast_Burrow_Up",0,0
6938,"HeavyGun_Hover_Cast_Channel_01",0,0
6939,"HeavyGun_Hover_Cast_Channel_02",0,0
6940,"HeavyGun_Hover_Cast_Channel_03",0,0
6941,"HeavyGun_Hover_Cast_Channel_04",0,0
6942,"HeavyGun_Hover_Cast_Channel_05",0,0
6943,"HeavyGun_Hover_Cast_Channel_Hand_Forward_01",0,0
6944,"HeavyGun_Hover_Cast_Channel_Weapon_Upward",0,0
6945,"HeavyGun_Hover_Cast_Loop_01",0,0
6946,"HeavyGun_Hover_Cast_Loop_02",0,0
6947,"HeavyGun_Hover_Cast_Loop_03",0,0
6948,"HeavyGun_Hover_Cast_Loop_04",0,0
6949,"HeavyGun_Hover_Cast_Loop_05",0,0
6950,"HeavyGun_Hover_Cast_Start_01",0,0
6951,"HeavyGun_Hover_Cast_Start_02",0,0
6952,"HeavyGun_Hover_Cast_Start_03",0,0
6953,"HeavyGun_Hover_Cast_Start_04",0,0
6954,"HeavyGun_Hover_Cast_Start_05",0,0
6955,"HeavyGun_Hover_Dodge",0,0
6956,"HeavyGun_Hover_Fire",0,0
6957,"HeavyGun_Hover_JumpLand",0,0
6958,"HeavyGun_Hover_JumpLand_Combat",0,0
6959,"HeavyGun_Hover_JumpLand_Run",0,0
6960,"HeavyGun_Hover_JumpLoop",0,0
6961,"HeavyGun_Hover_JumpStart",0,0
6962,"HeavyGun_Hover_Loot_End",0,0
6963,"HeavyGun_Hover_Loot_Loop",0,0
6964,"HeavyGun_Hover_Loot_Start",0,0
6965,"HeavyGun_Hover_MeleeFrenzy_Loop",0,0
6966,"HeavyGun_Hover_MeleeInstant_Action_01",0,0
6967,"HeavyGun_Hover_MeleeInstant_Action_02",0,0
6968,"HeavyGun_Hover_MeleeInstant_Action_03",0,0
6969,"HeavyGun_Hover_MeleeInstant_Action_04",0,0
6970,"HeavyGun_Hover_MeleeInstant_Action_05",0,0
6971,"HeavyGun_Hover_MeleeTelegraph_Action_01",0,0
6972,"HeavyGun_Hover_MeleeTelegraph_Action_02",0,0
6973,"HeavyGun_Hover_MeleeTelegraph_Action_03",0,0
6974,"HeavyGun_Hover_MeleeTelegraph_Action_04",0,0
6975,"HeavyGun_Hover_MeleeTelegraph_Action_05",0,0
6976,"HeavyGun_Hover_MeleeTelegraph_Action_End_01",0,0
6977,"HeavyGun_Hover_MeleeTelegraph_Action_End_02",0,0
6978,"HeavyGun_Hover_MeleeTelegraph_Action_End_03",0,0
6979,"HeavyGun_Hover_MeleeTelegraph_Action_End_04",0,0
6980,"HeavyGun_Hover_MeleeTelegraph_Action_End_05",0,0
6981,"HeavyGun_Hover_MeleeTelegraph_Loop_01",0,0
6982,"HeavyGun_Hover_MeleeTelegraph_Loop_02",0,0
6983,"HeavyGun_Hover_MeleeTelegraph_Loop_03",0,0
6984,"HeavyGun_Hover_MeleeTelegraph_Loop_04",0,0
6985,"HeavyGun_Hover_MeleeTelegraph_Loop_05",0,0
6986,"HeavyGun_Hover_MeleeTelegraph_Start_01",0,0
6987,"HeavyGun_Hover_MeleeTelegraph_Start_02",0,0
6988,"HeavyGun_Hover_MeleeTelegraph_Start_03",0,0
6989,"HeavyGun_Hover_MeleeTelegraph_Start_04",0,0
6990,"HeavyGun_Hover_MeleeTelegraph_Start_05",0,0
6991,"HeavyGun_Hover_Parry",0,0
6992,"HeavyGun_Hover_Pose_AimDown",0,0
6993,"HeavyGun_Hover_Pose_AimDownLeft",0,0
6994,"HeavyGun_Hover_Pose_AimDownRight",0,0
6995,"HeavyGun_Hover_Pose_AimLeft",0,0
6996,"HeavyGun_Hover_Pose_AimRight",0,0
6997,"HeavyGun_Hover_Pose_AimUp",0,0
6998,"HeavyGun_Hover_Pose_AimUpLeft",0,0
6999,"HeavyGun_Hover_Pose_AimUpRight",0,0
7000,"HeavyGun_Hover_Ready",0,0
7001,"HeavyGun_Hover_Ready_Aim",0,0
7002,"HeavyGun_Hover_Run",0,0
7003,"HeavyGun_Hover_Run_Aim",0,0
7004,"HeavyGun_Hover_Run_Start",0,0
7005,"HeavyGun_Hover_Sheath",0,0
7006,"HeavyGun_Hover_ShuffleRight",0,0
7007,"HeavyGun_Hover_Situational_Loop",0,0
7008,"HeavyGun_Hover_Sprint",0,0
7009,"HeavyGun_Hover_Stand",0,0
7010,"HeavyGun_Hover_Stand_Stop",0,0
7011,"HeavyGun_Hover_Stunned",0,0
7012,"HeavyGun_Hover_Talk",0,0
7013,"HeavyGun_Hover_Throw",0,0
7014,"HeavyGun_Hover_Unsheath",0,0
7015,"HeavyGun_Hover_Unsheath_Combat",0,0
7016,"HeavyGun_Hover_Use",0,0
7017,"HeavyGun_Hover_Walk",0,0
7018,"HeavyGun_Hover_Walk_Aim",0,0
7019,"HeavyGun_Hover_WalkBackwards",0,0
7020,"HeavyGun_Hover_WalkBackwards_Aim",0,0
7021,"HeavyGun_Hover_Wound",0,16
7022,"HeavyGun_Hover_Wound_Critical",0,16
7023,"HeavyGun_Hover_Wound_D2U",0,16
7024,"HeavyGun_Hover_Wound_L2R",0,16
7025,"HeavyGun_Hover_Wound_R2L",0,16
7026,"HeavyGun_Hover_Wound_U2D",0,16
7027,"HeavyGun_JumpLand",767,0
7028,"HeavyGun_JumpLand_Combat",768,0
7029,"HeavyGun_JumpLand_Run",769,0
7030,"HeavyGun_JumpLoop",770,0
7031,"HeavyGun_JumpStart",771,0
7032,"HeavyGun_Loot_End",0,0
7033,"HeavyGun_Loot_Loop",0,0
7034,"HeavyGun_Loot_Start",0,0
7035,"HeavyGun_MeleeFrenzy_Loop",7183,0
7036,"HeavyGun_MeleeInstant_Action_01",7183,0
7037,"HeavyGun_MeleeInstant_Action_02",7183,0
7038,"HeavyGun_MeleeInstant_Action_03",7183,0
7039,"HeavyGun_MeleeInstant_Action_04",7183,0
7040,"HeavyGun_MeleeInstant_Action_05",7183,0
7041,"HeavyGun_MeleeTelegraph_Action_01",7183,0
7042,"HeavyGun_MeleeTelegraph_Action_02",7183,0
7043,"HeavyGun_MeleeTelegraph_Action_03",7183,0
7044,"HeavyGun_MeleeTelegraph_Action_04",7183,0
7045,"HeavyGun_MeleeTelegraph_Action_05",7183,0
7046,"HeavyGun_MeleeTelegraph_Action_End_01",7183,0
7047,"HeavyGun_MeleeTelegraph_Action_End_02",7183,0
7048,"HeavyGun_MeleeTelegraph_Action_End_03",7183,0
7049,"HeavyGun_MeleeTelegraph_Action_End_04",7183,0
7050,"HeavyGun_MeleeTelegraph_Action_End_05",7183,0
7051,"HeavyGun_MeleeTelegraph_Loop_01",7183,0
7052,"HeavyGun_MeleeTelegraph_Loop_02",7183,0
7053,"HeavyGun_MeleeTelegraph_Loop_03",7183,0
7054,"HeavyGun_MeleeTelegraph_Loop_04",7183,0
7055,"HeavyGun_MeleeTelegraph_Loop_05",7183,0
7056,"HeavyGun_MeleeTelegraph_Start_01",7183,0
7057,"HeavyGun_MeleeTelegraph_Start_02",7183,0
7058,"HeavyGun_MeleeTelegraph_Start_03",7183,0
7059,"HeavyGun_MeleeTelegraph_Start_04",7183,0
7060,"HeavyGun_MeleeTelegraph_Start_05",7183,0
7061,"HeavyGun_Misc_01",0,0
7062,"HeavyGun_Misc_02",0,0
7063,"HeavyGun_Misc_03",0,0
7064,"HeavyGun_Misc_04",0,0
7065,"HeavyGun_Misc_05",0,0
7066,"HeavyGun_NPCTelegraph_Action_01a",7183,0
7067,"HeavyGun_NPCTelegraph_Action_01b",7183,0
7068,"HeavyGun_NPCTelegraph_Action_01c",7183,0
7069,"HeavyGun_NPCTelegraph_Action_01d",7183,0
7070,"HeavyGun_NPCTelegraph_Action_01e",7183,0
7071,"HeavyGun_NPCTelegraph_Action_01f",7183,0
7072,"HeavyGun_NPCTelegraph_Action_02a",7183,0
7073,"HeavyGun_NPCTelegraph_Action_02b",7183,0
7074,"HeavyGun_NPCTelegraph_Action_02c",7183,0
7075,"HeavyGun_NPCTelegraph_Action_02d",7183,0
7076,"HeavyGun_NPCTelegraph_Action_02e",7183,0
7077,"HeavyGun_NPCTelegraph_Action_02f",7183,0
7078,"HeavyGun_NPCTelegraph_Action_03a",7183,0
7079,"HeavyGun_NPCTelegraph_Action_03b",7183,0
7080,"HeavyGun_NPCTelegraph_Action_03c",7183,0
7081,"HeavyGun_NPCTelegraph_Action_03d",7183,0
7082,"HeavyGun_NPCTelegraph_Action_03e",7183,0
7083,"HeavyGun_NPCTelegraph_Action_03f",7183,0
7084,"HeavyGun_NPCTelegraph_Action_04a",7183,0
7085,"HeavyGun_NPCTelegraph_Action_04b",7183,0
7086,"HeavyGun_NPCTelegraph_Action_04c",7183,0
7087,"HeavyGun_NPCTelegraph_Action_04d",7183,0
7088,"HeavyGun_NPCTelegraph_Action_04e",7183,0
7089,"HeavyGun_NPCTelegraph_Action_04f",7183,0
7090,"HeavyGun_NPCTelegraph_Action_05a",7183,0
7091,"HeavyGun_NPCTelegraph_Action_05b",7183,0
7092,"HeavyGun_NPCTelegraph_Action_05c",7183,0
7093,"HeavyGun_NPCTelegraph_Action_05d",7183,0
7094,"HeavyGun_NPCTelegraph_Action_05e",7183,0
