"ID","assetPath","flags","type","screenPath","screenModelPath","chunkBounds00","chunkBounds01","chunkBounds02","chunkBounds03","plugAverageHeight","localizedTextIdName","minItemLevel","maxItemLevel","primeLevelOffset","primeLevelMax","veteranTierScalingType","heroismMenaceLevel","rewardRotationContentId"
2699,"Map\HousingPlugs00",0,4,"","",71,375,72,377,8191,0,0,0,0,0,0,0,0
2700,"Map\HousingPlugs00",0,4,"","",87,375,89,376,8191,0,0,0,0,0,0,0,0
2701,"Map\HousingPlugs00",0,4,"","",103,359,104,361,8191,0,0,0,0,0,0,0,0
2702,"Map\HousingPlugs00",0,4,"","",119,359,121,360,8191,0,0,0,0,0,0,0,0
2704,"Map\HousingPlugs00",0,4,"","",119,375,120,376,8192,0,0,0,0,0,0,0,0
2705,"Map\HousingPlugs00",0,4,"","",135,263,136,264,8192,0,0,0,0,0,0,0,0
2706,"Map\HousingPlugs00",0,4,"","",151,263,152,264,8192,0,0,0,0,0,0,0,0
2707,"Map\HousingPlugs00",0,4,"","",135,279,136,280,8192,0,0,0,0,0,0,0,0
2708,"Map\HousingPlugs00",0,4,"","",151,279,152,280,8186,0,0,0,0,0,0,0,0
2709,"Map\HousingPlugs00",0,4,"","",167,263,168,264,8186,0,0,0,0,0,0,0,0
2710,"Map\HousingPlugs00",0,4,"","",183,263,184,264,8186,0,0,0,0,0,0,0,0
2711,"Map\HousingPlugs00",0,4,"","",167,279,168,280,8186,0,0,0,0,0,0,0,0
2712,"Map\HousingPlugs00",0,4,"","",183,279,184,280,8185,0,0,0,0,0,0,0,0
2713,"Map\HousingPlugs00",0,4,"","",135,295,136,296,8185,0,0,0,0,0,0,0,0
2714,"Map\HousingPlugs00",0,4,"","",151,295,152,296,8185,0,0,0,0,0,0,0,0
2715,"Map\HousingPlugs00",0,4,"","",135,311,136,312,8185,0,0,0,0,0,0,0,0
2716,"Map\HousingPlugs00",0,4,"","",151,311,152,312,8181,0,0,0,0,0,0,0,0
2717,"Map\HousingPlugs00",0,4,"","",167,295,168,296,8181,0,0,0,0,0,0,0,0
2718,"Map\HousingPlugs00",0,4,"","",183,295,184,296,8181,0,0,0,0,0,0,0,0
2719,"Map\HousingPlugs00",0,4,"","",167,311,168,312,8181,0,0,0,0,0,0,0,0
2720,"Map\HousingPlugs00",0,4,"","",183,311,184,312,8171,0,0,0,0,0,0,0,0
2721,"Map\HousingPlugs00",0,4,"","",199,263,200,264,8171,0,0,0,0,0,0,0,0
2722,"Map\HousingPlugs00",0,4,"","",215,263,216,264,8171,0,0,0,0,0,0,0,0
2723,"Map\HousingPlugs00",0,4,"","",199,279,200,280,8171,0,0,0,0,0,0,0,0
2724,"Map\HousingPlugs00",0,4,"","",215,279,216,280,8191,0,0,0,0,0,0,0,0
2725,"Map\HousingPlugs00",0,4,"","",231,263,232,264,8191,0,0,0,0,0,0,0,0
2726,"Map\HousingPlugs00",0,4,"","",247,263,248,264,8191,0,0,0,0,0,0,0,0
2727,"Map\HousingPlugs00",0,4,"","",231,279,232,280,8191,0,0,0,0,0,0,0,0
2728,"Map\HousingPlugs00",0,4,"","",247,279,248,280,8191,0,0,0,0,0,0,0,0
2729,"Map\HousingPlugs00",0,4,"","",199,295,200,296,8191,0,0,0,0,0,0,0,0
2730,"Map\HousingPlugs00",0,4,"","",215,295,216,296,8191,0,0,0,0,0,0,0,0
2731,"Map\HousingPlugs00",0,4,"","",199,311,200,312,8191,0,0,0,0,0,0,0,0
2732,"Map\HousingPlugs00",0,4,"","",215,311,216,312,8190,0,0,0,0,0,0,0,0
2733,"Map\HousingPlugs00",0,4,"","",231,295,232,296,8190,0,0,0,0,0,0,0,0
2734,"Map\HousingPlugs00",0,4,"","",247,295,248,296,8190,0,0,0,0,0,0,0,0
2735,"Map\HousingPlugs00",0,4,"","",231,311,232,312,8190,0,0,0,0,0,0,0,0
2736,"Map\HousingPlugs00",0,4,"","",247,311,248,312,8191,0,0,0,0,0,0,0,0
2737,"Map\HousingPlugs00",0,4,"","",135,327,136,328,8191,0,0,0,0,0,0,0,0
2738,"Map\HousingPlugs00",0,4,"","",151,327,152,328,8191,0,0,0,0,0,0,0,0
2739,"Map\HousingPlugs00",0,4,"","",135,343,136,344,8191,0,0,0,0,0,0,0,0
2740,"Map\HousingPlugs00",0,4,"","",151,343,152,344,8191,0,0,0,0,0,0,0,0
2741,"Map\HousingPlugs00",0,4,"","",167,327,168,328,8191,0,0,0,0,0,0,0,0
2742,"Map\HousingPlugs00",0,4,"","",183,327,184,328,8191,0,0,0,0,0,0,0,0
2743,"Map\HousingPlugs00",0,4,"","",167,343,168,344,8191,0,0,0,0,0,0,0,0
2744,"Map\HousingPlugs00",0,4,"","",183,343,184,344,8191,0,0,0,0,0,0,0,0
2745,"Map\HousingPlugs00",0,4,"","",135,359,136,360,8191,0,0,0,0,0,0,0,0
2746,"Map\HousingPlugs00",0,4,"","",151,359,152,360,8191,0,0,0,0,0,0,0,0
2747,"Map\HousingPlugs00",0,4,"","",135,375,136,376,8191,0,0,0,0,0,0,0,0
2748,"Map\HousingPlugs00",0,4,"","",151,375,152,376,8191,0,0,0,0,0,0,0,0
2749,"Map\HousingPlugs00",0,4,"","",167,359,168,360,8191,0,0,0,0,0,0,0,0
2750,"Map\HousingPlugs00",0,4,"","",183,359,184,360,8191,0,0,0,0,0,0,0,0
2751,"Map\HousingPlugs00",0,4,"","",167,375,168,376,8191,0,0,0,0,0,0,0,0
2752,"Map\HousingPlugs00",0,4,"","",183,375,184,376,8191,0,0,0,0,0,0,0,0
2753,"Map\HousingPlugs00",0,4,"","",199,327,200,328,8191,0,0,0,0,0,0,0,0
2754,"Map\HousingPlugs00",0,4,"","",215,327,216,328,8191,0,0,0,0,0,0,0,0
2755,"Map\HousingPlugs00",0,4,"","",199,343,200,344,8191,0,0,0,0,0,0,0,0
2760,"Map\HousingPlugs00",0,4,"","",247,343,248,344,8191,0,0,0,0,0,0,0,0
2761,"Map\HousingPlugs00",0,4,"","",199,359,200,360,8191,0,0,0,0,0,0,0,0
2762,"Map\HousingPlugs00",0,4,"","",215,359,216,360,8191,0,0,0,0,0,0,0,0
2763,"Map\HousingPlugs00",0,4,"","",199,375,200,376,8191,0,0,0,0,0,0,0,0
2764,"Map\HousingPlugs00",0,4,"","",215,375,216,376,8191,0,0,0,0,0,0,0,0
2765,"Map\HousingPlugs00",0,4,"","",231,359,232,360,8191,0,0,0,0,0,0,0,0
2766,"Map\HousingPlugs00",0,4,"","",247,359,248,360,8191,0,0,0,0,0,0,0,0
2767,"Map\HousingPlugs00",0,4,"","",231,375,232,376,8191,0,0,0,0,0,0,0,0
2768,"Map\HousingPlugs00",0,4,"","",247,375,248,376,8193,0,0,0,0,0,0,0,0
2769,"Map\HousingPlugs00",0,4,"","",7,391,8,392,8193,0,0,0,0,0,0,0,0
2770,"Map\HousingPlugs00",0,4,"","",23,391,24,392,8193,0,0,0,0,0,0,0,0
2771,"Map\HousingPlugs00",0,4,"","",7,407,8,408,8193,0,0,0,0,0,0,0,0
2772,"Map\HousingPlugs00",0,4,"","",23,407,24,408,8195,0,0,0,0,0,0,0,0
2773,"Map\HousingPlugs00",0,4,"","",39,391,40,392,8195,0,0,0,0,0,0,0,0
2774,"Map\HousingPlugs00",0,4,"","",55,391,56,392,8195,0,0,0,0,0,0,0,0
2775,"Map\HousingPlugs00",0,4,"","",39,407,40,408,8195,0,0,0,0,0,0,0,0
2776,"Map\HousingPlugs00",0,4,"","",55,407,56,408,8192,0,0,0,0,0,0,0,0
2777,"Map\HousingPlugs00",0,4,"","",7,423,8,424,8192,0,0,0,0,0,0,0,0
2778,"Map\HousingPlugs00",0,4,"","",23,423,24,424,8192,0,0,0,0,0,0,0,0
2779,"Map\HousingPlugs00",0,4,"","",7,439,8,440,8192,0,0,0,0,0,0,0,0
2788,"Map\HousingPlugs00",0,4,"","",87,407,88,408,8201,0,0,0,0,0,0,0,0
2789,"Map\HousingPlugs00",0,4,"","",103,391,104,392,8197,0,0,0,0,0,0,0,0
2790,"Map\HousingPlugs00",0,4,"","",119,391,120,392,8197,0,0,0,0,0,0,0,0
2791,"Map\HousingPlugs00",0,4,"","",103,407,104,408,8197,0,0,0,0,0,0,0,0
2796,"Map\HousingPlugs00",0,4,"","",87,439,88,440,8181,0,0,0,0,0,0,0,0
2797,"Map\HousingPlugs00",0,4,"","",103,423,104,424,8181,0,0,0,0,0,0,0,0
2798,"Map\HousingPlugs00",0,4,"","",119,423,120,424,8181,0,0,0,0,0,0,0,0
2799,"Map\HousingPlugs00",0,4,"","",103,439,104,440,8181,0,0,0,0,0,0,0,0
2800,"Map\HousingPlugs00",0,4,"","",119,439,120,441,8191,0,0,0,0,0,0,0,0
2801,"Map\HousingPlugs00",0,4,"","",7,455,9,456,8191,0,0,0,0,0,0,0,0
2802,"Map\HousingPlugs00",0,4,"","",23,455,24,457,8191,0,0,0,0,0,0,0,0
2803,"Map\HousingPlugs00",0,4,"","",7,471,9,472,8191,0,0,0,0,0,0,0,0
2804,"Map\HousingPlugs00",0,4,"","",23,471,24,473,8193,0,0,0,0,0,0,0,0
2805,"Map\HousingPlugs00",0,4,"","",39,455,41,456,8193,0,0,0,0,0,0,0,0
2806,"Map\HousingPlugs00",0,4,"","",55,455,56,457,8193,0,0,0,0,0,0,0,0
2807,"Map\HousingPlugs00",0,4,"","",39,471,41,472,8193,0,0,0,0,0,0,0,0
2808,"Map\HousingPlugs00",0,4,"","",55,471,56,473,8188,0,0,0,0,0,0,0,0
2809,"Map\HousingPlugs00",0,4,"","",7,487,9,488,8188,0,0,0,0,0,0,0,0
2810,"Map\HousingPlugs00",0,4,"","",23,487,24,489,8189,0,0,0,0,0,0,0,0
2811,"Map\HousingPlugs00",0,4,"","",7,503,9,504,8188,0,0,0,0,0,0,0,0
2812,"Map\HousingPlugs00",0,4,"","",23,503,24,505,8199,0,0,0,0,0,0,0,0
2813,"Map\HousingPlugs00",0,4,"","",39,487,41,488,8199,0,0,0,0,0,0,0,0
2814,"Map\HousingPlugs00",0,4,"","",55,487,56,489,8199,0,0,0,0,0,0,0,0
2815,"Map\HousingPlugs00",0,4,"","",39,503,41,504,8199,0,0,0,0,0,0,0,0
2816,"Map\HousingPlugs00",0,4,"","",55,503,56,505,8194,0,0,0,0,0,0,0,0
2817,"Map\HousingPlugs00",0,4,"","",71,455,73,456,8194,0,0,0,0,0,0,0,0
2818,"Map\HousingPlugs00",0,4,"","",87,455,88,457,8194,0,0,0,0,0,0,0,0
2819,"Map\HousingPlugs00",0,4,"","",71,471,73,472,8194,0,0,0,0,0,0,0,0
2820,"Map\HousingPlugs00",0,4,"","",87,471,88,473,8193,0,0,0,0,0,0,0,0
2821,"Map\HousingPlugs00",0,4,"","",103,455,105,456,8193,0,0,0,0,0,0,0,0
2822,"Map\HousingPlugs00",0,4,"","",119,455,120,457,8193,0,0,0,0,0,0,0,0
2823,"Map\HousingPlugs00",0,4,"","",103,471,105,472,8193,0,0,0,0,0,0,0,0
2824,"Map\HousingPlugs00",0,4,"","",119,471,120,473,8190,0,0,0,0,0,0,0,0
2825,"Map\HousingPlugs00",0,4,"","",71,487,73,488,8190,0,0,0,0,0,0,0,0
2826,"Map\HousingPlugs00",0,4,"","",87,487,88,489,8190,0,0,0,0,0,0,0,0
2827,"Map\HousingPlugs00",0,4,"","",71,503,73,504,8190,0,0,0,0,0,0,0,0
2828,"Map\HousingPlugs00",0,4,"","",87,503,89,504,8186,0,0,0,0,0,0,0,0
2829,"Map\HousingPlugs00",0,4,"","",103,487,104,489,8186,0,0,0,0,0,0,0,0
2830,"Map\HousingPlugs00",0,4,"","",119,487,121,488,8186,0,0,0,0,0,0,0,0
2831,"Map\HousingPlugs00",0,4,"","",103,503,104,505,8197,0,0,0,0,0,0,0,0
2832,"Map\HousingPlugs00",0,4,"","",119,503,121,504,8197,0,0,0,0,0,0,0,0
2833,"Map\HousingPlugs00",0,4,"","",135,391,136,393,8197,0,0,0,0,0,0,0,0
2834,"Map\HousingPlugs00",0,4,"","",151,391,153,392,8197,0,0,0,0,0,0,0,0
2835,"Map\HousingPlugs00",0,4,"","",135,407,136,409,8193,0,0,0,0,0,0,0,0
2836,"Map\HousingPlugs00",0,4,"","",151,407,153,408,8193,0,0,0,0,0,0,0,0
2837,"Map\HousingPlugs00",0,4,"","",167,391,168,393,8193,0,0,0,0,0,0,0,0
2838,"Map\HousingPlugs00",0,4,"","",183,391,185,392,8193,0,0,0,0,0,0,0,0
2839,"Map\HousingPlugs00",0,4,"","",167,407,168,409,8191,0,0,0,0,0,0,0,0
2840,"Map\HousingPlugs00",0,4,"","",183,407,185,408,8191,0,0,0,0,0,0,0,0
2841,"Map\HousingPlugs00",0,4,"","",135,423,136,425,8191,0,0,0,0,0,0,0,0
2842,"Map\HousingPlugs00",0,4,"","",151,423,153,424,8191,0,0,0,0,0,0,0,0
2843,"Map\HousingPlugs00",0,4,"","",135,439,136,441,8193,0,0,0,0,0,0,0,0
2844,"Map\HousingPlugs00",0,4,"","",151,439,153,440,8193,0,0,0,0,0,0,0,0
2845,"Map\HousingPlugs00",0,4,"","",167,423,168,425,8193,0,0,0,0,0,0,0,0
2846,"Map\HousingPlugs00",0,4,"","",183,423,185,424,8193,0,0,0,0,0,0,0,0
2847,"Map\HousingPlugs00",0,4,"","",167,439,168,441,8232,0,0,0,0,0,0,0,0
2848,"Map\HousingPlugs00",0,4,"","",183,439,185,440,8232,0,0,0,0,0,0,0,0
2849,"Map\HousingPlugs00",0,4,"","",199,391,200,393,8232,0,0,0,0,0,0,0,0
2850,"Map\HousingPlugs00",0,4,"","",215,391,217,392,8232,0,0,0,0,0,0,0,0
2851,"Map\HousingPlugs00",0,4,"","",199,407,201,408,8187,0,0,0,0,0,0,0,0
2852,"Map\HousingPlugs00",0,4,"","",215,407,216,409,8187,0,0,0,0,0,0,0,0
2853,"Map\HousingPlugs00",0,4,"","",231,391,233,392,8187,0,0,0,0,0,0,0,0
2854,"Map\HousingPlugs00",0,4,"","",247,391,248,393,8190,0,0,0,0,0,0,0,0
2855,"Map\HousingPlugs00",0,4,"","",231,407,233,408,8190,0,0,0,0,0,0,0,0
2856,"Map\HousingPlugs00",0,4,"","",247,407,248,409,8190,0,0,0,0,0,0,0,0
2857,"Map\HousingPlugs00",0,4,"","",199,423,201,424,8190,0,0,0,0,0,0,0,0
2858,"Map\HousingPlugs00",0,4,"","",215,423,216,425,8195,0,0,0,0,0,0,0,0
2859,"Map\HousingPlugs00",0,4,"","",199,439,201,440,8195,0,0,0,0,0,0,0,0
2860,"Map\HousingPlugs00",0,4,"","",215,439,216,441,8195,0,0,0,0,0,0,0,0
2861,"Map\HousingPlugs00",0,4,"","",231,423,233,424,8195,0,0,0,0,0,0,0,0
2862,"Map\HousingPlugs00",0,4,"","",247,423,248,425,8190,0,0,0,0,0,0,0,0
2863,"Map\HousingPlugs00",0,4,"","",231,439,233,440,8190,0,0,0,0,0,0,0,0
2864,"Map\HousingPlugs00",0,4,"","",247,439,248,441,8190,0,0,0,0,0,0,0,0
2865,"Map\HousingPlugs00",0,4,"","",135,455,137,456,8190,0,0,0,0,0,0,0,0
2866,"Map\HousingPlugs00",0,4,"","",151,455,152,457,8191,0,0,0,0,0,0,0,0
2867,"Map\HousingPlugs00",0,4,"","",135,471,137,472,8191,0,0,0,0,0,0,0,0
2868,"Map\HousingPlugs00",0,4,"","",151,471,152,473,8191,0,0,0,0,0,0,0,0
2869,"Map\HousingPlugs00",0,4,"","",167,455,169,456,8191,0,0,0,0,0,0,0,0
2870,"Map\HousingPlugs00",0,4,"","",183,455,184,457,8192,0,0,0,0,0,0,0,0
2871,"Map\HousingPlugs00",0,4,"","",167,471,169,472,8192,0,0,0,0,0,0,0,0
2872,"Map\HousingPlugs00",0,4,"","",183,471,184,473,8192,0,0,0,0,0,0,0,0
2873,"Map\HousingPlugs00",0,4,"","",135,487,137,488,8192,0,0,0,0,0,0,0,0
2874,"Map\HousingPlugs00",0,4,"","",151,487,152,489,8191,0,0,0,0,0,0,0,0
2875,"Map\HousingPlugs00",0,4,"","",135,503,137,504,8191,0,0,0,0,0,0,0,0
2876,"Map\HousingPlugs00",0,4,"","",151,503,152,505,8191,0,0,0,0,0,0,0,0
2877,"Map\HousingPlugs00",0,4,"","",167,487,169,488,8191,0,0,0,0,0,0,0,0
2878,"Map\HousingPlugs00",0,4,"","",183,487,184,489,8192,0,0,0,0,0,0,0,0
2879,"Map\HousingPlugs00",0,4,"","",167,503,169,504,8192,0,0,0,0,0,0,0,0
2880,"Map\HousingPlugs00",0,4,"","",183,503,184,505,8192,0,0,0,0,0,0,0,0
2881,"Map\HousingPlugs00",0,4,"","",199,455,201,456,8192,0,0,0,0,0,0,0,0
2882,"Map\HousingPlugs00",0,4,"","",215,455,216,457,8201,0,0,0,0,0,0,0,0
2883,"Map\HousingPlugs00",0,4,"","",199,471,201,472,8201,0,0,0,0,0,0,0,0
2884,"Map\HycrestAdventurePlugMap",0,4,"","",82,2,93,14,8191,0,0,0,0,0,0,0,0
2885,"Map\HousingPlugs00",0,4,"","",215,471,216,473,8201,0,0,0,0,0,0,0,0
2886,"Map\HousingPlugs00",0,4,"","",231,455,233,456,8201,0,0,0,0,0,0,0,0
2887,"Map\HousingPlugs00",0,4,"","",247,455,248,457,8197,0,0,0,0,0,0,0,0
2888,"Map\HousingPlugs00",0,4,"","",231,471,233,472,8197,0,0,0,0,0,0,0,0
2889,"Map\HousingPlugs00",0,4,"","",247,471,248,473,8197,0,0,0,0,0,0,0,0
2890,"Map\HousingPlugs00",0,4,"","",199,487,201,488,8197,0,0,0,0,0,0,0,0
2891,"Map\HousingPlugs00",0,4,"","",215,487,216,489,8191,0,0,0,0,0,0,0,0
2892,"Map\HousingPlugs00",0,4,"","",199,503,201,504,8191,0,0,0,0,0,0,0,0
2893,"Map\HousingPlugs00",0,4,"","",215,503,216,505,8191,0,0,0,0,0,0,0,0
2894,"Map\HousingPlugs00",0,4,"","",231,487,233,488,8191,0,0,0,0,0,0,0,0
2895,"Map\HousingPlugs00",0,4,"","",247,487,248,489,8191,0,0,0,0,0,0,0,0
2896,"Map\HousingPlugs00",0,4,"","",231,503,233,504,8191,0,0,0,0,0,0,0,0
2897,"Map\HousingPlugs00",0,4,"","",247,503,248,505,8191,0,0,0,0,0,0,0,0
2898,"Map\HousingPlugs00",0,4,"","",263,263,265,264,8191,0,0,0,0,0,0,0,0
2901,"Map\HousingPlugs00",0,4,"","",279,263,280,264,8191,0,0,0,0,0,0,0,0
2902,"Map\HousingPlugs00",0,4,"","",263,279,264,280,8191,0,0,0,0,0,0,0,0
2903,"Map\HousingPlugs00",0,4,"","",279,279,280,280,8191,0,0,0,0,0,0,0,0
2904,"Map\HousingPlugs00",0,4,"","",295,263,296,264,8191,0,0,0,0,0,0,0,0
2905,"Map\HousingPlugs00",0,4,"","",311,263,312,264,8192,0,0,0,0,0,0,0,0
2906,"Map\HousingPlugs00",0,4,"","",295,279,296,280,8192,0,0,0,0,0,0,0,0
2907,"Map\HousingPlugs00",0,4,"","",311,279,312,280,8192,0,0,0,0,0,0,0,0
2908,"Map\HousingPlugs00",0,4,"","",263,295,264,296,8192,0,0,0,0,0,0,0,0
2909,"Map\HousingPlugs00",0,4,"","",279,295,280,296,8187,0,0,0,0,0,0,0,0
2910,"Map\HousingPlugs00",0,4,"","",263,311,264,312,8187,0,0,0,0,0,0,0,0
2911,"Map\HousingPlugs00",0,4,"","",279,311,280,312,8187,0,0,0,0,0,0,0,0
2912,"Map\HousingPlugs00",0,4,"","",295,295,296,296,8187,0,0,0,0,0,0,0,0
2913,"Map\HousingPlugs00",0,4,"","",311,295,312,296,8191,0,0,0,0,0,0,0,0
2914,"Map\HousingPlugs00",0,4,"","",295,311,296,312,8191,0,0,0,0,0,0,0,0
2915,"Map\HousingPlugs00",0,4,"","",311,311,312,312,8191,0,0,0,0,0,0,0,0
2916,"Map\HousingPlugs00",0,4,"","",327,263,328,264,8191,0,0,0,0,0,0,0,0
2917,"Map\LandOcclusion",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
2918,"Map\CentralPlugMap",0,4,"","",7,7,8,8,8191,0,0,0,0,0,0,0,0
2919,"Map\CentralPlugMap",0,4,"","",23,7,24,8,8191,0,0,0,0,0,0,0,0
2920,"Map\CentralPlugMap",0,4,"","",7,23,8,24,8191,0,0,0,0,0,0,0,0
2921,"Map\CentralPlugMap",0,4,"","",23,23,24,24,8191,0,0,0,0,0,0,0,0
2922,"Map\CentralPlugMap",0,4,"","",39,7,40,8,8191,0,0,0,0,0,0,0,0
2923,"Map\CentralPlugMap",0,4,"","",55,7,56,8,8191,0,0,0,0,0,0,0,0
2924,"Map\CentralPlugMap",0,4,"","",39,23,40,24,8191,0,0,0,0,0,0,0,0
2925,"Map\CentralPlugMap",0,4,"","",55,23,56,24,8191,0,0,0,0,0,0,0,0
2926,"Map\CentralPlugMap",0,4,"","",7,39,8,40,8191,0,0,0,0,0,0,0,0
2927,"Map\CentralPlugMap",0,4,"","",23,39,24,40,8191,0,0,0,0,0,0,0,0
2928,"Map\CentralPlugMap",0,4,"","",7,55,8,56,8191,0,0,0,0,0,0,0,0
2929,"Map\CentralPlugMap",0,4,"","",23,55,24,56,8191,0,0,0,0,0,0,0,0
2930,"Map\CentralPlugMap",0,4,"","",39,39,40,40,8191,0,0,0,0,0,0,0,0
2931,"Map\CentralPlugMap",0,4,"","",55,39,56,40,8191,0,0,0,0,0,0,0,0
2932,"Map\CentralPlugMap",0,4,"","",39,55,40,56,8191,0,0,0,0,0,0,0,0
2933,"Map\CentralPlugMap",0,4,"","",55,55,56,56,8191,0,0,0,0,0,0,0,0
2934,"Map\CentralPlugMap",0,4,"","",71,7,72,8,8191,0,0,0,0,0,0,0,0
2935,"Map\CentralPlugMap",0,4,"","",87,7,88,8,8191,0,0,0,0,0,0,0,0
2936,"Map\CentralPlugMap",0,4,"","",71,23,72,24,8191,0,0,0,0,0,0,0,0
2937,"Map\CentralPlugMap",0,4,"","",87,23,88,24,8191,0,0,0,0,0,0,0,0
2938,"Map\CentralPlugMap",0,4,"","",103,7,104,8,8191,0,0,0,0,0,0,0,0
2939,"Map\CentralPlugMap",0,4,"","",119,7,120,8,8191,0,0,0,0,0,0,0,0
2940,"Map\CentralPlugMap",0,4,"","",103,23,104,24,8191,0,0,0,0,0,0,0,0
2941,"Map\CentralPlugMap",0,4,"","",119,23,120,24,8191,0,0,0,0,0,0,0,0
2942,"Map\CentralPlugMap",0,4,"","",71,39,72,40,8191,0,0,0,0,0,0,0,0
2943,"Map\CentralPlugMap",0,4,"","",87,39,88,40,8191,0,0,0,0,0,0,0,0
2944,"Map\CentralPlugMap",0,4,"","",71,55,72,56,8191,0,0,0,0,0,0,0,0
2945,"Map\CentralPlugMap",0,4,"","",87,55,88,56,8191,0,0,0,0,0,0,0,0
2946,"Map\CentralPlugMap",0,4,"","",103,39,104,40,8191,0,0,0,0,0,0,0,0
2947,"Map\CentralPlugMap",0,4,"","",119,39,120,40,8191,0,0,0,0,0,0,0,0
2948,"Map\CentralPlugMap",0,4,"","",103,55,104,56,8191,0,0,0,0,0,0,0,0
2949,"Map\CentralPlugMap",0,4,"","",119,55,120,56,8191,0,0,0,0,0,0,0,0
2950,"Map\CentralPlugMap",0,4,"","",7,71,8,72,8191,0,0,0,0,0,0,0,0
2951,"Map\CentralPlugMap",0,4,"","",23,71,24,72,8191,0,0,0,0,0,0,0,0
2952,"Map\CentralPlugMap",0,4,"","",7,87,8,88,8191,0,0,0,0,0,0,0,0
2953,"Map\CentralPlugMap",0,4,"","",23,87,24,88,8191,0,0,0,0,0,0,0,0
2954,"Map\CentralPlugMap",0,4,"","",39,71,40,72,8191,0,0,0,0,0,0,0,0
2955,"Map\CentralPlugMap",0,4,"","",55,71,56,72,8191,0,0,0,0,0,0,0,0
2956,"Map\CentralPlugMap",0,4,"","",39,87,40,88,8191,0,0,0,0,0,0,0,0
2957,"Map\CentralPlugMap",0,4,"","",55,87,56,88,8191,0,0,0,0,0,0,0,0
2958,"Map\CentralPlugMap",0,4,"","",7,103,8,104,8191,0,0,0,0,0,0,0,0
2959,"Map\CentralPlugMap",0,4,"","",23,103,24,104,8191,0,0,0,0,0,0,0,0
2960,"Map\CentralPlugMap",0,4,"","",7,119,8,120,8191,0,0,0,0,0,0,0,0
2961,"Map\CentralPlugMap",0,4,"","",23,119,24,120,8191,0,0,0,0,0,0,0,0
2962,"Map\CentralPlugMap",0,4,"","",39,103,40,104,8191,0,0,0,0,0,0,0,0
2963,"Map\CentralPlugMap",0,4,"","",55,103,56,104,8191,0,0,0,0,0,0,0,0
2964,"Map\CentralPlugMap",0,4,"","",39,119,40,120,8191,0,0,0,0,0,0,0,0
2965,"Map\CentralPlugMap",0,4,"","",55,119,56,120,8191,0,0,0,0,0,0,0,0
2966,"Map\CentralPlugMap",0,4,"","",71,71,72,72,8191,0,0,0,0,0,0,0,0
2967,"Map\DruseraInstance4",0,10,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Isigrol_000.m3",976,976,1072,1072,0,0,0,0,0,0,0,0,0
2968,"Map\PathPlugMap",2,4,"","",131,51,141,61,8235,0,0,0,0,0,0,0,0
2969,"Map\PathPlugMap",2,4,"","",147,51,157,61,8251,0,0,0,0,0,0,0,0
2970,"Map\PathPlugMap",2,4,"","",163,35,173,45,8237,0,0,0,0,0,0,0,0
2971,"Map\PathPlugMap",0,4,"","",182,38,185,41,8191,0,0,0,0,0,0,0,0
2972,"Map\SS",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
2973,"Map\PVPlugMap",0,4,"","",310,246,314,249,8193,0,0,0,0,0,0,0,0
2974,"Map\MasonTest",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
2975,"Map\PathPlugMap",2,4,"","",166,54,169,57,8191,0,0,0,0,0,0,0,0
2976,"Map\PathPlugMap",2,4,"","",182,54,185,57,8191,0,0,0,0,0,0,0,0
2977,"Map\PathPlugMap",2,4,"","",198,6,201,9,8191,0,0,0,0,0,0,0,0
2978,"Map\Klimas",0,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
2979,"Map\PCPLevianBay",0,0,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Olyssia_000.m3",1006,1003,1041,1041,0,0,0,0,0,0,0,0,0
2980,"Map\InfiniteLabs",65,11,"UI\Screens\UI_CRB_WorldID22_LoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Dungeon_000.m3",85,641,678,1232,0,766940,0,0,0,0,1,0,16
2981,"Map\CentralPlugMap",0,4,"","",86,71,89,73,8191,0,0,0,0,0,0,0,0
2982,"Map\PVPlugMap",0,4,"","",326,198,330,201,8191,0,0,0,0,0,0,0,0
2983,"Map\PVPlugMap",0,4,"","",342,198,346,201,8194,0,0,0,0,0,0,0,0
2984,"Map\Western22Plugs",0,4,"","",51,18,61,29,8191,0,0,0,0,0,0,0,0
2985,"Map\Western22Plugs",0,4,"","",19,34,29,45,8191,0,0,0,0,0,0,0,0
2986,"Map\Western22Plugs",0,4,"","",3,50,13,61,8196,0,0,0,0,0,0,0,0
2987,"Map\MalleyPlugLand",0,4,"","",6,7,9,9,8191,0,0,0,0,0,0,0,0
2988,"Map\NewCentral",0,10,"UI\Screens\UI_CRB_GenericLoadScreen.tex","Art\Prop\Character_Creation\Loading\PRP_Loading_Isigrol_000.m3",1120,910,1145,945,0,0,0,0,0,0,0,0,0
2990,"Map\StreamSpaceMap",1,0,"","",0,0,2048,2048,0,0,0,0,0,0,0,0,0
