"ID","quest2Id","quest2RewardTypeId","objectId","objectAmount","flags"
6507,9193,1,48839,1,1
6508,9194,1,48840,1,1
6509,9194,1,48841,1,1
6510,9194,1,48842,1,1
6511,9194,1,48843,1,1
6512,9194,1,48844,1,1
6513,9194,1,48845,1,1
6514,9194,1,48846,1,1
6515,9194,1,48847,1,1
6516,9194,1,48848,1,1
6517,9194,1,48849,1,1
6518,9194,1,48850,1,1
6519,9194,1,48851,1,1
6520,9195,1,48852,1,1
6521,9195,1,48853,1,1
6522,9195,1,48854,1,1
6523,9195,1,48855,1,1
6524,9195,1,48856,1,1
6525,9620,1,48885,1,0
6526,9646,1,48886,1,0
6527,9647,1,48886,1,0
6528,9391,4,41,100,0
6529,9392,4,41,166,0
6530,9429,4,41,275,0
6531,9431,4,41,100,0
6532,9432,4,41,166,0
6533,9433,4,41,275,0
6534,9391,3,4,342,0
6535,9431,3,4,342,0
6536,9392,3,4,513,0
6537,9432,3,4,513,0
6538,9429,3,4,770,0
6539,9433,3,4,770,0
6540,9151,1,49508,1,1
6541,9151,1,49509,1,1
6542,9151,1,49510,1,1
6546,9150,1,49514,1,1
6547,9150,1,49515,1,1
6548,9150,1,49516,1,1
6552,9733,1,49520,1,1
6556,9733,1,49524,1,1
6557,9733,1,49525,1,1
6558,9734,1,49520,1,1
6562,9734,1,85772,1,1
6563,9734,1,49525,1,1
6576,9745,1,49532,1,1
6578,9745,1,49534,1,1
6580,9745,1,49536,1,1
6582,9745,1,49538,1,1
6583,9745,1,49539,1,1
6584,9745,1,49540,1,1
6586,9745,1,49542,1,1
6588,9746,1,49544,1,1
6592,9746,1,49548,1,1
6593,9746,1,49549,1,1
6594,9738,1,49550,1,1
6597,9738,1,49553,1,1
6598,9738,1,49554,1,1
6600,9738,1,49556,1,1
6601,9738,1,49557,1,1
6603,9738,1,49559,1,1
6605,9738,1,49561,1,1
6606,9740,1,49550,1,1
6609,9740,1,49553,1,1
6610,9740,1,49554,1,1
6612,9740,1,49556,1,1
6613,9740,1,49557,1,1
6615,9740,1,49559,1,1
6617,9740,1,49561,1,1
6618,9748,1,49562,1,1
6620,9748,1,49564,1,1
6622,9748,1,49566,1,1
6624,9748,1,49568,1,1
6625,9748,1,49569,1,1
6627,9748,1,49571,1,1
6628,9748,1,49572,1,1
6630,9749,1,49574,1,1
6632,9749,1,49576,1,1
6634,9749,1,49578,1,1
6636,9749,1,49580,1,1
6637,9749,1,49581,1,1
6638,9749,1,49582,1,1
6640,9749,1,49584,1,1
6666,9741,3,3,10,0
6667,9739,3,3,10,0
6668,9739,1,49674,1,0
6669,9741,1,49674,1,0
6684,9760,3,6,25,0
6685,9761,3,6,25,0
6686,9717,3,6,25,0
6687,9737,3,6,25,0
6688,9586,3,6,10,0
6689,9587,3,6,10,0
6690,9588,3,6,10,0
6691,9589,3,6,10,0
6692,9590,3,6,10,0
6693,9591,3,6,10,0
6694,9592,3,6,10,0
6695,9593,3,6,10,0
6696,9686,3,6,10,0
6697,9687,3,6,10,0
6698,9688,3,6,10,0
6699,9689,3,6,10,0
6700,9705,3,6,50,0
6701,9706,3,6,50,0
6702,9732,3,6,25,0
6703,9772,3,6,25,0
6704,9586,1,49083,1,0
6705,9587,1,49083,1,0
6706,9565,3,6,10,0
6707,9578,3,6,10,0
6708,9565,1,49083,1,0
6709,9578,1,49083,1,0
6710,9588,1,49083,1,0
6711,9589,1,49083,1,0
6712,9590,1,49083,1,0
6713,9591,1,49083,1,0
6714,9592,1,49083,1,0
6715,9593,1,49083,1,0
6716,9717,1,49083,1,0
6717,9686,1,49083,1,0
6718,9687,1,49083,1,0
6719,9688,1,49083,1,0
6720,9689,1,49083,1,0
6721,9737,1,49083,1,0
6722,9772,1,49083,1,0
6723,9732,1,49083,1,0
6724,9818,1,50377,1,0
6725,9828,1,50396,1,0
6726,9816,3,3,40,0
6727,9814,3,3,40,0
6728,9815,3,3,40,0
6729,3771,1,40203,1,1
6730,3771,1,40204,1,1
6731,3771,1,40205,1,1
6840,9763,1,50596,1,1
6841,9763,1,50597,1,1
6842,9763,1,50598,1,1
6843,9763,1,50599,1,1
6844,9763,1,50600,1,1
6845,9763,1,50601,1,1
6846,9763,1,50602,1,1
6847,9763,1,50603,1,1
6848,9763,1,50604,1,1
6849,9763,1,50605,1,1
6850,9763,1,50606,1,1
6851,9763,1,50607,1,1
6852,9764,1,50608,1,1
6853,9764,1,50609,1,1
6854,9764,1,50610,1,1
6855,9764,1,50611,1,1
6856,9764,1,50612,1,1
6857,9764,1,50613,1,1
6858,9764,1,50614,1,1
6859,9764,1,50615,1,1
6860,9764,1,50616,1,1
6861,9764,1,50617,1,1
6862,9764,1,50618,1,1
6863,9764,1,50619,1,1
6864,9798,1,50620,1,3
6865,9798,1,50621,1,3
6866,9798,1,50622,1,3
6867,9880,1,92281,1,0
6868,9881,1,92281,1,0
6869,9883,1,92281,1,0
6870,9885,1,92281,1,0
6871,9890,1,92282,1,0
6872,9894,1,92282,1,0
6873,9895,1,92282,1,0
6874,9891,1,92283,1,0
6875,9892,1,92283,1,0
6876,9893,1,92283,1,0
6877,9884,1,92284,1,0
6878,9886,1,92285,1,0
6879,9887,1,92285,1,0
6880,9888,1,92285,1,0
6881,9889,1,92285,1,0
6882,9897,1,92286,1,0
6883,9896,1,92286,1,0
6884,9904,1,42829,1,0
6885,9900,1,42828,1,0
6886,9901,1,92284,1,0
6887,9906,1,92284,1,0
6888,9907,1,92286,1,0
6889,9910,1,92283,1,0
6890,9911,1,92282,1,0
6891,9913,1,92282,1,0
6892,9914,1,92282,1,0
6893,9929,1,92283,1,0
6894,9813,1,68554,1,1
6895,9813,1,68555,1,1
6898,9813,1,68558,1,1
6899,9813,1,68559,1,1
6901,9813,1,68561,1,1
6902,9813,1,68562,1,1
6903,9813,1,68563,1,1
6944,6837,1,54907,1,3
6984,6837,1,71833,4,0
6990,9909,1,55179,2,0
6991,9912,1,55179,2,0
6992,9915,1,55179,2,0
6993,9916,1,55179,2,0
6994,9917,1,55179,2,0
6995,9918,1,55179,2,0
6996,9919,1,55179,2,0
6997,9920,1,55179,2,0
6998,9921,1,55179,2,0
6999,9922,1,55179,2,0
7000,9923,1,55179,2,0
7001,9924,1,55179,2,0
7002,9925,1,55179,2,0
7003,9926,1,55179,2,0
7004,9855,3,5,250,0
7005,9856,3,5,250,0
7006,9857,3,5,250,0
7007,9858,3,5,250,0
7008,9859,3,5,250,0
7009,9860,3,5,250,0
7010,9861,3,5,500,0
7011,9862,3,5,500,0
7012,9849,3,7,100,0
7013,9850,3,7,100,0
7014,9927,3,7,100,0
7015,9928,3,7,100,0
7016,9847,3,7,50,0
7017,9848,3,7,50,0
7020,9844,3,7,50,0
7021,9843,3,7,50,0
7022,9845,3,7,50,0
7023,9846,3,7,50,0
7024,9865,3,2,500,0
7025,9866,3,2,500,0
7026,9871,3,2,1000,0
7027,9872,3,2,1000,0
7028,9867,3,2,1000,0
7029,9868,3,2,1000,0
7030,9869,3,2,500,0
7031,9870,3,2,500,0
7032,9935,1,92282,1,0
7033,9937,1,92281,1,0
7034,9939,1,92282,1,0
7035,9936,1,92281,1,0
7036,9938,1,92282,1,0
7039,9950,1,92281,1,0
7040,9940,1,92282,1,0
7041,9942,1,92285,1,0
7042,9943,1,92285,1,0
7043,9944,1,92285,1,0
7044,9945,1,92285,1,0
7045,9946,1,92285,1,0
7046,9947,1,92281,1,0
7047,9948,1,92282,1,0
7048,9951,1,92282,1,0
7049,9952,1,92281,1,0
7050,9953,1,92283,1,0
7052,9972,3,4,10,0
7054,9973,3,4,10,0
7056,9974,3,4,10,0
7057,9975,4,34,100,0
7058,9975,3,4,211,0
7059,9976,4,34,166,0
7060,9976,3,4,316,0
7061,9977,4,34,275,0
7062,9977,3,4,474,0
7064,9978,3,4,10,0
7066,9979,3,4,10,0
7068,9980,3,4,10,0
7070,9981,3,4,10,0
7072,9982,3,4,10,0
7074,9983,3,4,10,0
7076,9984,3,4,10,0
7078,9985,3,4,10,0
7080,9986,3,4,10,0
7081,9987,4,40,100,0
7082,9987,3,4,211,0
7083,9988,4,40,166,0
7084,9988,3,4,316,0
7085,9989,4,40,275,0
7086,9989,3,4,474,0
7088,9990,3,4,10,0
7090,9991,3,4,10,0
7092,9992,3,4,10,0
7093,9993,4,34,100,0
7094,9993,3,4,211,0
7095,9994,4,34,166,0
7096,9994,3,4,316,0
7097,9995,4,34,275,0
7098,9995,3,4,474,0
7100,9996,3,4,10,0
7102,9997,3,4,10,0
7104,9998,3,4,10,0
7106,9999,3,4,10,0
7108,10000,3,4,10,0
7110,10001,3,4,10,0
7112,10002,3,4,10,0
7114,10003,3,4,10,0
7115,10004,4,9,275,0
7116,10004,3,4,474,0
7117,10005,4,40,100,0
7118,10005,3,4,211,0
7119,10006,4,40,166,0
7120,10006,3,4,316,0
7121,10007,4,40,275,0
7122,10007,3,4,474,0
7123,9960,1,73832,1,0
7124,9957,1,74188,1,1
7125,9957,1,74189,1,1
7128,9957,1,74192,1,1
7129,9957,1,74193,1,1
7131,9957,1,74195,1,1
7132,9957,1,74196,1,1
7133,9957,1,74197,1,1
7136,9961,1,74238,1,0
7137,10011,3,2,1500,0
7138,10012,3,2,1500,0
7181,4520,1,76381,1,1
7182,4520,1,76382,1,1
7183,4520,1,76383,1,1
7184,4948,1,76384,1,1
7185,4948,1,76385,1,1
7186,4948,1,76386,1,1
7187,4948,1,76387,1,1
7188,4948,1,76388,1,1
7189,4948,1,76389,1,1
7190,4948,1,76390,1,1
7191,3777,1,76391,1,1
7192,3777,1,76392,1,1
7193,3777,1,76393,1,1
7194,4969,1,76394,1,1
7195,4969,1,76395,1,1
7196,4969,1,76396,1,1
7197,4969,1,76397,1,1
7198,4969,1,76398,1,1
7199,4969,1,76399,1,1
7200,4969,1,76400,1,1
7201,4525,1,76401,1,1
7202,4525,1,76402,1,1
7203,4525,1,76403,1,1
7204,4525,1,76404,1,1
7205,4530,1,76405,1,1
7206,4530,1,76406,1,1
7207,4530,1,76407,1,1
7208,3792,1,76408,1,1
7209,3792,1,76409,1,1
7210,3792,1,76410,1,1
7211,3765,1,76411,1,1
7212,3765,1,76412,1,1
7213,3765,1,76413,1,1
7214,3765,1,76414,1,1
7215,3765,1,76415,1,1
7216,3765,1,76416,1,1
7217,3786,1,76417,1,1
7218,3786,1,76418,1,1
7219,3770,1,76419,1,1
7220,3770,1,76420,1,1
7221,3770,1,76421,1,1
7222,3770,1,76422,1,1
7223,3889,1,76423,1,1
7224,3889,1,76424,1,1
7225,3889,1,76425,1,1
7226,4784,1,76426,1,1
7227,4784,1,76427,1,1
7228,4784,1,76428,1,1
7229,4784,1,76429,1,1
7230,4786,1,76430,1,1
7231,4786,1,76431,1,1
7232,4786,1,76432,1,1
7233,4786,1,76433,1,1
7234,3939,1,76434,1,1
7235,3939,1,76435,1,1
7236,3939,1,76436,1,1
7237,4723,1,76437,1,1
7238,4723,1,76438,1,1
7239,5408,1,76439,1,1
7240,5408,1,76440,1,1
7241,5408,1,76441,1,1
7242,5408,1,76442,1,1
7243,3913,1,76443,1,1
7244,3913,1,76444,1,1
7245,3913,1,76445,1,1
7246,3913,1,76446,1,1
7247,3913,1,76447,1,1
7248,4743,1,76448,1,1
7249,4743,1,76449,1,1
7250,4743,1,76450,1,1
7251,4743,1,76451,1,1
7252,4743,1,76452,1,1
7253,4743,1,76453,1,1
7254,4743,1,76454,1,1
7255,3930,1,76455,1,1
7256,3930,1,76456,1,1
7257,5465,1,76457,1,1
7258,5465,1,76458,1,1
7259,5465,1,76459,1,1
7260,5465,1,76460,1,1
7261,4825,1,76461,1,1
7262,4825,1,76462,1,1
7263,4825,1,76463,1,1
7264,4825,1,76464,1,1
7265,4825,1,76465,1,1
7266,5318,1,76466,1,1
7267,5318,1,76467,1,1
7274,4988,1,76474,1,1
7275,4973,1,76475,1,1
7276,4828,1,76476,1,1
7277,5261,1,76477,1,1
7278,5261,1,76478,1,1
7279,5261,1,76479,1,1
7280,4829,1,76480,1,1
7281,4829,1,76481,1,1
7282,4829,1,76482,1,1
7283,5261,1,76483,1,1
7284,3777,1,76484,1,1
7285,6673,1,76485,1,1
7286,6673,1,76486,1,1
7287,6673,1,76487,1,1
7288,6620,1,76488,1,1
7289,6620,1,76489,1,1
7290,6620,1,76490,1,1
7291,6620,1,76491,1,1
7292,6622,1,76492,1,1
7293,6622,1,76493,1,1
7294,6622,1,76494,1,1
7295,6622,1,76495,1,1
7296,6622,1,76496,1,1
7297,6623,1,76497,1,1
7298,6623,1,76498,1,1
7299,6623,1,76499,1,1
7300,6623,1,76500,1,1
7301,6623,1,76501,1,1
7302,6623,1,76502,1,1
7303,6623,1,76503,1,1
7304,6626,1,76504,1,1
7305,6626,1,76505,1,1
7306,6626,1,76506,1,1
7307,6626,1,76507,1,1
7308,6626,1,76508,1,1
7309,6626,1,76509,1,1
7310,6626,1,76510,1,1
7311,6629,1,76511,1,1
7312,6629,1,76512,1,1
7313,6629,1,76513,1,1
7314,6662,1,76514,1,1
7315,6662,1,76515,1,1
7316,6662,1,76516,1,1
7317,6662,1,76517,1,1
7318,6662,1,76518,1,1
7319,6662,1,76519,1,1
7320,6663,1,76520,1,1
7321,6663,1,76521,1,1
7322,6663,1,76522,1,1
7323,6663,1,76523,1,1
7324,6663,1,76524,1,1
7325,6663,1,76525,1,1
7326,6663,1,76526,1,1
7327,6665,1,76527,1,1
7328,6665,1,76528,1,1
7329,6665,1,76529,1,1
7330,6667,1,76530,1,1
7331,6667,1,76531,1,1
7332,7613,1,76532,1,1
7333,7613,1,76533,1,1
7334,7613,1,76534,1,1
7335,7613,1,76535,1,1
7336,7000,1,76536,1,1
7337,7000,1,76537,1,1
7338,7000,1,76538,1,1
7339,7000,1,76539,1,1
7340,7003,1,76540,1,1
7341,7003,1,76541,1,1
7342,7003,1,76542,1,1
7343,7003,1,76543,1,1
7344,7022,1,76544,1,1
7345,7022,1,76545,1,1
7346,7022,1,76546,1,1
7347,7025,1,76547,1,1
7348,7025,1,76548,1,1
7349,7025,1,76549,1,1
7350,7108,1,76550,1,1
7351,7108,1,76551,1,1
7352,7108,1,76552,1,1
7353,7108,1,76553,1,1
7354,7108,1,76554,1,1
7355,6986,1,76555,1,1
7356,6986,1,76556,1,1
7357,6986,1,76557,1,1
7358,6986,1,76558,1,1
7359,6987,1,76559,1,1
7360,6990,1,76560,1,1
7361,6990,1,76561,1,1
7362,6990,1,76562,1,1
7363,6990,1,76563,1,1
7364,6990,1,76564,1,1
7365,6990,1,76565,1,1
7366,6990,1,76566,1,1
7367,6959,1,76567,1,1
7368,6959,1,76568,1,1
7369,6959,1,76569,1,1
7370,6959,1,76570,1,1
7371,6995,1,76571,1,1
7372,6995,1,76572,1,1
7373,6995,1,76573,1,1
7374,6995,1,76574,1,1
7375,6901,1,76575,1,1
7376,6901,1,76576,1,1
7377,6901,1,76577,1,1
7378,6901,1,76578,1,1
7379,6904,1,76579,1,1
7380,6902,1,76580,1,1
7381,6902,1,76581,1,1
7382,6902,1,76582,1,1
7383,6906,1,76583,1,1
7384,6906,1,76584,1,1
7385,3170,1,76585,1,1
7386,3170,1,76586,1,1
7387,3170,1,76587,1,1
7388,5420,1,76588,1,1
7389,5420,1,76589,1,1
7390,5420,1,76590,1,1
7391,5420,1,76591,1,1
7392,5420,1,76592,1,1
7393,5420,1,76593,1,1
7394,5420,1,76594,1,1
7395,3171,1,76595,1,1
7396,3171,1,76596,1,1
7397,3171,1,76597,1,1
7398,3171,1,76598,1,1
7399,5474,1,76599,1,1
7400,5474,1,76600,1,1
7401,5474,1,76601,1,1
7402,5474,1,76602,1,1
7403,5477,1,76603,1,1
7404,5477,1,76604,1,1
7405,5477,1,76605,1,1
7406,5477,1,76606,1,1
7407,3304,1,76607,1,1
7408,3304,1,76608,1,1
7409,3304,1,76609,1,1
7410,3304,1,76610,1,1
7411,5444,1,76611,1,1
7412,5444,1,76612,1,1
7413,5444,1,76613,1,1
7414,5501,1,76614,1,1
7415,5501,1,76615,1,1
7416,5501,1,76616,1,1
7417,5501,1,76617,1,1
7418,5501,1,76618,1,1
7419,5501,1,76619,1,1
7420,5501,1,76620,1,1
7421,5608,1,76621,1,1
7422,5608,1,76622,1,1
7423,5608,1,76623,1,1
7424,5608,1,76624,1,1
7425,5608,1,76625,1,1
7426,5608,1,76626,1,1
7427,3160,1,76627,1,1
7428,3160,1,76628,1,1
7429,3160,1,76629,1,1
7430,3160,1,76630,1,1
7431,3160,1,76631,1,1
7432,3160,1,76632,1,1
7433,3160,1,76633,1,1
7434,3166,1,76634,1,1
7435,3166,1,76635,1,1
7436,6334,1,76636,1,1
7437,6334,1,76637,1,1
7438,6334,1,76638,1,1
7439,5696,1,76639,1,1
7440,5696,1,76640,1,1
7441,5696,1,76641,1,1
7442,5696,1,76642,1,1
7443,5766,1,76643,1,1
7444,5766,1,76644,1,1
7445,5766,1,76645,1,1
7446,5765,1,76646,1,1
7447,5765,1,76647,1,1
7448,5765,1,76648,1,1
7449,5765,1,76649,1,1
7450,7026,1,76650,1,1
7451,7026,1,76651,1,1
7452,7026,1,76652,1,1
7453,7026,1,76653,1,1
7454,5626,1,76654,1,1
7455,5628,1,76655,1,1
7456,5628,1,76656,1,1
7457,5628,1,76657,1,1
7458,5511,1,76658,1,1
7459,5511,1,76659,1,1
7460,5511,1,76660,1,1
7461,5511,1,76661,1,1
7462,5650,1,76662,1,1
7463,5650,1,76663,1,1
7464,5650,1,76664,1,1
7465,5650,1,76665,1,1
7466,6047,1,76666,1,1
7467,6146,1,76667,1,1
7468,6146,1,76668,1,1
7469,6146,1,76669,1,1
7470,6146,1,76670,1,1
7471,6146,1,76671,1,1
7472,6146,1,76672,1,1
7473,6146,1,76673,1,1
7474,5922,1,76674,1,1
7475,5922,1,76675,1,1
7476,5922,1,76676,1,1
7477,5922,1,76677,1,1
7478,6052,1,76678,1,1
7479,6052,1,76679,1,1
7480,6052,1,76680,1,1
7481,6052,1,76681,1,1
7482,6052,1,76682,1,1
7483,6052,1,76683,1,1
7484,6052,1,76684,1,1
7485,5920,1,76685,1,1
7486,5920,1,76686,1,1
7487,5920,1,76687,1,1
7488,5920,1,76688,1,1
7489,3651,1,76689,1,1
7490,5907,1,76690,1,1
7491,5907,1,76691,1,1
7492,5907,1,76692,1,1
7493,5907,1,76693,1,1
7494,5907,1,76694,1,1
7495,5907,1,76695,1,1
7496,5937,1,76696,1,1
7497,5937,1,76697,1,1
7500,6606,1,76700,1,1
7501,6606,1,76701,1,1
7502,6606,1,76702,1,1
7503,6606,1,76703,1,1
7504,6607,1,76704,1,1
7505,6607,1,76705,1,1
7506,6607,1,76706,1,1
7507,6607,1,76707,1,1
7508,6610,1,76708,1,1
7509,6610,1,76709,1,1
7510,6610,1,76710,1,1
7511,6610,1,76711,1,1
7512,6610,1,76712,1,1
7513,6610,1,76713,1,1
7514,6610,1,76714,1,1
7515,6587,1,76715,1,1
7516,6587,1,76716,1,1
7517,6587,1,76717,1,1
7518,6591,1,76718,1,1
7519,6591,1,76719,1,1
7520,6591,1,76720,1,1
7521,6591,1,76721,1,1
7522,6594,1,76722,1,1
7523,6594,1,76723,1,1
7524,6594,1,76724,1,1
7525,6594,1,76725,1,1
7526,6594,1,76726,1,1
7527,6594,1,76727,1,1
7528,6594,1,76728,1,1
7529,6576,1,76729,1,1
7530,6576,1,76730,1,1
7531,6576,1,76731,1,1
7532,6576,1,76732,1,1
7533,6580,1,76733,1,1
7534,6580,1,76734,1,1
7535,6580,1,76735,1,1
7536,6578,1,76736,1,1
7537,6578,1,76737,1,1
7538,6578,1,76738,1,1
7539,8830,1,76739,1,1
7540,8830,1,76740,1,1
7541,8830,1,76741,1,1
7542,8830,1,76742,1,1
7543,6582,1,76743,1,1
7544,6582,1,76744,1,1
7545,6582,1,76745,1,1
7546,6582,1,76746,1,1
7547,6582,1,76747,1,1
7548,6582,1,76748,1,1
7549,6584,1,76749,1,1
7550,6584,1,76750,1,1
7551,6887,1,76751,1,1
7552,6887,1,76752,1,1
7553,6887,1,76753,1,1
7554,6889,1,76754,1,1
7555,6889,1,76755,1,1
7556,6894,1,76756,1,1
7557,6894,1,76757,1,1
7558,6894,1,76758,1,1
7559,6894,1,76759,1,1
7560,6894,1,76760,1,1
7561,6894,1,76761,1,1
7562,6913,1,76762,1,1
7563,6913,1,76763,1,1
7564,6913,1,76764,1,1
7565,6913,1,76765,1,1
7566,6913,1,76766,1,1
7567,6913,1,76767,1,1
7568,6913,1,76768,1,1
7569,6883,1,76769,1,1
7570,7031,1,76770,1,1
7571,6885,1,76771,1,1
7572,6885,1,76772,1,1
7573,6885,1,76773,1,1
7574,6885,1,76774,1,1
7575,6885,1,76775,1,1
7576,6885,1,76776,1,1
7577,6885,1,76777,1,1
7582,6641,1,76782,1,1
7583,6641,1,76783,1,1
7584,6641,1,76784,1,1
7585,6641,1,76785,1,1
7586,6634,1,76786,1,1
7587,6634,1,76787,1,1
7588,6634,1,76788,1,1
7589,6634,1,76789,1,1
7590,6653,1,76790,1,1
7591,6653,1,76791,1,1
7592,6653,1,76792,1,1
7593,6653,1,76793,1,1
7594,8785,1,76794,1,1
7595,4954,1,76795,1,1
7596,4954,1,76796,1,1
7597,4767,1,76797,1,1
7598,4762,1,76798,1,1
7599,4762,1,76799,1,1
7600,4762,1,76800,1,1
7601,4762,1,76801,1,1
7602,4762,1,76802,1,1
7603,4762,1,76803,1,1
7604,4762,1,76804,1,1
7605,4762,1,76805,1,1
7606,4961,1,76806,1,1
7607,4961,1,76807,1,1
7608,4961,1,76808,1,1
7609,4745,1,76809,1,1
7610,4745,1,76810,1,1
7611,4745,1,76811,1,1
7612,4745,1,76812,1,1
7613,4749,1,76813,1,1
7614,4749,1,76814,1,1
7615,4749,1,76815,1,1
7616,4749,1,76816,1,1
7617,4749,1,76817,1,1
7618,4990,1,76818,1,1
7619,4990,1,76819,1,1
7620,4990,1,76820,1,1
7621,4990,1,76821,1,1
7622,4990,1,76822,1,1
7623,4990,1,76823,1,1
7624,7120,1,76824,1,1
7625,7120,1,76825,1,1
7626,7120,1,76826,1,1
7627,7120,1,76827,1,1
7628,7120,1,76828,1,1
7629,7120,1,76829,1,1
7630,5172,1,76830,1,1
7631,5172,1,76831,1,1
7632,5172,1,76832,1,1
7633,5172,1,76833,1,1
7634,4985,1,76834,1,1
7635,4985,1,76835,1,1
7636,4985,1,76836,1,1
7637,4796,1,76837,1,1
7638,4796,1,76838,1,1
7639,4796,1,76839,1,1
7640,5267,1,76840,1,1
7641,5267,1,76841,1,1
7642,5267,1,76842,1,1
7643,5267,1,76843,1,1
7644,4847,1,76844,1,1
7645,4847,1,76845,1,1
7646,4847,1,76846,1,1
7647,4847,1,76847,1,1
7648,4851,1,76848,1,1
7649,4851,1,76849,1,1
7650,4851,1,76850,1,1
7651,4851,1,76851,1,1
7652,5297,1,76852,1,1
7653,4516,1,76853,1,1
7654,4516,1,76854,1,1
7655,4516,1,76855,1,1
7656,4516,1,76856,1,1
7657,4516,1,76857,1,1
7658,4516,1,76858,1,1
7659,4534,1,76859,1,1
7660,4534,1,76860,1,1
7661,4534,1,76861,1,1
7662,4534,1,76862,1,1
7663,4534,1,76863,1,1
7664,4534,1,76864,1,1
7665,4534,1,76865,1,1
7666,4506,1,76866,1,1
7667,4508,1,76867,1,1
7668,4508,1,76868,1,1
7669,4508,1,76869,1,1
7670,4508,1,76870,1,1
7671,4909,1,76871,1,1
7672,4909,1,76872,1,1
7673,4909,1,76873,1,1
7674,4909,1,76874,1,1
7675,4511,1,76875,1,1
7676,4511,1,76876,1,1
7677,4511,1,76877,1,1
7678,4511,1,76878,1,1
7679,4511,1,76879,1,1
7680,4512,1,76880,1,1
7681,4512,1,76881,1,1
7682,4512,1,76882,1,1
7683,4512,1,76883,1,1
7685,4512,1,76885,1,1
7686,4512,1,76886,1,1
7687,4512,1,76887,1,1
7688,5255,1,76888,1,1
7689,5255,1,76889,1,1
7690,5255,1,76890,1,1
7691,5255,1,76891,1,1
7692,4997,1,76892,1,1
7693,4997,1,76893,1,1
7694,4997,1,76894,1,1
7695,4997,1,76895,1,1
7696,4666,1,76896,1,1
7697,4666,1,76897,1,1
7698,4666,1,76898,1,1
7699,4532,1,76899,1,1
7700,4670,1,76900,1,1
7701,4670,1,76901,1,1
7702,4670,1,76902,1,1
7703,4670,1,76903,1,1
7704,4670,1,76904,1,1
7705,4670,1,76905,1,1
7706,5372,1,76906,1,1
7707,5332,1,76907,1,1
7708,5332,1,76908,1,1
7709,5332,1,76909,1,1
7710,4674,1,76910,1,1
7711,4674,1,76911,1,1
7712,4674,1,76912,1,1
7713,4674,1,76913,1,1
7714,4678,1,76914,1,1
7715,4678,1,76915,1,1
7716,4678,1,76916,1,1
7717,4678,1,76917,1,1
7718,4731,1,76918,1,1
7719,4731,1,76919,1,1
7720,5002,1,76920,1,1
7721,5002,1,76921,1,1
7722,5002,1,76922,1,1
7723,7350,1,76923,1,1
7724,7350,1,76924,1,1
7725,7350,1,76925,1,1
7726,7350,1,76926,1,1
7727,5325,1,76927,1,1
7728,5325,1,76928,1,1
7729,5325,1,76929,1,1
7730,4767,1,76930,1,1
7731,4985,1,76931,1,1
7732,5653,1,76932,1,1
7733,5653,1,76933,1,1
7734,5555,1,76934,1,1
7735,5555,1,76935,1,1
7736,5555,1,76936,1,1
7737,5750,1,76937,1,1
7738,5750,1,76938,1,1
7739,5750,1,76939,1,1
7740,5750,1,76940,1,1
7741,5750,1,76941,1,1
7742,5750,1,76942,1,1
7743,5621,1,76943,1,1
7744,5621,1,76944,1,1
7745,5621,1,76945,1,1
7746,5621,1,76946,1,1
7747,5671,1,76947,1,1
7748,5671,1,76948,1,1
7749,5671,1,76949,1,1
7750,3891,1,76950,1,1
7751,3891,1,76951,1,1
7752,3891,1,76952,1,1
7753,3891,1,76953,1,1
7754,5843,1,76954,1,1
7755,5843,1,76955,1,1
7756,5843,1,76956,1,1
7757,6006,1,76957,1,1
7758,6006,1,76958,1,1
7759,6006,1,76959,1,1
7760,6006,1,76960,1,1
7761,5979,1,76961,1,1
7762,5979,1,76962,1,1
7763,5979,1,76963,1,1
7764,5979,1,76964,1,1
7765,8106,1,76965,1,1
7766,8106,1,76966,1,1
7767,8106,1,76967,1,1
7768,8106,1,76968,1,1
7769,6010,1,76969,1,1
7770,6010,1,76970,1,1
7771,6010,1,76971,1,1
7772,6010,1,76972,1,1
7773,5971,1,76973,1,1
7774,6343,1,76974,1,1
7775,6343,1,76975,1,1
7776,6343,1,76976,1,1
7777,6343,1,76977,1,1
7778,6397,1,76978,1,1
7779,6397,1,76979,1,1
7780,6397,1,76980,1,1
7781,6397,1,76981,1,1
7782,6397,1,76982,1,1
7783,6397,1,76983,1,1
7784,6403,1,76984,1,1
7785,7651,1,76985,1,1
7786,7651,1,76986,1,1
7787,7651,1,76987,1,1
7788,7651,1,76988,1,1
7789,6245,1,76989,1,1
7790,6295,1,76990,1,1
7791,6295,1,76991,1,1
7792,6295,1,76992,1,1
7793,6295,1,76993,1,1
7794,6315,1,76994,1,1
7795,6315,1,76995,1,1
7796,6315,1,76996,1,1
7797,6315,1,76997,1,1
7798,6315,1,76998,1,1
7799,6315,1,76999,1,1
7800,6315,1,77000,1,1
7801,6215,1,77001,1,1
7802,6425,1,77002,1,1
7803,6425,1,77003,1,1
7804,6425,1,77004,1,1
7805,6425,1,77005,1,1
7806,6466,1,77006,1,1
7807,6466,1,77007,1,1
7808,6466,1,77008,1,1
7809,6466,1,77009,1,1
7810,6329,1,77010,1,1
7811,6331,1,77011,1,1
7812,6331,1,77012,1,1
7813,6331,1,77013,1,1
7814,6724,1,77014,1,1
7815,6724,1,77015,1,1
7816,6724,1,77016,1,1
