"ID","filter","userTextFilterClassEnum","deploymentRegionEnum","languageId","wordFilterTypeEnum"
3086,"pisser",2,0,3,0
3087,"pisses",2,0,3,0
3088,"pisseur",2,0,3,0
3089,"pissnelke",2,0,2,0
3090,"pissnelken",2,0,2,0
3091,"playboy",0,0,1,0
3092,"pnis",2,0,3,0
3093,"poilpubien",2,0,3,0
3094,"poilspubiens",2,0,3,0
3095,"polpot",0,0,1,0
3096,"poppe",2,0,2,0
3097,"poppen",2,0,2,0
3098,"porno",2,0,2,0
3099,"porno",2,0,3,0
3100,"pornographique",2,0,3,0
3101,"pornos",2,0,2,0
3102,"pouffiasse",2,0,3,0
3103,"pouffiasses",2,0,3,0
3104,"pubien",2,0,3,0
3105,"puff",2,0,2,0
3106,"puffs",2,0,2,0
3107,"punze",2,0,2,0
3108,"punzen",2,0,2,0
3109,"putain",2,0,3,0
3110,"putains",2,0,3,0
3111,"putassier",2,0,3,0
3112,"putassiers",2,0,3,0
3113,"pute",2,0,3,0
3114,"putes",2,0,3,0
3115,"raboter",2,0,3,0
3116,"raca",2,0,3,0
3117,"race",2,0,3,0
3118,"racial",2,0,3,0
3119,"racisme",2,0,3,0
3120,"raciste",2,0,3,0
3121,"racistes",2,0,3,0
3122,"radasse",2,0,3,0
3123,"radasses",2,0,3,0
3124,"raia",2,0,3,0
3125,"raias",2,0,3,0
3126,"rassenschande",2,0,2,0
3127,"rassisch",2,0,2,0
3128,"ratichon",2,0,3,0
3129,"ratichons",2,0,3,0
3130,"rectum",2,0,2,0
3131,"rectum",2,0,3,0
3132,"reinedusexe",2,0,3,0
3133,"rektum",2,0,2,0
3134,"renoi",2,0,3,0
3135,"renois",2,0,3,0
3136,"ribouis",2,0,3,0
3137,"ritze",2,0,2,0
3138,"ritzen",2,0,2,0
3139,"roberts",2,0,3,0
3140,"roidusexe",2,0,3,0
3141,"romanichel",2,0,3,0
3142,"romanichelle",2,0,3,0
3143,"romanichelles",2,0,3,0
3144,"romanichels",2,0,3,0
3145,"romano",2,0,3,0
3146,"romanos",2,0,3,0
3147,"roubignole",2,0,3,0
3148,"roubignoles",2,0,3,0
3149,"roubignolle",2,0,3,0
3150,"roubignolles",2,0,3,0
3151,"roupette",2,0,3,0
3152,"roupettes",2,0,3,0
3153,"rouston",2,0,3,0
3154,"roustons",2,0,3,0
3155,"rumbumsen",2,0,2,0
3156,"rumhuren",2,0,2,0
3157,"sackgesicht",2,0,2,0
3158,"sackratte",2,0,2,0
3159,"sacksuppe",2,0,2,0
3160,"sado",2,0,3,0
3161,"sadomaso",2,0,2,0
3162,"sadomaso",2,0,3,0
3163,"sadomasochisme",2,0,3,0
3164,"salaud",2,0,3,0
3165,"salaude",2,0,3,0
3166,"salaudes",2,0,3,0
3167,"salauds",2,0,3,0
3169,"salepute",2,0,3,0
3170,"salesputes",2,0,3,0
3171,"salop",2,0,3,0
3172,"salope",2,0,3,0
3173,"saloperie",2,0,3,0
3174,"saloperies",2,0,3,0
3175,"salopes",2,0,3,0
3176,"salops",2,0,3,0
3177,"saphique",2,0,3,0
3178,"sappho",2,0,3,0
3179,"sapphos",2,0,3,0
3180,"saracemaudite",2,0,3,0
3181,"sarrazin",2,0,2,0
3184,"sauhund",2,0,2,0
3185,"scatologique",2,0,3,0
3186,"schamhaar",2,0,2,0
3187,"schamhaare",2,0,2,0
3188,"schamlippe",2,0,2,0
3189,"schamlippen",2,0,2,0
3190,"scheide",2,0,2,0
3191,"scheidensaft",2,0,2,0
3192,"scheiss",2,0,2,0
3193,"scheisse",2,0,2,0
3194,"scheissen",2,0,2,0
3195,"scheisser",2,0,2,0
3196,"schifferscheisse",2,0,2,0
3197,"schlampe",2,0,2,0
3198,"schlampen",2,0,2,0
3199,"schlampig",2,0,2,0
3200,"schleimfotze",2,0,2,0
3201,"schleimscheisser",2,0,2,0
3202,"schleu",2,0,3,0
3203,"schleue",2,0,3,0
3204,"schleues",2,0,3,0
3205,"schleus",2,0,3,0
3206,"schlitzauge",2,0,2,0
3207,"schlitzaugen",2,0,2,0
3208,"schnaxeln",2,0,2,0
3209,"schwachkopf",2,0,2,0
3210,"schwachköpfe",2,0,2,0
3211,"schwanzlos",2,0,2,0
3212,"schwanzloser",2,0,2,0
3213,"schwanzlutschen",2,0,2,0
3214,"schwanzlutscher",2,0,2,0
3215,"schwanzring",2,0,2,0
3216,"schweinepriester",2,0,2,0
3217,"schwuchtel",2,0,2,0
3218,"schwulette",2,0,2,0
3219,"sebranler",2,0,3,0
3220,"sechsmaschine",2,0,2,0
3221,"sein",2,0,3,0
3222,"seins",2,0,3,0
3223,"sex",0,0,1,0
3224,"sex",2,0,2,0
3225,"sex",2,0,3,0
3226,"sexaction",2,0,2,0
3227,"sexe",0,0,1,0
3228,"sexe",2,0,3,0
3229,"sexeanal",2,0,3,0
3230,"sexking",2,0,2,0
3231,"sexmachine",2,0,2,0
3232,"sexmachine",2,0,3,0
3233,"sexmaschine",2,0,2,0
3234,"sexorgie",2,0,2,0
3235,"sexparty",2,0,2,0
3236,"sexqueen",2,0,2,0
3237,"sexshow",2,0,2,0
3238,"sexuel",2,0,3,0
3240,"sexybitch",2,0,2,0
3241,"sexybitches",2,0,2,0
3242,"shice",2,0,2,0
3243,"shit",2,0,2,0
3244,"shit",2,0,3,0
3245,"shits",2,0,3,0
3246,"sida",1,0,3,0
3247,"siegheil",2,0,2,0
3248,"sodo",2,0,3,0
3249,"sodomie",2,0,2,0
3250,"sodomie",2,0,3,0
3251,"sodomiser",2,0,3,0
3252,"sodomist",2,0,2,0
3253,"sodomisten",2,0,2,0
3254,"sodomite",2,0,3,0
3255,"sodomites",2,0,3,0
3256,"soixanteneuf",2,0,3,0
3257,"soumis",2,0,3,0
3258,"soumise",2,0,3,0
3259,"soumission",2,0,3,0
3260,"spacko",2,0,2,0
3261,"spackomat",2,0,2,0
3262,"spackomaten",2,0,2,0
3263,"spackos",2,0,2,0
3264,"spaghettifresser",2,0,2,0
3265,"spast",2,0,2,0
3266,"spasti",2,0,2,0
3267,"spastiker",2,0,2,0
3270,"sperma",2,0,2,0
3271,"spermafotzen",2,0,2,0
3272,"spermaschlucker",2,0,2,0
3273,"sperme",2,0,3,0
3274,"spermicide",2,0,3,0
3275,"sphincter",2,0,3,0
3276,"ss",2,0,2,0
3277,"ss",2,0,3,0
3278,"staline",0,0,3,0
3280,"steifer",2,0,2,0
3281,"störkraft",2,0,2,0
3282,"stricher",2,0,2,0
3283,"strichjunge",2,0,2,0
3284,"strichjungen",2,0,2,0
3285,"sturmwehr",2,0,2,0
3286,"suce",2,0,3,0
3287,"sucerdesbites",2,0,3,0
3288,"suceur",2,0,3,0
3289,"suceurdebite",2,0,3,0
3290,"suceursdebite",2,0,3,0
3291,"suceuse",2,0,3,0
3292,"swastika",2,0,2,0
3293,"swinger",2,0,2,0
3294,"swingerclub",2,0,2,0
3295,"tachedefoutre",2,0,3,0
3296,"tachedesperme",2,0,3,0
3297,"tafiole",2,0,3,0
3298,"taillerunepipe",2,0,3,0
3299,"tailleurdepipe",2,0,3,0
3300,"tantouse",2,0,3,0
3301,"tantouses",2,0,3,0
3302,"tantouze",2,0,3,0
3303,"tantouzes",2,0,3,0
3304,"tapette",2,0,3,0
3305,"tapettes",2,0,3,0
3306,"tapin",2,0,3,0
3307,"tapine",2,0,3,0
3308,"tapiner",2,0,3,0
3309,"tapines",2,0,3,0
3310,"tapineuse",2,0,3,0
3311,"tapineuses",2,0,3,0
3312,"tapinez",2,0,3,0
3313,"tapins",2,0,3,0
3314,"tarlouse",2,0,3,0
3315,"tarlouze",2,0,3,0
3316,"tarteauxpoils",2,0,3,0
3317,"tartesauxpoils",2,0,3,0
3318,"tasdemerde",2,0,3,0
3319,"testicule",2,0,3,0
3320,"testicules",2,0,3,0
3321,"teube",2,0,3,0
3322,"teubes",2,0,3,0
3323,"teuch",2,0,3,0
3324,"teucha",2,0,3,0
3325,"tittchen",2,0,2,0
3326,"titte",2,0,2,0
3327,"titten",2,0,2,0
3328,"titties",2,0,2,0
3329,"transe",2,0,2,0
3330,"transen",2,0,2,0
3331,"transsexuel",2,0,3,0
3332,"transsexuels",2,0,3,0
3333,"travesti",2,0,3,0
3334,"travestis",2,0,3,0
3335,"tringler",2,0,3,0
3336,"trique",2,0,3,0
3337,"triques",2,0,3,0
3339,"troudeballe",2,0,3,0
3340,"trouduc",2,0,3,0
3341,"trouducul",2,0,3,0
3342,"trousducul",2,0,3,0
3343,"tucke",2,0,2,0
3344,"tunte",2,0,2,0
3345,"tunten",2,0,2,0
3346,"tusse",2,0,2,0
3347,"tussen",2,0,2,0
3348,"untermensch",2,0,2,0
3349,"untermenschen",2,0,2,0
3350,"vagin",2,0,3,0
3351,"vagina",2,0,2,0
3352,"vaginal",2,0,2,0
3353,"vaginal",2,0,3,0
3354,"vaginas",2,0,2,0
3355,"vagins",2,0,3,0
3356,"verarschen",2,0,2,0
3357,"verarscht",2,0,2,0
3358,"verdammt",2,0,2,0
3359,"verfickt",2,0,2,0
3360,"verfickte",2,0,2,0
3361,"vergasen",2,0,2,0
3362,"vergewaltigen",2,0,2,0
3363,"vergewaltiger",2,0,2,0
3364,"vergewaltigung",2,0,2,0
3365,"verjudet",2,0,2,0
3366,"viagra",2,0,2,0
3367,"vibrator",2,0,2,0
3368,"vibratoren",2,0,2,0
3369,"vibro",2,0,3,0
3370,"viol",2,0,3,0
3371,"violer",2,0,3,0
3372,"violeur",2,0,3,0
3373,"virusdusida",1,0,3,0
3374,"volldepp",2,0,2,0
3375,"volldeppen",2,0,2,0
3376,"vollgepisst",2,0,2,0
3377,"vollidiot",2,0,2,0
3379,"vollpissen",2,0,2,0
3381,"vorhaut",2,0,2,0
3382,"votze",2,0,2,0
3383,"votzen",2,0,2,0
3384,"voyeur",2,0,3,0
3385,"voyeurisme",2,0,3,0
3386,"voyeurs",2,0,3,0
3387,"vozze",2,0,2,0
3388,"vozzen",2,0,2,0
3389,"vulva",2,0,2,0
3390,"vulve",2,0,3,0
3391,"waffenss",2,0,2,0
3392,"wasserkopf",2,0,2,0
3393,"whore",2,0,2,0
3394,"wichse",2,0,2,0
3395,"wichsen",2,0,2,0
3396,"wichser",2,0,2,0
3397,"wichser",2,0,2,0
3398,"wichserei",2,0,2,0
3399,"wichsfleck",2,0,2,0
3400,"wichsfrosch",2,0,2,0
3401,"wixe",2,0,2,0
3402,"wixen",2,0,2,0
3403,"wixer",2,0,2,0
3404,"wixerei",2,0,2,0
3405,"wixfleck",2,0,2,0
3406,"wixfrosch",2,0,2,0
3407,"wixxer",2,0,2,0
3408,"youpin",2,0,3,0
3409,"youpine",2,0,3,0
3410,"zob",2,0,3,0
3411,"zobs",2,0,3,0
3412,"zoophile",2,0,3,0
3413,"zoophilie",2,0,3,0
3414,"abgefuckt",2,0,2,0
3415,"abgewichst",2,0,2,0
3416,"abgewixt",2,0,2,0
3417,"abruti",2,0,3,0
3418,"abrutis",2,0,3,0
3419,"abspritzen",2,0,2,0
3420,"abwichsen",2,0,2,0
3421,"abwixen",2,0,2,0
3422,"ad0lf",0,0,3,0
3423,"adoifhitier",0,0,1,0
3424,"adolf",0,0,1,0
3425,"adolf",1,0,3,0
3426,"adolfh",0,0,1,0
3427,"adolfh",0,0,3,0
3428,"adolfhiiter",0,0,3,0
3429,"adolfhiller",0,0,3,0
3430,"adolfhitier",0,0,3,0
3431,"adolfhitler",0,0,1,0
3432,"adolfhitler",1,0,2,0
3433,"adolfhitler",1,0,3,0
3434,"adolfhitler",0,0,3,0
3435,"adolfhitlerr",0,0,3,0
3436,"adolfhittler",0,0,3,0
3437,"adolfshitler",0,0,3,0
3438,"adolfthefuror",0,0,3,0
3439,"adollfhitller",0,0,1,0
3440,"adollfhitller",0,0,3,0
3441,"adolph",0,0,1,0
3442,"adolph",1,0,2,0
3443,"adolph",0,0,3,0
3444,"adolphhitler",0,0,3,0
3445,"adolphhitlur",0,0,3,0
3446,"adolphkampf",0,0,3,0
3447,"aersche",2,0,2,0
3448,"affenarsch",1,0,2,0
3449,"ahla",0,0,1,0
3450,"ahla",0,0,3,0
3451,"ahole",0,0,3,0
3452,"aids",1,0,2,0
3453,"aids",1,0,3,0
3454,"aidsvirus",1,0,2,0
3455,"ala",0,0,1,0
3456,"ala",0,0,3,0
3457,"alha",0,0,1,0
3458,"alha",0,0,3,0
3459,"aljazeera",0,0,1,0
3460,"aljazeera",0,0,3,0
3461,"alqaeda",0,0,1,0
3462,"alqaeda",0,0,3,0
3463,"alqaedakiller",0,0,1,0
3464,"alqaedakiller",0,0,3,0
3465,"alqaedathreat",0,0,1,0
3466,"alqaedathreat",0,0,3,0
3467,"alqueda",0,0,1,0
3468,"alqueda",0,0,3,0
3469,"alqueida",0,0,1,0
3470,"alqueida",0,0,3,0
3471,"alzarqawii",0,0,1,0
3472,"alzarqawii",0,0,3,0
3473,"anal",2,0,2,0
3474,"anal",1,0,2,0
3475,"anal",2,0,3,0
3476,"analbürste",2,0,2,0
3477,"anale",2,0,3,0
3478,"analsex",2,0,2,0
3479,"antisemit",1,0,2,0
3480,"antisemitisch",1,0,2,0
3481,"anulingus",2,0,3,0
3482,"anus",1,0,2,0
3483,"anus",2,0,3,0
3484,"apartheid",1,0,2,0
3485,"apartheid",1,0,3,0
3486,"arier",2,0,2,0
3487,"arisch",2,0,2,0
3488,"arsch",2,0,2,0
3489,"arschfick",2,0,2,0
3490,"arschficken",2,0,2,0
3491,"arschficker",2,0,2,0
3492,"arschfotze",2,0,2,0
3493,"arschgeige",2,0,2,0
3494,"arschgeigen",2,0,2,0
3495,"arschgesicht",2,0,2,0
3496,"arschgesichter",2,0,2,0
3497,"arschgesichter",2,0,2,0
3498,"arschkrampe",2,0,2,0
3499,"arschkriecher",2,0,2,0
3500,"arschlecken",2,0,2,0
3501,"arschlecker",2,0,2,0
3502,"arschloch",2,0,2,0
3503,"arschlöcher",2,0,2,0
3504,"arschnase",2,0,2,0
3505,"arschritze",2,0,2,0
3506,"arschspalte",2,0,2,0
3507,"ashole",2,0,3,0
3508,"asholes",2,0,3,0
3509,"asholez",2,0,3,0
3510,"asholz",2,0,3,0
3511,"assface",2,0,3,0
3512,"asshole",2,0,2,0
3513,"asshole",2,0,3,0
3514,"assholes",2,0,3,0
3515,"asshoz",2,0,3,0
3516,"auschwitz",2,0,2,0
3517,"ausschwitz",1,0,2,0
3518,"ausschwitz",1,0,3,0
3519,"autiste",2,0,3,0
3520,"baise",2,0,3,0
3521,"baïser",2,0,3,0
3522,"baises",2,0,3,0
3523,"baiseur",2,0,3,0
3524,"baïseur",2,0,3,0
3525,"baiseurs",2,0,3,0
3526,"baiseuse",2,0,3,0
3527,"baiseuses",2,0,3,0
3528,"baisodrome",2,0,3,0
3529,"baisodromes",2,0,3,0
3530,"baltringue",2,0,3,0
3531,"bamboula",2,0,3,0
3532,"bastard",2,0,2,0
3533,"bastard",2,0,3,0
3534,"bastarde",2,0,2,0
3535,"bastards",2,0,3,0
3536,"bastardz",2,0,3,0
3537,"basterd",2,0,3,0
3538,"basterds",2,0,3,0
3539,"basterdz",2,0,3,0
3540,"batard",2,0,3,0
3541,"bâtard",2,0,3,0
3542,"batarde",2,0,3,0
3543,"batardes",2,0,3,0
3544,"batardise",2,0,3,0
3545,"batardises",2,0,3,0
3546,"batards",2,0,3,0
3547,"bâtards",2,0,3,0
3548,"bdsm",2,0,3,0
3549,"bekifft",1,0,2,0
3550,"benlaadeen",0,0,1,0
3551,"benlaadeen",2,0,3,0
3552,"bepisse",2,0,2,0
3553,"bepissen",2,0,2,0
3554,"bepisst",2,0,2,0
3555,"bespringen",2,0,2,0
3556,"besprungen",2,0,2,0
3557,"beur",2,0,3,0
3558,"beurrette",2,0,3,0
3559,"biatch",2,0,3,0
3560,"bicot",2,0,3,0
3561,"bicots",2,0,3,0
3562,"binladdin",0,0,1,0
3563,"binladdin",0,0,3,0
3564,"binladen",0,0,1,0
3565,"binladen",2,0,3,0
3566,"biotch",2,0,3,0
3567,"bisexuel",2,0,3,0
3568,"bitch",2,0,2,0
3569,"bitch",2,0,3,0
3570,"bitches",2,0,3,0
3571,"bitchs",2,0,3,0
3572,"bite",2,0,3,0
3573,"bitemolle",2,0,3,0
3574,"bites",2,0,3,0
3576,"bittee",2,0,3,0
3577,"bittees",2,0,3,0
3578,"bitter",2,0,3,0
3579,"bittes",2,0,3,0
3580,"blaeser",1,0,2,0
3581,"blödarsch",2,0,2,0
3582,"blowjob",2,0,2,0
3583,"blowjob",2,0,3,0
3584,"boche",2,0,3,0
3585,"boches",2,0,3,0
3586,"bolschewist",2,0,2,0
3587,"bolschewistensau",2,0,2,0
3588,"bolschewistenschwein",2,0,2,0
3589,"bonasse",2,0,3,0
3590,"bondage",2,0,3,0
3591,"bondages",2,0,3,0
3592,"boner",2,0,2,0
3593,"boner",1,0,3,0
3594,"boobs",2,0,3,0
3595,"bordel",2,0,2,0
3596,"bordel",2,0,3,0
3597,"bordell",2,0,2,0
3598,"bordelle",2,0,2,0
3599,"bordels",2,0,3,0
3600,"bordsteinschwalbe",2,0,2,0
3601,"bordsteinschwalben",2,0,2,0
3602,"bormann",1,0,2,0
3603,"bougnoul",2,0,3,0
3604,"bougnoule",2,0,3,0
3605,"bourré",2,0,3,0
3606,"branle",2,0,3,0
3607,"branler",2,0,3,0
3608,"branlette",2,0,3,0
3609,"branlettes",2,0,3,0
3610,"branleur",2,0,3,0
3611,"branleurs",2,0,3,0
3612,"branleuse",2,0,3,0
3613,"branleuses",2,0,3,0
3614,"bukake",1,0,3,0
3615,"bukakke",1,0,3,0
3616,"bukkakke",1,0,3,0
3617,"bullenschwein",2,0,2,0
3618,"bullenschweine",2,0,2,0
3619,"bullshit",2,0,2,0
3620,"bumsaction",2,0,2,0
3621,"bumsen",2,0,2,0
3622,"burne",2,0,3,0
3623,"burnes",2,0,3,0
3624,"capote",2,0,3,0
3625,"capotes",2,0,3,0
3626,"castration",2,0,3,0
3627,"castrer",2,0,3,0
3628,"catin",2,0,3,0
3629,"catins",2,0,3,0
3630,"chatte",0,0,3,0
3631,"chaudasse",2,0,3,0
3632,"chaudasses",2,0,3,0
3633,"chaude",2,0,3,0
3634,"chiasse",2,0,3,0
3635,"chibre",1,0,3,0
3636,"chicano",2,0,3,0
3637,"chicanos",2,0,3,0
3638,"chie",2,0,3,0
3639,"chiennasse",2,0,3,0
3640,"chiennasses",2,0,3,0
3641,"chier",2,0,3,0
3642,"chinetoc",2,0,3,0
3643,"chinetok",2,0,3,0
3644,"chinetoque",2,0,3,0
3645,"chinetoques",2,0,3,0
3646,"chintoc",2,0,3,0
3647,"chiotte",2,0,3,0
3648,"chleuh",2,0,3,0
3649,"chleuhe",2,0,3,0
3650,"chleuhes",2,0,3,0
3651,"chleuhs",2,0,3,0
3652,"choune",1,0,3,0
3653,"clito",2,0,3,0
3654,"clitoris",2,0,3,0
3655,"clitos",2,0,3,0
3656,"clittoris",2,0,3,0
3657,"clodo",2,0,3,0
3658,"clodos",2,0,3,0
3659,"cocaine",2,0,3,0
3660,"cochonne",2,0,3,0
3661,"cock",2,0,2,0
3662,"cockring",2,0,2,0
3663,"cockring",2,0,3,0
3664,"cocks",2,0,2,0
3665,"collabo",2,0,3,0
3666,"collabos",2,0,3,0
3667,"con",2,0,3,0
3668,"conard",2,0,3,0
3669,"conarde",2,0,3,0
3670,"conardes",2,0,3,0
3671,"conards",2,0,3,0
3672,"conasse",2,0,3,0
3673,"conasses",2,0,3,0
3674,"connard",2,0,3,0
3675,"connarde",2,0,3,0
3676,"connardes",2,0,3,0
3677,"connards",2,0,3,0
3678,"connasse",2,0,3,0
3679,"connasses",2,0,3,0
3680,"conne",2,0,3,0
3681,"connerie",2,0,3,0
3682,"conneries",2,0,3,0
3683,"connes",2,0,3,0
3684,"cons",2,0,3,0
3685,"couillasse",2,0,3,0
3686,"couille",2,0,3,0
3687,"couillemolle",2,0,3,0
3688,"couilles",2,0,3,0
3689,"couillu",2,0,3,0
3690,"couillue",2,0,3,0
3691,"couillues",2,0,3,0
3692,"couillus",2,0,3,0
3693,"crack",2,0,3,0
3694,"crackbaby",2,0,3,0
3695,"crackcocaine",2,0,3,0
3696,"crackhead",2,0,3,0
3697,"crevard",2,0,3,0
3698,"crevure",2,0,3,0
3699,"croixgammée",0,0,1,0
3700,"crouillat",2,0,3,0
3701,"crouille",2,0,3,0
3702,"crouilles",2,0,3,0
3703,"croupe",2,0,3,0
3704,"croupes",2,0,3,0
3705,"crystalinemeth",2,0,3,0
3706,"crystalmethman",2,0,3,0
3707,"cul",2,0,3,0
3708,"culs",2,0,3,0
3709,"cum",1,0,2,0
3710,"cum",1,0,3,0
3711,"cunilingus",2,0,3,0
3712,"cunni",2,0,3,0
3713,"cunnilingus",2,0,2,0
3714,"cunnilingus",2,0,3,0
3715,"cybersex",1,0,2,0
3716,"cybersex",1,0,3,0
3717,"debil",2,0,2,0
3718,"deutschlandlied",1,0,2,0
3719,"dielandstricherin",1,0,2,0
3720,"dildo",2,0,2,0
3721,"dildos",2,0,2,0
3722,"dominatrix",2,0,3,0
3723,"dope",2,0,2,0
3724,"douche",1,0,2,0
3725,"doucher",1,0,2,0
3726,"douchesvaginales",2,0,3,0
3727,"douchevaginale",2,0,3,0
3728,"drecksack",2,0,2,0
3729,"drecksau",2,0,2,0
3730,"dreckschwein",2,0,2,0
3731,"dreckschweine",2,0,2,0
3732,"drecksfotze",2,0,2,0
3735,"drittesreich",2,0,2,0
3736,"ducon",2,0,3,0
3737,"ducons",2,0,3,0
3738,"durchficken",2,0,2,0
3739,"durchfikken",2,0,2,0
3740,"durchgefickt",2,0,2,0
3741,"duschlampe",1,0,2,0
3742,"eichel",2,0,2,0
3743,"eichmann",1,0,2,0
3744,"eierlecker",1,0,2,0
3745,"eiterpickel",2,0,2,0
3746,"ejakulat",2,0,2,0
3747,"ejakulation",2,0,2,0
3748,"ejakuliere",2,0,2,0
3749,"ejakulieren",2,0,2,0
3750,"ejakuliert",2,0,2,0
3751,"ejakulierten",2,0,2,0
3752,"emmerde",2,0,3,0
3753,"emmerder",2,0,3,0
3754,"emmerdeur",2,0,3,0
3755,"emmerdeurs",2,0,3,0
3756,"emmerdeuse",2,0,3,0
3757,"emmerdeuses",2,0,3,0
3758,"encula",2,0,3,0
3759,"enculage",2,0,3,0
3760,"enculages",2,0,3,0
3761,"enculai",2,0,3,0
3762,"enculaient",2,0,3,0
3763,"enculais",2,0,3,0
3764,"enculait",2,0,3,0
3765,"enculames",2,0,3,0
3766,"enculant",2,0,3,0
3767,"enculas",2,0,3,0
3768,"enculasse",2,0,3,0
3769,"enculassent",2,0,3,0
3770,"enculasses",2,0,3,0
3771,"enculassiez",2,0,3,0
3772,"enculassions",2,0,3,0
3773,"enculat",2,0,3,0
3774,"enculates",2,0,3,0
3775,"enculent",2,0,3,0
3776,"enculer",2,0,3,0
3777,"enculera",2,0,3,0
3778,"enculerai",2,0,3,0
3779,"enculeraient",2,0,3,0
3780,"enculerais",2,0,3,0
3781,"enculerait",2,0,3,0
3782,"enculeras",2,0,3,0
3783,"enculerent",2,0,3,0
3784,"enculerez",2,0,3,0
3785,"enculeriez",2,0,3,0
3786,"enculerions",2,0,3,0
3787,"enculerons",2,0,3,0
3788,"enculeront",2,0,3,0
3789,"encules",2,0,3,0
3790,"enculeur",2,0,3,0
3791,"enculeurs",2,0,3,0
3792,"enculeuse",2,0,3,0
3793,"enculeuses",2,0,3,0
3794,"enculez",2,0,3,0
3795,"enculiez",2,0,3,0
3796,"enculions",2,0,3,0
3797,"enculons",2,0,3,0
3798,"endloesung",1,0,2,0
3799,"endsieg",1,0,2,0
3800,"enjuiver",2,0,3,0
3801,"entrejambe",2,0,3,0
3802,"eregieren",2,0,2,0
3803,"eregiert",2,0,2,0
3804,"erektion",2,0,2,0
3805,"esclave",2,0,3,0
3806,"esclaves",2,0,3,0
3807,"etron",2,0,3,0
3808,"eunuque",2,0,3,0
3809,"eunuques",2,0,3,0
3810,"evabraun",1,0,2,0
3811,"facedecitron",2,0,3,0
3812,"facedecul",2,0,3,0
3813,"facedepet",2,0,3,0
3814,"facesdecitron",2,0,3,0
3815,"faekalmonster",1,0,2,0
3816,"fairechier",2,0,3,0
3817,"faireletapin",2,0,3,0
3818,"faischier",2,0,3,0
3819,"falacio",1,0,2,0
3820,"fallus",1,0,3,0
3821,"falus",1,0,2,0
3822,"falus",1,0,3,0
3823,"faschismus",2,0,2,0
3824,"faschist",2,0,2,0
3825,"faschisten",2,0,2,0
3826,"faschistisch",2,0,2,0
3827,"fasciste",2,0,3,0
3828,"fashist",1,0,2,0
3829,"faustfick",2,0,2,0
3830,"fehlgeburt",2,0,2,0
3831,"felation",2,0,3,0
3832,"fellatio",2,0,2,0
3833,"fellation",2,0,3,0
3834,"fellations",2,0,3,0
3835,"fesser",2,0,3,0
3836,"fetischsex",2,0,2,0
3837,"fettsack",2,0,2,0
3838,"fettsau",2,0,2,0
3839,"fettwanst",2,0,2,0
3840,"feuj",2,0,3,0
3841,"feujs",2,0,3,0
3842,"fick",2,0,2,0
3843,"ficken",2,0,2,0
3844,"ficker",2,0,2,0
3845,"fickfehler",2,0,2,0
3846,"fickfrosch",2,0,2,0
3847,"fickgesicht",2,0,2,0
3848,"fickloch",2,0,2,0
3849,"fickmaus",2,0,2,0
3850,"fickmäuschen",2,0,2,0
3851,"ficksahne",2,0,2,0
3852,"fickschlampe",2,0,2,0
3853,"fickschlitz",2,0,2,0
3854,"fickschnitzel",2,0,2,0
3855,"fikken",2,0,2,0
3856,"fils2pute",2,0,3,0
3857,"filsdepute",2,0,3,0
3858,"fingere",2,0,2,0
3859,"fingern",2,0,2,0
3860,"fion",2,0,3,0
3861,"fions",2,0,3,0
3862,"fiotte",2,0,3,0
3863,"fisten",2,0,2,0
3864,"fister",2,0,3,0
3865,"flamingant",2,0,3,0
3866,"flamingante",2,0,3,0
3867,"flamingantes",2,0,3,0
3868,"flamingants",2,0,3,0
3869,"forniquer",0,0,3,0
3870,"fotze",2,0,2,0
3871,"fotzen",2,0,2,0
3872,"fotzenlecker",2,0,2,0
3873,"fotzensaft",2,0,2,0
3876,"foufoune",2,0,3,0
3877,"foufounes",2,0,3,0
3878,"foune",1,0,3,0
3879,"fouteurdemerde",2,0,3,0
3880,"fouteurs",2,0,3,0
3881,"fouteuse",2,0,3,0
3882,"fouteuses",2,0,3,0
3885,"foutra",2,0,3,0
3886,"foutrai",2,0,3,0
3887,"foutraient",2,0,3,0
3888,"foutrais",2,0,3,0
3889,"foutrait",2,0,3,0
3890,"foutral",2,0,3,0
3891,"foutrale",2,0,3,0
3892,"foutrales",2,0,3,0
3893,"foutrals",2,0,3,0
3894,"foutraque",2,0,3,0
3895,"foutraques",2,0,3,0
3896,"foutras",2,0,3,0
3897,"foutre",2,0,3,0
3898,"foutrement",2,0,3,0
3899,"foutres",2,0,3,0
3900,"foutrez",2,0,3,0
3901,"foutriez",2,0,3,0
3902,"foutrions",2,0,3,0
3903,"foutrons",2,0,3,0
3904,"foutront",2,0,3,0
3905,"fozze",2,0,2,0
3906,"fridolin",2,0,3,0
3907,"fridolins",2,0,3,0
3908,"fritz",2,0,3,0
3909,"frocard",2,0,3,0
3910,"frocards",2,0,3,0
3911,"fuck",2,0,2,0
3912,"fuck",2,0,3,0
3913,"fucker",2,0,3,0
3914,"fuckface",2,0,2,0
3915,"fucking",2,0,3,0
3916,"fuhrer",2,0,2,0
3917,"furz",2,0,2,0
3918,"fürze",2,0,2,0
3919,"furzen",2,0,2,0
3920,"futt",2,0,2,0
3923,"gangbang",2,0,2,0
3924,"gangbang",1,0,3,0
3925,"gangbanger",2,0,2,0
3926,"gangbangers",2,0,2,0
