"ID","localizedTextIdName","tradeSkillId","item2IdOutput","item2IdOutputFail","outputCount","lootId","tier","flags","item2IdMaterial00","item2IdMaterial01","item2IdMaterial02","item2IdMaterial03","item2IdMaterial04","materialCost00","materialCost01","materialCost02","materialCost03","materialCost04","tradeskillSchematic2IdParent","vectorX","vectorY","radius","critRadius","item2IdOutputCrit","outputCountCritBonus","priority","maxAdditives","discoverableQuadrant","discoverableRadius","discoverableAngle","tradeskillCatalystOrderingId"
5779,707183,12,81566,81889,1,0,5,1,81857,81883,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5996,707400,21,81783,81889,1,0,5,1,81863,81885,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5997,707401,21,81784,81889,1,0,5,1,81863,81885,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5998,707402,21,81785,81889,1,0,5,1,81863,81885,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5999,707403,21,81786,81889,1,0,5,1,81863,81885,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6367,720654,16,84066,81889,1,0,5,0,84103,84014,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1102,298822,17,15268,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1091,-4.4,11,1.8,0,0,0,0,0,0,0,0,0
1270,0,16,14976,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,1266,6,-3,1,0,0,0,0,0,0,0,0,0
1266,0,16,14963,0,4,0,5,0,16565,14998,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,0,16,14968,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,1266,3,0,1,0,0,0,0,0,0,0,0,0
1268,0,16,14969,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,1266,9,-3,1,0,0,0,0,0,0,0,0,0
1300,0,16,14955,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1299,1,-10,1,0,0,0,0,0,0,0,0,0
1301,0,16,14956,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1299,7,-10,1,0,0,0,0,0,0,0,0,0
1302,0,16,14957,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1299,11,-2,1,0,0,0,0,0,0,0,0,0
1001,298197,17,20673,0,1,0,5,0,15632,81857,16565,14704,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,298889,17,31619,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,1115,8.8,10.3,1.8,0,0,0,0,0,0,1.6,90,0
1117,298890,17,33022,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1115,-12,2.5,1.8,0,0,0,0,0,0,0,0,0
1118,298891,17,21423,0,1,0,5,0,15632,14704,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1119,298892,17,21432,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1118,-2.2,-11.3,1.8,0,0,0,0,0,0,0,0,0
2957,0,16,14977,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,1266,4,-11,1,0,0,0,0,0,0,0,0,0
1034,298334,17,30620,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1030,-11,2.1,1.8,0,0,0,0,0,0,0,0,0
1083,298718,17,31506,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,1082,8.2,9.5,1.8,0,0,0,0,0,0,1.6,115,0
1084,298719,17,21637,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1089,6.3,9.5,1.8,0,0,0,0,0,0,0,0,0
1085,298720,17,30658,0,1,0,5,0,81857,81858,81859,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,298725,17,30659,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1085,-8.3,6.3,1.8,0,0,0,0,0,0,0,0,0
5892,707296,14,81679,81889,1,0,5,1,81860,81884,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5894,707298,14,81681,81889,1,0,5,0,81860,81861,81884,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5901,707305,14,81688,81889,1,0,5,0,81860,81861,81862,81884,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5903,707307,14,81690,81889,1,0,5,0,81860,81861,81862,81884,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5785,707189,12,81572,81889,1,0,5,0,81857,81858,81883,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5783,707187,12,81570,81889,1,0,5,1,81857,81883,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1030,298326,17,30619,0,1,0,5,0,14704,81857,81860,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001,707405,21,81788,81889,1,0,5,0,81863,81864,81885,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6003,707407,21,81790,81889,1,0,5,0,81863,81864,81885,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6010,707414,21,81797,81889,1,0,5,0,81863,81864,81865,81885,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5674,707078,1,81461,81889,1,0,5,1,81857,81882,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5676,707080,1,81463,81889,1,0,5,1,81857,81882,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5678,707082,1,81465,81889,1,0,5,0,81857,81858,81882,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5683,707087,1,81470,81889,1,0,5,0,81857,81858,81859,81882,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5685,707089,1,81472,81889,1,0,5,0,81857,81858,81859,81882,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5792,707196,12,81579,81889,1,0,5,0,81857,81858,81859,81883,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5794,707198,12,81581,81889,1,0,5,0,81857,81858,81859,81883,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
312,0,16,14880,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2978,8,-5,1,0,0,0,0,0,0,0,0,0
3000,0,16,11537,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,2997,8,-2,1,0,0,0,0,0,0,0,0,0
1057,298516,17,31589,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,1054,7.4,9.6,1.8,0,0,0,0,0,0,1.6,45,0
1037,298339,17,21518,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1030,-9.7,5.5,1.8,0,0,0,0,0,0,0,0,0
1239,0,16,14886,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2978,12,-4,1,0,0,0,0,0,0,0,0,0
1107,298836,17,21658,0,1,0,5,0,14704,15632,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112,298881,17,15361,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1110,10.5,6,1.8,0,0,0,0,0,0,0,0,0
1114,298883,17,21627,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1113,9.1,10.6,1.8,0,0,0,0,0,0,0,0,0
1121,298896,17,21465,0,1,0,5,0,81857,14704,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,0,16,14920,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1260,2,-11,1,0,0,0,0,0,0,0,0,0
1264,0,16,14922,0,5,0,5,2,0,0,0,0,0,0,0,0,0,0,1260,11,12,1,0,0,0,0,0,0,1,45,0
2977,0,16,14998,0,5,0,5,9,16565,15632,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,344115,17,31664,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,1306,9.1,10.8,1.8,0,0,0,0,0,0,1.6,45,0
1312,344142,17,20616,0,1,0,5,0,81857,14704,81860,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1089,298748,17,21869,0,1,0,5,0,14704,81857,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082,298717,17,31562,0,1,0,5,0,81857,81859,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2995,498918,16,11532,0,8,0,5,0,16565,14998,28278,0,0,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3234,0,17,46521,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,3232,8.6,10.1,1.8,0,0,0,0,0,0,1.6,190,0
3220,0,16,48175,0,4,0,5,8,14783,12815,0,0,0,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3227,0,17,46514,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,3226,8.4,11.1,1.8,0,0,0,0,0,0,1.6,330,0
3229,0,17,46516,0,1,0,5,0,81857,81858,81859,14704,0,5,3,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6012,707416,21,81799,81889,1,0,5,0,81863,81864,81865,81885,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6369,720656,16,84068,81889,1,0,5,0,84103,84014,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6371,720658,16,84070,81889,1,0,5,0,84103,84104,84014,0,0,6,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6376,720663,16,84075,81889,1,0,5,0,84103,84104,84105,84014,0,8,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6378,720665,16,84077,81889,1,0,5,0,84103,84104,84105,84014,0,8,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5787,707191,12,81574,81889,1,0,5,0,81857,81858,81883,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5887,707291,14,81674,81889,1,0,5,1,81860,81884,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5888,707292,14,81675,81889,1,0,5,1,81860,81884,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5889,707293,14,81676,81889,1,0,5,1,81860,81884,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5890,707294,14,81677,81889,1,0,5,1,81860,81884,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5891,707295,14,81678,81889,1,0,5,1,81860,81884,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5904,707308,14,81691,81889,1,0,5,0,81860,81861,81862,81884,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6004,707408,21,81791,81889,1,0,5,0,81863,81864,81885,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6005,707409,21,81792,81889,1,0,5,0,81863,81864,81885,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6006,707410,21,81793,81889,1,0,5,0,81863,81864,81885,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6007,707411,21,81794,81889,1,0,5,0,81863,81864,81865,81885,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6008,707412,21,81795,81889,1,0,5,0,81863,81864,81865,81885,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6372,720659,16,84071,81889,1,0,5,0,84103,84104,84014,0,0,6,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6373,720660,16,84072,81889,1,0,5,0,84103,84104,84014,0,0,6,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6374,720661,16,84073,81889,1,0,5,0,84103,84104,84014,0,0,6,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6375,720662,16,84074,81889,1,0,5,0,84103,84104,84105,84014,0,8,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5671,707075,1,81458,81889,1,0,5,1,81857,81882,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5672,707076,1,81459,81889,1,0,5,1,81857,81882,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5673,707077,1,81460,81889,1,0,5,1,81857,81882,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5687,707091,1,81474,81889,1,0,5,0,81857,81858,81859,81882,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5688,707092,1,81475,81889,1,0,5,0,81857,81858,81859,81882,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2981,0,16,15002,0,1,0,5,9,14778,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2996,498919,16,11533,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,2997,3,6,1,0,0,0,0,0,0,0,0,0
2997,498920,16,11534,0,8,0,5,0,16565,14988,28278,0,0,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3230,0,17,46517,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,3229,8.4,11.1,1.8,0,0,0,0,0,0,1.6,60,0
3231,0,17,46518,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,3229,7.9,10.6,1.8,0,0,0,0,0,0,1.6,180,0
3232,0,17,46519,0,1,0,5,0,81857,14704,81863,0,0,5,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5788,707192,12,81575,81889,1,0,5,0,81857,81858,81883,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5789,707193,12,81576,81889,1,0,5,0,81857,81858,81883,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5790,707194,12,81577,81889,1,0,5,0,81857,81858,81883,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1091,298752,17,21671,0,1,0,5,0,81857,81858,14704,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092,298754,17,21673,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1091,-6.7,9.1,1.8,0,0,0,0,0,0,0,0,0
1093,298761,17,15265,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1091,-8.6,6.1,1.8,0,0,0,0,0,0,0,0,0
2998,0,16,11535,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,2995,0,-6,1,0,0,0,0,0,0,0,0,0
2999,0,16,11536,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,2995,7,-10,1,0,0,0,0,0,0,0,0,0
1042,298346,17,30598,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1038,-10.5,4,1.8,0,0,0,0,0,0,0,0,0
1043,298348,17,30621,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1038,-11,0,1.8,0,0,0,0,0,0,0,0,0
1044,298349,17,30775,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1038,-10,-2.9,1.8,0,0,0,0,0,0,0,0,0
1058,298517,17,21520,0,1,0,5,0,81857,14704,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059,298547,17,30813,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,1058,7.2,8.6,1.8,0,0,0,0,0,0,1.6,25,0
1260,0,16,14918,0,5,0,5,0,16565,15000,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,0,16,14919,0,5,0,5,0,16565,15001,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108,298837,17,21659,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1107,-1.6,-10.1,1.8,0,0,0,0,0,0,0,0,0
1109,298838,17,21667,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1118,-5.4,8.899,1.8,0,0,0,0,0,0,0,0,0
1110,298846,17,31654,0,1,0,5,0,81857,81859,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,298847,17,31655,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1110,7.1,7.1,1.8,0,0,0,0,0,0,0,0,0
2979,0,16,15000,0,5,0,5,9,16565,12815,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2980,0,16,15001,0,5,0,5,9,16565,15640,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,298307,17,20681,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1001,8.6,-8.6,1.8,0,0,0,0,0,0,0,0,0
1025,298313,17,20682,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1001,8,7.4,1.8,0,0,0,0,0,0,0,0,0
3233,0,17,46520,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,3232,8.1,10.7,1.8,0,0,0,0,0,0,1.6,45,0
1241,0,16,14890,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2978,4,-13,1,0,0,0,0,0,0,0,0,0
1242,0,16,14891,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2978,9,0,1,0,0,0,0,0,0,0,0,0
1292,0,16,14950,0,1,0,5,0,15002,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,0,16,14951,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1292,0,9,1,0,0,0,0,0,0,0,0,0
1294,0,16,14952,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1292,10,-7,1,0,0,0,0,0,0,0,0,0
1295,0,16,14953,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1292,10,-1,1,0,0,0,0,0,0,0,0,0
1308,344118,17,31630,0,1,0,5,0,14704,81860,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,344139,17,31628,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1308,-8,-7.8,1.8,0,0,0,0,0,0,0,0,0
1310,344140,17,31629,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1308,-5.3,-8.2,1.8,0,0,0,0,0,0,0,0,0
6368,720655,16,84067,81889,1,0,5,0,84103,84014,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6370,720657,16,84069,81889,1,0,5,0,84103,84014,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6377,720664,16,84076,81889,1,0,5,0,84103,84104,84105,84014,0,8,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5995,707399,21,81782,81889,1,0,5,1,81863,81885,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6000,707404,21,81787,81889,1,0,5,1,81863,81885,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6002,707406,21,81789,81889,1,0,5,0,81863,81864,81885,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6009,707413,21,81796,81889,1,0,5,0,81863,81864,81865,81885,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6011,707415,21,81798,81889,1,0,5,0,81863,81864,81865,81885,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5791,707195,12,81578,81889,1,0,5,0,81857,81858,81859,81883,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5793,707197,12,81580,81889,1,0,5,0,81857,81858,81859,81883,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5795,707199,12,81582,81889,1,0,5,0,81857,81858,81859,81883,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1104,298824,17,21471,0,1,0,5,0,81857,14704,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5784,707188,12,81571,81889,1,0,5,1,81857,81883,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5786,707190,12,81573,81889,1,0,5,0,81857,81858,81883,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1088,298747,17,21604,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1085,-10.5,7.6,1.8,0,0,0,0,0,0,0,0,0
1090,298749,17,21870,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,1107,8.9,10.1,1.8,0,0,0,0,0,0,1.6,315,0
3226,0,17,46513,0,1,0,5,0,81857,16565,14704,0,0,4,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3228,0,17,46515,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,3226,7.6,10.4,1.8,0,0,0,0,0,0,1.6,235,0
5893,707297,14,81680,81889,1,0,5,0,81860,81861,81884,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5895,707299,14,81682,81889,1,0,5,0,81860,81861,81884,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5900,707304,14,81687,81889,1,0,5,0,81860,81861,81862,81884,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5902,707306,14,81689,81889,1,0,5,0,81860,81861,81862,81884,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2985,726534,16,82655,0,1,0,5,8,14778,81858,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,298835,17,21470,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,1104,9.4,10.7,1.8,0,0,0,0,0,0,1.6,45,0
1113,298882,17,31663,0,1,0,5,0,81857,81858,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115,298888,17,31614,0,1,0,5,0,81857,14704,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,298895,17,21421,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1107,7.2,8.9,1.8,0,0,0,0,0,0,2,190,0
1122,298897,17,31658,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,1121,9.3,10.4,1.8,0,0,0,0,0,0,1.6,45,0
1263,0,16,14921,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,1261,8,2,1,0,0,0,0,0,0,0,0,0
1265,0,16,14923,0,5,0,5,2,0,0,0,0,0,0,0,0,0,0,1261,8,10,1,0,0,0,0,0,0,1,135,0
2978,0,16,14999,0,5,0,5,0,16565,15630,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,0,16,14879,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2978,5,-8,1,0,0,0,0,0,0,0,0,0
1038,298340,17,30600,0,1,0,5,0,14704,81857,81863,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299,0,16,14954,0,1,0,5,0,15002,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1306,344108,17,21628,0,1,0,5,0,81857,14704,81859,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,298325,17,20692,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,1001,-8.2,-7,1.8,0,0,0,0,0,0,0,0,0
1054,298512,17,31588,0,1,0,5,0,81857,81858,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5675,707079,1,81462,81889,1,0,5,1,81857,81882,0,0,0,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5677,707081,1,81464,81889,1,0,5,0,81857,81858,81882,0,0,6,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5684,707088,1,81471,81889,1,0,5,0,81857,81858,81859,81882,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5686,707090,1,81473,81889,1,0,5,0,81857,81858,81859,81882,0,8,4,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1240,0,16,14887,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,2978,10,-7,1,0,0,0,0,0,0,0,0,0
2953,0,16,14973,0,2,0,5,8,16565,15000,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3067,0,17,40908,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,3066,10.6,12.1,2,0,0,0,0,0,0,1.8,135,0
3069,0,17,40910,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,3068,10.6,12.1,2,0,0,0,0,0,0,1.8,135,0
3303,623886,16,49344,0,5,0,6,12,49351,14778,15001,81886,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3310,0,16,11528,16034,4,0,6,8,14778,14998,28278,0,0,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3312,0,16,49373,16034,4,0,6,0,14778,14998,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3319,623976,16,49364,0,2,0,6,12,49367,16565,14999,81886,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3321,623977,16,49365,0,2,0,6,12,49368,16565,14999,81886,0,1,4,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3326,0,16,49375,0,4,0,6,2,0,0,0,0,0,0,0,0,0,0,3314,12,9,1,0,0,0,0,0,0,1,45,0
3335,626186,16,49354,0,1,0,6,12,49443,48983,15002,81886,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3337,0,16,49446,0,1,0,6,8,48983,15002,48924,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1522,706679,14,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524,706681,14,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,706739,1,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1533,706741,1,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,706746,1,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,706748,1,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1547,706755,1,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,706757,1,0,0,0,0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,0,17,40876,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,3033,9.1,10.6,2,0,0,0,0,0,0,1.8,135,0
3037,0,17,40878,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,3033,12.6,14.1,2,0,0,0,0,0,0,1.8,315,0
3042,0,17,40883,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,3038,12.6,14.1,2,0,0,0,0,0,0,1.8,225,0
3044,0,17,40885,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,3043,7.1,8.6,2,0,0,0,0,0,0,1.8,360,0
3051,0,17,40892,0,1,0,6,0,81857,14704,16565,81859,14778,10,6,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
