"ID","creature2Id","unitPropertyIndex","unitPropertyValue"
21034,50472,40,4540
21035,50425,7,300000
21038,63005,44,-1
21039,63005,46,-1
21040,63020,44,4
21041,63020,46,2
21087,49506,33,0
21088,49506,101,0
21089,66144,100,1.2
21090,66159,131,0.15
21091,63000,44,-1
21092,63016,44,-1
21093,63000,46,-1
21094,63016,46,-1
21098,66169,100,1.5
21099,66170,100,1.5
21100,66171,100,1.5
21101,66172,100,1.3
21102,66215,129,3.4
21103,66215,130,0.85
21104,66218,131,0.15
21105,66223,131,0.15
21106,66223,100,0.7
21107,66218,100,0.7
21108,66224,109,1
21109,66226,100,1
21111,66231,100,0.3
21112,66233,100,0.6
21113,66234,100,0.35
21114,66159,8,0
21115,66235,8,0
21116,66235,131,0.15
21117,54013,44,0
21120,61463,7,2650000
21121,62998,44,-1
21122,63014,44,-1
21123,66234,8,0
21124,66233,8,0
21125,66231,8,0
21126,66172,8,0
21127,66171,8,0
21128,66170,8,0
21129,66169,8,0
21130,66166,8,0
21131,66165,8,0
21132,66155,8,0
21133,66154,8,0
21134,62802,40,1
21135,62802,7,10000
21136,62266,44,1
21137,62266,45,5000
21138,62266,46,1
21139,61691,7,150000
21142,67274,24,0
21143,67274,44,-1
21144,67274,46,0
21149,55019,7,7190000
21150,27446,46,-1
21151,50752,44,-1
21152,50752,46,-1
21155,24920,44,-1
21157,17163,100,1.2
21158,33406,100,1.2
21159,27964,7,1300
21160,27932,7,1600
21161,26216,7,1600
21162,27847,7,1500
21163,26179,7,2000
21164,28033,7,2000
21165,27959,7,2000
21166,27970,7,2600
21167,27977,7,2600
21168,28018,7,3000
21169,28014,7,3000
21170,28021,7,3000
21171,28025,7,5800
21172,28036,7,5800
21173,28029,7,5800
21174,27581,7,5800
21175,19720,100,1.4
21176,67326,24,0
21177,67326,44,-1
21178,67326,46,0
21179,63319,44,-1
21180,67326,100,2
21181,67274,100,2
21182,67336,100,2
21183,67340,44,-1
21184,67341,44,-1
21185,67342,44,-1
21186,67343,44,-1
21187,63319,7,1200000
21192,67346,24,0
21193,67346,44,1
21194,67346,46,1
21196,67346,7,1000
21197,67346,40,0
21198,67346,159,0
21199,67346,160,0
21200,67346,161,0
21204,67357,44,-1
21210,67358,7,1
21211,67358,42,1
21267,67393,40,210
21268,67393,42,1440
21269,21568,44,-1
21270,21568,46,-1
21271,22253,44,-1
21272,22253,46,-1
21273,51541,44,-1
21274,51541,46,-1
21275,22197,44,-1
21276,22197,46,-1
21277,33073,44,3
21278,33073,46,3
21279,22198,44,-1
21280,22198,46,-1
21281,34285,44,3
21282,34285,46,3
21283,20585,44,-1
21284,20585,46,-1
21285,19818,44,3
21286,19818,46,3
21291,52133,44,0
21292,52133,45,0
21293,52133,46,0
21294,65575,106,100
21295,65575,109,1
21296,65574,106,100
21297,65574,109,1
21298,65573,106,100
21299,65573,109,1
21300,64924,106,100
21301,64924,109,1
21302,23847,44,1
21303,23847,45,5000
21304,23847,46,1
21305,64926,106,100
21306,64926,109,1
21307,39242,44,1
21308,64921,106,100
21309,39242,45,5000
21310,64921,109,1
21311,39242,46,1
21312,39358,44,2
21313,39358,46,2
21314,39359,44,2
21315,39359,46,2
21320,67396,33,-10000
21323,52092,44,2
21324,52092,46,2
21325,52095,44,2
21326,52095,46,2
21329,52206,44,2
21330,52206,46,2
21331,23805,44,1
21332,23805,45,5000
21333,23805,46,1
21334,23806,44,1
21335,23806,46,1
21336,24453,44,1
21337,24453,45,5000
21338,24453,46,1
21339,38364,44,1
21340,38364,45,5000
21341,38364,46,1
21342,52064,44,0
21343,52064,45,0
21344,52064,46,0
21345,23838,44,1
21346,23838,46,1
21347,52106,44,2
21348,52106,46,2
21349,52107,44,2
21350,52107,46,2
21351,52109,44,2
21352,52109,46,2
21357,52196,44,2
21358,52196,46,2
21359,52202,44,2
21360,52202,46,2
21361,52203,44,2
21362,52203,46,2
21363,52209,44,2
21364,52209,46,2
21365,52210,44,2
21366,52210,46,2
21367,23812,44,1
21368,23812,46,1
21369,39601,44,1
21370,39601,46,1
21371,52077,44,1
21372,52077,46,1
21375,23816,44,1
21376,23816,46,1
21377,39599,44,1
21378,39599,46,1
21379,52083,44,1
21380,52083,46,1
21381,39013,44,1
21382,39013,46,1
21383,39011,44,1
21384,39011,46,1
21385,39012,44,1
21386,39012,46,1
21401,45589,44,-1
21402,45589,46,-1
21425,48167,100,1.1
21426,67424,8,0
21428,67436,44,-1
21429,67436,46,0
21431,67437,44,-1
21432,67437,46,0
21433,67440,24,0
21434,67440,44,-1
21435,67440,46,0
21437,67441,24,0
21438,67441,44,-1
21439,67441,46,0
21440,67443,100,1.5
21441,67443,131,0.15
21442,67441,7,325000
21443,67440,7,100
21444,67440,40,0
21445,62468,44,1
21446,62468,45,5000
21447,62468,46,1
21448,62469,44,2
21449,62469,45,10000
21450,62469,46,2
21451,62470,44,1
21452,62470,45,5000
21453,62470,46,1
21454,62471,44,2
21455,62471,45,10000
21456,62471,46,2
21457,62472,44,2
21458,62472,45,10000
21459,62472,46,2
21460,62473,44,1
21461,62473,45,5000
21462,62473,46,1
21463,67452,44,-1
21464,67460,7,100
21465,67460,131,0.7
21466,67461,7,100
21467,67466,0,0
21468,67466,1,0
21469,67466,2,0
21470,67466,3,0
21471,67466,4,0
21472,67466,7,10000
21473,67466,26,0
21474,67466,27,0
21475,67466,28,0
21476,67466,34,0
21477,67466,35,0
21478,67466,36,0
21479,67466,40,0
21480,67466,42,0
21481,67466,43,0
21482,67466,47,0
21483,67466,100,2
21484,67466,101,0
21485,67466,115,0
21486,67466,176,0
21487,67466,177,0
21488,67466,178,0
21489,63006,24,0
21490,63006,44,-1
21491,63006,46,0
21492,63021,24,0
21493,63021,44,-1
21494,63021,46,0
21495,63006,100,2
21496,63021,100,2
21497,67436,42,100000
21498,67437,42,100000
21499,62998,0,4000
21500,62998,1,4000
21501,62998,2,4000
21502,62998,3,4000
21503,62998,4,4000
21504,62998,35,16000
21505,62998,36,16000
21506,63014,0,4000
21507,63014,1,4000
21508,63014,2,4000
21509,63014,3,4000
21510,63014,4,4000
21511,63014,35,16000
21512,63014,36,16000
21513,63002,44,4
21514,63017,44,4
21515,63004,44,-1
21516,63018,44,-1
21517,67357,7,50000
21518,67357,40,0
21519,65782,7,50000
21520,65782,40,0
21521,65783,7,60000
21522,65783,40,0
21523,67443,40,0
21524,67443,44,0
21525,67443,46,0
21526,67443,7,75000
21527,66015,7,100000
21528,66001,7,50000
21529,66001,40,0
21530,66015,40,0
21531,67475,40,0
21532,67475,44,-1
21534,48176,44,7
21535,48176,46,7
21536,67475,46,0
21537,31886,44,4
21539,67481,7,200
21540,67481,40,0
21541,67482,7,100
21542,67482,40,0
21543,67482,0,0
21544,67482,1,0
21545,67482,2,0
21546,67482,3,0
21547,67482,4,0
21548,67482,23,0
21549,67482,26,0
21550,67482,27,0
21551,67482,28,0
21552,67482,32,0
21553,67482,33,0
21554,67482,34,0
21555,67482,35,0
21556,67482,36,0
21557,67482,42,0
21558,67482,43,0
21559,67482,47,0
21560,62807,26,0
21561,62807,27,0
21562,62809,27,0
21563,62809,28,0
21564,62809,42,0
21565,62807,42,0
21569,48366,44,-1
21570,48366,46,-1
21571,67503,7,1000
21572,67503,41,0
21583,67539,40,0
21584,67539,44,-1
21585,67539,46,0
21586,67436,7,100000
21587,67436,40,0
21588,67437,7,100000
21589,67437,40,0
21590,61417,7,2700000
21591,28507,7,350000
21598,67594,40,0
21599,67594,44,-1
21600,67594,46,0
21601,67601,0,0
21602,67601,1,0
21603,67601,2,0
21604,67601,3,0
21605,67601,4,0
21606,67601,7,100
21607,67601,23,0
21608,67601,26,0
21609,67601,27,0
21610,67601,28,0
21611,67601,32,0
21612,67601,33,0
21613,67601,34,0
21614,67601,35,0
21615,67601,36,0
21616,67601,40,0
21617,67601,42,0
21618,67601,43,0
21619,67601,47,0
21625,67618,7,1
21626,67618,42,1
21630,67631,7,1
21631,67631,42,1
21632,67632,7,1
21633,67632,42,1
21634,67633,7,1
21635,67633,42,1
21636,67634,7,1
21637,67634,42,1
21638,67635,7,1
21639,67635,42,1
21640,31886,100,1.5
21641,62902,7,1000000
21642,62902,40,0
21644,67663,40,0
21645,67663,44,-1
21646,67663,46,0
21651,65759,24,0
21652,65758,24,0
21653,67708,7,2500
21654,67708,26,0
21655,67708,27,0
21656,67708,28,0
21657,67708,40,0
21658,67708,42,0
21659,67709,7,3000
21660,67709,26,0
21661,67709,27,0
21662,67709,28,0
21663,67709,40,0
21664,67709,42,0
21665,67710,7,2500
21666,67710,26,0
21667,67710,27,0
21668,67710,28,0
21669,67710,40,0
21670,67710,42,0
21671,67711,7,3000
21672,67711,26,0
21673,67711,27,0
21674,67711,28,0
21675,67711,40,0
21676,67711,42,0
21687,52162,44,2
21688,52162,46,2
21689,52163,44,2
21690,52163,46,2
21691,38525,44,1
21692,38525,46,1
21694,67475,7,49350
21695,67594,7,65690
21696,67663,7,65690
21697,67722,100,1.5
21698,67723,44,-1
21699,67724,44,-1
21700,67668,7,105000
21701,67725,7,1
21702,67725,42,1
21703,67726,7,1
21704,67726,42,1
21705,67727,7,1
21706,67727,42,1
21707,67728,7,1
21708,67728,42,1
21709,67729,7,1
21710,67729,42,1
21711,67730,7,1
21712,67730,42,1
21713,67731,7,1
21714,67731,42,1
21715,67732,7,1
21716,67732,42,1
21717,67733,7,1
21718,67733,42,1
21719,67734,100,2
21720,67738,44,-1
21722,63004,100,1.5
21723,63018,100,1.5
21724,67757,7,105000
21726,62957,8,0
21727,67782,105,1
21728,67782,175,1
21729,67793,33,-10000
21733,67575,41,88000
21738,67576,40,5910
21740,67576,102,0.1
21741,63004,24,0
21742,63004,46,0
21743,63018,24,0
21744,63018,46,0
21746,67577,7,330000
21748,67577,40,5420
21749,67577,101,0.065
21750,67811,33,-10000
21751,62854,8,0
21752,67820,100,0.85
21760,67580,41,98820
21761,57213,8,0
21762,57216,8,0
21763,57218,8,0
21764,57219,8,0
21765,57220,8,0
21766,57221,8,0
21767,67886,7,1
21775,67698,109,1
21776,67697,109,1
21777,67696,109,1
21778,67694,109,1
21779,67692,109,1
21780,67691,109,1
21788,67594,178,30000
21789,67475,178,30000
21790,67663,178,30000
21798,67917,100,0.7
21799,67933,0,0
21800,67933,1,0
21801,67933,2,0
21802,67933,3,0
21803,67933,4,0
21804,67933,7,50
21805,67933,23,0
21806,67933,26,0
21807,67933,27,0
21808,67933,28,0
21809,67933,32,0
21810,67933,33,0
21811,67933,34,0
21812,67933,35,0
21813,67933,36,0
21814,67933,40,0
21815,67933,42,0
21816,67933,43,0
21817,67933,47,0
21818,67911,8,0
21819,67911,44,-1
21820,67911,100,1.5
21821,67911,106,3
21822,67911,175,1
21823,67911,178,30000
21824,67912,8,0
21825,67912,44,-1
21826,67912,100,1.5
21827,67912,106,3
21828,67912,175,1
21829,67912,178,30000
21830,67943,7,1
21831,67944,7,130690
21832,67944,40,0
21833,67944,44,-1
21834,67944,46,0
21837,63125,106,0
21838,63127,106,0
21839,63129,106,0
21840,63130,106,0
21841,63130,109,0
21842,63129,109,0
21843,63127,109,0
21844,63125,109,0
21845,67757,44,-1
21847,67739,44,-1
21848,62685,44,-1
21849,67977,7,11300
21850,67977,40,0
21851,67977,44,0
21852,67977,46,0
21853,61417,40,0
21854,56694,8,0
21857,68062,44,-1
21858,68072,40,0
21859,62957,7,20000
21863,59596,141,0.67
21864,59596,142,0.67
21865,59596,143,0.67
21866,59595,141,0.67
21867,59595,142,0.67
21868,59595,143,0.67
21869,59661,44,2
21870,59661,45,5000
21871,59661,46,2
21872,59663,44,1
21873,59663,45,5000
21874,59663,46,1
21875,59665,44,2
21876,59665,45,5000
21877,59665,46,2
21878,59666,44,2
21879,59666,45,5000
21880,59666,46,2
21881,59667,44,2
21882,59667,45,5000
21883,59667,46,2
21884,59668,44,1
21885,59668,45,5000
21886,59668,46,1
21887,68079,44,-1
21888,67722,44,-1
21889,65798,44,-1
21891,62576,7,100000
21892,63088,8,0
21893,68096,7,110000
21894,68096,40,0
21896,68096,46,0
21897,68096,178,30000
21899,68101,44,-1
21900,28319,44,-1
21901,29427,44,-1
21902,50156,7,2000
21903,50156,40,30
21904,68101,100,1
21905,62476,100,0.65
21906,68096,44,-1
21907,35468,0,3000
21908,35468,35,12000
21909,68096,100,1.3
21910,67668,44,-1
21912,62321,41,18100
21913,62324,41,90900
21914,62428,41,39900
21915,62322,41,18100
21916,68153,109,1
21917,68154,109,1
21918,55018,7,6350000
21919,55017,7,6000000
21920,55016,7,6610000
21921,55015,7,6000000
21922,39853,0,1
21923,39853,1,1
21924,39853,2,1
21925,39853,3,1
21926,39853,4,1
21927,39853,35,4
21928,39853,36,4
21929,68168,100,0.8
21930,68169,100,0.8
21931,68183,7,150000
21932,68183,40,2000
21933,68183,42,1570
21934,68183,44,3
21935,68183,46,3
21936,31674,40,0
21937,68187,8,0
21938,68187,40,0
21939,68190,8,0
21940,68190,40,0
21941,68206,109,1
21942,68207,109,1
21943,68213,100,1.5
21944,68226,8,0
21945,68226,40,0
21946,68206,8,0
21947,68207,8,0
21948,63470,7,25000
21949,68240,100,1.5
21950,67757,40,0
21951,67668,40,0
21953,67724,40,0
21954,68245,8,0
21955,68246,8,0
21956,68247,8,0
21957,68250,8,0
21958,68250,40,0
21959,68252,8,0
21960,68255,8,0
21963,68190,44,-1
21964,68190,46,-1
21965,68187,44,-1
21966,68187,46,-1
21967,68250,44,-1
21968,68250,46,-1
21970,68227,100,0.4
21971,68251,8,0
21972,68254,8,0
21974,62902,8,7000
21982,68274,7,20000
21983,68274,40,120
21984,68274,41,4500
21986,68274,44,1
21987,68274,102,0.07
21988,68274,131,0.7
21996,68271,8,0
21997,68256,8,0
21998,20413,0,2000
21999,20413,1,2000
22000,20413,2,2000
22001,20413,3,2000
22002,20413,4,2000
22003,20413,35,8000
22004,20413,36,8000
22005,68284,129,3.4
22006,68284,130,0.85
22009,61691,100,1.25
22010,68287,7,1200
22011,68287,8,0
22012,68300,109,1
22013,68301,8,0
22014,68301,40,0
22015,68301,44,-1
22016,68301,46,-1
22017,63470,42,3000
22018,63470,44,3
22019,63470,41,10000
22020,63470,26,5000
22021,63470,27,5000
22022,63470,28,5000
22023,63478,7,325500
22024,63480,7,312980
22025,63481,7,219590
22026,63770,7,651000
22027,63781,7,211140
22028,68328,8,0
22029,68328,40,0
22030,68328,44,-1
22031,68328,46,-1
22032,68329,8,0
22033,68329,40,0
22034,68329,44,-1
22035,68329,46,-1
22036,68330,8,0
22037,68330,40,0
22038,68330,44,-1
22039,68330,46,-1
22040,68331,8,0
22041,68331,40,0
22042,68331,44,-1
22043,68331,46,-1
22044,68332,8,0
22045,68332,40,0
22046,68332,44,-1
22047,68332,46,-1
22048,68333,8,0
22049,68333,40,0
22050,68333,44,-1
22051,68333,46,-1
22052,68311,7,120
22053,65794,100,1.25
22054,68337,8,0
22055,68326,8,0
22056,68325,8,0
22057,52513,44,2
22058,52513,45,5000
22059,52513,46,2
22060,68373,8,0
22061,68373,40,0
22062,68373,44,-1
22063,68373,46,-1
22064,52511,44,2
22065,52511,45,5000
22066,52511,46,2
22067,68374,8,0
22068,68374,40,0
22069,68374,44,-1
22070,68374,46,-1
22071,68375,8,0
22072,68375,40,0
22073,68375,44,-1
22074,68375,46,-1
22075,68311,8,0
22076,68311,40,0
22077,68376,7,60
22078,68376,40,45
22080,68376,131,0.7
22081,67724,8,0
22082,68393,129,3.4
22083,68393,130,0.85
22085,68242,40,0
22086,68242,7,7250
22087,68398,7,100000000
22088,68398,8,15
22090,30006,7,100000000
22092,34600,8,15
22096,48171,24,0
22097,48171,46,0
22099,64884,44,-1
22101,39546,0,2750
22102,39546,1,2750
22103,39546,2,2750
22104,39546,3,2750
22105,39546,4,2750
22106,39546,35,11000
22107,39546,36,11000
22204,48169,109,1
22205,48170,109,1
22206,48250,109,1
22207,50011,109,1
22208,62138,109,1
22209,48169,0,3000
22210,68430,7,1
22211,68430,8,0
22212,68430,40,0
22213,68430,44,1
22214,68430,24,0
22215,68430,46,0
22216,68438,7,100000000
22217,68438,8,15
22218,68438,138,0.01
22219,68438,139,0.01
22220,68438,140,0.01
22221,31885,100,1.5
22222,68254,7,50000
22223,68453,100,0.0001
22225,61417,109,1
22226,61691,109,1
22227,68471,109,1
22228,68473,109,1
22246,68475,44,-1
22253,62681,109,1
22254,68493,8,0
22255,68493,124,940
22256,61420,41,0
22257,61420,178,60000
22258,68500,8,0
22259,68500,124,940
22260,68501,44,-1
22261,61420,176,0
22262,68501,7,1
22263,68501,40,0
22265,68514,40,0
22266,68514,44,4
22267,68514,47,4
22268,68514,100,1.5
22269,68514,109,1
22271,68530,100,2
22273,68541,40,0
22274,68541,44,-1
22275,68541,100,0.2
22276,68546,8,0
22277,68546,40,0
22278,68546,44,-1
22279,68546,46,-1
22281,67932,7,150000
22282,67932,40,1500
22285,67599,0,8000
22286,67599,1,8000
22287,67599,2,16000
22288,67599,3,8000
22289,67599,4,8000
22290,67599,35,64000
22291,67599,36,32000
22292,67599,124,-1
22297,68530,44,0
22298,68530,46,0
22302,67592,7,432000
22303,67592,40,5620
22304,68592,129,3.4
22305,68592,130,0.85
22306,68594,129,3.4
22307,68594,130,0.85
22308,68600,0,0
22309,68600,1,0
22310,68600,2,0
22311,68600,3,0
22312,68600,4,0
22313,68600,7,150
22314,68600,23,0
22315,68600,26,0
22316,68600,27,0
22317,68600,28,0
22318,68600,32,0
22319,68600,33,0
22320,68600,34,0
22321,68600,35,0
22322,68600,36,0
22323,68600,40,0
22324,68600,42,0
22325,68600,43,0
22326,68600,47,0
22327,68605,8,0
22328,68605,40,0
22329,68605,44,-1
22330,68605,46,-1
22331,20388,8,0
22332,68407,100,0.8
22333,45620,24,0
22334,68649,100,4
22335,68650,100,4
22337,68655,100,1.2
22338,67747,8,0
22339,67748,8,0
22340,67749,8,0
22341,67750,8,0
22342,67751,8,0
22343,67752,8,0
22344,67945,8,0.05
22345,68471,8,0
22346,68473,8,0
22347,68732,8,0
22348,68732,24,5
22349,68732,44,5
22350,68732,46,5
22351,68732,109,1
22352,68733,8,0
22353,68733,24,5
22354,68733,44,5
22355,68733,46,5
22356,68733,109,1
22358,68815,8,0
22359,68815,124,940
22360,68816,8,0
22361,68816,124,940
22363,68820,100,0.65
22364,68849,100,2
22365,68468,7,15000
22366,68468,35,2400
22374,68859,7,4250000
22375,68859,44,-1
22381,62902,109,1
22382,62542,109,1
22383,62543,109,1
22384,62546,109,1
22390,67589,34,554
22393,48179,40,0
22394,48180,40,0
22395,48174,40,0
22396,48172,40,0
22397,48173,40,0
22398,67587,7,288000
22400,67587,40,4680
22401,67587,137,0.12
22402,62324,109,1
22404,68943,8,0
22405,68943,40,0
22406,68943,44,-1
22407,68943,46,-1
22408,68946,8,0
22409,68946,40,0
22410,68946,44,-1
22411,68946,46,-1
22412,68947,8,0
22413,68947,40,0
22414,68947,44,-1
22415,68947,46,-1
22416,68948,8,0
22417,68948,40,0
22418,68948,44,-1
22419,68948,46,-1
22420,68273,44,1
22421,68273,46,1
22424,68949,109,1
22426,54748,176,0
22427,48483,44,2
22428,48483,45,5000
22429,48483,46,2
22430,48483,165,0.5
22431,68544,7,12000
22435,55050,7,5000000
22436,55050,40,1
22439,68997,0,0
22440,68997,1,0
22441,68997,2,0
22442,68997,3,0
22443,68997,4,0
22444,68997,7,150
22445,68997,23,0
22446,68997,26,0
22447,68997,27,0
22448,68997,28,0
22449,68997,32,0
22450,68997,33,0
22451,68997,34,0
22452,68997,35,0
22453,68997,36,0
22454,68997,40,0
22455,68997,42,0
22456,68997,43,0
22457,68997,47,0
22458,69007,100,1
22459,69010,8,0
22460,69010,124,940
22461,69011,8,0
22462,69011,124,940
22463,68817,8,0
22464,68818,8,0
22465,68819,8,0
22466,68821,8,0
22467,68886,100,1.5
22470,67701,100,2
22471,62323,7,220000
22472,62324,7,625000
22474,62321,7,500000
22475,62322,7,450000
22476,62428,7,525000
22477,49395,109,1
22478,68859,100,1.5
22479,63788,100,1.21
22480,58356,100,1.21
22523,45589,41,0
22524,69085,40,0
22529,50052,7,100
22530,50053,7,100
22531,50054,7,100
22532,50168,7,500
22533,50169,7,500
22534,50171,7,500
22535,50052,41,0
22536,50054,41,0
22537,50168,41,0
22538,50169,41,0
22539,50171,41,0
22540,50171,42,1
22541,50169,42,1
22542,50168,42,1
22543,50054,42,1
22544,50053,42,1
22545,50052,42,1
22555,69102,8,0
22556,69107,7,500
22557,69092,131,0.015
22558,69091,131,0.015
22559,69065,131,0.015
22560,69064,131,0.015
22561,69063,131,0.015
22562,69062,131,0.015
22564,68000,131,0.06
22565,67553,131,0.06
22571,67999,131,0.04
22572,69043,131,0.04
22573,69046,131,0.04
22574,69130,7,8500000
22575,69130,44,-1
22576,69130,100,1.5
22578,69134,131,0.015
22579,69135,24,-1
22580,69135,44,-1
22581,69135,46,-1
22582,69135,100,1.5
22584,45919,165,0.3
22585,45433,165,0.3
22586,69179,7,1000
22587,67575,40,4800
22620,69266,7,4440
22621,69291,100,3
22622,48851,40,0
22623,59627,40,0
22624,67574,7,231000
22625,67574,40,3790
22626,67574,41,81000
22627,67575,7,231000
22628,67576,7,231000
22629,67576,41,81000
22630,67577,41,89000
22631,67578,7,294000
22632,67578,40,3790
22633,67579,7,219000
22634,67579,40,3790
22635,67579,41,69000
22636,67580,7,219000
22637,67580,40,3600
22638,59526,46,7
22639,67581,7,219000
22640,67581,40,3790
22641,67581,41,115180
22642,67582,7,219340
22643,67582,40,3790
22644,67582,41,69000
22645,67583,7,216000
22646,67583,40,3790
22647,67583,41,66000
22648,67584,7,216330
22649,67584,40,3790
22650,67584,41,66000
22651,67585,7,216340
22652,67585,40,3790
22653,67585,41,66000
22654,67586,7,216000
22655,67586,40,3790
22656,67586,41,66000
22657,67587,41,66600
22658,67588,7,216000
22659,67588,40,3600
22660,67588,41,66600
22661,67589,7,216000
22662,67589,40,3600
22663,67589,41,66600
22664,67590,7,282000
22665,67590,40,3600
22666,67591,7,288440
22667,67591,40,3600
22668,67593,7,288440
22669,67593,40,3600
22670,68471,7,113920
22671,68471,40,1970
22672,68471,41,36000
22673,68473,7,121610
22674,68473,40,2130
22675,68473,41,36000
22676,68325,7,182780
22677,68325,40,3160
22678,68325,41,57590
22679,68326,7,113920
22680,68326,40,1970
22681,68326,41,35890
22682,68337,7,83980
22683,68337,40,1000
22684,67599,8,0
22686,69378,100,1.7
22689,67516,44,0
22690,67516,46,0
22691,67518,44,0
22692,67518,46,0
22693,67519,44,0
22694,67519,46,0
22695,67520,44,0
22696,67520,46,0
22697,67551,44,0
22698,67551,46,0
22699,67553,44,0
22700,67553,46,0
22701,67999,44,0
22702,67999,46,0
22703,68000,44,0
22704,68000,46,0
22705,69043,44,0
22706,69043,46,0
22707,69046,44,0
22708,69046,46,0
22709,69062,44,0
22710,69062,46,0
22711,69063,44,0
22712,69063,46,0
22713,69064,44,0
22714,69064,46,0
22715,69065,44,0
22716,69065,46,0
22719,69114,44,0
22720,69114,46,0
22721,69134,44,0
22722,69134,46,0
22723,68883,44,0
22724,68883,46,0
22725,69092,44,0
22726,69092,46,0
22727,69091,44,0
22728,69091,46,0
22735,69484,33,-10000
22736,69493,33,-10000
22737,69494,33,-10000
22738,69495,33,-10000
22739,69496,33,-10000
22740,69497,33,-10000
22741,69498,33,-10000
22742,69622,44,0
22743,69622,46,0
22744,69622,131,0.015
22745,69623,44,0
22746,69623,46,0
22747,69623,131,0.015
22748,69624,44,0
22749,69624,46,0
22750,69624,131,0.015
22751,69625,44,0
22752,69625,46,0
22753,69625,131,0.015
22754,21497,109,1
22755,51538,109,1
22756,21496,109,1
22757,51537,109,1
22758,21568,109,1
22759,51541,109,1
22764,67701,40,12500
22765,67701,41,250000
22767,69629,44,0
22768,69629,46,0
22769,69629,131,0.015
22770,69630,44,0
22771,69630,46,0
22772,69630,131,0.015
22773,69631,44,0
22774,69631,46,0
22775,69631,131,0.015
22776,69632,44,0
22777,69632,46,0
22778,69632,131,0.015
22779,69653,129,3.4
22780,69653,130,0.85
22781,69654,129,3.4
22782,69654,130,0.85
22783,69655,129,3.4
22784,69655,130,0.85
22785,69665,7,1
22786,69665,8,0
22787,69665,40,0
22788,69665,42,0
22789,69665,131,0.1
22790,69666,40,0
22791,68206,7,423000
22792,69667,44,0
22793,69667,46,0
22794,69667,131,0.015
22795,69668,44,0
22796,69668,46,0
22797,69668,131,0.015
22798,68207,7,423000
22799,68207,40,0
22800,68206,40,0
22801,69669,44,0
22802,69669,46,0
22803,69669,131,0.015
22804,69670,44,0
22805,69670,46,0
22806,69670,131,0.015
22807,69671,44,0
22808,69671,46,0
22809,69671,131,0.015
22810,69675,7,1
22811,69675,8,0
22812,69675,40,0
22813,69675,42,0
22814,69675,131,0.1
22815,69681,44,0
22816,69681,46,0
22817,69681,131,0.015
22818,69682,44,0
22819,69682,46,0
22820,69682,131,0.015
22833,67748,0,840
22834,67748,1,840
22835,67748,2,840
22836,67748,3,840
22837,67748,4,840
22838,67748,7,88690
22839,67748,35,3360
22840,67748,36,3360
22841,67748,40,1500
22842,67749,0,940
22843,67749,1,940
22844,67749,2,940
22845,67749,3,940
22846,67749,4,940
22847,67749,7,88690
22848,67749,35,3760
22849,67749,36,3760
22850,67749,40,1500
22851,67750,7,128480
22852,67750,40,2130
22855,67751,7,123410
22856,67751,40,2130
22859,67752,7,140900
22860,67752,40,2310
22861,67752,41,49400
22863,67945,7,211420
22864,67945,40,2780
22866,67691,7,182990
22867,67691,40,2310
22870,67692,40,2310
22871,67692,7,175670
22872,67694,7,282100
22873,67694,40,3420
22875,67696,7,175810
22876,67696,40,2130
22878,67697,7,151630
22879,67697,40,1950
22881,67698,7,282100
22882,67698,40,3420
22884,69687,44,0
22885,69687,46,0
22886,69689,44,0
22887,69689,46,0
22888,54262,8,0
22889,69696,44,0
22890,69696,46,0
22891,69696,131,0.015
22892,69697,44,0
22893,69697,46,0
22894,69697,131,0.015
22895,48295,40,0
22896,48916,40,0
22897,48917,40,0
22901,69674,7,80000
22902,69673,7,80000
22903,69672,7,80000
22906,48065,40,0
22907,31886,46,4
22908,22231,109,1
22909,51542,109,1
22910,69724,7,55
22911,69724,44,-1
22912,48365,44,4
22913,48365,46,4
22914,48363,44,4
22915,48363,46,4
22916,61771,40,0
22917,69709,100,0
22918,69709,101,0
22919,69709,102,0
22920,69709,106,0
22921,69709,110,0
22922,69709,124,0
22923,69709,129,0
22924,69709,130,0
22925,69709,131,0
22926,69709,132,0
22927,69709,134,0
22928,69709,135,0
22929,69709,136,0
22930,49428,7,42000
22931,49428,40,0
22932,58479,7,340000
22933,58480,7,340000
22934,30502,100,1.5
22935,30503,100,1.15
22936,30504,100,1.15
22937,69757,100,0.75
22938,69724,100,1.5
22940,48771,40,1
22943,69767,44,0
22944,69767,46,0
22945,69767,131,0.015
22946,67691,8,0
22947,67692,8,0
22948,67694,8,0
22949,67696,8,0
22950,67697,8,0
22951,67698,8,0
22952,67754,8,0
22953,67755,8,0
22954,67756,8,0
22955,45433,40,0
22956,45919,40,0
22957,69786,33,-10000
22958,69787,33,-10000
22959,69788,33,-10000
22960,69789,33,-10000
22961,69791,129,3.4
22962,69791,130,0.85
22963,69794,44,0
22964,69794,46,0
22965,69794,131,0.015
22966,69795,129,3.4
22967,69795,130,0.85
22968,69796,129,3.4
22969,69796,130,0.85
22970,68337,0,3850
22971,68337,1,3850
22972,68337,2,3850
22973,68337,3,3850
22974,68337,4,3850
22975,68337,35,15400
22976,68337,36,15400
22977,68326,0,6650
22978,68326,1,6650
22979,68326,2,6650
22980,68326,3,6650
22981,68326,4,6650
22982,68326,35,26600
22983,68326,36,26600
22991,68471,0,1870
