"ID","gossipSetId","indexOrder","localizedTextId","prerequisiteId"
9156,1777,3,574874,0
9157,1777,2,574876,0
9158,1777,1,574877,0
9159,1778,4,574878,0
9160,1778,3,574879,0
9161,1778,2,574880,0
9162,1778,1,574881,0
9163,1778,0,574885,0
9164,1777,0,574886,0
9165,1779,3,576736,0
9166,1779,2,576737,0
9167,1779,1,576738,0
9168,1779,0,576739,0
9169,1780,2,576885,0
9170,1780,1,576886,0
9171,1780,0,576887,0
9172,1781,0,577635,0
9173,1781,1,577639,0
9174,1781,2,577640,0
9175,1781,3,577642,0
9176,1781,4,577643,0
9177,1782,0,577645,0
9178,1782,1,577646,0
9179,1782,2,577647,0
9180,1784,2,585345,0
9181,1784,1,585346,0
9182,1784,0,585347,0
9183,1785,2,585348,0
9184,1785,1,585349,0
9185,1785,0,585350,0
9186,1786,2,585351,0
9187,1786,1,585352,0
9188,1786,0,585353,0
9189,1787,2,585726,0
9190,1787,1,585728,0
9191,1787,0,585729,0
9192,1788,2,585731,0
9193,1789,2,585733,0
9194,1788,1,585749,0
9195,1788,0,585751,0
9196,1789,1,585752,0
9197,1789,0,585763,0
9198,1790,3,587032,0
9199,1790,2,587033,0
9200,1790,1,587046,0
9201,1790,0,587047,0
9202,1791,6,587063,0
9203,1791,5,587065,0
9204,1791,4,587068,0
9205,1791,3,587070,0
9206,1791,2,587071,0
9207,1791,1,587073,0
9208,1791,0,587074,0
9209,1792,12,587509,0
9210,1792,11,587511,0
9211,1792,10,587513,0
9212,1792,9,587514,0
9213,1792,8,587517,0
9215,1792,7,587522,0
9216,1792,6,587523,0
9217,1792,5,587524,0
9218,1792,4,587527,0
9219,1792,3,587526,0
9220,1792,2,587528,0
9221,1792,1,587529,0
9222,1792,0,587530,0
9223,1793,5,587682,0
9224,1793,4,587689,0
9225,1793,3,587690,0
9226,1793,2,587691,0
9227,1793,1,587696,0
9228,1794,6,587697,0
9229,1794,5,587698,0
9230,1794,4,587699,0
9231,1794,3,587700,0
9232,1794,2,587703,0
9233,1793,0,587705,0
9234,1794,1,587706,0
9235,1794,0,587707,0
9236,1795,6,587709,0
9237,1795,5,587711,0
9238,1795,4,587712,0
9239,1795,3,587793,0
9240,1795,2,587794,0
9241,1795,1,587795,0
9242,1795,0,587797,0
9243,1796,6,587800,0
9244,1796,5,587807,0
9245,1796,4,587808,0
9246,1796,3,587817,0
9247,1796,2,587819,0
9248,1796,1,587827,0
9249,1796,0,587843,0
9250,1797,4,588244,0
9251,1797,3,588245,0
9252,1797,2,588246,0
9253,1797,1,588247,0
9254,1797,0,588251,0
9255,1798,3,588279,0
9256,1798,2,588285,0
9257,1798,1,588290,0
9258,1798,0,588293,0
9259,1799,5,588909,0
9260,1799,4,588910,0
9261,1799,3,588911,0
9262,1799,2,588912,0
9263,1799,1,588913,0
9264,1799,0,588914,0
9265,1800,5,588937,0
9266,1800,4,588938,0
9267,1800,3,588940,0
9268,1800,2,588941,0
9269,1800,1,588942,0
9270,1800,0,588944,0
9271,1801,4,591036,0
9272,1801,3,591037,0
9273,1801,2,591039,0
9274,1801,1,591043,0
9275,1801,0,591044,0
9276,1802,5,591045,720
9277,1802,4,591046,720
9278,1802,3,591047,0
9279,1802,2,591048,0
9280,1802,1,591049,719
9281,1802,0,591050,0
9282,1803,4,591051,0
9283,1803,3,591052,0
9284,1803,2,591053,0
9285,1803,1,591054,0
9286,1803,0,591055,0
9287,1804,6,591869,0
9288,1804,5,591870,0
9289,1804,4,591872,0
9290,1804,3,591873,0
9291,1804,2,591874,0
9292,1804,1,591875,0
9293,1804,0,591876,0
9294,1805,3,591984,0
9295,1805,2,591987,0
9296,1805,1,591989,0
9297,1805,0,591990,0
9298,1806,3,592149,0
9299,1806,2,592152,0
9300,1806,1,592216,0
9301,1806,0,592222,0
9302,1807,3,592224,0
9303,1807,2,592227,0
9304,1807,1,592228,0
9305,1807,0,592232,0
9306,1808,4,592350,0
9307,1808,3,592351,0
9308,1808,2,592352,0
9309,1808,1,592353,0
9310,1808,0,592354,0
9311,1809,0,0,0
9312,1810,4,592501,0
9313,1810,3,592502,0
9314,1810,2,592503,0
9315,1810,1,592504,0
9316,1811,4,592506,0
9317,1810,0,592507,0
9318,1811,3,592508,0
9319,1811,2,592509,0
9320,1811,1,592510,0
9321,1811,0,592511,0
9322,1812,4,592512,0
9323,1812,3,592513,0
9324,1813,4,592514,0
9325,1813,3,592515,0
9326,1813,2,592516,0
9327,1813,1,592517,0
9328,1813,0,592518,0
9329,1812,2,592520,0
9330,1812,1,592521,0
9331,1812,0,592522,0
9332,1814,6,592524,0
9333,1814,5,592525,0
9334,1814,4,592526,0
9335,1814,3,592527,0
9336,1814,2,592528,0
9337,1814,1,592529,0
9338,1814,0,592530,0
9339,1815,5,592830,22383
9340,1815,4,592831,22383
9341,1815,3,592832,22383
9342,1815,2,592834,31342
9343,1815,1,592841,31342
9344,1815,0,592840,31342
9345,1816,2,593003,19
9346,1816,1,593004,19
9347,1816,0,593005,19
9348,1817,2,593007,18
9349,1817,1,593008,18
9350,1817,0,593010,18
9351,1818,4,595627,0
9352,1818,3,595630,0
9353,1818,2,595631,0
9354,1818,1,595632,0
9355,1818,0,595633,0
9356,1819,0,596963,0
9357,1820,0,596973,0
9358,1821,0,609552,32892
9359,1822,0,609555,32892
9360,1823,4,612106,0
9361,1823,3,612107,0
9362,1823,2,612108,0
9363,1823,1,612109,0
9364,1823,0,612110,0
9365,1824,0,615003,33193
9366,1824,1,615007,33193
9367,1824,2,615009,33193
9368,1824,3,615014,33193
9369,1825,5,615566,0
9370,1825,4,615567,0
9371,1825,3,615568,0
9372,1825,2,615569,0
9373,1825,1,615570,0
9374,1825,0,615571,0
9375,1826,0,615630,0
9376,1826,1,615631,0
9377,1826,2,615633,0
9378,1826,3,615634,0
9379,1826,4,615636,0
9380,1826,5,615644,0
9381,306,6,615665,0
9382,1828,0,617758,0
9384,1829,0,620064,0
9385,1831,0,621880,0
9386,1831,1,621881,0
9387,1831,2,621882,0
9388,1832,0,621889,0
9389,1832,1,621891,0
9390,1832,2,621892,0
9391,1833,0,621893,0
9392,1833,1,621895,0
9393,1833,2,621897,0
9394,1834,0,621898,0
9395,1834,1,621899,0
9396,1834,2,621900,0
9397,1835,0,622030,0
9398,1835,1,622057,0
9399,1835,2,622060,0
9400,1836,0,622061,0
9401,1836,1,622062,0
9402,1836,2,622064,0
9403,1837,0,622065,0
9404,1837,1,622066,0
9405,1837,2,622069,0
9406,1838,0,622070,0
9407,1838,1,622071,0
9408,1838,2,622075,0
9409,1839,0,622191,0
9410,1839,1,622192,0
9411,1839,2,622219,0
9412,1839,3,622220,0
9413,1839,4,622221,0
9414,1840,0,622222,0
9415,1840,1,622223,0
9416,1840,2,622226,0
9417,1840,3,622227,0
9418,1840,4,622229,0
9419,1840,5,622231,0
9420,1840,6,622232,0
9421,1840,7,622237,0
9422,1841,0,622276,0
9423,1841,1,622277,0
9424,1841,2,622284,0
9425,1841,3,622286,0
9426,1841,4,622287,0
9427,1842,4,623724,0
9428,1842,3,623725,0
9429,1842,2,623726,0
9430,1842,1,623727,0
9431,1842,0,623729,0
9432,1830,2,623804,0
9433,1830,3,623805,0
9434,1830,1,623806,0
9435,1830,0,623807,0
9436,1843,1,623812,0
9437,1843,2,623813,0
9438,1843,0,623814,0
9439,1843,3,623815,0
9440,1844,10,626135,0
9441,1844,9,626136,0
9442,1844,8,626138,0
9443,1844,7,626137,0
9444,1844,6,626139,0
9445,1844,5,626161,35253
9446,1844,4,626162,35253
9447,1844,3,626163,35253
9448,1844,2,626164,35253
9449,1844,1,626165,35253
9450,1844,0,626166,0
9452,1845,6,626187,35258
9453,1845,5,626188,0
9454,1845,4,626189,0
9455,1845,3,626190,0
9456,1845,2,626191,0
9457,1845,1,626192,0
9458,1845,0,626193,0
9459,1847,6,626652,0
9460,1847,5,626653,0
9461,1847,4,626654,0
9462,1847,3,626657,0
9463,1847,2,626661,0
9464,1847,1,626668,0
9465,1848,8,626669,0
9466,1848,7,626670,0
9467,1848,6,626672,0
9468,1848,5,626673,0
9469,1848,4,626676,0
9470,1848,3,626678,0
9471,1847,0,626679,0
9472,1848,2,626680,0
9473,1848,1,626681,0
9474,1848,0,626732,0
9475,1849,5,626850,0
9476,1849,4,626853,0
9477,1849,3,626855,0
9478,1849,2,626858,0
9479,1849,1,626859,0
9480,1849,0,626860,0
9481,1850,8,626865,0
9482,1850,7,626866,0
9483,1850,6,626869,0
9484,1850,5,626871,0
9485,1850,4,626872,0
9486,1850,3,626873,0
9487,1850,2,626884,0
9488,1850,1,626887,0
9489,1850,0,626890,0
9490,1852,0,628297,0
9491,1852,1,628298,0
9492,1852,2,628299,0
9493,1852,3,628300,0
9494,1852,4,628303,0
9495,1853,2,628352,0
9496,1853,1,628360,0
9497,1853,0,628375,0
9498,1854,3,628692,0
9499,1854,2,628694,0
9500,1854,1,628695,0
9501,1854,0,628703,0
9502,1855,0,628786,35527
9503,1855,1,628787,35527
9504,1855,2,628788,35527
9505,1856,0,629371,35589
9506,1856,1,629372,35589
9507,1856,2,629375,35589
9508,1857,0,629381,35589
9509,1857,1,629383,35589
9510,1857,2,629389,35589
9511,1858,0,629400,35589
9512,1858,1,629401,35589
9513,1858,2,629415,35589
9514,1859,0,629420,35589
9515,1859,1,629421,35589
9516,1859,2,629424,35589
9518,1860,2,629443,0
9519,1860,1,629444,0
9521,1860,0,629446,0
9522,1860,3,629448,0
9523,1861,2,629794,35614
9524,1861,1,629795,35614
9525,1861,0,629797,35614
9526,1862,7,630402,0
9527,1862,6,630403,0
9528,1862,5,630404,0
9529,1862,4,630406,0
9530,1862,3,630407,0
9531,1862,2,630408,0
9532,1862,1,630410,0
9533,1862,0,630412,0
9534,1863,0,630924,0
9535,1863,1,630925,0
9536,1863,2,630927,0
9537,1863,3,630930,0
9538,1864,4,630943,0
9539,1864,3,630944,0
9540,1864,2,630946,0
9541,1864,1,630949,0
9542,1865,6,631039,0
9543,1865,5,631052,0
9544,1865,4,631053,0
9545,1865,3,631054,0
9546,1865,2,631055,0
9547,1865,1,631058,0
9548,1865,0,631067,0
9549,1866,3,631085,0
9550,1866,2,631086,0
9551,1866,1,631087,0
9552,1866,0,631089,0
9553,1867,3,631090,0
9554,1867,2,631091,0
9555,1867,1,631092,0
9556,1867,0,631093,0
9557,1868,12,631288,0
9558,1868,11,631290,0
9559,1869,0,631291,0
9560,1868,10,631292,0
9561,1868,9,631294,0
9562,1869,1,631295,0
9563,1868,8,631296,0
9564,1868,7,631297,0
9565,1868,6,631299,0
9566,1868,5,631300,0
9567,1868,4,631301,0
9568,1868,3,631302,0
9569,1868,2,631303,0
9570,1869,2,631304,0
9571,1868,1,631305,0
9572,1869,3,631306,0
9573,1868,0,631313,0
9574,1870,8,631344,0
9575,1870,7,631345,0
9576,1870,6,631346,0
9577,1870,5,631347,0
9578,1870,4,631348,0
9579,1870,3,631349,0
9580,1870,2,631356,0
9581,1870,1,631357,0
9582,1870,0,631358,0
9583,1871,1,631366,0
9584,1871,0,631369,0
9585,1872,9,631380,0
9586,1872,8,631385,0
9587,1872,7,631386,0
9588,1872,6,631387,0
9589,1872,5,631388,0
9590,1872,4,631389,0
9591,1872,3,631390,0
9592,1872,2,631392,0
9593,1872,1,631403,0
9594,1872,0,631410,0
9595,1873,6,631414,0
9596,1873,5,631416,0
9597,1873,4,631418,0
9598,1873,3,631644,0
9599,1873,2,631645,0
9600,1873,1,631646,0
9601,1873,0,631652,0
9602,1874,4,631911,0
9603,1874,3,631912,0
9604,1874,2,631913,0
9605,1874,1,631914,0
9606,1874,0,631915,0
9607,1875,1,632527,0
9608,1875,2,632528,0
9609,1875,3,632531,0
9610,1876,5,632694,0
9611,1876,4,632699,0
9612,1876,3,632704,0
9613,1876,2,632705,0
9614,1876,1,632706,0
9615,1876,0,632707,0
9616,1875,0,632725,0
9617,1877,3,632979,0
9618,1877,2,632980,0
9619,1877,1,632983,0
9620,1877,0,632987,0
9621,1878,3,632989,0
9622,1878,2,632992,0
9623,1878,1,632995,0
9624,1878,0,632996,0
9625,1879,3,632997,0
9626,1879,2,632998,0
9627,1879,1,632999,0
9628,1879,0,633002,0
9629,1880,3,633004,0
9630,1880,2,633005,0
9631,1880,1,633006,0
9632,1880,0,633007,0
9633,1881,3,633010,0
9634,1881,2,633011,0
9635,1881,1,633012,0
9636,1881,0,633013,0
9637,1882,4,633060,0
9638,1882,3,633062,35856
9639,1882,2,633064,0
9640,1882,1,633065,0
9641,1882,0,633066,0
9642,1883,0,633796,0
9643,1883,1,633797,0
9644,1883,2,633798,0
9645,1883,3,633799,0
9646,1883,4,633800,0
9647,1883,5,633801,0
9648,1883,6,633802,0
9649,1883,7,633803,0
9650,1883,8,633804,0
9651,1883,9,633805,0
9652,1883,10,633806,0
9653,1883,11,633807,0
9654,1883,12,633808,0
9655,1883,13,633809,0
9656,1883,14,633810,0
9657,1884,0,633811,0
9658,1884,1,633812,0
9659,1884,2,633813,0
9660,1884,3,633814,0
9661,1884,4,633815,0
9662,1884,5,633816,0
9663,1884,6,633817,0
9664,1884,7,633818,0
9665,1884,8,633819,0
9666,1884,9,633820,0
9667,1884,10,633821,0
9668,1884,11,633822,0
9669,1884,12,633823,0
9670,1885,4,634789,0
9671,1885,3,634790,0
9672,1885,2,634791,0
9673,1885,1,634801,0
9674,1885,0,634803,0
9675,1886,0,636022,0
9676,1886,1,636025,0
9677,1886,2,636026,0
9678,1886,3,636027,0
9679,1886,4,636028,0
9680,1887,0,638028,0
9681,1887,1,638031,0
9682,1887,2,638036,0
9683,1887,3,638037,0
9684,1887,4,638040,0
9685,1887,5,638042,0
9686,1887,6,638043,0
9687,1887,7,638044,0
9688,1888,0,638045,0
9689,1888,1,638048,0
9690,1888,2,638055,0
9691,1888,3,638058,0
9692,1888,4,638060,0
9693,1888,5,638062,0
9694,1889,0,638063,0
9695,1889,1,638064,0
9696,1889,2,638065,0
9697,1889,3,638066,0
9698,1890,0,638612,0
9699,1890,1,638614,0
9700,1890,2,638616,0
9701,1890,3,638617,0
9702,1890,4,638618,0
9703,1890,5,638619,0
9704,1891,0,638621,0
9705,1891,1,638627,0
9706,1891,2,638628,0
9707,1891,3,638629,0
9708,1891,4,638630,0
9709,1892,0,638631,0
9710,1892,1,638632,0
9711,1892,2,638633,0
9712,1892,3,638634,0
9713,1892,4,638635,0
9714,1893,4,639769,0
9715,1893,3,639770,0
9716,1893,2,639771,0
9717,1893,1,639772,0
9718,1894,4,639773,36491
9719,1894,3,639774,36491
9720,1894,2,639775,36491
9721,1894,1,639776,36491
9722,1894,0,639777,36491
9723,1895,3,639778,0
9724,1895,2,639779,0
9725,1895,1,639780,0
9726,1896,2,639781,0
9727,1896,1,639782,0
9728,1896,0,639783,0
9729,1897,0,639910,0
9730,1898,2,639973,0
9731,1898,1,639974,0
9732,1898,0,639975,0
9733,1899,0,640094,0
9734,1899,1,640095,0
9735,1899,2,640096,0
9736,1900,0,640109,0
9737,1900,1,640110,0
9738,1901,3,640259,36525
9739,1901,2,640261,36525
9740,1901,1,640262,36525
9741,1901,0,640263,36525
9742,1893,0,640550,0
9743,1895,0,640551,0
9744,1902,5,640832,0
9745,1902,4,640833,0
9746,1902,3,640834,0
9747,1902,2,640836,0
9748,1902,1,640837,0
9749,1902,0,640838,0
9750,1903,3,640851,0
9751,1903,2,640852,0
9752,1903,1,640853,0
9753,1903,0,640854,0
9754,1904,0,640864,0
9755,1904,1,640865,0
9756,1904,2,640866,0
9757,1904,3,640867,0
9758,1904,4,640868,0
9759,1904,5,640869,0
9760,1904,6,640870,0
9761,1905,7,641369,36595
9762,1905,6,641370,36595
9763,1905,5,641371,36595
9764,1905,3,641372,36596
9765,1905,2,641373,36596
9766,1905,1,641374,36596
9767,1905,4,641375,36595
9768,1905,0,641376,36596
9769,1906,5,641779,0
9770,1906,4,641780,0
9771,1906,3,641781,0
9772,1906,2,641782,0
9773,1906,1,641783,0
9774,1906,0,641784,0
9776,1908,3,644560,0
9777,1908,2,644561,0
9778,1908,1,644562,0
9779,1908,0,644563,0
9780,1909,2,644565,0
9781,1909,1,644566,0
9782,1909,0,644568,0
9783,1910,5,645102,0
9784,1910,4,645103,0
9785,1910,3,645104,0
9786,1910,2,645105,0
9787,1910,1,645106,0
9788,1910,0,645107,0
9789,1911,3,646281,0
9790,1911,2,646282,0
9791,1911,1,646283,0
9792,1911,0,646285,0
9793,1912,0,653933,0
9795,1912,2,653934,0
9796,1912,1,653935,0
9797,1912,3,653936,0
9798,1912,4,653938,0
9799,1913,3,666932,0
9800,1913,2,666933,0
9801,1913,1,666934,0
9802,1913,0,666935,0
9803,1914,4,669587,0
9804,1914,3,669588,0
9805,1914,2,669589,0
9806,1914,1,669590,0
9807,1914,0,669591,0
9812,1916,3,679270,0
9813,1916,1,679271,0
9814,1916,2,679274,0
9817,1916,0,679866,0
9818,1919,0,679909,0
9819,1919,1,679910,0
9820,1919,2,679911,0
9821,1920,3,679929,0
9822,1920,2,679930,0
9823,1920,1,679932,0
9824,1920,0,679933,0
9825,1921,3,679946,0
9826,1921,2,679947,0
9827,1921,1,679948,0
9828,1921,0,679949,0
9830,1923,23,683606,36511
9831,1923,22,683608,36511
9832,1923,21,683607,36511
9833,1923,20,683672,40017
9834,1923,19,683673,40017
9835,1923,18,683674,40017
9836,1924,23,683675,36511
9837,1924,22,683676,36511
9838,1924,21,683677,36511
9839,1924,20,683678,40017
9840,1924,19,683679,40017
9841,1924,18,683680,40017
9842,1925,23,684137,36511
9843,1925,22,684138,36511
9844,1925,21,684139,36511
9845,1925,20,684140,40017
9846,1925,19,684141,40017
9847,1925,18,684142,40017
9848,1926,23,684143,36511
9849,1926,22,684144,36511
9850,1926,21,684145,36511
9851,1926,20,684146,40017
9852,1926,19,684147,40017
9853,1926,18,684148,40017
9854,1923,17,684149,37824
9855,1923,16,684150,37824
9856,1923,15,684151,37824
9857,1923,14,684152,37825
9858,1923,13,684153,37825
9859,1923,12,684154,37825
9860,1923,11,684155,37826
9861,1923,10,684156,37826
9862,1923,9,684157,37826
9863,1923,8,684158,39373
9864,1923,7,684159,39373
9865,1923,6,684160,39373
9866,1924,17,684165,37824
9867,1924,16,684166,37824
9868,1924,15,684167,37824
9869,1925,17,684168,37824
9870,1925,16,684169,37824
9871,1925,15,684170,37824
9872,1926,17,684171,37824
9873,1926,16,684172,37824
9874,1926,15,684173,37824
9875,1924,14,684178,37825
9876,1924,13,684179,37825
9877,1924,12,684180,37825
9878,1924,11,684181,37826
9879,1924,10,684182,37826
9880,1924,9,684183,37826
9881,1924,8,684184,39373
9882,1924,7,684185,39373
9883,1924,6,684186,39373
9884,1925,14,684187,37825
9885,1925,13,684188,37825
9886,1925,12,684189,37825
9887,1926,14,684190,37825
9888,1926,13,684191,37825
9889,1926,12,684192,37825
9890,1925,11,684193,37826
9891,1925,10,684194,37826
9892,1925,9,684195,37826
9893,1925,8,684196,39373
9894,1925,7,684197,39373
9895,1925,6,684198,39373
9896,1926,11,684199,37826
9897,1926,10,684200,37826
9898,1926,9,684201,37826
9899,1926,8,684202,39373
9900,1926,7,684203,39373
9901,1926,6,684204,39373
9902,1927,23,684218,36511
9903,1927,22,684219,36511
9904,1927,21,684220,36511
9905,1927,20,684221,40017
9906,1927,19,684222,40017
9907,1927,18,684223,40017
9908,1927,17,684224,37824
9909,1927,16,684225,37824
9910,1927,15,684226,37824
9911,1927,14,684227,37825
9912,1927,13,684228,37825
9913,1927,12,684229,37825
9914,1927,11,684232,37826
9915,1927,10,684233,37826
9916,1927,9,684234,37826
9917,1927,8,684235,39373
9918,1927,7,684236,39373
9919,1927,6,684237,39373
9920,1928,23,684240,36511
9921,1928,22,684241,36511
9922,1928,21,684242,36511
9923,1928,20,684243,40017
9924,1928,19,684244,40017
9925,1928,18,684245,40017
9926,1928,17,684246,37824
9927,1928,16,684247,37824
9928,1928,15,684248,37824
9929,1928,14,684249,37825
9930,1928,13,684250,37825
9931,1928,12,684251,37825
9932,1928,11,684252,37826
9933,1928,10,684253,37826
9934,1928,9,684254,37826
9935,1928,8,684255,39373
9936,1928,7,684256,39373
9937,1928,6,684257,39373
9938,1929,23,684259,36511
9939,1929,22,684260,36511
9940,1929,21,684261,36511
9941,1929,20,684262,40017
9942,1929,19,684263,40017
9943,1929,18,684264,40017
9944,1929,17,684265,37824
9945,1929,16,684266,37824
9946,1929,15,684267,37824
9947,1929,14,684268,37825
9948,1929,13,684269,37825
9949,1929,12,684270,37825
9950,1929,11,684271,37826
9951,1929,10,684272,37826
9952,1929,9,684273,37826
9953,1929,8,684274,39373
9954,1929,7,684275,39373
9955,1929,6,684276,39373
9956,1930,23,684277,36511
9957,1930,22,684278,36511
9958,1930,21,684279,36511
9959,1930,20,684280,40017
9960,1930,19,684281,40017
9961,1930,18,684282,40017
9962,1930,17,684283,37824
9963,1930,16,684284,37824
9964,1930,15,684285,37824
9965,1930,14,684286,37825
9966,1930,13,684287,37825
9967,1930,12,684288,37825
9968,1930,11,684289,37826
9969,1930,10,684290,37826
9970,1930,9,684291,37826
9971,1930,8,684292,39373
9972,1930,7,684293,39373
9973,1930,6,684294,39373
9974,1931,23,684295,36511
9975,1931,22,684296,36511
9976,1931,21,684297,36511
9977,1931,20,684298,40017
9978,1931,19,684299,40017
9979,1931,18,684300,40017
9980,1931,17,684301,37824
9981,1931,16,684302,37824
9982,1931,15,684303,37824
9983,1931,14,684304,37825
9984,1931,13,684305,37825
9985,1931,12,684306,37825
9986,1931,11,684307,37826
9987,1931,10,684308,37826
9988,1931,9,684309,37826
9989,1931,8,684310,39373
9990,1931,7,684311,39373
9991,1931,6,684312,39373
9992,1932,23,684313,36511
9993,1932,22,684314,36511
9994,1932,21,684315,36511
9995,1932,20,684316,40017
9996,1932,19,684317,40017
9997,1932,18,684318,40017
9998,1932,17,684319,37824
9999,1932,16,684320,37824
10000,1932,15,684321,37824
10001,1932,14,684322,37825
10002,1932,13,684323,37825
10003,1932,12,684324,37825
10004,1932,11,684325,37826
10005,1932,10,684326,37826
10006,1932,9,684327,37826
10007,1932,8,684328,39373
10008,1932,7,684329,39373
10009,1932,6,684330,39373
10010,1933,23,684331,36511
10011,1933,22,684332,36511
10012,1933,21,684333,36511
10013,1933,20,684334,40017
10014,1933,19,684335,40017
10015,1933,18,684336,40017
10016,1933,17,684337,37824
10017,1933,16,684338,37824
10018,1933,15,684339,37824
10019,1933,14,684340,37825
10020,1933,13,684341,37825
10021,1933,12,684342,37825
10022,1933,11,684438,37826
10023,1933,10,684439,37826
10024,1933,9,684440,37826
10025,1933,8,684441,39373
10026,1933,7,684442,39373
10027,1933,6,684443,39373
10028,1934,23,684444,36511
10029,1934,22,684445,36511
10030,1934,21,684446,36511
10031,1934,20,684447,40017
10032,1934,19,684448,40017
10033,1934,18,684449,40017
10034,1934,17,684450,37824
10035,1934,16,684451,37824
10036,1934,15,684452,37824
10037,1934,14,684453,37825
10038,1934,13,684454,37825
10039,1934,12,684455,37825
10040,1934,11,684456,37826
10041,1934,10,684457,37826
10042,1934,9,684458,37826
10043,1934,8,684459,39373
10044,1934,7,684460,39373
10045,1934,6,684461,39373
10046,1935,5,690828,0
10047,1935,4,690829,0
10048,1935,3,690830,0
10049,1935,2,690831,0
10050,1935,1,690832,0
10051,1935,0,690835,0
10052,1937,0,695181,0
10053,1937,1,695182,0
10054,1937,2,695183,0
10055,1937,3,695184,0
10056,1937,4,695185,0
10057,1938,0,695186,0
10058,1938,1,695187,0
10059,1938,2,695188,0
10060,1938,3,695193,0
10061,1938,4,695194,0
10062,1938,5,695197,0
10063,1937,5,695198,0
10064,1939,9,696953,0
10065,1939,8,696954,0
10066,1939,7,696955,0
10067,1939,6,696956,0
10068,1939,5,696957,0
10069,1939,4,696958,0
10070,1939,3,696959,0
10071,1939,2,696960,0
10072,1939,1,696962,0
10073,1939,0,696963,0
10074,1940,0,698813,0
10075,1940,1,698814,0
10077,1940,2,698817,0
10078,1940,3,698853,0
10079,1940,4,698854,0
10080,1940,5,698859,0
10081,1941,0,698863,0
10082,1941,1,698864,0
10083,1941,2,698865,0
10084,1941,3,698867,0
10085,1941,4,698868,0
10086,1942,0,698875,0
10087,1942,1,698880,0
10088,1942,2,698881,0
10089,1942,3,698890,0
10090,1942,4,698892,0
10091,1942,5,698894,0
10092,1943,0,698901,0
10093,1943,1,698906,0
10094,1943,2,698907,0
10095,1943,3,698910,0
10096,1943,4,698912,0
10097,1944,0,698914,0
10098,1944,1,698915,0
10099,1944,2,698918,0
10100,1945,0,699796,19
10101,1945,1,699797,19
10102,1945,2,699798,19
10103,1945,3,699799,19
10104,1945,4,699800,19
10105,1945,5,699807,19
10106,1945,6,699815,39441
10107,1945,7,699819,39441
10108,1945,8,699824,39441
10109,1945,9,699825,39441
10110,1945,10,699826,39441
10111,1946,0,699832,19
10112,1946,1,699833,19
10113,1946,2,699834,19
10114,1946,3,699835,19
10115,1946,4,699836,19
10116,1946,5,699837,19
10117,1946,6,699838,39441
10118,1946,7,699840,39441
10119,1946,8,699841,39441
10120,1946,9,699842,39441
10121,1946,10,699844,39441
10122,1947,0,699845,19
10123,1947,1,699846,19
10124,1947,2,699847,19
10125,1947,3,699848,19
10126,1947,4,699849,19
10127,1947,5,699850,19
10128,1947,6,699851,39441
10129,1947,7,699852,39441
10130,1947,8,699855,39441
10131,1947,9,699992,39441
10132,1948,0,700245,18
10133,1948,1,700246,18
10134,1948,2,700247,18
10135,1948,3,700248,18
10136,1948,4,700249,18
10137,1948,5,700250,18
10138,1948,6,700251,39276
10139,1948,7,700252,39276
10140,1948,8,700253,39276
10141,1948,9,700254,39276
10142,1948,10,700255,39276
10143,1947,10,700256,39441
10144,1949,0,700258,18
10145,1949,1,700259,18
10146,1949,2,700260,18
10147,1949,3,700261,18
10148,1949,4,700262,18
10149,1949,5,700263,18
10150,1949,6,700264,39276
10151,1949,7,700265,39276
10152,1949,8,700266,39276
10153,1949,9,700268,39276
10154,1949,10,700270,39276
10155,1950,0,700273,18
10156,1950,1,700274,18
10157,1950,2,700275,18
10158,1950,3,700276,18
10159,1950,4,700277,18
10160,1950,5,700278,18
10161,1950,6,700282,39276
10162,1950,7,700283,39276
10163,1950,8,700284,39276
10164,1950,9,700286,39276
10165,1950,10,700287,39276
10166,1951,5,700559,0
10167,1951,4,700560,0
10168,1951,3,700561,0
10169,1951,2,700562,0
10170,1951,1,700563,0
10171,1951,0,700564,0
10172,1952,3,701100,0
10173,1952,1,701101,0
10174,1952,2,701102,0
10175,1952,0,701103,0
10176,1954,4,719439,0
10177,1954,3,719440,0
10178,1954,2,719441,0
10179,1954,1,719442,0
10180,1954,0,719443,0
10181,1955,4,719444,0
10182,1955,3,719445,0
10183,1955,2,719446,0
10184,1955,1,719447,0
10185,1955,0,719448,0
10186,1956,4,719449,0
10187,1956,3,719450,0
10188,1956,2,719451,0
10189,1956,1,719452,0
10190,1956,0,719453,0
10191,1957,4,719454,0
10192,1957,3,719455,0
10193,1957,2,719456,0
10194,1957,1,719457,0
10195,1957,0,719458,0
10196,1958,1,719597,0
10197,1958,0,719598,0
10244,1968,6,731563,0
10245,1968,5,731564,0
10246,1968,4,731566,0
10247,1968,3,731567,0
10248,1968,2,731568,0
10249,1968,1,731569,0
10250,1968,0,731570,0
10264,1971,9,732960,0
10265,1971,8,732961,0
10266,1971,7,732962,0
10267,1971,6,732964,0
10268,1971,5,732967,0
10269,1971,4,732968,0
10270,1971,3,732969,0
10271,1971,2,732970,0
10272,1971,1,732971,0
10273,1971,0,732972,0
10274,1972,6,735405,0
10275,1972,5,735406,0
10276,1972,4,735407,0
10277,1972,3,735408,0
10278,1972,2,735409,0
10279,1972,1,735410,0
10280,1972,0,735411,0
