"ID","radius","maxVerticalDistance","position0","position1","position2","facing0","facing1","facing2","facing3","worldId","worldZoneId","phases"
46800,1,0,4150.62,-928.945,-4444.79,0,0.922155,0,0.386821,1061,4159,4294967295
46801,1,0,332.922,-1051.99,6.26848,0,-1.88887e-15,0,1,2979,4205,4294967295
46802,1,0,-57.4792,-915.625,-21.4502,0,0,0,1,2979,4203,4294967295
46803,1,0,531.065,-365.741,-1178.85,0,0.385434,0,0.922736,3045,4452,4294967295
46804,1,0,-13763.1,-211.317,-5414.83,0,-0.825895,0,0.563824,1463,1583,4294967295
46805,1,0,-13758,-208.903,-5410.67,0,0,0,1,1463,1583,4294967295
46806,1,0,8879.32,-994.728,-6022.13,0,0,0,1,3010,4426,4294967295
46807,1,0,86.5366,-913.09,-607.045,0,0.250173,0,0.968201,1263,1267,4294967295
46808,24,0,4418.17,-715.515,-5445.54,0,0,0,1,3010,4278,4294967295
46809,37.647,0,4212.51,-727.681,-5689.28,0,0,0,1,3010,4278,4294967295
46810,24,0,4449.27,-716.142,-5884.26,0,0,0,1,3010,4279,4294967295
46812,1,0,-3626.61,-878.089,-638.799,0,-0.374077,0,0.927398,22,2193,4294967295
46813,150,0,1904.73,-897.817,-2079.56,0,-5.20258e-14,0,1,1061,2128,4294967295
46815,150,0,3372.76,-925.839,-6599.31,0,0,0,1,1061,2953,4294967295
46816,1,0,-13806.2,-203.846,-5432.26,0.000975228,-0.847017,0.0361954,0.530331,1463,4462,4294967295
46819,1,0,-20.2523,-1080.85,301.315,0,0.165215,0,0.986258,2979,4201,4294967295
46820,1,0,-46.058,-1079.92,283.541,0,-0.750533,0,0.660833,2979,4201,4294967295
46821,1,0,-18.1523,-1080.85,260.794,0,0.980804,0,0.194996,2979,4201,4294967295
46822,25,0,-26.0845,-1080.77,283.052,0,0,0,1,2979,4201,4294967295
46824,1,0,-277.526,-1080.85,-283.261,0,0,0,1,2979,4204,4294967295
46825,1,0,-249.514,-1080.85,-280.241,0,0,0,1,2979,4204,4294967295
46826,1,0,-255.154,-1080.85,-310.848,0,0,0,1,2979,4204,4294967295
46827,25,0,-261.299,-1080.85,-290.887,0,0,0,1,2979,4204,4294967295
46828,1,0,-14.72,-1080.85,-305.38,0,-0.581382,0,0.813631,2979,4200,4294967295
46829,1,0,15.1337,-1080.85,-295.756,0,0.361804,0,0.932254,2979,4200,4294967295
46830,1,0,19.7409,-1080.85,-320.58,0,0.876454,0,0.481486,2979,4200,4294967295
46831,25,0,2.32447,-1080.85,-309.116,0,0,0,1,2979,4200,4294967295
46832,140,0,-28885.5,-690.059,-28831.4,0,0,0,1,1658,1786,4294967295
46836,1,0,217.46,-367.671,-475.628,0,0,0,1,3045,4389,4294967295
46837,1,0,9632.51,-524.981,17873.8,3.37175e-07,-0.707106,3.37175e-07,0.707107,1333,1605,4294967295
46838,15,0,4313.5,-970.691,-4676.01,0,0,0,1,1061,4181,4294967295
46842,1,0,265.984,-368.256,-134.06,0,0.928291,0,0.371854,3045,4455,4294967295
46843,1,0,-889.312,-295.186,-4130.49,-1.49012e-08,-0.588183,-7.45058e-09,0.808728,1061,2300,4294967295
46844,1,0,-1347.62,-1117.76,-3909.39,0,-0.507063,0,0.861909,1061,4262,4294967295
46845,1,0,-3489.21,-884.964,-995.191,0,-0.820857,0,0.571134,22,2196,4294967295
46846,1,0,160.796,-368.291,4.4605,0,-0.700254,0,0.713894,3045,4387,4294967295
46847,1,0,209.949,-368.291,4.32565,0,0.687993,0,0.725717,3045,4387,4294967295
46848,1,0,109.842,-368.291,-9.44957,0,1.49475e-21,0,1,3045,4387,4294967295
46849,1,0,109.821,-368.291,-47.9121,0,0.999937,0,0.0112661,3045,4387,4294967295
46854,1,0,205.048,-365,4.42015,0,0.707107,0,0.707107,3045,4387,4294967295
46856,45.54,0,-3473.89,-884.964,-975.444,0,0,0,1,22,2196,4294967295
46857,1,0,-3482.95,-884.349,-1010.85,0,0.978488,0,-0.206304,22,2196,4294967295
46859,1,0,5375.77,-908.47,-4805.8,0.755291,-0.29481,0.494862,0.312624,1061,3018,4294967295
46860,1,0,5381.91,-908.603,-4803.48,0.311633,0.817051,0.0548001,-0.481984,1061,3018,4294967295
46864,1,0,298.112,-867.69,-630.547,0,0,0,1,3044,4192,4294967295
46865,1,0,380.661,-858.572,-583.456,0,0,0,1,3044,4404,4294967295
46866,1,0,191.013,-850.55,-441.392,0,0,0,1,3044,4383,4294967295
46867,1,0,197.408,-860.173,-279.984,0,0,0,1,3044,4383,4294967295
46868,1,0,362.19,-875.747,-79.0002,0,0,0,1,3044,4404,4294967295
46869,1,0,268.599,-862.855,19.0043,0,0,0,1,3044,4192,4294967295
46870,1,0,687.474,-857.88,-131.033,0,0,0,1,3044,4384,4294967295
46871,1,0,568.355,-851.604,-155.773,0,0,0,1,3044,4705,4294967295
46872,1,0,764.286,-859.098,-293.25,0,0,0,1,3044,4384,4294967295
46873,1,0,204.513,-856.869,-347.035,0,0,0,1,3044,4383,4294967295
46874,1,0,112.18,-865.636,-322.365,0,0,0,1,3044,4383,4294967295
46875,101.142,0,1985.98,-779.586,-2285.12,0,0,0,1,22,1492,4294967295
46876,103.454,0,1893.12,-779.586,-2405.62,0,0,0,1,22,1441,4294967295
46877,103.27,0,1740.61,-779.526,-2439.82,0,0,0,1,22,1441,4294967295
46878,125.779,0,1559.43,-779.899,-2408.28,0,0,0,1,22,1492,4294967295
46882,1,0,217.331,-367.684,-658.1,0,0,0,1,3045,4389,4294967295
46883,1,0,185.821,-365.674,-616.987,0,-0.503849,0,0.863792,3045,4389,4294967295
46884,1,0,249.475,-365.674,-616.879,0,0.423983,0,0.90567,3045,4389,4294967295
46885,1,0,421.622,-836.306,-186.451,0,0,0,1,3044,4404,4294967295
46886,1,0,395.275,353.37,-119.96,0,0,0,1,3044,4404,4294967295
46887,200,0,-270.782,-1087.91,-37.0413,0,0,0,1,2979,4206,4294967295
46888,200,0,-103.988,-1090.89,162.715,0,0,0,1,2979,4201,4294967295
46889,200,0,126.105,-1075.81,4.10455,0,0,0,1,2979,4205,4294967295
46890,200,0,-67.8184,-1090.97,-215.31,0,0,0,1,2979,4200,4294967295
46891,1,0,235.411,-859.976,-183.574,0,0,0,1,3044,4383,4294967295
46892,1,0,5077.31,-903.788,-2279.63,0,0,0,1,51,1008,4294967295
46893,1,0,-3494.66,-884.964,-988.156,0,-0.716584,0,0.697501,22,2196,4294967295
46894,1,0,5383.27,-907.831,-4803.5,0.568498,-0.453615,0.521199,0.446538,1061,3018,4294967295
46895,1,0,5374.62,-909.838,-4805.58,0.280538,0.764835,0.306361,-0.492411,1061,3018,4294967295
46896,500,0,-58.5715,-1075.7,-18.3318,0,0,0,1,2979,4203,4294967295
46900,1,0,4142.98,-1004.07,-4825.46,0,0,0,1,1061,3017,4294967295
46901,1,0,-3491.23,-883.888,-984.469,0,1,0,-4.37114e-08,22,2196,4294967295
46902,1,0,1031.23,-930.394,-2956.04,0,0,0,1,1061,2752,4294967295
46903,1,0,3703.38,-834.425,-1648.09,0,1,0,-4.37114e-08,51,4408,4294967295
46904,5,0,-308.983,-1073.12,-7.17559,0,0,0,1,2979,4206,4294967295
46905,150,0,1463.71,-714.709,1429.51,0,0,0,1,1229,1136,4294967295
46906,1,0,4278.96,-1212.8,-4683.28,0,0,0,1,1061,4181,4294967295
46907,1,0,4279.71,-1212.8,-4688.4,0,0.995436,0,0.0954325,1061,4181,4294967295
46908,55,0,4113.63,-935.906,-4524.61,0,0,0,1,1061,3020,4294967295
46909,50,0,4053.31,-936.346,-4456.09,0,0,0,1,1061,3020,4294967295
46910,50,0,4015.23,-938.692,-4510.95,0,0,0,1,1061,3020,4294967295
46911,1,0,-2527.27,-925.815,-1197.02,0,1,0,-1.62921e-07,1149,4149,4294967295
46912,1,0,-2476.45,-877.471,-1970.8,0,0,0,1,1149,3000,4294967295
46913,1,0,-2508.15,-918.543,-1682.53,0,1,0,-1.62921e-07,1149,4153,4294967295
46914,1,0,-2260.77,-924.807,-1331.6,0,0.939884,0,-0.341494,1149,4148,4294967295
46915,1,0,-2388.07,-926.28,-1524.31,0,0.501973,0,0.864883,1149,4145,4294967295
46916,1,0,5142.68,-879.602,-4823.12,0,-1.39698e-09,0,1,1061,3018,4294967295
46917,1,0,114.159,-365.078,3.95176,0,1.49475e-21,0,1,3045,4387,4294967295
46918,1,0,4340.33,-944.58,-4498.01,0.0433296,0.00334774,-0.0769597,0.996087,1061,4185,4294967295
46919,1,0,3946.86,-955.672,-4661.09,-0.117779,0,0,0.99304,1061,3017,4294967295
46920,1,0,3920.16,-950.252,-4659.35,0,-0.626241,0,0.77963,1061,3017,4294967295
46921,1,0,3978.83,-958.058,-4663.69,-0.0920226,0.773471,-0.175241,0.602134,1061,3017,4294967295
46922,1,0,3954.14,-966.808,-4697.21,0.0995872,0.88334,0.0513131,-0.455148,1061,3017,4294967295
46923,1,0,4314.46,-938.674,-4494.34,-0.0259001,-0.714463,-0.111896,0.690182,1061,4185,4294967295
46924,1,0,109.513,-368.292,-138.074,0,-8.4198e-29,-8.47033e-22,1,3045,4387,4294967295
46925,1,0,109.539,-364.65,-159.321,0,1.46628e-21,0,1,3045,4387,4294967295
46926,1,0,109.768,-368.291,-206,0,1,0,-1.4802e-07,3045,4387,4294967295
46927,1,0,109.776,-365.671,-270.587,0,0,0,1,3045,4387,4294967295
46928,1,0,116.431,-368.291,-273.476,-3.55271e-15,-3.82137e-15,-7.10543e-15,1,3045,4387,4294967295
46929,1,0,150.123,-368.291,-273.252,-5.0243e-15,0.707107,4.49207e-22,0.707107,3045,4387,4294967295
46930,1,0,4501.32,-699.402,-5700.16,0,0,0,1,3010,4279,4294967295
46931,1,0,4506.11,-700.687,-5615.58,0,0,0,1,3010,4279,4294967295
46932,1,0,4416.65,-712.418,-5672.84,0,0,0,1,3010,4279,4294967295
46933,1,0,4434.25,-711.146,-5687.24,0,0,0,1,3010,4279,4294967295
46934,1,0,4390.97,-713.853,-5672.64,0,0,0,1,3010,4279,4294967295
46935,1,0,4394.84,-713.031,-5721.38,0,0,0,1,3010,4279,4294967295
46936,1,0,4291.04,-710.025,-5743.35,0,0,0,1,3010,4279,4294967295
46937,1,0,4302.45,-711.596,-5774.31,0,0,0,1,3010,4279,4294967295
46938,1,0,4379.94,-712.826,-5765.13,0,0,0,1,3010,4279,4294967295
46939,1,0,4337.67,-713.084,-5591.41,0,0,0,1,3010,4279,4294967295
46940,1,0,4375.35,-711.469,-5547.27,0,0,0,1,3010,4279,4294967295
46941,1,0,4534.42,-699.713,-5774.69,0,0,0,1,3010,4279,4294967295
46942,1,0,4452.57,-712.036,-5778.37,0,0,0,1,3010,4279,4294967295
46943,1,0,4459,-709.522,-5667.04,0,0,0,1,3010,4279,4294967295
46944,1,0,4387.65,-713.709,-5631.48,0,0,0,1,3010,4279,4294967295
46945,1,0,4478.36,-711.997,-5509.4,0,0,0,1,3010,4279,4294967295
46946,1,0,4335.59,-713.058,-5808.4,0,0,0,1,3010,4279,4294967295
46947,1,0,4551.68,-693.852,-5661.96,0,0,0,1,3010,4279,4294967295
46950,1,0,4355.77,-972.821,-4830.08,0,0,0,1,1061,3017,4294967295
46951,1,0,5140.72,-874.486,-4875.83,0,2.93367e-08,2.79397e-09,1,1061,3018,4294967295
46952,1,0,4513.62,-948.886,-4393.68,0,0,0,1,1061,3019,4294967295
46953,1,0,4333.47,-973.544,-4820.29,-0.0238911,-0.405935,-0.0142967,0.913478,1061,3017,4294967295
46954,1,0,4330.76,-973.717,-4834.03,-0.0102564,-0.805009,-0.0570205,0.590427,1061,3017,4294967295
46955,1,0,4333.32,-975.672,-4848.52,-0.00241912,0.91435,0.057885,-0.40076,1061,3017,4294967295
46956,1,0,4524.88,-953.151,-4432.11,0,0.996138,0,0.0878031,1061,3019,4294967295
46957,1,0,4870.62,-1298.7,-4910.4,0,0,0,1,1061,4167,4294967295
46958,1,0,4976.91,-1298.76,-4910.33,0,0,0,1,1061,4167,4294967295
46959,1,0,3980.69,-977.471,-5079.63,0,0.998413,0,-0.0563116,1061,3017,4294967295
46960,1,0,4625.82,-942.478,-4426.37,0,0.602343,0,0.798238,1061,3019,4294967295
46962,21.9764,0,5366.43,-915.088,-4806.55,0,-9.07695e-32,0,1,1061,3018,4294967295
46963,22.9426,0,5206.03,-914.923,-5064.48,0,2.7301e-19,6.93889e-18,1,1061,3018,4294967295
46964,19.4566,0,4939,-914.991,-4901.18,0,0,0,1,1061,3018,4294967295
46965,1,0,-383.092,-999.593,-112.262,0,0,0,1,2171,0,4294967295
46966,1,0,-1097.54,-482.832,619.713,0,0,0,1,3088,4431,4294967295
46967,5,0,-3009.47,-905.215,-531.766,0,0.868108,0,0.496376,22,4429,4294967295
46968,1,0,-1043.36,582.295,-2236.74,0,0,0,1,3088,4436,4294967295
46969,1,0,729.13,-243.971,1936.2,0,0,0,1,3088,4435,4294967295
46970,1,0,716.237,-238.868,967.973,0,0,0,1,3088,4435,4294967295
46971,1,0,1031.23,-930.39,-2956.04,0,0,0,1,3089,0,4294967295
46972,1,0,-14387.2,-546.509,17875.4,0,0,0,1,1333,1603,4294967295
46973,1,0,-14227.4,-546.505,17875.6,0,0,0,1,1333,1603,4294967295
46974,1,0,4619.56,-846.47,-2291.06,0,0,0,1,1795,0,4294967295
46975,1,0,3969.59,-933.974,-4368.1,0,0.685523,0,0.728051,1061,4158,4294967295
46976,1,0,-29938.7,-1017.94,-32515,0,0,0,1,3076,0,4294967295
46977,1,0,-29932.5,-1019.48,-31996.3,0,0,0,1,3078,0,4294967295
46978,1,0,-28914.4,7.94427,-32507.7,0,0,0,1,3080,0,4294967295
46979,1,0,-28931.2,-1024.09,-32014,0,0,0,1,3082,0,4294967295
46980,1,0,-29952,-1024.09,-31497.7,0,0,0,1,3084,0,4294967295
46981,1,0,-29947.1,-1021.85,-30980.3,0,1.16997e-08,0,1,3086,0,4294967295
46982,1,0,-30455.7,-1018.41,-31999.9,0,0,0,1,3077,0,4294967295
46983,1,0,-463.504,-93.3621,240.231,0,0,0,1,3090,0,4294967295
46984,1,0,-29427.4,-1017.85,-32495.7,0,0,0,1,3079,0,4294967295
46985,1,0,-29430.1,-1015.44,-31986.4,0,0,0,1,3081,0,4294967295
46986,1,0,-30465.4,-1024.09,-31488.9,0,0,0,1,3083,0,4294967295
46987,1,0,-30462.7,-1024.09,-30977.6,0,0,0,1,3085,0,4294967295
46988,1,0,-29445,-1024.09,-31480.9,0,0,0,1,3087,0,4294967295
46989,1,0,4615.16,-943.983,-4430.6,0,0.599888,0,0.800084,1061,3019,4294967295
46990,79.4902,0,-4850.24,-964.639,-378.317,0,0,0,1,22,1752,4294967295
46995,1,0,4326.03,-970.691,-4682.65,0,-0.40581,0,0.913957,1061,4181,4294967295
46996,1,0,4485.24,-711.644,-5541.19,0,0.00803908,0,0.999968,3010,4279,4294967295
46997,1,0,4507.73,-707.811,-5541.17,0,0,0,1,3010,4279,4294967295
46998,1,0,4469.99,-711.692,-5541.07,0,0.699237,0,0.71489,3010,4279,4294967295
46999,3,0,3805.93,-821.977,-2609.59,0,0,0,1,51,2957,4294967295
47000,1,0,3961.45,-937.922,-4353.42,0,0.973536,0,0.228534,1061,4158,4294967295
47001,1,0,4160.64,-937.042,-4386.95,0,-0.686783,0,0.726862,1061,4159,4294967295
47002,285,0,1722.27,-786.608,-2827.69,0,0,0,1,22,1408,4294967295
47003,285,0,1988.46,-812.598,-2845.12,0,0,0,1,22,1408,4294967295
47004,285,0,1691.1,-773.363,-2544.23,0,0,0,1,22,1408,4294967295
47005,285,0,2233.43,-768.826,-2634.73,0,0,0,1,22,1485,4294967295
47007,1,0,4619.26,-1163.65,-3734.35,0,0,0,1,1795,0,4294967295
47009,1000,0,2313.25,-978.375,-1031,0,0,0,1,1061,2127,4294967295
47010,1,0,6068.31,-902.215,-2301.39,0,0,0,1,51,989,4294967295
47011,1,0,4955.86,-915.732,-4858.48,0,0,0,1,1061,3018,4294967295
47012,1,0,-300.71,-1072.99,6.14604,0,0,0,1,2979,4206,4294967295
47013,150,0,2969.41,-800.711,-4691.55,0,0,0,1,22,2712,4294967295
47014,500,0,2883.97,-1020.95,-5074.86,0,0,0,1,22,2078,4294967295
47015,150,0,4857.33,-997.609,-4357.56,0,7.45058e-09,0,1,1061,3019,4294967295
47016,170,0,4977.74,-915.681,-4323.5,0,0,0,1,1061,3019,4294967295
47017,165,0,4504.76,-984.174,-4131.42,0,0,0,1,1061,3019,4294967295
47018,170,0,4506.17,-976.601,-4008.62,0,0,0,1,1061,3019,4294967295
47019,157.087,0,4912.79,-919.719,-3085.92,0,0,0,1,51,1012,4294967295
47020,136.011,0,5125.29,-880.956,-3213.7,0,0,0,1,51,1014,4294967295
47021,1,0,-1043.11,581.801,-2243.1,0,0,0,1,3091,1678,4294967295
47022,1,0,842.404,-237.108,957.354,0,0,0,1,3091,846,4294967295
47023,1,0,-942.687,313.255,964.637,0,0,0,1,3091,846,4294967295
47024,1,0,255.068,-368.256,-97.3625,0,0,0,1,3045,4455,4294967295
47025,130,0,3960.22,-938.955,-4710.24,0,0,0,1,1061,3017,4294967295
47026,130,0,4347.78,-930.695,-5147.75,0,0.531112,0,0.847301,1061,3017,4294967295
47027,130,0,4563.91,-932.307,-4971.19,0,0.458173,0,0.888863,1061,3017,4294967295
47028,130,0,4280.21,-967.027,-4640.24,0,0.817656,0,0.575707,1061,4181,4294967295
47029,1,0,255.086,-368.256,-172.493,0,0.995205,0,0.0978085,3045,4455,4294967295
47030,1,0,4280.1,-800.712,-1919.9,0,0,0,1,51,2547,4294967295
47031,1,0,653.109,-368.394,-792.257,0,-0.6239,0,0.781504,3045,4453,4294967295
47032,1,0,762.232,-368.394,-795.061,0,0,0,1,3045,4453,4294967295
47033,1,0,693.159,-409.334,-861.872,0,0,0,1,3045,4453,4294967295
47034,1,0,693.424,-407.593,-703.573,0,-0.704468,0,0.709736,3045,4453,4294967295
47035,1,0,706.236,-487.56,-891.688,0,0.999996,0,-0.00296957,3045,4453,4294967295
47036,1,0,693.736,-527.828,-703.836,0,0,0,1,3045,4453,4294967295
47037,1,0,693.719,-487.225,-716.502,0,0,0,1,3045,4453,4294967295
47038,1,0,767.155,-447.314,-797.453,0,0,0,1,3045,4453,4294967295
47039,1,0,612.865,-448.834,-797.114,0,0,0,1,3045,4453,4294967295
47040,1,0,2862.84,-1075.67,952.122,0,-2.98023e-08,1.49012e-08,1,51,1343,4294967295
47041,3,0,4354.34,-812.106,1268.83,0,0,0,1,51,1318,4294967295
47042,1,0,2862.47,-1073.9,952.28,0,0,0,1,51,1343,4294967295
47043,5,0,4371.21,-977.695,-4170.8,0,0.738782,0,0.673944,1061,3019,4294967295
47044,5,0,4324.65,-970.109,-4002.82,0,-0.227473,0,0.973784,1061,3019,4294967295
47045,5,0,4560.36,-962.713,-3888.28,0,0,0,1,1061,3019,4294967295
47046,5,0,4415.98,-974.607,-4253.93,0,0,0,1,1061,3019,4294967295
47047,5,0,4644.2,-866.164,-5174.22,0,0,0,1,1061,4182,4294967295
47048,5,0,4818.74,-865.643,-5014.53,0,-0.804944,0,0.593351,1061,3018,4294967295
47049,5,0,4751.87,-853.555,-5157.17,0,0,0,1,1061,4182,4294967295
47050,5,0,4865.11,-859.104,-5122.33,-0.0411936,0.428414,0.019556,0.902431,1061,3018,4294967295
47051,5,0,5742.48,-827.123,-4273.1,0,0.940528,0,0.339716,1061,3018,4294967295
47052,5,0,5686.59,-866.616,-4257.03,0,0,0,1,1061,4184,4294967295
47053,5,0,5583.09,-864.679,-4140.81,0,0,0,1,1061,4184,4294967295
47054,5,0,5631.05,-865.842,-4169.81,0,0.741397,0,0.671066,1061,4184,4294967295
47056,1,0,324.831,-368.291,-133.775,0,0.999995,0,0.00331087,3045,4387,4294967295
47057,19.063,0,-12301.8,-59.8501,-4539.15,0,0,0,1,1068,1486,4294967295
47058,13.9565,0,-12244.8,-96.1396,-4326.78,0,0,0,1,1068,4412,4294967295
47059,56.8585,0,-12270,-75.8769,-4461.18,0,0,0,1,1068,2443,4294967295
47060,5,0,-1519.88,-918.846,-420.209,0,0,0,1,22,1545,4294967295
47061,1,0,-3499.34,-884.964,-945.232,0,-0.79822,0,0.602367,22,2196,4294967295
47062,160,0,-12281.8,45.3418,-4204.48,0,0,0,1,1068,1481,4294967295
47063,22,0,3979.91,-933.951,-4368.95,0,-2.18254e-15,0,1,1061,4158,4294967295
47065,63.5526,0,-12028.1,-283.442,-4332.73,0,0,0,1,1068,4394,4294967295
47067,1,0,3825.14,-823.327,-2612.7,0,0,0,1,51,2957,4294967295
47068,1,0,-1732.81,-954.468,-1458.42,0,0,0,1,825,0,4294967295
47069,1,0,-1771.92,-943.086,-1381.87,0,0,0,1,825,0,4294967295
47070,1,0,-1724.8,-944.389,-1370.78,0,0,0,1,825,0,4294967295
47071,221.87,0,-11876.4,10.2812,-4434.25,-7.45058e-09,5.23867e-09,1.86265e-09,1,1068,1487,4294967295
47072,1,0,338.733,-869.952,-258.047,0,0.965145,0,0.261715,3044,4404,4294967295
47073,1,0,671.753,-863.337,-291.972,0,0.723843,0,0.689965,3044,4649,4294967295
47074,1,0,3991.15,-936.591,-4402.74,0,1,0,-4.37114e-08,1061,4158,4294967295
47075,1,0,4478.75,-711.419,-5548.67,0,0.937743,0,-0.347331,3010,4279,4294967295
47076,1,0,4470.2,-712.209,-5527.86,0,0,0,1,3010,4279,4294967295
47077,1,0,4502.43,-709.419,-5547.08,0,0.951326,0,-0.308187,3010,4279,4294967295
47078,1,0,4479.45,-712.013,-5509.14,0,0,0,1,3010,4279,4294967295
47079,1,0,735.117,-567.124,-793.161,0,-0.579684,0,0.814841,3045,4453,4294967295
47080,1,0,3995.21,-935.974,-4409.97,1.68615e-15,0.981945,7.10543e-15,-0.189169,1061,4158,4294967295
47081,1,0,3990.53,-935.977,-4408.09,-2.91133e-15,0.987125,1.40674e-14,0.159952,1061,4158,4294967295
47082,1,0,3999.94,-935.974,-4411.85,5.63028e-15,0.902111,1.32162e-14,-0.431505,1061,4158,4294967295
47083,1,0,3991.22,-935.974,-4413.07,5.71141e-15,0.899441,1.31814e-14,-0.437042,1061,4158,4294967295
47084,1,0,3995.96,-935.978,-4415,-7.1844e-16,0.999978,1.43476e-14,0.00659981,1061,4158,4294967295
47085,1,0,594.632,-896.267,81.2259,0,0.940495,0,0.339807,3094,4671,4294967295
47086,1,0,343.969,-367.684,-795.181,0,0,0,1,3045,4390,4294967295
47087,1,0,578.23,-368.394,-797.19,0,0.731131,0,0.682237,3045,4469,4294967295
47088,104.255,0,-11834.5,-77.0415,-5051.63,0,0,0,1,1068,2439,4294967295
47089,1,0,531.959,-368.816,-797.169,0,0,0,1,3045,4391,4294967295
47090,220.165,0,-2868.67,-882.965,-710.803,0,0,0,1,22,2194,4294967295
47091,20,0,973.077,-588.341,-797.235,0,0.695023,0,0.718987,3045,4392,4294967295
47092,156.983,0,-3125.59,-905.132,-703.247,0,0,0,1,22,2195,4294967295
47093,1,0,-3497.52,-884.723,-971.728,0,-0.694612,0,0.719385,22,2196,4294967295
47094,1,0,4283.1,-714.926,-5683.72,0,0,0,1,3010,4279,4294967295
47095,1,0,4401.96,-713.431,-5675.51,0,0,0,1,3010,4279,4294967295
47096,1,0,4573.05,-693.677,-5662.54,0,0,0,1,3010,4279,4294967295
47097,1,0,217.419,-369.04,-463.905,0,0,0,1,3045,4389,4294967295
47098,1,0,2923.06,-1417.1,-4526.31,0,0,0,1,1061,4442,4294967295
47099,18.3351,0,-228.744,-952.592,111.022,0,0,0,1,625,642,4294967295
47109,1,0,2842.64,-971.654,-6131.02,0,0,0,1,1061,4306,4294967295
47110,1,0,741.012,-862.464,-289.408,0,1,0,-4.37114e-08,3044,4384,4294967295
47112,1,0,2922.59,-1417.54,-4445.36,0,0,0,1,1061,4442,4294967295
47113,1,0,673.533,-859.087,-171.922,0,-0.309107,0,0.951027,3044,4384,4294967295
47114,1,0,636.556,-857.275,-130.709,-0.0680626,0.158039,0.0154616,0.984963,3044,4705,4294967295
47115,1,0,592.405,-854.749,-321.91,-0.00712231,0.568537,0.0351729,0.821874,3044,4384,4294967295
47116,1,0,708.766,-861.711,-187.221,1.0361e-09,-1.58984e-11,-1.00583e-07,1,3044,4384,4294967295
47117,1,0,681.37,-863.073,-312.519,0,0.894267,0,0.447533,3044,4649,4294967295
47118,1,0,676.68,-861.82,-309.128,0,-0.452861,0,0.891581,3044,4649,4294967295
47119,1,0,4137.39,-936.44,-4446.8,0,0.959399,0,0.282054,1061,4159,4294967295
47120,15,0,-12152.1,-57.3884,-5290.46,0,0,0,1,1068,4592,4294967295
47121,15,0,-12086.4,-78.4398,-5120.52,0,0,0,1,1068,4591,4294967295
47122,159.19,0,3924.21,-842.838,-1809.65,0,0,0,1,51,2554,4294967295
47123,126.991,0,-11917.9,-32.4966,-4699.02,0,0,0,1,1068,1448,4294967295
47124,68.247,0,-11807.9,-41.45,-4768.29,0,0,0,1,1068,1448,4294967295
47125,78.0947,0,-11699.5,-40.1284,-4823.31,0,0,0,1,1068,1448,4294967295
47126,90.1485,0,-11685,-53.8148,-4976.04,0,0,0,1,1068,1448,4294967295
47127,152.508,0,-12090.8,-55.9973,-4923.44,0,0,0,1,1068,1448,4294967295
47128,153.832,0,-11974.5,-20.1758,-4569.79,0,0,0,1,1068,1487,4294967295
47129,157.932,0,-11864,8.93811,-4450.5,0,0,0,1,1068,1487,4294967295
47130,1,0,-22295.9,-1022.72,-22776.9,0,-0.216439,0,0.976296,3093,0,4294967295
47131,1,0,-22278.8,-1022.72,-22776.8,0,0.300706,0,0.953717,3093,0,4294967295
47132,1,0,-22295.9,-1022.72,-22807.1,0,0.953717,0,-0.300706,3093,0,4294967295
47133,1,0,-22278.2,-1022.72,-22807.2,0,0.953717,0,0.300706,3093,0,4294967295
47134,1,0,-22295.9,-1022.56,-22792,0,-0.707107,0,0.707107,3093,0,4294967295
47135,1,0,-22278.2,-1022.56,-22791.7,0,0.707107,0,0.707107,3093,0,4294967295
47138,1,0,-22287.4,-1022.72,-22806.3,0,1,0,-1.62921e-07,3093,0,4294967295
47139,1,0,-22287.5,-1022.72,-22776,0,0,0,1,3093,0,4294967295
47140,1,0,3252.82,-885.79,-6499.94,0,0,0,1,1061,4297,4294967295
47141,1,0,2421.13,-868.885,-3189.99,0,-0.510562,0,0.859841,1061,4428,4294967295
47142,1,0,-12861.9,-234.935,-6019.76,0,0,0,1,1068,4445,4294967295
47143,1,0,-12928.2,-226.288,-5987.68,0,0,0,1,1068,4446,4294967295
47144,1,0,-12966.4,-223.103,-5949.04,0,0,0,1,1068,4446,4294967295
47145,13.1813,0,723.766,-857.615,-194.664,0,0,0,1,3044,0,4294967295
47146,1,0,-12912.2,-12.3919,-6114.13,0,0,0,1,1068,1452,4294967295
47149,1,0,546.997,-853.48,-336.326,0,0.891613,0,0.452798,3044,4384,4294967295
47152,100,0,0.269838,-227.127,2.51532,0,0,0,1,1333,1349,4294967295
47153,1,0,-11769.3,56.733,-4086.8,0,0,0,1,1068,1543,4294967295
47154,1,0,-11799.8,59.756,-4116.43,0,0,0,1,1068,868,4294967295
47155,1,0,-11836,69.9423,-3974.61,0,0,0,1,1068,868,4294967295
47156,1,0,-11797.3,60.3436,-4016.69,0,0,0,1,1068,868,4294967295
47157,1,0,-11756.6,68.0059,-3939.21,0,0,0,1,1068,868,4294967295
47159,191.995,0,-11805.8,65.1284,-3979,0,0,0,1,1068,868,4294967295
47161,1,0,-11923.1,67.6567,-3945.09,0,0,0,1,1068,868,4294967295
47162,1,0,-11986.8,84.7286,-3915.7,0,0,0,1,1068,868,4294967295
47163,1,0,-11904.5,54.1892,-4041.63,0,0,0,1,1068,868,4294967295
