"ID","quest2Id","questVOTextType","randomTextLineId"
48487,9477,3,6943
48488,9477,4,6842
48489,9477,5,6986
48491,7103,5,4890
48492,7103,6,5102
48493,7081,3,4262
48494,7081,0,3978
48495,7083,0,3993
48496,7083,1,4130
48497,7083,5,4352
48498,7083,6,4465
48499,7084,0,13854
48500,7084,1,14074
48501,7084,6,14078
48502,7085,4,15571
48503,7085,6,15704
48506,9229,3,23264
48510,7107,1,4750
48511,7107,4,4828
48512,7107,6,5100
48513,7086,0,26454
48515,7086,2,26495
48516,7086,4,15566
48517,7086,5,15599
48518,7086,6,15706
48519,7092,0,26457
48520,7092,2,26457
48521,7092,4,4842
48522,7092,5,4888
48523,7092,6,5094
48524,9231,4,17098
48525,9231,5,17129
48526,9231,6,17246
48527,9232,4,4219
48528,9232,5,4324
48529,9232,6,4345
48530,7087,0,15527
48531,7087,1,15551
48532,7087,3,15577
48533,7087,4,15565
48534,7087,5,15610
48535,7087,6,15709
48536,7089,4,4838
48537,7089,5,4876
48538,7089,6,5108
48539,7091,1,10369
48540,7093,0,26468
48541,7093,2,26468
48542,7093,4,15574
48543,7093,5,15599
48544,7094,0,26468
48545,7094,2,26468
48546,7094,4,4840
48547,7094,5,4884
48548,7095,0,26457
48549,7095,2,26457
48550,7095,4,15571
48551,7095,5,17466
48552,7095,6,15708
48553,7102,0,26473
48554,7102,2,26473
48555,7102,4,4814
48556,7102,5,5122
48557,7102,6,5094
48558,7104,0,26455
48559,7104,2,26455
48560,7104,4,15634
48561,7104,5,15595
48562,7104,6,15710
48563,7105,0,26472
48564,7105,2,26472
48565,7105,4,4802
48566,7105,5,4888
48567,7105,6,5104
48568,7113,0,6700
48569,7113,1,6846
48570,7113,5,6825
48571,7114,0,10993
48572,7114,1,11045
48573,7114,5,11101
48574,9205,6,11000
48575,9205,4,11125
48576,9208,4,7107
48577,9208,5,6969
48578,9208,6,6720
48579,7096,0,5892
48580,7096,6,6957
48581,7097,0,10979
48582,7097,1,11204
48583,7097,3,11074
48584,7097,4,11034
48585,7097,5,11102
48586,7097,6,11078
48587,7099,0,10988
48588,7099,1,10987
48589,7099,4,11056
48590,7099,6,11093
48591,7100,0,6714
48592,7100,1,6877
48593,7100,4,6933
48594,7100,6,7293
48595,7101,0,11052
48596,7101,1,11020
48597,7101,3,11073
48598,7101,4,11053
48599,7101,5,11095
48600,7101,6,11017
48603,9117,1,9343
48604,9117,3,9418
48605,9117,4,9406
48606,9117,5,9457
48607,9117,6,9181
48608,9117,0,9819
48609,9118,0,9124
48610,9118,1,9244
48611,9118,3,9409
48612,9118,4,9403
48613,9118,5,9490
48614,9118,6,9424
48615,9117,8,9568
48616,9118,8,9571
48617,9118,9,9559
48618,9119,0,9127
48619,9119,1,9253
48620,9119,3,9415
48621,9119,4,9400
48622,9119,5,9819
48623,9119,6,9193
48624,9120,0,9157
48625,9120,1,9271
48626,9120,3,9418
48627,9120,4,9364
48628,9120,5,9493
48629,9120,6,9436
48630,9121,8,9717
48632,9121,0,9169
48633,9121,1,9247
48634,9121,3,9412
48635,9121,4,9406
48636,9121,5,9430
48637,9121,6,9598
48638,9122,8,9714
48639,9122,1,9265
48640,9122,3,9421
48641,9122,4,9394
48642,9122,0,9175
48643,9122,5,9460
48644,9122,6,9313
48645,9123,0,9223
48646,9123,1,9334
48648,9123,4,9370
48649,9123,5,9508
48653,9054,10,23244
48654,9201,5,12036
48655,9201,6,11998
48656,9270,0,11999
48657,9270,1,12041
48658,9270,2,12015
48659,9270,3,12018
48660,9270,4,28402
48661,9270,5,28413
48662,9270,6,28434
48663,9270,8,11994
48664,9270,9,12128
48665,9270,10,11993
48666,9204,0,28375
48667,9204,1,28381
48668,9204,3,28406
48669,9204,4,28401
48670,9204,5,28423
48671,9204,6,28448
48672,9204,8,28427
48673,9204,9,28359
48674,9204,10,28398
48675,9204,11,28383
48676,9204,12,28366
48677,9277,4,28402
48678,9277,5,28413
48679,9277,0,4059
48680,9277,1,4178
48681,9277,2,4250
48682,9277,3,4265
48683,9277,6,28434
48684,9277,8,4202
48685,9277,9,4468
48686,9277,10,4196
48687,9035,4,10152
48688,9035,5,10251
48689,9035,6,10218
48690,9207,5,24292
48691,9207,6,24343
48692,9455,5,25638
48693,9455,6,25587
48694,9428,5,24292
48695,9428,6,24343
48696,9207,4,24309
48697,9428,4,24309
48698,9299,0,24209
48699,9299,1,24242
48700,9299,3,24270
48701,9299,4,24263
48702,9299,5,24292
48703,9299,6,24271
48704,9299,8,24294
48706,9299,10,24246
48707,9299,11,24215
48708,9299,12,24183
48709,9439,0,24190
48710,9439,1,24229
48711,9439,2,24262
48712,9439,3,24268
48713,9439,4,4328
48714,9439,5,4642
48715,9439,6,4636
48716,9439,8,24172
48717,9439,9,24208
48718,9439,10,24226
48719,9161,9,20447
48720,9442,8,24172
48721,9442,9,24208
48722,9442,10,24226
48723,9442,0,24190
48724,9442,1,24229
48725,9442,2,24262
48726,9442,3,24268
48727,9442,4,12026
48728,9442,5,12163
48729,9442,6,12040
48730,7896,0,25165
48731,7896,1,25195
48732,7896,4,25245
48733,8040,0,23534
48734,8040,1,23566
48735,8994,8,25369
48736,8994,9,25427
48737,8994,10,25450
48738,8994,6,25395
48739,8993,5,14905
48740,8993,6,14861
48741,9521,0,6724
48742,9521,4,6907
48743,9521,5,6972
48744,9521,6,6960
48745,9522,0,8445
48746,9522,4,8637
48747,9522,5,8692
48748,9522,6,8680
48749,8996,6,25397
48750,8997,4,25468
48751,8997,5,25413
48752,8997,6,25543
48753,9454,5,19058
48754,9453,5,3710
48755,8998,0,25412
48756,8998,5,25418
48757,9002,6,19281
48758,9063,9,7126
48759,9122,9,9589
48771,8872,1,27201
48772,8872,0,27202
48774,8872,8,27280
48777,9084,0,28587
48778,9084,1,28621
48779,9084,2,28604
48781,9084,3,28605
48785,9086,0,27349
48786,9086,1,27196
48795,9003,1,19327
48796,9003,4,4243
48797,9003,5,4282
48798,9003,6,4404
48799,9004,4,19388
48800,9004,6,19281
48801,8873,0,27202
48802,8873,1,27201
48806,8873,8,27280
48807,9085,0,28587
48808,9085,1,28621
48809,9085,2,28604
48810,9085,3,28605
48811,9005,8,19332
48812,9005,9,19315
48813,9005,1,19275
48818,9088,0,27244
48819,9089,0,27349
48820,9089,1,27196
48821,9006,4,19273
48822,9006,6,19407
48827,9007,0,19289
48828,9007,1,19329
48829,9007,3,19355
48830,9007,4,19348
48831,9008,5,4314
48832,9008,6,4625
48833,9008,8,4430
48834,9050,0,6737
48835,9050,1,6860
48836,9050,2,7327
48837,9050,5,7040
48838,9050,6,7120
48919,9206,8,28396
48920,9206,9,28398
48921,9206,0,28356
48922,9206,1,28381
48923,9206,3,28409
48924,9206,4,12013
48925,9206,5,12037
48926,9206,6,12151
48927,9398,8,28396
48928,9398,9,28398
48929,9398,4,4238
48930,9398,5,4313
48931,9398,6,4636
48932,9398,3,28409
48933,9398,0,28356
48934,9398,1,28381
48935,9206,2,28402
48936,9398,2,28402
48937,9545,5,25636
48938,9545,5,25638
48939,9545,5,25635
48940,9545,5,25637
48941,9545,5,25639
48942,9545,6,25721
48943,9545,6,25718
48944,9545,6,25715
48945,9545,6,25712
48946,9545,6,25720
48947,9545,6,25717
48948,9545,6,25714
48949,9545,6,25719
48950,9545,6,25716
48951,9545,6,25713
48952,9546,5,17606
48953,9546,5,17603
48954,9546,5,17605
48955,9546,5,17607
48956,9546,5,17604
48957,9546,6,17663
48958,9546,6,17671
48959,9546,6,17668
48960,9546,6,17665
48961,9546,6,17670
48962,9546,6,17667
48963,9546,6,17664
48964,9546,6,17672
48965,9546,6,17669
48966,9546,6,17666
48967,9057,10,6888
48968,9062,0,5893
48969,9062,10,7268
48975,9064,8,6790
48976,9149,3,20584
48977,9149,4,20587
48978,9149,5,20595
48979,9120,10,9493
48980,9121,9,9271
48981,9123,8,9259
48982,9123,3,9409
48983,9123,6,9768
48984,9161,8,20451
48985,9161,10,20435
48986,9161,1,20468
48987,9161,2,20474
48988,9162,5,17161
48989,9162,6,17246
48990,9013,4,27295
48991,9013,5,27307
49002,9487,0,24172
49003,9487,1,24228
49004,9487,3,24267
49005,9487,4,24251
49006,9487,8,24332
49007,9487,5,24273
49008,9493,0,24195
49009,9493,3,24269
49010,9493,4,24222
49011,9494,3,24268
49012,9494,4,24255
49013,9494,5,24290
49014,9493,5,24275
49015,9494,0,24194
49017,9015,3,27300
49018,9015,10,27261
49019,9016,8,27277
49020,9016,9,27244
49021,9016,5,27307
49022,9016,6,27257
49023,9017,0,27219
49024,9017,6,27336
49025,9552,8,23577
49026,9552,9,23632
49027,9552,0,23540
49028,9552,1,23579
49029,9552,3,23606
49030,9552,4,23596
49031,9552,5,23633
49032,9552,6,23614
49033,9555,8,23577
49034,9555,9,23632
49035,9555,0,23540
49036,9555,1,23579
49037,9555,3,23606
49038,9555,4,23596
49039,9555,5,23633
49040,9555,6,23614
49042,9556,8,19785
49043,9556,9,19786
49044,9556,0,19727
49045,9556,1,19766
49046,9556,3,19796
49048,9556,4,19783
49049,9556,5,19819
49050,9556,6,19846
49052,9557,8,19785
49053,9557,9,19786
49054,9557,0,19727
49055,9557,1,19766
49056,9557,3,19796
49057,9557,4,19783
49058,9557,5,19819
49059,9557,6,19846
49060,9476,5,27343
49061,9476,6,27368
49064,8812,2,9352
49065,8812,3,9360
49068,8812,6,9377
49075,8812,1,9341
49076,9075,8,23308
49077,9075,9,23277
49078,9075,10,23279
49079,9565,0,3973
49080,9565,1,4200
49081,9565,3,4260
49082,9565,4,4239
49083,9565,5,4329
49085,9054,1,23251
49086,9054,4,23256
49087,9061,9,23253
49088,9068,6,23328
49089,9053,1,23395
49090,9053,8,23374
49091,9095,9,7257
49092,9095,10,6750
49093,9095,11,5923
49094,9095,0,5892
49095,9095,1,6807
49096,9095,4,6930
49097,9095,5,7035
49098,9095,6,6720
49099,9110,9,6825
49100,9111,0,23224
49101,9111,8,23354
49102,9111,9,23244
49103,6386,6,21329
49104,6386,5,21332
49105,9200,8,27223
49106,9200,9,27297
49107,9200,1,27253
49108,9200,3,27287
49109,9200,4,27289
49110,9200,5,27326
49111,9200,6,27337
49114,9470,5,19365
49115,9470,6,19274
49119,9471,5,25480
49120,9471,6,25434
49121,4846,10,8967
49123,6261,8,9237
49124,9229,0,23224
49125,9229,1,23241
49126,9229,4,23256
49127,9229,5,23236
49128,9229,6,23274
49129,9230,5,23236
49130,9230,6,23274
49131,9578,0,14497
49132,9578,1,14556
49133,9578,3,14580
49134,9578,4,14565
49135,9578,5,14603
49136,9578,6,14713
49137,9374,8,26467
49142,9375,5,24292
49143,9375,6,24316
49146,9376,4,24255
49147,9376,5,24206
49151,9378,0,24172
49152,9378,1,24221
49153,9378,4,24251
49158,9397,4,24254
49159,9397,5,24297
49160,9397,6,24322
49185,9191,2,26745
49187,9596,0,8399
49189,9596,3,8666
49190,9596,4,8615
49191,9596,5,8727
49194,9597,0,3983
49195,9597,1,4126
49196,9597,3,4258
49197,9597,4,4237
49200,9597,5,4324
49202,9597,8,4467
49203,9588,0,9132
49204,9588,1,9249
49205,9588,3,9417
49206,9588,4,9381
49208,9588,6,9779
49209,9578,8,14522
49216,6510,4,21069
49217,6510,5,21125
49218,6510,6,21151
49221,6350,4,21088
49222,6350,5,21121
49223,6350,6,21089
49225,9598,9,6190
49228,9598,1,6181
49230,9598,4,6143
49232,9598,6,6641
49239,9599,9,14636
49241,9599,1,14524
49243,9599,4,14572
49245,9599,6,14708
49247,9600,1,7607
49249,9600,4,7747
49251,9600,6,8140
49259,9600,9,10707
49261,9601,0,15793
49263,9601,3,15883
49265,9601,5,15902
49267,9601,8,15944
49269,9601,10,15845
49271,9602,9,21030
49273,9602,1,20978
49275,9602,4,21000
49277,9602,6,21057
49278,9586,0,12236
49279,9586,1,12308
49280,9586,3,12330
49282,9586,5,12355
49283,9586,6,12464
49285,9603,9,15793
49287,9603,1,17476
49289,9603,4,15870
49291,9603,6,16010
49293,9604,9,3438
49295,9604,1,3429
49297,9604,4,3502
49299,9604,6,3912
49301,9611,9,8858
49303,9611,1,8574
49305,9611,4,8637
49307,9611,6,9039
49309,9610,9,4090
49311,9610,0,3971
49313,9610,3,4258
49315,9610,5,4309
49317,9605,8,8536
49319,9605,0,8377
49321,9605,3,8659
49323,9605,5,8732
49328,9618,4,4237
49332,9606,1,5356
49334,9606,4,5368
49336,9606,6,5846
49338,9606,9,5347
49340,9607,0,10977
49342,9607,3,11071
49344,9607,5,11093
49346,9590,0,17036
49347,9590,1,17086
49348,9590,3,17114
49349,9590,4,17105
49350,9590,5,17136
49351,9590,6,17242
49353,9608,9,20779
49355,9608,1,20771
49357,9608,4,20781
49359,9608,6,20833
49361,9609,9,16474
49363,9609,1,16441
49365,9609,4,16465
49367,9609,6,16621
49380,9589,0,20750
49381,9589,1,20772
49382,9589,3,20797
49383,9589,4,20792
49384,9589,5,20806
49385,9589,6,20837
49386,9589,8,20816
49387,9589,9,20749
49388,9593,8,6841
49389,9593,9,6900
49390,9593,0,6766
49391,9593,1,6871
49392,9593,3,6937
49393,9593,4,6900
49394,9593,5,6992
49395,9593,6,7321
49396,9181,0,16716
49397,9181,1,16764
49398,9181,3,16857
49399,9181,4,16724
49400,9181,5,16826
49403,9587,0,3254
49404,9587,1,3361
49405,9587,3,3537
49406,9587,4,3482
49407,9587,5,3603
49409,9178,8,8968
49410,9177,8,8962
49411,9178,9,8602
49412,9178,10,8605
49413,9182,8,7098
49414,9176,8,8808
49415,9183,8,6879
49416,9184,8,7236
49417,9184,10,6693
49418,9184,9,7245
49419,9588,8,9534
49420,9588,9,9522
49421,9588,5,9501
49422,9629,0,7542
49425,9629,4,7764
49426,9629,5,7869
49428,8341,6,9041
49429,8341,6,8745
49430,9631,4,7770
49433,9630,0,10991
49434,9630,1,11032
49436,9630,4,11069
49437,9630,5,11092
49442,9373,0,26459
49444,9373,2,26498
49445,9373,3,26502
49446,9373,5,24290
49447,9620,0,20437
49449,9620,2,20473
49450,9620,3,20478
49451,9620,4,20581
49453,9620,5,20631
49455,9420,0,26459
49457,9420,2,26498
49458,9420,3,26502
49459,9420,4,24252
49460,9420,5,24290
49461,9420,6,24321
49462,9619,4,24255
49463,9619,5,24285
49465,9387,0,26458
49466,9387,1,26493
49467,9387,3,26500
49471,9587,8,3645
49472,9587,9,3808
49473,9587,6,3802
49475,9630,8,11098
49476,9393,0,26580
49477,9393,1,26598
49478,9393,3,26624
49479,9393,4,26580
49480,9393,5,26633
49481,9393,6,26670
49482,9394,0,26592
49483,9394,1,26616
49484,9394,3,26624
49485,9394,4,26592
49486,9394,5,26633
49487,9394,6,26671
49488,9396,0,26593
49489,9396,1,26597
49490,9396,3,26625
49491,9396,4,26593
49492,9396,5,26631
49493,9396,6,26674
49494,9619,6,24320
49495,9619,0,26596
49496,9619,1,26615
49497,9619,2,26595
49498,9619,3,26624
49499,9390,0,26585
49500,9390,1,26603
49501,9390,3,26802
49502,9390,4,26621
49503,9390,5,26635
49504,9390,6,26666
49505,9631,8,7602
49506,9631,9,7962
49507,9586,8,12392
49508,9586,9,12249
49509,9586,10,12277
49510,9586,11,12236
49511,9594,5,24209
49512,9594,6,24193
49513,9595,5,24209
49514,9595,6,24193
49515,9616,5,26626
49516,9616,6,26669
49517,9617,0,26593
49518,9617,1,26602
49519,9617,3,26622
49520,9617,4,26619
49521,9617,5,26633
49522,9617,6,26669
49523,9632,8,15307
49524,9632,9,15234
49525,9632,0,15131
49527,9632,3,15209
49528,9632,4,15206
49535,9374,0,26453
49536,9374,1,26477
49537,9374,2,26498
49538,9374,3,26500
49539,9375,0,26581
49540,9375,1,26600
49541,9375,2,26618
49542,9375,3,26802
49543,9377,0,26580
49544,9377,1,26613
49545,9377,2,26617
49546,9377,3,26622
49547,9377,4,24263
49548,9377,5,24272
49549,9377,6,24324
49551,9640,8,8519
49555,9640,4,8609
49556,9640,5,8700
49557,9640,6,8745
49562,9642,5,7842
49566,9587,10,3642
49567,5550,5,27140
49568,5550,6,27165
49569,5787,5,27137
49570,5787,6,27156
49573,9643,0,15981
49574,9643,6,15902
49575,9644,0,21026
49576,9644,6,21016
49583,9615,3,4258
49584,9615,4,4237
49585,9615,5,8258
49587,9615,8,4198
49588,9615,9,4243
49589,9176,9,8741
49590,9182,3,6939
49591,9182,9,6889
49592,8583,4,24219
49595,9621,1,10088
49597,9621,4,10154
49598,9621,5,10256
49600,9621,8,10244
49601,9621,9,10109
49602,9178,2,8650
49603,9184,2,6921
49604,9179,6,23657
49605,9185,5,25270
49606,9185,6,25303
49607,7943,1,24220
49608,9299,9,24165
49609,9494,1,24221
49611,9591,8,6138
49612,9591,9,6141
49613,9591,10,6144
49614,9181,6,16934
49615,9591,4,6233
49616,9591,5,6335
49617,9591,6,6654
49618,9591,0,5969
49619,9591,1,6078
49620,9591,3,6251
49621,9565,8,4242
49622,9565,9,4245
49623,9565,6,4424
49624,9187,8,4956
49625,9187,0,5114
49626,9187,1,4758
49627,6264,8,21249
49628,9578,9,14657
49629,9631,0,7496
49630,9631,1,7614
49631,9631,3,7908
49632,9631,5,7866
49633,9631,6,7869
49634,9632,1,15170
49635,9632,5,15229
49636,9632,6,15269
49640,9259,4,16790
49641,9259,5,16824
49646,9256,4,4219
49654,9642,4,7726
49655,9642,6,8139
49656,9665,8,19319
49657,9665,0,19254
49658,9665,3,19355
49659,9665,4,26277
49660,9665,5,19369
49661,9578,10,14627
49662,9565,10,4415
49663,9667,0,4674
49667,9667,3,4844
49668,9667,4,4842
49669,9667,5,4904
49671,9662,0,4734
49672,9662,3,4850
49673,9197,11,27420
49674,9197,0,27203
49675,9197,5,27328
49676,9197,6,27226
49677,9662,4,4842
49678,9662,5,4882
49679,9669,0,4698
49680,9669,3,4852
49681,9669,4,4840
49682,9669,5,4912
49683,9671,0,5977
49690,9671,3,6245
49691,9671,4,6230
49692,9671,5,6338
49693,9647,0,16112
49695,9647,3,16182
49696,9647,4,16177
49698,9647,6,16216
49699,9647,5,16213
49700,9192,0,27207
49701,9192,1,27254
49702,9192,3,27303
49703,9192,4,27217
49704,9192,5,27322
49705,9192,6,27310
49706,9675,0,19288
49707,9675,3,19356
49708,9675,4,19350
49709,9675,5,19375
49710,9193,8,27240
49711,9193,0,27218
49712,9193,1,27256
49713,9193,3,27301
49714,9193,5,27324
49715,9193,6,27226
49716,9194,0,27229
49717,9194,3,27304
49718,9194,5,27327
49719,9194,6,27269
49720,9171,0,15520
49721,9171,1,15554
49722,9171,3,15580
49723,9171,2,15570
49724,9648,0,21487
49725,9648,1,21506
49726,9648,3,21528
49727,9648,4,21526
49728,9648,5,21541
49729,9648,6,21571
49730,9649,0,21487
49731,9649,1,21503
49732,9649,3,21528
49733,9649,4,21526
49734,9649,5,21541
49735,9649,6,21571
49736,9650,0,21486
49737,9650,1,21506
49738,9650,3,21529
49739,9650,4,21525
49740,9650,5,21540
49741,9651,0,21486
49742,9651,1,21506
49743,9651,3,21529
49744,9651,4,21525
49745,9651,5,21540
49746,9652,0,21485
49747,9652,1,21504
49748,9652,3,21531
49749,9652,4,21524
49750,9652,5,21538
49751,9652,6,21571
49752,9620,1,20453
49753,9620,6,20629
49754,9653,0,21485
49755,9653,1,21504
49756,9653,3,21531
49757,9653,4,21524
49758,9653,5,21538
49759,9653,6,21571
49760,9656,0,9147
49761,9656,1,9261
49762,9656,3,9414
49763,9656,4,9366
49764,9656,5,9291
49765,9657,0,9180
49766,9657,0,9171
49767,9657,0,9168
49768,9657,1,9300
49769,9657,1,9297
49770,9657,1,9291
49771,9657,3,9417
49772,9657,3,9411
49773,9657,3,9408
49774,9657,4,9420
49775,9657,4,9417
49776,9657,4,9414
49777,9657,4,9411
49778,9657,4,9408
49779,9657,4,9399
49780,9657,5,9504
49781,9657,5,9498
49782,9656,0,9180
49783,9656,0,9171
49784,9656,0,9168
49785,9656,1,9180
49786,9656,1,9168
49787,9656,1,9297
49788,9656,3,9420
49789,9656,3,9411
49790,9656,3,9408
49791,9656,4,9405
49792,9656,4,9399
49793,9656,4,9396
49794,9656,5,9504
49795,9656,5,9498
49796,9658,0,9165
49797,9658,0,9156
49798,9658,0,9147
49799,9658,0,9144
49800,9658,0,9141
49801,9658,1,9282
49802,9658,1,9276
49803,9658,1,9273
49804,9658,1,9264
49805,9658,1,9261
49806,9658,1,9258
49807,9658,3,9420
49808,9658,3,9414
49809,9658,3,9411
49810,9658,3,9408
49811,9658,4,9375
49812,9658,4,9372
49813,9658,4,9369
49814,9658,4,9366
49815,9658,5,9498
49816,9658,6,9432
49817,9659,4,21106
49818,9659,5,21122
49819,9659,5,21119
49820,9659,5,21121
49821,9659,5,21118
49822,9659,5,21120
49823,9659,6,21157
49824,9659,6,21151
49825,9677,0,21070
49826,9677,0,21072
49827,9677,0,21069
49828,9677,1,21088
49829,9677,1,21092
49830,9677,1,21089
49831,9677,3,21108
49832,9677,3,21110
49833,9677,3,21112
49834,9677,4,21107
49835,9677,4,21103
49836,9677,5,21122
49837,9677,5,21121
49838,9677,5,21120
49839,9677,6,21152
49840,9677,6,21149
49841,9678,0,21070
49842,9678,0,21072
49843,9678,0,21069
49844,9678,1,21088
49845,9678,1,21089
49846,9678,3,21112
49847,9678,3,21109
49848,9678,4,21105
49849,9678,4,21107
49850,9678,5,21121
49851,9678,5,21118
49852,9678,6,21148
49853,9678,6,21149
49854,9678,6,21157
49855,9679,0,21070
49856,9679,0,21069
49857,9679,1,21088
49858,9679,1,21089
49859,9679,3,21110
49860,9679,3,21109
49861,9679,4,21104
49862,9679,4,21103
49863,9679,5,21121
49864,9679,5,21120
49865,9679,6,21148
49866,9679,6,21154
49867,9680,0,21170
49868,9680,0,21172
49869,9680,1,21192
49870,9680,1,21188
49871,9680,3,21215
49872,9680,3,21217
49873,9680,4,21209
49874,9680,4,21208
49875,9680,5,21227
49876,9680,5,21224
49877,9680,6,21262
49878,9680,6,21253
49891,9682,0,9222
49892,9682,0,9213
49893,9682,1,17338
49894,9682,1,9339
49895,9682,3,9420
49896,9682,3,9414
49897,9682,3,9411
49898,9682,4,9402
49899,9682,4,9393
49900,9682,5,9504
49901,9682,5,9498
49902,9596,8,8597
49903,9596,9,8848
49904,9596,1,8489
49905,9596,6,9017
49906,8009,1,24220
49907,9681,0,21176
49908,9681,0,21173
49909,9681,0,21177
49910,9681,1,21196
49911,9681,1,21195
49912,9681,1,21197
49913,9681,3,21213
49914,9681,3,21215
49915,9681,4,21210
49916,9681,4,21211
49917,9681,5,21227
49918,9681,5,21226
49919,9614,0,8471
49920,9614,1,8606
49921,9614,3,8663
49922,9614,4,8651
49923,9614,5,8736
49924,9614,6,9020
49925,9614,8,8486
49926,9614,9,8483
49927,9376,0,26463
49928,9376,1,26482
49929,9376,2,26496
49930,9376,3,26500
49931,9387,2,26460
49932,9387,4,24251
49933,9387,5,24283
49934,9387,6,24317
49935,9397,0,24180
49936,9397,1,24219
49937,9397,3,24268
49938,9420,1,26480
49939,9373,1,26480
49940,9620,8,20508
49941,9620,9,20435
49942,9620,10,20468
49943,6505,0,21063
49944,6505,3,21110
49945,6505,6,21152
49946,9621,0,9970
49947,9621,3,10160
49948,9621,6,10606
49951,9687,0,3880
49952,9687,1,3364
49953,9687,3,3537
49954,9687,4,3524
49963,9688,0,8871
49964,9688,1,8494
49965,9688,3,8665
49966,9688,4,8629
49967,9688,5,8874
49968,9688,6,9034
49969,9686,0,10512
49970,9686,1,9994
49971,9686,3,10165
49972,9686,4,10114
49973,9686,5,10243
49974,9686,6,10506
49975,9630,3,11074
49976,9630,6,11205
49977,9647,1,16157
49978,9647,8,16137
49985,9597,6,4617
49991,9615,0,4019
49992,9615,1,4192
49993,9615,6,4410
49994,9618,0,4016
49995,9618,1,4177
49996,9618,3,4261
49997,9618,5,4348
49998,9618,6,4638
49999,9618,8,4333
50000,9618,9,4013
50001,6259,8,9534
50002,9629,8,7605
50003,9629,1,7515
50004,9629,3,7776
50005,9629,6,8148
50006,9646,8,20770
50007,9646,0,20752
50008,9646,1,20772
50009,9646,3,20794
50010,9646,4,20784
50011,9646,5,20807
50012,9646,6,20840
50013,9290,4,16755
50014,9290,5,16822
50015,9290,6,16835
50016,9292,4,5118
50017,9292,5,4890
50018,9292,6,5104
50019,9293,5,4890
50020,9293,6,5104
50021,9291,5,16822
50022,9291,6,16835
50026,9684,6,8497
50028,9683,6,7125
50029,6299,0,22866
50030,6299,1,22873
50031,6299,3,22887
50032,6299,4,22881
50033,6299,5,22892
50034,6484,0,22866
50035,6484,1,22873
50036,6484,3,22887
50037,6484,5,22892
50038,6484,4,22881
50040,9138,4,20008
50042,9634,1,4087
50043,9634,3,4258
50044,9634,4,4240
50045,9634,8,4467
50046,9634,9,4198
50047,9634,10,4428
50049,9142,6,17626
50050,9145,6,17627
50051,9147,6,17625
50052,9092,6,20044
50053,9129,6,20043
50054,9138,6,20047
50055,9138,5,20038
50056,9141,6,20046
50057,9143,6,20045
50058,9144,6,20044
50059,9144,5,20041
50060,5827,8,24246
50061,9683,5,6972
50062,9684,5,8693
50063,9171,8,15519
50064,9635,8,8594
50069,9635,3,8663
50072,9173,5,9574
50073,9173,6,9280
50074,9188,5,8754
50075,9188,6,9041
50077,9259,6,16928
50078,9189,0,7496
50079,9189,1,7702
50080,9189,2,7764
50081,9189,3,7696
50082,4826,3,18477
50083,9190,5,26795
50084,9190,6,26739
50085,9191,0,26785
50086,9191,1,26722
50087,9191,3,26749
50088,9191,5,18855
50089,9191,6,18989
50092,9256,5,4309
50093,9256,6,4626
50094,9188,0,9226
50095,9188,1,9346
50096,9188,2,9394
50097,9188,3,9421
50098,9634,0,4064
50099,9634,5,4282
50100,9634,6,4410
50101,9635,9,8648
50102,9635,10,8923
50103,9635,0,8471
50104,9635,1,8498
50105,9635,4,8603
50106,9635,5,8673
50107,9635,6,9038
50108,8110,5,21332
50109,8110,6,21366
50110,7911,5,21276
50111,7910,0,21278
50112,7910,1,21300
50113,7910,5,21328
50114,7910,6,21364
50115,7905,0,21292
50116,7905,1,21312
50117,7905,2,21316
50118,7905,3,21318
50119,7646,6,4626
50120,9322,0,19488
50121,9322,1,19525
50122,9322,3,19574
50123,9322,5,19594
50124,9318,8,11116
50125,9318,1,11028
50126,9319,1,8516
50127,9319,3,8654
50128,9319,4,8621
50129,9319,6,8748
50130,9323,0,7496
50131,9323,3,7539
50132,9323,5,7833
50133,9323,6,8142
50134,9324,0,3980
50135,9324,5,4309
50136,9324,6,4437
50149,9696,6,19629
50150,9696,0,19487
50151,9696,1,19531
50152,9696,3,19574
50153,9696,4,19560
50154,9696,5,19597
50155,9695,0,23742
50156,9695,1,23784
50157,9695,3,23830
50158,9695,4,23811
50159,9695,5,23844
50160,9695,6,23847
50161,8431,6,8153
50162,9686,8,10356
50163,9686,9,10362
50164,9686,10,10102
50165,9687,10,3470
50166,9686,11,10063
50170,9686,12,10111
50171,9592,8,13919
50173,9592,0,13885
50174,9592,1,13908
50175,9592,3,13942
50176,9592,4,13935
50177,9592,5,13957
50178,9592,6,14079
50179,9730,0,18818
50180,9730,3,18913
50181,9730,4,18912
50182,9730,5,18919
50194,9733,1,18504
50195,9707,0,27203
50197,9707,3,27301
50198,9707,1,27245
50199,9708,0,23890
50200,9708,5,24876
50201,9709,0,24906
50202,9709,1,24874
50203,9731,0,18588
50204,9731,3,18697
50205,9731,4,18678
50206,9709,5,18703
50207,9731,5,18717
50208,9710,0,18660
50209,9710,5,23666
50211,9711,5,17633
50212,9712,0,17528
50213,9712,1,17542
50214,9712,5,24190
50216,9716,0,24167
50218,9663,3,16805
50219,9663,0,16739
50220,9663,4,16797
50221,9663,5,16819
50222,9668,3,16803
50223,9668,0,16722
50224,9668,4,16801
50225,9668,5,16835
50226,9670,0,16725
