"ID","localizedTextIdName","housingPlotTypeId","localizedTextIdTooltip","worldIdPlug00","worldIdPlug01","worldIdPlug02","worldIdPlug03","flags","housingResourceIdProvided00","housingResourceIdProvided01","housingResourceIdProvided02","housingResourceIdProvided03","housingResourceIdProvided04","housingResourceIdPrerequisite00","housingResourceIdPrerequisite01","housingResourceIdPrerequisite02","housingFeatureTypeFlags","housingContributionInfoId00","housingContributionInfoId01","housingContributionInfoId02","housingContributionInfoId03","housingContributionInfoId04","housingPlugItemIdNextUpgrade","localizedTextIdPrereqTooltip00","localizedTextIdPrereqTooltip01","localizedTextIdPrereqTooltip02","prerequisiteId00","prerequisiteId01","prerequisiteId02","prerequisiteIdUnlock","housingBuildId","housingUpkeepTypeEnum","upkeepCharges","upkeepTime","housingContributionInfoIdUpkeepCost00","housingContributionInfoIdUpkeepCost01","housingContributionInfoIdUpkeepCost02","housingContributionInfoIdUpkeepCost03","housingContributionInfoIdUpkeepCost04","gameFormulaIdHousingBuildBonus","screenshotSprite00","screenshotSprite01","screenshotSprite02","screenshotSprite03","screenshotSprite04","housingPlugTypeEnum","accountItemIdUpsell"
369,406912,47,511014,2306,2306,2410,2306,0,0,0,0,0,0,0,0,0,3,109,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Teleport_01","Icon_Warplots_Warplots_Teleport_02","Icon_Warplots_Warplots_Teleport_03","","",0,0
370,406916,47,511015,2307,2307,2411,2307,0,0,0,0,0,0,0,0,0,3,110,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Teleport_01","Icon_Warplots_Warplots_Teleport_02","Icon_Warplots_Warplots_Teleport_03","","",0,0
371,406928,2,406951,1949,1949,1949,1949,2,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,7,22,0,0,0,0,0,"","","","","",0,0
372,406958,1,406959,1944,1944,1944,1944,0,0,0,0,0,0,0,0,0,3,158,0,0,0,0,0,544203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1944_Meteor_Crater_01","Icon_Housing1x1_1944_Meteor_Crater_02","Icon_Housing1x1_1944_Meteor_Crater_03","","",0,0
373,406967,2,406984,1967,1967,1967,1967,0,0,0,0,0,0,0,0,0,3,202,0,0,0,0,0,406968,523068,0,27885,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1967_Large_Crashed_Ship_01","Icon_Housing1x2_1967_Large_Crashed_Ship_02","Icon_Housing1x2_1967_Large_Crashed_Ship_03","","",0,0
374,406996,1,406997,1952,1952,1952,1952,0,0,0,0,0,0,0,0,0,3,175,0,0,0,0,0,523057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1952_Nuclear_Weapon_Test_Zone_01","Icon_Housing1x1_1952_Nuclear_Weapon_Test_Zone_02","Icon_Housing1x1_1952_Nuclear_Weapon_Test_Zone_03","Icon_Housing1x1_1952_Nuclear_Weapon_Test_Zone_04","",0,0
375,407026,2,407027,1970,1970,1970,1970,4,0,0,0,0,0,0,0,0,3,181,0,0,0,0,0,407028,523076,0,27892,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1970_Protostar_Hazard_Training_Course_01","Icon_Housing1x2_1970_Protostar_Hazard_Training_Course_02","Icon_Housing1x2_1970_Protostar_Hazard_Training_Course_03","","",2,0
376,407053,1,407054,1958,1958,1958,1958,0,0,0,0,0,0,0,0,0,3,157,0,0,0,0,0,463171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1958_Kiddie_Pool_01","Icon_Housing1x1_1958_Kiddie_Pool_02","Icon_Housing1x1_1958_Kiddie_Pool_03","","",0,0
377,407058,1,407059,1959,1959,1959,1959,4,0,0,0,0,0,0,0,0,3,191,0,0,0,0,0,523094,544296,0,27903,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1959_Tiki_Lounge_01","Icon_Housing1x1_1959_Tiki_Lounge_02","Icon_Housing1x1_1959_Tiki_Lounge_03","","",1,0
378,407061,1,407062,1946,1946,1946,1946,2,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
379,407098,2,407099,1968,1968,1968,1968,4,0,0,0,0,0,0,0,0,3,185,0,0,0,0,0,407100,523079,0,27897,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_1968_Magma_Flow_01","Icon_Housing1x2_1968_Magma_Flow_02","Icon_Housing1x2_1968_Magma_Flow_03","","",2,0
380,408191,2,408192,1877,1877,2172,1700,0,0,0,0,0,0,0,0,0,3,161,0,0,0,0,0,437639,544135,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_2172_Algoroc_Biome_01","Icon_Housing1x2_2172_Algoroc_Biome_02","Icon_Housing1x2_2172_Algoroc_Biome_03","","",1,0
381,408196,2,408197,1877,1877,2193,1700,0,0,0,0,0,0,0,0,0,3,153,0,0,0,0,0,437640,463157,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_2193_Levian_Bay_Biome_01","Icon_Housing1x2_2193_Levian_Bay_Biome_02","Icon_Housing1x2_2193_Levian_Bay_Biome_03","","",1,0
382,408199,2,408200,1877,1877,2175,1700,0,0,0,0,0,0,0,0,0,3,186,0,0,0,0,0,536617,544149,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_2175_Malgrave_Biome_01","Icon_Housing1x2_2175_Malgrave_Biome_02","Icon_Housing1x2_2175_Malgrave_Biome_03","","",1,0
383,408202,2,408203,1877,1877,2191,1700,0,0,0,0,0,0,0,0,0,3,154,0,0,0,0,0,437642,463159,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Icon_Housing1x2_2191_Northern_Wild_Biome_01","Icon_Housing1x2_2191_Northern_Wild_Biome_02","Icon_Housing1x2_2191_Northern_Wild_Biome_03","","",1,0
384,408207,2,408208,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
385,408210,2,408211,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
386,408214,2,408215,1877,1877,1700,1700,2,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"","","","","",0,0
387,408227,1,408233,1698,1698,1698,1698,2,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
388,408229,1,408232,1698,1698,1698,1698,2,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
389,408230,1,408231,1698,1698,1698,1698,2,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
390,408235,1,408236,1698,1698,1698,1698,2,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
391,408239,1,408240,1885,1885,1885,1885,0,0,0,0,0,0,0,0,0,3,149,0,0,0,0,0,523053,544251,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_1885_Aurin_Picnic_Area_01","Icon_Housing1x1_1885_Aurin_Picnic_Area_02","Icon_Housing1x1_1885_Aurin_Picnic_Area_03","Icon_Housing1x1_1885_Aurin_Picnic_Area_04","",0,0
392,408245,1,408246,2174,2174,2174,2174,0,0,0,0,0,0,0,0,0,3,168,0,0,0,0,0,408247,455041,523050,19,27873,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_2174_Exile_Hologram_01","Icon_Housing1x1_2174_Exile_Hologram_02","Icon_Housing1x1_2174_Exile_Hologram_03","","",1,0
393,408252,1,408253,1698,1698,1698,1698,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"","","","","",0,0
394,408259,1,408260,2146,2146,2146,2146,0,0,0,0,0,0,0,0,0,3,165,0,0,0,0,0,408261,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Icon_Housing1x1_2146_Hot_Springs_01","Icon_Housing1x1_2146_Hot_Springs_02","Icon_Housing1x1_2146_Hot_Springs_03","","",0,0
395,408267,1,408268,1925,1925,1925,1925,2,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,408269,0,0,629,0,0,0,1,1,0,7,14,0,0,0,0,0,"","","","","",0,0
396,408276,1,408277,589,589,589,589,2,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,408278,0,0,630,0,0,0,1,1,0,7,12,0,0,0,0,0,"","","","","",0,0
397,408287,1,408288,1698,1698,1698,1698,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,19,0,0,0,0,0,"","","","","",0,0
398,411490,43,0,0,0,2138,0,2,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,411491,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,"","","","","",0,0
399,413865,49,511531,2075,2075,2428,2075,0,0,0,0,0,0,0,0,0,3,106,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_AggressorBot_01","Icon_Warplots_Warplots_AggressorBot_02","Icon_Warplots_Warplots_AggressorBot_03","","",0,0
400,418310,47,534280,2038,2038,2406,2038,0,0,0,0,0,0,0,0,0,3,273,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Respawn_01","Icon_Warplots_Warplots_Respawn_02","Icon_Warplots_Warplots_Respawn_03","","",0,0
401,419766,50,510274,2212,2212,2491,2212,0,0,0,0,0,0,0,0,0,3,125,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Silo_01","Icon_Warplots_Warplots_Silo_02","Icon_Warplots_Warplots_Silo_03","","",0,0
402,419768,50,510277,2351,2351,2492,2351,0,0,0,0,0,0,0,0,0,3,126,0,0,0,0,0,530460,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Silo_01","Icon_Warplots_Warplots_Silo_02","Icon_Warplots_Warplots_Silo_03","","",0,0
403,419772,50,511006,2383,2383,2481,2383,0,0,0,0,0,0,0,0,0,3,125,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_CommunicationsTower_01","Icon_Warplots_Warplots_CommunicationsTower_02","Icon_Warplots_Warplots_CommunicationsTower_03","","",0,0
404,419809,50,511007,2384,2384,2482,2384,0,0,0,0,0,0,0,0,0,3,126,0,0,0,0,0,530462,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_CommunicationsTower_01","Icon_Warplots_Warplots_CommunicationsTower_02","Icon_Warplots_Warplots_CommunicationsTower_03","","",0,0
405,419810,50,510261,2027,2027,2484,2027,0,0,0,0,0,0,0,0,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_WatchTower_01","Icon_Warplots_Warplots_WatchTower_02","Icon_Warplots_Warplots_WatchTower_03","","",0,0
406,419886,50,510262,2254,2254,2485,2254,0,0,0,0,0,0,0,0,0,3,125,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_WatchTower_01","Icon_Warplots_Warplots_WatchTower_02","Icon_Warplots_Warplots_WatchTower_03","","",0,0
407,419887,50,510263,2255,2255,2486,2255,0,0,0,0,0,0,0,0,0,3,126,0,0,0,0,0,530458,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_WatchTower_01","Icon_Warplots_Warplots_WatchTower_02","Icon_Warplots_Warplots_WatchTower_03","","",0,0
408,420879,53,511829,2055,2055,2151,2055,0,0,0,0,0,0,0,0,0,3,108,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Boss_01","Icon_Warplots_Warplots_Boss_02","Icon_Warplots_Warplots_Boss_03","","",0,0
409,421280,47,511402,2035,2035,2412,2035,0,0,0,0,0,0,0,0,0,3,270,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Deployment_01","Icon_Warplots_Warplots_Deployment_02","Icon_Warplots_Warplots_Deployment_03","","",0,0
410,422017,50,510226,2024,2024,2493,2024,0,0,0,0,0,0,0,0,0,3,282,279,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Refinery_01","Icon_Warplots_Warplots_Refinery_02","Icon_Warplots_Warplots_Refinery_03","","",0,0
411,422019,50,510230,2336,2336,2494,2336,0,0,0,0,0,0,0,0,0,3,283,280,0,0,0,0,530456,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Refinery_01","Icon_Warplots_Warplots_Refinery_02","Icon_Warplots_Warplots_Refinery_03","","",0,0
412,422020,50,510231,2337,2337,2495,2337,0,0,0,0,0,0,0,0,0,3,284,281,0,0,0,0,530457,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Refinery_01","Icon_Warplots_Warplots_Refinery_02","Icon_Warplots_Warplots_Refinery_03","","",0,0
413,422026,50,511002,2030,2030,2487,2030,0,0,0,0,0,0,0,0,0,3,102,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Bunker_01","Icon_Warplots_Warplots_Bunker_02","Icon_Warplots_Warplots_Bunker_03","","",0,0
414,422028,50,511003,2257,2257,2488,2257,0,0,0,0,0,0,0,0,0,3,125,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Bunker_01","Icon_Warplots_Warplots_Bunker_02","Icon_Warplots_Warplots_Bunker_03","","",0,0
415,422031,50,511004,2258,2258,2489,2258,0,0,0,0,0,0,0,0,0,3,126,0,0,0,0,0,530465,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Bunker_01","Icon_Warplots_Warplots_Bunker_02","Icon_Warplots_Warplots_Bunker_03","","",0,0
416,422033,50,511008,2116,2116,2496,2116,0,0,0,0,0,0,0,0,0,3,282,276,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MilitaryResearchCenter_01","Icon_Warplots_Warplots_MilitaryResearchCenter_02","Icon_Warplots_Warplots_MilitaryResearchCenter_03","","",0,0
417,422036,50,511009,2214,2214,2497,2214,0,0,0,0,0,0,0,0,0,3,283,277,0,0,0,0,530469,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MilitaryResearchCenter_01","Icon_Warplots_Warplots_MilitaryResearchCenter_02","Icon_Warplots_Warplots_MilitaryResearchCenter_03","","",0,0
418,422040,50,511010,2331,2331,2498,2331,0,0,0,0,0,0,0,0,0,3,284,278,0,0,0,0,530470,0,0,0,0,0,0,9,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_MilitaryResearchCenter_01","Icon_Warplots_Warplots_MilitaryResearchCenter_02","Icon_Warplots_Warplots_MilitaryResearchCenter_03","","",0,0
420,422047,47,511404,2216,2216,2413,2216,0,0,0,0,0,0,0,0,0,3,271,0,0,0,0,0,530486,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Deployment_01","Icon_Warplots_Warplots_Deployment_02","Icon_Warplots_Warplots_Deployment_03","","",0,0
421,422052,47,511405,2217,2217,2414,2217,0,0,0,0,0,0,0,0,0,3,272,0,0,0,0,0,530487,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Deployment_01","Icon_Warplots_Warplots_Deployment_02","Icon_Warplots_Warplots_Deployment_03","","",0,0
422,422075,47,534281,2261,2261,2407,2261,0,0,0,0,0,0,0,0,0,3,274,0,0,0,0,0,530476,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Respawn_01","Icon_Warplots_Warplots_Respawn_02","Icon_Warplots_Warplots_Respawn_03","","",0,0
423,422078,47,534283,2262,2262,2408,2262,0,0,0,0,0,0,0,0,0,3,275,0,0,0,0,0,530479,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Respawn_01","Icon_Warplots_Warplots_Respawn_02","Icon_Warplots_Warplots_Respawn_03","","",0,0
424,422084,47,511398,2041,2041,2415,2041,0,0,0,0,0,0,0,0,0,3,270,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Intraplot_01","Icon_Warplots_Warplots_Intraplot_02","Icon_Warplots_Warplots_Intraplot_03","","",0,0
425,422086,47,511399,2218,2218,2416,2218,0,0,0,0,0,0,0,0,0,3,271,0,0,0,0,0,530473,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Intraplot_01","Icon_Warplots_Warplots_Intraplot_02","Icon_Warplots_Warplots_Intraplot_03","","",0,0
426,422087,47,511400,2219,2219,2417,2219,0,0,0,0,0,0,0,0,0,3,272,0,0,0,0,0,530474,0,0,0,0,0,0,10,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_Intraplot_01","Icon_Warplots_Warplots_Intraplot_02","Icon_Warplots_Warplots_Intraplot_03","","",0,0
427,422088,49,511454,2375,2375,2463,2375,0,0,0,0,0,0,0,0,0,3,111,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_RescueSquad_01","Icon_Warplots_Warplots_RescueSquad_02","Icon_Warplots_Warplots_RescueSquad_03","","",0,0
428,422091,49,511456,2374,2374,2464,2374,0,0,0,0,0,0,0,0,0,3,112,0,0,0,0,0,530500,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_RescueSquad_01","Icon_Warplots_Warplots_RescueSquad_02","Icon_Warplots_Warplots_RescueSquad_03","","",0,0
429,422092,49,511457,2373,2373,2465,2373,0,0,0,0,0,0,0,0,0,3,113,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_RescueSquad_01","Icon_Warplots_Warplots_RescueSquad_02","Icon_Warplots_Warplots_RescueSquad_03","","",0,0
430,422095,49,511458,2372,2372,2466,2372,0,0,0,0,0,0,0,0,0,3,114,0,0,0,0,0,530501,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_RescueSquad_01","Icon_Warplots_Warplots_RescueSquad_02","Icon_Warplots_Warplots_RescueSquad_03","","",0,0
431,422102,49,511533,2342,2342,2429,2342,0,0,0,0,0,0,0,0,0,3,111,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_AggressorBot_01","Icon_Warplots_Warplots_AggressorBot_02","Icon_Warplots_Warplots_AggressorBot_03","","",0,0
432,422103,49,511534,2343,2343,2430,2343,0,0,0,0,0,0,0,0,0,3,112,0,0,0,0,0,530570,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_AggressorBot_01","Icon_Warplots_Warplots_AggressorBot_02","Icon_Warplots_Warplots_AggressorBot_03","","",0,0
433,422110,49,511535,2345,2345,2431,2345,0,0,0,0,0,0,0,0,0,3,113,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_AggressorBot_01","Icon_Warplots_Warplots_AggressorBot_02","Icon_Warplots_Warplots_AggressorBot_03","","",0,0
434,422116,49,511536,2346,2346,2432,2346,0,0,0,0,0,0,0,0,0,3,114,0,0,0,0,0,530569,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_AggressorBot_01","Icon_Warplots_Warplots_AggressorBot_02","Icon_Warplots_Warplots_AggressorBot_03","","",0,0
435,422120,49,511543,2248,2248,2424,2248,0,0,0,0,0,0,0,0,0,3,116,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_BattleBot_01","Icon_Warplots_Warplots_BattleBot_02","Icon_Warplots_Warplots_BattleBot_03","","",0,0
436,422124,49,511544,2332,2332,2425,2332,0,0,0,0,0,0,0,0,0,3,117,0,0,0,0,0,530571,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_BattleBot_01","Icon_Warplots_Warplots_BattleBot_02","Icon_Warplots_Warplots_BattleBot_03","","",0,0
437,422125,49,511545,2250,2250,2426,2250,0,0,0,0,0,0,0,0,0,3,118,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_BattleBot_01","Icon_Warplots_Warplots_BattleBot_02","Icon_Warplots_Warplots_BattleBot_03","","",0,0
438,422127,49,511546,2251,2251,2427,2251,0,0,0,0,0,0,0,0,0,3,119,0,0,0,0,0,530572,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_BattleBot_01","Icon_Warplots_Warplots_BattleBot_02","Icon_Warplots_Warplots_BattleBot_03","","",0,0
439,422128,49,511550,2365,2365,2419,2365,0,0,0,0,0,0,0,0,0,3,121,0,0,0,0,0,530574,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_WarbotFactory_01","Icon_Warplots_Warplots_WarbotFactory_02","Icon_Warplots_Warplots_WarbotFactory_03","","",0,0
440,422129,49,511553,2364,2364,2420,2364,0,0,0,0,0,0,0,0,0,3,122,0,0,0,0,0,530575,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_WarbotFactory_01","Icon_Warplots_Warplots_WarbotFactory_02","Icon_Warplots_Warplots_WarbotFactory_03","","",0,0
441,422130,49,511554,2363,2363,2421,2363,0,0,0,0,0,0,0,0,0,3,123,0,0,0,0,0,530577,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_WarbotFactory_01","Icon_Warplots_Warplots_WarbotFactory_02","Icon_Warplots_Warplots_WarbotFactory_03","","",0,0
442,422131,49,511560,2362,2362,2422,2362,0,0,0,0,0,0,0,0,0,3,124,0,0,0,0,0,530578,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_WarbotFactory_01","Icon_Warplots_Warplots_WarbotFactory_02","Icon_Warplots_Warplots_WarbotFactory_03","","",0,0
443,422134,49,511590,2117,2117,2467,2117,0,0,0,0,0,0,0,0,0,3,285,305,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_ChompacabraPen_01","Icon_Warplots_Warplots_ChompacabraPen_02","Icon_Warplots_Warplots_ChompacabraPen_03","","",0,0
444,422136,49,511591,2356,2356,2468,2356,0,0,0,0,0,0,0,0,0,3,286,306,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_ChompacabraPen_01","Icon_Warplots_Warplots_ChompacabraPen_02","Icon_Warplots_Warplots_ChompacabraPen_03","","",0,0
445,422138,49,511592,2357,2357,2469,2357,0,0,0,0,0,0,0,0,0,3,287,307,0,0,0,0,530579,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_ChompacabraPen_01","Icon_Warplots_Warplots_ChompacabraPen_02","Icon_Warplots_Warplots_ChompacabraPen_03","","",0,0
446,422139,49,511594,2358,2358,2470,2358,0,0,0,0,0,0,0,0,0,3,288,308,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_ChompacabraPen_01","Icon_Warplots_Warplots_ChompacabraPen_02","Icon_Warplots_Warplots_ChompacabraPen_03","","",0,0
447,422140,49,511595,2359,2359,2471,2359,0,0,0,0,0,0,0,0,0,3,289,309,0,0,0,0,530580,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_ChompacabraPen_01","Icon_Warplots_Warplots_ChompacabraPen_02","Icon_Warplots_Warplots_ChompacabraPen_03","","",0,0
448,422144,49,511601,2080,2080,2443,2080,0,0,0,0,0,0,0,0,0,3,285,310,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_PumeraPen_01","Icon_Warplots_Warplots_PumeraPen_02","Icon_Warplots_Warplots_PumeraPen_03","","",0,0
449,422145,49,511602,2269,2269,2444,2269,0,0,0,0,0,0,0,0,0,3,286,311,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_PumeraPen_01","Icon_Warplots_Warplots_PumeraPen_02","Icon_Warplots_Warplots_PumeraPen_03","","",0,0
450,422147,49,511603,2270,2270,2445,2270,0,0,0,0,0,0,0,0,0,3,287,312,0,0,0,0,530581,0,0,24020,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_PumeraPen_01","Icon_Warplots_Warplots_PumeraPen_02","Icon_Warplots_Warplots_PumeraPen_03","","",0,0
451,422148,49,511604,2271,2271,2446,2271,0,0,0,0,0,0,0,0,0,3,288,342,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_PumeraPen_01","Icon_Warplots_Warplots_PumeraPen_02","Icon_Warplots_Warplots_PumeraPen_03","","",0,0
452,422149,49,511605,2272,2272,2447,2272,0,0,0,0,0,0,0,0,0,3,289,313,0,0,0,0,530582,0,0,24021,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_PumeraPen_01","Icon_Warplots_Warplots_PumeraPen_02","Icon_Warplots_Warplots_PumeraPen_03","","",0,0
453,422151,49,511614,2085,2085,2448,2085,0,0,0,0,0,0,0,0,0,3,290,314,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_FrizletPen_01","Icon_Warplots_Warplots_FrizletPen_02","Icon_Warplots_Warplots_FrizletPen_03","","",0,0
454,422152,49,511615,2371,2371,2449,2371,0,0,0,0,0,0,0,0,0,3,291,315,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,354,0,0,0,0,0,"Icon_Warplots_Warplots_FrizletPen_01","Icon_Warplots_Warplots_FrizletPen_02","Icon_Warplots_Warplots_FrizletPen_03","","",0,0
