"ID","creature2OutfitGroupId","creature2OutfitInfoId","weight"
12941,11004,10511,1
12942,11005,10513,1
12946,11006,10515,1
12947,11008,10517,1
12948,11010,10522,1
12949,11011,10519,1
12950,11009,10527,1
12951,11012,10518,1
12952,11013,10524,1
12953,11015,10521,1
12954,11014,10520,1
12955,11016,10525,1
12956,11017,10523,1
12957,11018,10526,1
12958,11019,10528,1
12959,11020,10529,1
12960,11021,10530,1
12961,11025,10534,1
12962,11023,10532,1
12963,11022,10531,1
12964,11024,10533,1
12965,11026,10535,1
12966,11029,10537,1
12967,11030,10538,1
12970,11033,10541,1
12971,11034,10542,1
12972,11035,10543,1
12973,11042,10544,1
12980,11045,10547,1
12984,11047,9802,1
12985,11047,9788,1
12986,11047,9781,1
12987,11047,9836,1
12988,11047,9817,1
12989,11047,9779,1
12991,11047,9829,1
12992,11047,9834,1
12993,11048,10548,1
12994,11049,10549,1
12995,11050,10550,1
13006,11059,10561,1
13008,11061,10563,1
13010,11060,10562,1
13013,11062,10564,1
13015,11063,10565,1
13017,11064,10566,1
13019,11066,10515,1
13020,11066,10567,1
13021,11067,10568,1
13022,11068,10572,1
13023,11068,10573,1
13024,11068,10574,1
13025,11068,10570,1
13026,11068,10571,1
13027,11068,10569,1
13028,11069,10575,1
13029,11070,10577,1
13030,11070,10578,1
13031,11070,10579,1
13032,11070,10576,1
13033,11071,10580,1
13034,11071,10582,1
13035,11071,10581,1
13036,11071,10583,1
13037,11072,10584,1
13038,11072,10585,1
13039,11072,10586,1
13040,11072,10587,1
13041,11073,10398,1
13042,11073,9736,1
13043,11073,8073,1
13044,11073,9893,1
13045,11073,9975,1
13046,11073,9990,1
13047,11073,10006,1
13048,11074,8864,1
13049,11074,10094,1
13050,11074,9346,1
13051,11074,9759,1
13052,11074,10085,1
13053,11074,9615,1
13054,11075,10588,1
13055,11076,10589,1
13059,11080,10594,1
13060,11081,10595,1
13062,11082,10596,1
13063,9614,10597,1
13064,11084,10598,1
13065,11085,9342,1
13066,11086,10599,1
13067,11087,10601,1
13068,11087,10602,1
13069,11087,10603,1
13070,11088,10604,1
13071,11088,10605,1
13072,11088,10606,1
13073,11089,10607,1
13074,11090,10608,1
13075,11090,10609,1
13076,11090,10610,1
13077,11091,10611,1
13078,11092,10613,1
13079,11092,10612,1
13080,11092,10614,1
13081,11093,10617,1
13082,11093,10615,1
13083,11093,10616,1
13084,11094,10618,1
13086,11095,10619,1
13088,11096,10620,1
13089,11097,10621,1
13090,11098,10622,1
13091,11099,9615,1
13092,11100,10624,1
13093,11101,10625,1
13094,11102,10626,1
13095,11103,10610,1
13096,11104,10614,1
13098,11105,10450,1
13099,11106,10627,1
13100,11106,10628,1
13101,11106,10629,1
13102,11107,10630,1
13103,11108,10631,1
13104,11109,10633,1
13105,11110,10634,1
13106,11111,10635,1
13107,11112,10636,1
13108,11113,10637,1
13109,11114,10638,1
13110,11115,10658,1
13111,11116,10660,1
13112,11117,9057,1
13114,11118,10659,1
13115,9928,9689,1
13116,9928,9690,1
13117,9928,8958,1
13118,9928,8787,1
13119,9928,8824,1
13120,9928,8473,1
13121,9928,8358,1
13123,9928,7690,1
13124,9928,9862,1
13125,9927,10214,1
13126,9927,9494,1
13127,9927,9623,1
13128,9927,9085,1
13129,9927,9447,1
13130,9927,9171,1
13131,9927,8176,1
13132,9927,7829,1
13133,9927,8179,1
13134,9927,9480,1
13135,9927,9481,1
13136,9927,9482,1
13144,11125,10670,1
13145,11126,10671,1
13146,11127,10672,1
13147,11128,10673,1
13148,11129,9003,1
13149,11130,8978,1
13150,11132,10677,1
13151,11133,10679,1
13152,11134,10680,1
13153,11136,10682,1
13154,11135,10681,1
13155,11137,10678,1
13156,11138,10690,1
13157,11139,10695,1
13158,11140,10694,1
13160,11142,10697,1
13161,11143,10698,1
13162,11144,10699,1
13163,11145,10700,1
13164,11146,10701,1
13165,11147,10702,1
13166,11148,10703,1
13167,11149,10704,1
13168,11150,10705,1
13169,11151,10706,1
13171,11152,10708,1
13172,11153,10709,1
