"ID","worldId","splineType"
12004,51,1
12005,51,1
12006,51,1
12007,51,1
12009,51,1
12010,22,1
12011,22,1
12012,51,1
12013,1263,1
12014,51,1
12016,1421,1
12017,1421,0
12018,1421,1
12019,1421,1
12020,1421,1
12021,1421,1
12022,1421,1
12023,1421,1
12024,1421,0
12025,1061,0
12026,1061,0
12027,1061,0
12028,1061,0
12029,1061,0
12030,1061,0
12031,1061,0
12032,1061,0
12033,1061,0
12034,1061,1
12035,1061,1
12036,1061,1
12038,1061,1
12039,1061,1
12040,1061,1
12041,1061,1
12042,1061,1
12044,1061,1
12045,1061,1
12046,1061,1
12047,1061,1
12048,22,1
12049,1068,1
12050,22,1
12051,1068,1
12052,1068,1
12053,1068,1
12054,1068,1
12055,1068,1
12056,22,1
12057,22,1
12058,22,1
12059,22,1
12060,22,1
12061,22,1
12063,1068,1
12064,1068,1
12065,1068,1
12066,1323,1
12068,22,1
12069,1323,1
12070,51,1
12071,51,1
12072,51,1
12074,51,1
12075,51,1
12076,51,1
12077,1323,1
12078,51,1
12079,51,1
12080,51,1
12081,51,1
12082,51,1
12083,51,1
12084,51,1
12085,51,1
12086,51,1
12087,51,1
12088,51,1
12089,51,1
12090,51,1
12091,51,1
12092,51,1
12093,51,1
12094,821,1
12095,821,1
12096,1421,0
12097,1271,1
12100,22,1
12101,22,1
12102,1271,1
12103,1271,1
12104,1271,1
12105,1271,1
12106,1271,1
12107,1271,1
12108,1271,1
12109,1271,1
12110,1271,1
12117,51,1
12118,51,1
12119,1271,1
12120,1271,1
12121,1271,1
12122,1271,1
12123,1271,1
12124,1271,1
12125,1271,1
12126,1271,1
12127,1271,1
12128,1271,1
12129,1271,1
12130,1271,1
12131,1421,0
12132,1421,0
12133,51,1
12134,51,1
12135,51,1
12136,51,1
12137,51,1
12138,51,1
12139,51,1
12140,51,1
12141,51,1
12142,51,1
12143,51,1
12144,51,1
12145,51,1
12146,51,1
12147,1068,1
12148,1068,1
12149,1068,1
12150,1068,1
12151,1421,0
12152,1421,0
12153,1421,0
12154,1068,1
12157,1323,1
12158,1323,1
12159,51,1
12160,51,1
12161,51,1
12163,1323,1
12164,1323,1
12165,1323,1
12167,1061,0
12168,1061,0
12169,1061,0
12170,1061,0
12171,1061,0
12172,1061,0
12173,1323,1
12174,1323,1
12175,1323,1
12176,51,1
12177,51,1
12178,1323,1
12179,1323,1
12182,22,1
12186,22,1
12192,22,1
12193,22,1
12194,22,1
12197,22,1
12201,22,1
12206,22,1
12207,22,1
12208,51,1
12209,51,1
12210,51,1
12211,51,1
12212,51,1
12213,51,1
12214,51,1
12215,51,1
12216,51,1
12217,22,1
12218,51,1
12219,51,1
12220,51,1
12221,51,1
12222,51,1
12223,51,1
12224,51,1
12225,51,1
12226,51,1
12227,51,1
12228,51,1
12229,51,1
12230,51,1
12231,51,1
12232,51,1
12233,51,1
12234,51,1
12235,51,1
12236,51,1
12237,51,1
12238,51,1
12239,51,1
12246,870,1
12247,51,1
12248,51,1
12249,51,1
12250,51,1
12251,51,1
12252,51,1
12253,51,1
12254,51,1
12255,51,1
12256,51,1
12257,1061,0
12258,1068,1
12259,1068,1
12260,1068,1
12261,1421,1
12263,22,1
12266,22,1
12268,1421,1
12270,1323,1
12271,1421,1
12272,1421,1
12273,1323,1
12274,1323,1
12278,1323,1
12279,1323,1
12280,1323,1
12282,1068,1
12286,1068,1
12287,1323,1
12288,1323,1
12289,1323,1
12290,1068,1
12292,1068,1
12295,1068,1
12296,1068,1
12297,1068,1
12298,51,1
12300,1323,1
12301,1323,1
12302,1323,1
12309,1068,0
12310,1323,1
12312,1323,1
12313,1068,0
12314,1068,0
12321,1061,1
12322,1061,1
12335,625,1
12346,22,1
12347,22,1
12349,22,1
12351,625,1
12356,990,1
12357,990,1
12358,990,1
12359,22,1
12367,990,1
12368,990,1
12369,990,1
12370,990,1
12371,990,1
12372,990,1
12373,990,1
12376,22,1
12380,22,1
12381,22,1
12382,22,1
12383,22,1
12384,22,1
12394,51,1
12395,1271,1
12398,1271,1
12399,1271,1
12400,1271,1
12405,1271,1
12406,1271,1
12407,1271,1
12408,1271,1
12409,1271,1
12413,1271,1
12423,1271,1
12424,1271,1
12425,1271,1
12426,1271,1
12427,1271,1
12428,1271,1
12429,1271,1
12430,1271,1
12431,1271,1
12432,1271,1
12433,1271,1
12434,1271,1
12435,1271,1
12436,1271,1
12437,1271,1
12441,22,1
12442,22,1
12443,22,1
12444,22,1
12445,51,1
12446,51,1
12447,51,1
12448,51,1
12449,1323,1
12450,1323,1
12451,1323,1
12452,51,1
12453,51,1
12454,51,1
12455,1323,1
12456,1323,1
12457,1323,1
12458,1323,1
12459,1323,1
12460,1323,1
12461,1323,1
12462,1323,1
12463,1323,1
12464,51,1
12465,51,1
12466,51,1
12467,51,1
12468,51,1
12469,51,1
12470,51,1
12471,51,1
12472,51,1
12473,51,1
12474,51,1
12475,51,1
12478,51,1
12480,51,1
12481,51,1
12482,51,1
12484,51,1
12490,51,1
12491,51,1
12493,51,1
12494,51,1
12495,51,1
12498,1061,1
12499,1061,1
12567,22,1
12577,22,1
12580,22,1
12581,22,1
12604,1163,1
12606,1061,1
12607,1061,1
12609,1061,1
12610,1163,1
12611,1163,1
12612,1061,1
12614,1061,1
12618,1061,1
12620,1061,1
12627,1061,1
12628,1061,1
12629,1061,1
12630,1061,1
12631,1061,1
12632,1061,1
12634,1606,1
12635,1061,1
12645,22,1
12646,22,1
12647,22,1
12648,22,1
12649,22,1
12650,185,1
12651,185,1
12652,1061,1
12653,22,1
12654,22,1
12655,22,1
12656,22,1
12664,22,1
12665,22,1
12670,22,1
12671,22,1
12679,1969,1
12680,1969,1
12681,1969,1
12689,990,1
12690,990,1
12691,990,1
12692,1061,1
12693,1061,1
12694,1061,1
12695,1061,1
12696,1061,1
12697,22,1
12699,1061,1
12704,22,1
12705,1061,1
12707,22,1
12708,22,1
12723,22,1
12724,22,1
12725,22,1
12726,22,1
12728,22,1
12732,22,1
12733,22,1
12734,22,1
12736,22,1
12737,22,1
12738,1061,1
12739,1061,1
12758,22,1
12759,22,1
12760,1061,0
12761,1061,0
12762,1061,0
12763,1061,0
12764,1061,0
12765,1061,0
12766,1061,0
12767,1061,0
12768,1061,0
12769,1061,0
12770,1061,0
12771,1061,0
12772,22,1
12773,1061,1
12774,1061,1
12793,1323,1
12794,1323,1
12819,22,1
12820,22,1
12821,22,1
12822,22,1
12914,22,1
12915,22,1
12917,22,1
12918,22,1
12921,1061,0
12922,1061,0
12929,1061,0
12930,1061,0
12932,22,1
12934,1918,1
12936,1061,1
12941,1061,1
12942,1061,1
12943,1061,1
12944,1061,1
12945,1061,1
12946,1061,1
12947,1061,1
12948,1061,1
12949,1061,1
12950,1061,1
12953,1061,1
12955,1061,1
12956,1061,1
12958,1061,1
12959,1061,1
12960,1061,1
12961,1061,1
12962,1061,1
12963,1061,1
12964,1061,1
12968,1061,1
12969,1061,1
12970,1061,1
12971,1061,1
12972,1061,1
12973,1061,1
12974,1061,1
12978,1061,1
12980,22,1
12981,22,1
12983,1061,1
12988,1061,1
12989,1605,1
12990,1061,1
12991,1061,1
12998,1061,1
13005,1061,1
13006,51,1
13007,1323,1
13008,1323,1
13009,1574,1
13010,1574,1
13011,1574,1
13012,1574,1
13013,1574,1
13014,1574,1
13015,1574,1
13016,1574,1
13017,1061,0
13018,1061,0
13025,1061,1
13027,1323,1
13029,51,1
13030,1627,1
13031,1323,1
13032,51,1
13033,51,1
13034,1061,1
13035,51,1
13036,51,1
13037,51,1
13038,51,1
13039,51,1
13040,51,1
13042,51,1
13046,51,1
13047,51,1
13049,51,1
13050,51,1
13051,51,1
13052,51,1
13053,51,1
13054,51,1
13058,51,1
13060,51,1
13061,51,1
13063,51,1
13064,51,1
13068,1323,1
13069,1323,1
13072,1421,1
13078,22,1
13081,22,1
13087,22,1
13088,22,1
13089,22,1
13090,22,1
13091,22,1
13093,1061,1
13095,1061,1
13096,22,1
13097,22,1
13098,22,1
13099,22,1
13100,22,1
13101,22,1
13102,22,1
13103,22,1
13107,1421,1
13110,1421,1
13111,1061,1
13112,1061,1
13113,1061,1
13119,22,1
13120,22,1
13121,22,1
13122,22,1
13132,22,1
13138,22,1
13140,22,1
13141,22,1
13145,22,1
13147,22,1
13164,22,1
13165,22,1
13167,22,1
13176,22,1
13177,22,1
13179,22,1
13180,22,1
13185,1912,1
13186,1912,1
13189,22,1
13190,22,1
13191,22,1
13194,1387,1
13195,1387,1
13196,1323,1
13216,22,1
13221,22,1
13226,22,1
13237,1421,1
13245,1061,1
13246,1061,1
13247,1061,1
13248,1061,1
13250,1061,1
13252,1061,1
13263,1061,1
13264,22,1
13265,1421,1
13266,1061,1
13267,1421,1
13268,1421,1
13278,1574,1
13279,1574,1
13280,1574,1
13281,1574,1
13292,1421,1
13305,22,1
13306,22,1
13307,22,1
13308,22,1
13309,22,1
13317,1271,1
13318,1271,1
13321,1271,1
13322,1271,1
13323,1271,1
13324,1271,1
13325,1271,1
13332,1271,1
13338,1271,1
13339,1271,1
13340,1271,1
13342,22,1
13348,22,1
13349,22,1
13350,22,1
13352,22,1
13353,22,1
13363,1421,1
13364,1421,1
13365,1421,1
13366,1421,1
13367,1421,1
13368,1421,1
13369,1421,1
13381,1421,1
13382,1421,1
13383,1421,1
13384,1421,1
13385,1421,1
13386,1421,1
13387,1421,1
13388,1421,1
13391,1421,1
13392,1421,1
13393,1421,1
13394,1421,1
13395,1421,1
13396,1421,1
13397,1974,1
13398,1974,1
13399,1974,1
13402,1421,1
13409,1627,1
13410,1627,1
13411,1627,1
13412,1627,1
13413,1627,1
13414,1627,1
13419,1421,1
13422,1421,1
13424,1421,1
13426,1421,1
13427,1421,1
13431,1605,1
13434,22,1
13435,1421,1
13436,1421,1
13437,1421,1
13438,1421,1
13440,1421,1
13447,1421,1
13448,1421,1
13449,1421,1
13450,1421,1
13451,1421,1
13452,1421,1
13453,1421,1
13454,1421,1
13455,1421,1
13456,1421,1
13457,1421,1
13459,1421,1
13460,1421,1
13465,22,1
13469,1421,0
13470,1421,0
13471,1421,0
13472,1421,0
13474,22,1
13478,22,1
13479,22,1
13480,1421,1
13481,1421,1
13482,1421,1
13483,1421,1
13484,1421,1
13485,1421,1
13486,1421,1
13487,1421,1
13489,22,1
13490,22,1
13491,22,1
13492,22,1
13493,1421,1
13494,1421,1
13495,1421,1
13496,1421,1
13497,1421,1
13498,1421,1
13499,51,1
13510,1421,1
13511,1421,1
13512,1421,1
13513,1421,1
13514,1421,1
13515,22,1
13516,1421,1
13517,1421,1
13518,1421,1
13519,1421,1
13520,1421,1
13521,1421,1
13522,1421,1
13523,1421,1
13524,22,1
13525,1421,1
13531,22,1
13532,22,1
13533,22,1
13534,22,1
13535,2142,1
13536,2142,1
13537,2142,1
13538,2142,1
13539,2142,1
13540,2142,1
13541,1421,1
13542,1421,1
13543,1421,1
13544,1421,1
13546,1421,1
13547,1421,1
13562,1421,1
13563,1421,1
13564,1421,1
13565,1421,1
13566,1421,1
13567,1421,1
13584,1421,1
13586,22,1
13589,51,0
13590,51,0
13593,1421,1
13594,1421,1
13595,1263,1
13603,1421,1
13605,1421,1
13606,1421,1
13615,1421,1
13617,1421,1
13622,51,1
13626,51,1
13630,51,1
13631,51,1
13637,1263,1
13639,51,1
13641,51,1
13642,51,1
13650,1421,1
13654,990,1
13655,990,1
13656,990,1
13666,51,1
13667,1421,1
13678,22,1
13686,1421,1
13687,1421,1
13689,1421,1
13690,1421,1
13695,990,1
13698,22,1
13700,22,1
13701,22,1
13702,22,1
13703,22,1
13704,22,1
13705,22,1
13706,22,1
13707,22,1
13708,22,1
13709,22,1
13710,22,1
13711,22,1
13712,22,1
13713,22,1
13714,22,1
13715,22,1
13716,22,1
13717,22,1
13718,22,1
13720,990,1
13721,990,1
13722,990,1
13723,22,1
13724,22,1
13725,22,1
13726,22,1
13727,22,1
13728,22,1
13729,22,1
13730,1421,1
13731,22,1
13732,990,1
13733,990,1
13734,990,1
13735,22,1
13736,22,1
13737,22,1
13738,22,1
13739,22,1
13740,22,1
13741,22,1
13745,51,1
13746,1333,0
13747,1333,0
13748,1333,0
13749,1333,0
13750,1333,0
13751,1333,0
13752,1333,0
13753,1333,0
13754,22,1
13761,51,1
13762,51,1
13763,51,1
13765,990,1
13766,22,1
13767,1421,1
13768,22,1
13769,22,1
13770,22,1
13771,1421,1
13772,1421,1
13773,990,1
13775,1421,1
13776,22,1
13777,22,1
13778,1421,1
13779,22,1
13780,22,1
13781,22,1
13782,22,1
13783,990,1
13784,1421,1
13785,22,1
13786,22,1
13790,1421,1
13792,22,1
13795,1421,1
13796,1421,1
13797,1421,1
13798,1421,1
13799,1421,1
13800,1421,1
13801,1421,1
13802,1421,1
13805,1421,1
13806,22,1
13807,22,1
13808,22,1
13809,22,1
13810,22,1
13811,22,1
13812,22,1
13813,22,1
13814,22,1
13815,1421,1
13816,1421,1
13817,22,1
13818,51,1
13819,1421,1
13822,2149,0
13823,1421,1
13827,22,1
13828,51,1
13829,1068,1
13830,1068,1
13832,1068,1
13833,1068,1
13834,1068,1
13835,1068,1
13836,1068,1
13837,1068,1
13838,1068,1
13839,1068,1
13840,22,1
13841,22,1
13842,22,1
13843,22,1
13844,22,1
13846,1233,1
13847,1233,1
13848,1233,1
13849,22,1
13850,1233,1
13851,22,1
13852,22,1
13853,22,1
13854,22,1
13855,22,1
13856,22,1
13857,22,1
13858,22,1
13859,22,1
13860,22,1
13861,1421,1
13862,1233,1
13863,2149,1
13864,1068,1
13865,1068,1
13866,1421,1
13867,1068,1
13868,51,0
13869,51,1
13870,2147,1
13871,990,1
13872,990,1
13873,990,1
13874,990,1
13875,1421,1
13876,2149,1
13877,1068,1
13878,1068,1
13881,1068,1
13883,1068,1
13884,990,1
13886,990,1
13887,990,1
13888,990,1
13889,990,1
13890,990,1
13894,1421,1
13895,2149,1
13896,990,1
13897,990,1
13898,1421,1
13899,2149,1
13900,1233,1
13902,1068,1
13903,1068,1
13904,990,1
13905,1068,1
13906,1068,1
13908,1068,1
13909,1421,1
13915,1068,1
13916,1421,1
13917,1421,1
13918,1421,1
13919,1421,1
13920,1421,1
13921,990,1
13923,990,1
13924,1421,0
13926,2149,1
13928,1061,1
13929,1068,1
13930,1061,1
13931,1421,1
13932,1421,1
13933,1421,1
13934,1421,1
13935,1421,1
13936,1421,1
13937,1421,1
13939,1421,1
13940,22,1
13941,22,1
13942,22,1
13943,22,1
13944,22,1
13945,22,1
13946,1463,1
13947,1463,1
13948,1463,1
13949,1068,1
13951,1068,1
13952,1068,0
13953,1068,0
13954,1068,0
13956,22,1
13957,22,1
13958,22,1
13959,22,1
13960,1068,1
13966,1061,1
13967,1068,1
13968,1068,1
13969,1068,1
13973,990,1
13974,22,1
13975,1061,1
13976,1061,1
13977,1061,1
13980,51,1
13981,1068,1
13982,1068,1
13983,1068,1
13984,1068,1
13985,990,1
13986,990,1
13987,990,1
13988,990,1
13989,22,1
13990,1421,1
13992,990,1
13994,990,1
13995,990,1
13996,990,1
13997,990,1
13998,1061,1
13999,1068,0
14001,1061,1
14002,1061,1
14003,1061,1
14004,1061,1
14005,1068,0
14006,2149,1
14007,1061,1
14008,1061,1
14010,22,1
14011,22,1
14012,22,1
14013,22,1
14014,1068,1
14017,1061,1
14018,1061,1
14019,1061,1
14020,1061,1
14021,1061,1
14022,1068,0
14023,1061,1
14024,1061,1
14025,1061,1
14026,1068,0
14027,1061,1
14028,1068,1
14029,1068,0
14030,1061,1
14031,1061,1
14032,1061,1
14033,1061,1
14036,1973,1
14037,1973,1
14038,1061,1
14039,1061,1
14040,1061,1
14041,1973,1
14042,1973,1
14043,1061,1
14044,1061,1
14045,1061,1
14047,51,1
14048,1061,1
14049,1061,1
14050,1068,0
14051,1068,0
14053,1061,1
14059,990,1
14060,990,1
14061,990,1
14062,990,1
14064,990,1
14066,990,1
14072,1068,1
14073,1068,1
14074,1068,1
14075,1068,1
14076,1333,0
14077,1333,0
14078,1068,1
14081,1333,0
14082,1061,1
14083,1068,0
14084,22,1
14085,22,1
14086,22,1
14087,22,1
14088,22,1
14089,22,1
14090,22,1
14092,22,1
14094,22,1
14095,22,1
14096,2149,1
14097,2149,1
14098,2149,1
14099,22,1
14100,1068,1
14101,22,1
14102,1068,1
14103,1068,1
14104,1068,1
14105,1068,1
14106,1068,1
14107,1068,1
14108,1068,1
14109,1068,1
14110,1068,1
14111,1068,1
14112,1068,1
14113,1068,1
14114,990,1
14115,990,1
14116,22,1
14117,22,1
14118,51,1
14119,1909,0
14120,2149,1
14121,22,1
14122,1973,1
14123,22,1
14124,22,1
14126,1068,0
14127,1068,1
14128,1068,1
14129,870,1
14130,870,1
14131,1068,1
14132,1387,1
14133,870,1
14134,1387,1
14136,1387,1
14137,1387,1
14138,1387,1
14139,22,1
14140,22,1
14141,2149,1
14142,1387,1
14143,1606,1
14144,2149,1
14145,2149,1
14146,2149,1
14147,2149,1
14148,22,1
14149,22,1
14150,22,1
14151,1909,0
14152,1909,0
14154,2149,1
14155,22,1
14156,1537,1
14157,2149,1
14158,2149,1
14159,2149,1
14160,2149,1
14161,2149,1
14162,2149,1
14163,2149,1
14164,2149,1
14165,2149,1
14166,22,1
14167,2149,1
14168,2149,1
14169,2149,1
14170,2149,1
14171,2149,1
14172,2149,1
14173,2149,1
14174,2149,1
14175,22,1
14176,1537,1
14177,51,1
14178,51,1
14179,51,1
14180,2149,1
14181,2149,1
14182,2149,1
14183,2149,1
14184,22,1
14185,22,1
14186,2149,1
14187,1061,1
14188,1061,1
14189,1061,1
14190,1061,1
14191,22,1
14192,22,1
14193,1068,1
14194,1068,1
14195,1068,1
14196,22,1
14197,22,1
14198,22,1
14199,382,1
14200,51,1
14201,51,1
14202,51,1
14203,1233,1
14204,1233,1
14205,1233,1
14206,1233,1
14207,1233,1
14208,1233,1
14209,1233,1
14210,1233,1
14211,1233,1
14212,1387,1
14213,1387,0
14214,1068,1
14215,51,1
14216,1061,1
14217,1061,1
14218,1061,1
14219,1387,1
14220,1068,1
14221,1068,1
14222,1068,1
14223,1068,1
14224,1068,1
14225,1068,1
14226,1068,1
14227,1068,1
14228,1068,1
14229,1068,1
14230,1068,1
14231,1068,1
14232,1068,1
14233,1233,1
14234,1233,1
14235,1233,1
14236,1233,1
14237,1233,1
14238,1233,1
14239,1233,1
14240,1233,1
14241,1233,1
14243,1061,1
14244,1061,1
14245,1061,1
14246,1068,1
14248,1068,1
14249,1068,1
14250,1068,1
14251,1068,1
14252,1068,1
14253,1068,1
14254,1068,1
14256,1333,0
14257,1333,0
14258,1333,0
14259,1333,0
14260,1333,0
14261,1333,0
14262,1333,0
14263,1333,0
14264,1333,0
14265,1333,0
14266,1333,0
14267,1333,0
14268,1333,0
14269,1333,0
14270,1333,0
14271,1333,0
14272,1333,0
14273,1333,0
14274,1333,0
14275,1333,0
14276,1333,0
14278,1333,0
14279,1333,0
14280,1333,0
14281,1333,0
14282,1333,0
14283,1333,0
14284,1333,0
14285,1333,0
14286,1333,0
14287,1333,0
14288,1333,0
14289,1333,0
14290,1333,0
14291,1333,0
14292,1333,0
14293,1333,0
14296,1061,1
14297,1061,1
14298,1061,1
14299,1061,1
14300,22,1
14301,1068,1
14302,1061,1
14303,1068,1
14304,1061,1
14305,1061,1
14306,1233,1
14307,1061,1
14308,1233,1
14310,22,1
14311,51,1
14312,1061,1
14313,1061,1
14314,1061,1
14315,1061,1
14316,1061,1
14317,1061,1
14318,1061,1
14319,1061,1
14320,1061,1
14321,1061,1
14322,1061,1
14323,1061,1
14324,1061,1
14325,1061,1
14326,1061,1
14327,1061,1
14328,1061,1
14329,1061,1
14330,1061,1
14331,1061,1
14332,1061,1
14333,1061,1
14334,1061,1
14335,1061,1
14336,1061,1
14337,1061,1
14338,1061,1
14339,1061,1
14340,1061,1
14341,1061,1
14342,1061,1
14343,1061,1
14344,1068,1
14345,1061,1
14346,1061,1
14347,1061,1
14349,1061,1
14350,1061,1
14351,1061,1
14352,1068,1
14353,1061,1
14354,1061,1
14355,1061,1
14356,1061,1
14357,1061,1
14358,1061,1
14359,1061,1
14360,1061,1
14361,1061,1
14362,1061,1
14363,1061,1
14364,1061,1
14365,1061,1
14366,1061,1
14367,1061,1
14368,1061,1
14369,1061,1
14370,1061,1
14371,1061,1
14372,1061,1
14373,1061,1
14374,1061,1
14375,1061,1
14376,1061,1
14377,1061,1
14378,1061,1
14379,1061,1
14380,1061,1
14381,1061,1
14382,1061,1
14383,1061,1
14384,1061,1
14385,1336,1
14386,1068,1
14391,1061,1
14392,1061,1
14393,1061,1
14394,1387,1
14402,22,1
14405,1387,1
14413,1387,1
14416,1387,1
14418,1949,1
14419,1387,1
14420,1949,1
14421,1949,1
14422,1949,1
14425,22,1
14426,22,1
14428,1061,1
14429,51,1
14430,51,1
14431,51,1
14432,51,1
14434,1068,1
14435,51,0
14439,22,1
14440,51,1
14441,51,1
14443,51,1
14444,51,1
14445,51,1
14446,51,1
14447,51,1
14448,51,1
14450,51,1
14451,51,1
14452,51,1
14453,51,1
14454,51,1
14455,51,1
14457,51,1
14458,51,1
14460,51,1
14461,51,1
14462,51,1
14463,51,1
14464,51,1
14465,51,1
14466,51,1
14467,51,1
14471,51,0
14473,51,1
14474,51,1
14475,51,1
14476,51,0
14477,51,0
14478,51,1
14479,51,1
14480,51,1
14481,51,1
14482,51,1
14483,51,1
14484,51,1
14485,51,1
14486,51,1
14487,51,1
14488,51,1
14489,51,1
14490,1061,1
14491,22,1
14492,51,0
14493,51,1
14494,22,1
14499,1061,1
14500,1061,1
14501,1061,1
14502,1061,1
14503,1061,1
14505,1061,1
14507,1061,1
14508,1061,1
14509,1061,1
14510,625,1
14511,51,0
14512,51,0
14513,51,0
14514,51,1
14515,51,0
14516,51,1
14517,51,1
14518,1061,1
14519,1061,1
14521,51,1
14522,1794,1
14523,1061,1
14524,1061,1
14525,1061,1
14526,1061,1
14527,22,1
14529,1387,1
14530,1387,1
14531,1387,1
14532,1068,1
14534,1061,1
14535,1068,1
14536,1068,1
14538,1387,1
14539,1387,1
14540,1387,1
14541,22,1
14543,1387,1
14544,1387,1
14545,1387,1
14546,1068,1
14547,1068,1
14548,1061,1
14550,1333,1
14551,1068,1
14552,1061,1
14553,1068,1
14554,1068,1
14555,1068,1
14556,1387,1
14557,1387,1
14558,1061,1
14559,1387,1
14562,1333,1
14563,1061,1
14564,1333,1
14565,1061,1
14566,1061,1
14567,1061,1
14568,1333,1
14569,1061,1
14570,1061,1
14572,51,1
14573,1068,1
14574,1068,1
14575,1068,1
14577,51,1
14578,1068,1
14579,1068,1
14580,1068,1
14581,51,1
14582,22,1
14583,22,1
14584,22,1
14586,51,1
14587,51,1
14588,51,1
14589,1061,1
14590,1061,1
14591,1061,1
14592,1061,1
14593,1061,1
14594,1061,1
14595,1061,1
14596,1061,1
14597,1061,1
14598,1061,1
14599,1061,1
14600,1061,1
14601,1061,1
14602,1061,1
14603,1061,1
14604,51,0
14605,51,1
14606,22,1
14607,22,1
14608,22,1
14609,22,1
14610,22,1
14611,22,1
14612,22,1
14617,51,1
14619,1061,1
14622,51,1
14623,51,1
14627,1068,1
14628,51,1
14629,51,1
14630,1068,1
14631,1061,1
14632,1068,1
14634,51,1
14635,51,1
14636,51,1
14637,51,1
14638,1061,1
14639,51,1
14640,1068,1
14641,1068,1
14642,1068,1
14644,1061,1
14645,1061,1
14647,1061,1
14648,1068,1
14649,1068,1
14654,1387,1
14655,1387,1
14656,1387,1
14659,51,0
14661,22,1
14662,51,1
14663,22,1
14664,51,1
14665,51,1
14666,22,1
14668,22,1
14669,22,1
14670,22,1
14671,51,0
14672,51,0
14673,22,1
14674,51,1
14675,22,1
14677,22,1
14678,1610,1
14679,1610,1
14681,51,1
14682,51,1
14683,51,1
14684,51,1
14685,51,1
14686,1061,1
14688,51,1
14689,51,1
14690,51,1
14691,51,1
14692,51,1
14693,51,1
14694,1333,1
14696,1061,1
14697,1061,1
14698,1149,1
14699,1149,1
14701,1061,1
14702,1149,1
14703,1149,1
14704,1149,1
14705,1149,1
14706,1149,1
14707,1149,1
14708,51,1
14709,51,1
14710,51,1
14711,51,1
14712,1061,1
14713,1795,1
14714,51,1
14715,51,1
14716,51,1
14717,51,1
14718,1061,1
14719,51,1
14720,1061,1
14721,51,1
14722,51,1
14723,51,1
14724,1061,1
14725,51,1
14726,51,1
14727,51,1
14729,1061,1
14730,51,1
14731,51,1
14732,51,1
14733,1537,1
14736,1610,1
14737,1610,1
14740,1061,1
14742,1537,1
14743,1061,1
14744,1061,1
14746,1061,1
14747,1061,1
14748,1149,1
14749,1061,1
14751,1537,1
14752,1610,1
14753,1610,1
14754,51,1
14755,1061,1
14756,1061,1
14757,1061,1
14758,1061,1
14759,1061,1
14760,1061,1
14761,1061,1
14762,51,1
14763,51,1
14764,51,1
14765,51,1
14766,1061,0
14767,1387,1
14768,1061,0
14769,1061,0
14770,1333,1
14771,1333,1
14772,1061,0
14773,1333,1
14774,1333,1
14775,1333,1
14776,1061,1
14777,51,1
14778,51,1
14779,51,1
14780,51,1
14781,22,1
14783,51,1
14784,51,1
14785,51,1
14786,51,1
14787,51,1
14788,1537,1
14789,1333,1
14790,1149,1
14794,1387,1
14795,1061,1
14798,1061,1
14799,1061,1
14800,1061,1
14801,1061,1
14802,1061,1
14803,1061,1
14804,1061,1
14805,1061,1
14806,1061,1
14807,1061,1
14808,1061,1
14809,1387,1
14817,51,1
14818,1149,1
14819,1149,1
14820,1061,1
14821,1061,1
14822,1061,1
14823,1061,1
14824,1061,1
14825,1061,1
14826,1061,1
14827,1061,1
14828,1061,1
14829,1061,1
14830,1061,1
14831,1061,1
14832,1061,1
14833,1061,1
14835,22,1
14836,22,1
14839,1061,0
14840,1061,0
14841,1061,1
14842,1061,1
14843,1061,1
14845,51,0
14847,1061,1
14848,2183,1
14849,1061,1
14850,51,1
14851,1061,1
14852,1333,1
14853,990,1
14859,22,1
14860,1901,1
14862,1901,1
14863,1149,1
14864,1149,1
14865,22,1
14866,1537,1
14867,1901,1
14868,1901,1
14869,1061,1
14871,1061,1
14872,1537,1
14873,2997,1
14874,2183,1
14876,1537,1
14879,1537,1
14880,1537,1
14881,51,1
14882,2183,1
14883,1149,1
14884,1061,1
14885,1061,1
14886,1061,1
14887,1061,1
14888,1437,1
14889,1437,1
14890,22,1
14891,1061,1
14892,1061,1
14893,1061,1
14894,2183,1
14895,2183,1
14896,2183,1
14897,1061,1
14898,1061,1
14899,51,1
14900,51,1
14901,51,1
14902,51,1
14903,22,1
14904,22,1
14905,990,1
14906,1149,0
14907,1537,0
14908,1537,0
14909,1061,1
14910,1061,1
14911,1061,1
14912,1061,1
14913,1061,1
14914,1061,1
14915,1061,1
14916,1061,1
14917,1333,1
14924,2183,1
14925,1061,1
14926,1061,1
14927,1061,1
14929,1061,1
14930,2183,1
14936,1333,1
14937,2173,0
14938,1333,1
14939,22,1
14943,1333,1
14944,2997,1
14945,22,1
14946,1333,1
14947,22,1
14948,22,1
14949,1333,1
14950,22,1
14951,22,1
14952,22,1
14957,1333,1
14959,1333,1
14960,1333,1
14961,51,1
14962,51,1
14963,51,1
14964,51,1
14965,1333,1
14966,1333,1
14967,1537,1
14968,1537,1
14969,1537,1
14970,1537,1
14971,51,1
14972,51,1
14973,51,1
14974,51,1
14976,2173,0
14977,2173,0
14978,22,1
14979,22,1
14980,22,1
14981,1149,1
14983,2173,1
14984,2173,1
14986,2173,1
14987,2173,1
14988,2173,1
14989,1901,1
14990,1901,1
14991,1901,1
14997,1901,1
14999,1901,1
15000,1901,1
15002,2997,1
15003,990,1
15005,990,1
15006,22,1
15007,990,1
15008,990,1
15009,2997,1
15010,1901,1
15011,1901,1
15012,1149,1
