"ID","description","prerequisiteId"
1923,"Q8364 - Burnt Chua Corpse - Dreadmoor - T1 - WK",0
1924,"e393_Datascape_Gloomclaw",0
1925,"Q8364 - Teleport In/Channel - Dreadmoor - T1 - WK",0
1926,"Q7212 - HologramBase_Aura_FX small",0
1927,"Farside T1 - Settler Payoff Teleporters",0
1929,"Farside - T1 - m2274 - Primatologist Idles",0
1930,"Firebreather_Fire_FX",0
1931,"Explorer Trampoline Spawn",0
1933,"q7942/8008 - 4s delay action set - twh",0
1934,"Q6431 - Protostar Employees - Farside T2 - CSC ",17859
1935,"summoned firewalker cinder action set - twh",0
1936,"M1151 M1161 - Whitevale - T3 - Squirg Mound",0
1937,"Protostar Scannerbot Spawn",0
1938,"q7927/8002 - charge target action set - twh",0
1939,"DRED Shock Collar",0
1941,"Deadly Accoustics Aura",0
1943,"Tank - Random Attack - Dreadmoor - T1 - WK",0
1944,"Umberblade Tank 2 - Dreadmoor - T1 - WK",0
1945,"Canimid Whack-A-Mole Burrow Up",0
1946,"Farside - T1 - m2315 - Collectable Particle FX",0
1948,"Repro case action set",0
1949,"PE221 - Ravenous Corpse - Dreadmoor - T1 - WK",0
1950,"Researcher Tube - Green Prison - ARY",0
1951,"Farside - T1 - m2288/m2315 - Drybone Mauler vFX",0
1952,"Dreadmoor-Tract 1-Settler Scout-Explosives-DJU",0
1953,"Dreadmoor-Tract 1-Settler Scout-No Explosives-DJU",0
1954,"Farside - 1 - Failed Drill - Q7740/Q7741 - HCon",0
1956,"Water Elemental Spawner FX",0
1957,"Farside Trooper Vignette - Farside Tract 2",0
1958,"Q7877_AirCoolingUnit",0
1959,"Truthbound Fanboys - Q5398 - Random Cheer",0
1960,"PE221 - Invasion Clouds - Celestion - T3 - WK",0
1962,"CH745 - Adbduction Beam",0
1963,"Settler Scout Cloud - JGP",0
1964,"Farside - T1 - m2331 - Surveillance Bot Spawn FX",0
1965,"Farside T2 -  Protostar Teleport",0
1966,"Flavor Bone Cage Trap FX",0
1967,"Stasis/Shock - Augment/Clone - Celestion - T2 -WK",0
1968,"Envelop Nature Birth/Death - Celestion - T2 - WK",0
1970,"Teleporter - Farside Tract 2 - Ch923 - MBC",0
1971,"Celestion - T1 - Necro Creatures - Medium - KMS",0
1972,"Faulty Teleporter - Farside Tract 2 - Ch923 - MBC",0
1973,"RegIS Corporate Vendor - Human Female Hologram",0
1974,"Q8505 - Nature Dissolve - RR",0
1975,"Farside - Burning Meteorites - JBN",0
1976,"Q7876_ElectricRod_VFX",0
1977,"Beach Bum Draken Sit",0
1978,"Beach bum Mordesh",0
1979,"Farside - 1 - Life Mote - HCon",0
1980,"e322 - Thunderfoot Music - Skullcano",0
1981,"e323 - Bosun Octog Music - Skullcano",0
1982,"e324 - Mordechai Redmoon Music - Skullcano",0
1983,"CH952/954 - Fire Motes - HCon",0
1984,"PE367 - Protostar Special Delivery - AdvWhitevale",0
1985,"Coralus - 1 - Sandcastler Tenzin - ActnSet - TDG",0
1986,"Dock Construction",0
1987,"Crimson Isle - Q6232 - Resourceful Chua",0
1988,"Q5374 - Fire_Ground_wDecal_5m_RED w/ Smoke Billow",0
1989,"Celestion - Tract 2 - Q6982 - Ground Decal - DJU",0
1990,"Q5263 - Stealth Shader - DWS",0
1991,"Q8759 - Confetti - Celestion - T2",0
1993,"Canimid Whack-a-Mole Burrow Up",0
1994,"Esper Boss (Projection) - Galeras Adventure",0
1995,"Q5707/Q5727 - Fallen Jetpack Trooper - Whitevale",0
1996,"SleepingStanding",0
1997,"Engineer Trap",0
1999,"Krag Studrok - Farside Flex",0
2000,"Dead Soldier Shock Vignette - Whitevale Tract 3.2",0
2001,"Medic Shock Vignette - Whitevale Tract 3.2",0
2002,"Illium - Imperium Transport Flying - TDG",0
2003,"ShockPaddles_Ready [Infinite]",0
2004,"Farside 1 - Dominion Firefighter Action Set - MRD",0
2006,"Generic - Infinite - Default Cower",0
2007,"[DS] Reality Portal FX",0
2008,"Farside 1 - Dominion Firefighter Jetpack - MRD",0
2009,"Farside - 1 - Q8778 Kurg - HCon",0
2010,"Void Stinger Tether",0
2011,"M1864 - Celestion - T3E1 - Darkwhisper Jabbit",0
2012,"FarsideT1-TourTaxi_DOMINION_PILOT",0
2013,"FarsideT1-TourTaxi_EXILE_PILOT",0
2015,"Default_Hover_Walk [Infinite] (High Priority)",0
2016,"W2149_Bloody Fork Board_Run(7553)",0
2017,"Everstar Grove - Elderoot Failed Experiment - AKS",0
2018,"W2149 - Fork in the Eye - TDG",0
2019,"W2149 - Bubbling Personality - TDG",0
2020,"e1573 - Volume Effects Unit - StormtalonEvent",0
2021,"Attack Ship - Galeras Adv",0
2022,"Generic Hologram Shader - Blue - MRD",0
2023,"Housing - 1x2 Prospector Plug - Gold FX - BEAX",0
2024,"W2149 - Bloody Eyes - TDG",0
2025,"Q7331 Q7332 - Ultrabot Activation - MLB",0
2026,"Farside - 1 - Bio-Dome 4 Scientist Typing - MRD",0
2027,"Everstar Grove - Elemental Transformation",0
2028,"W2149 - Whats in My Hand - TDG",0
2029,"W2149 - PE390 - Eyeman - TDG",0
2030,"W2149 - PE390 - LampHead - TDG",0
2031,"W2149 - PE390 - Smoke Monster FX - TDG",0
2032,"servitor charging station - action set - twh",0
2033,"s44791 Buzzbing Spawned",0
2034,"W2149 - PE390 - Eye Floating - TDG",0
2035,"Orbital Strike - Whitevale - T3 - M1110/1121",0
2036,"W2149 - PE390 - Tentacle Chest - TDG",0
2037,"W2149 - PE390 - Fish_Missle - TDG",0
2038,"Broken Scanner Bot - Flavor - ARY",0
2039,"Ghost - DY",0
2040,"Nature Despawn",0
2042,"Halon Ring - T1 - Necro Creatures - Medium - KMS",0
2043,"Ellevar - Drill Idle - MBC",0
2044,"W2149 - PE390 - Riding Ball - TDG",0
2046,"Everstar Grove - Burning Ground",0
2047,"W2149 - PE390 - Fireman - CM1",0
2048,"W2149 - PE390 - Venture Balloonman - TDG",0
2049,"Q6283 - Holdout Circle",0
2050,"Q6365 - Halonzoa Pollen - Halon Ring - T1 - WK",0
2051,"W2149 - Venture Spiderman - TDG",0
2052,"W2149 - PE390 - Spider And Eggs - CM1",0
2053,"W2149 - PE390 - Invalid Crewman - TDG",0
2054,"W2149 - PE390 - Angry Flowerpot - TDG",0
2055,"EverstarGrove - Poison Gas Action Set - DEN1",0
2056,"W2149 - PE390 - Masked Spider - TDG",0
2057,"Farside - 1 - Generic Hologram Shader - Red - MRD",0
2058,"Everstar-Q6308 - Feritle Ground Action Set - DEN1",0
2059,"Shiphand - W2149 PE390 - Shadow Wave 4 - KLW",0
2060,"Everstar Grove - Life Elemental Birth Animation",0
2061,"W2149 - SH: Space Madness - Butterflies - LST",0
2062,"W2149 - SH: Space Madness - Fairy Dust - LST",0
2063,"W2149 - PE390 - Beverage Swarm - CM1",0
2064,"W2149 - SH: Space Madness - Tongue Wall - LST",0
2065,"W2149 - SH: Space Madness - Tongue Floor - LST",0
2066,"W2149 - SH: Space Madness - Jabbit Hat - LST",0
2067,"W2149 - SH: Space Madness - Dawngrazer Hat - LST",0
2068,"Everstar Grove - Elderoot Failed Exp02 - AKS",0
2069,"Q6328 Ghostly Trail - Halon Ring - T1 - WK",0
2070,"Q6328 Ghost/Sleeping",0
2071,"Shiny Fever - Halon Ring - Tract 1 - WK",0
2072,"Pollen Mine",0
2073,"Health Boost - Q5535/Q5722 - Whitevale Tract 3.2",0
2074,"Ship_Landing_01, Ship_Fly_Idle, Ship_Takeoff_01",0
2075,"W2149 - Space Madness - Dawngrazer - LST",0
2076,"Enslaved Probe",0
2077,"Bot Head on Pile o Scrap - TDG",0
2078,"Malgrave 1 -  Redsand - Aggressive Arachnid - SPB",0
2080,"Blob - Whitevale - T3 - Assassinate - JBN",0
2081,"Summoned Eldan Probebot (Unleash Probebot)",0
2082,"OnBirth - AP_State3_State0",0
2083,"W2149 - SH: Space Madness - Death Sigils - LST",0
2084,"W2149 - SH: Space Madness - Pollen - LST",0
2085,"Creeping Crawler Spawn - Burst",0
2086,"Celestion - T3 - m1838 - LifeBuff vfx",0
2087,"W2149 - PE390 - Stuck in Vent - TDG",0
2088,"Vengeful Mender - Q6306 - Blue Waves/Cast_Act_Up",0
2089,"W2149 - PE390 - Camera Eye - TDG",0
2090,"W2149 - PE390 - Sparkles The AlarmLight - TDG",0
2091,"Scout Bivouac - Settler Scout PROP",0
2092,"EverstarGrove - Bee Swarn",0
2093,"Hand in Tar - Whitevale - T3 - M3047/3048",0
2094,"Malgrave 1 - Beachgoer cheering - SPB",0
2096,"W2149 - PE390 - Mr Sparkles - TDG",0
2097,"Samu-Samu Robot Minion",0
2098,"Malgrave 1 - Human Male Point and flex - SPB",0
2099,"Malgrave 1 - Human Female laugh and No - SPB",0
2100,"Malgrave 1 - Human Male Shout and Cheer - SPB",0
2101,"Malgrave 1 - cheer and cheer - SPB",0
2102,"The Weave - MXP",0
2103,"Malgrave 1 - Clap and Pause - SPB",0
2104,"Malgrave 1 - Drink and sit - SPB",0
2105,"W2149 - Garr_VomitDecal_90d_10mR_GRN_9 - LST",0
2106,"W2149 - Shadow_Base_NoDecal_PPL - LST",0
2107,"Draken male - applaud, cheer, cry - SPB",0
2108,"Varill Longwood Hologram - Whitevale T3 - MBC",0
2109,"W2149 - PE390 - Eyeman - TDG",0
2110,"Q6283 and Q6506 - Triangulator Spawn in",0
2111,"Q6328 Ghost Shader/Shiny Fever - Halon Ring - T1 ",0
2112,"Malgrave - PC - Holo Depot - HCon",0
2113,"Malgrave - PC - Depot Rez In - HCon",0
2114,"W2149 - PE390 - Evil Oxygen Tank - CM1",0
2115,"W2149 - PE390 - Venture Websack - TDG",0
2116,"Dracus - Burrow Up",0
2117,"Downed Drill Fake Attacks - Everstar Grove",0
2118," Malgrave 1 - get up and fall down - SPB",0
2119,"Malgrave 1 - Punching Human - SPB",0
2120,"Malgrave - PC - Drop Pod - HCon",0
2121,"Q8813 Grave Dig",0
2122,"W2149 - PE390 - Abusive Alcohol - TDG",0
2123,"W2149 - Fire Establisher - CM1",0
2124,"Q8813 Ghosts",0
2125,"Malgrave - PC - Exile - Heat - HCon",0
2126,"Malgrave PC - Dominion S1 - Sand Particles - MRD",0
2127,"Fezar Hologram - Whitevale T3 - MBC",0
2128,"W2149 - Shower Water - CM1",0
2129,"W2149 - Shower Water_brn - CM1",0
2130,"W2149 - Shower Magic - CM1",0
2131,"W2149 - PE390 - Fire Nightmare - dws",0
2132,"Halon Ring-Tract 2-Q7799-Drilldriver Sparks-DJU",0
2133,"W2149 - PE390 - Crazed Behavior - TDG",0
2135,"W2149 - Space Madness - Spectral Effect - LST",0
2136,"W2149 - PE390 - Flashlight Visuals - TDG",0
2137,"W2149 - Space Madness - Phase 3 Shader - LST",0
2138,"Severed Cable - Galeras - MBC",0
2139,"W2149 - Shower Blood - CM1",0
2140,"Drunk_01_YLW  and Mouth_Ooze_GRN (Any)",0
2141,"W2149 - Shower Fire - CM1",0
2143,"e393 - [Datascape] Gloomclaw - Tether Unit",0
2146,"Corrupt Vending Machine - Boss - w2149 - dws",0
2147,"W2149 - PE390 - Starchaser - WeldPoint - TDG",0
2148,"Drunken Stunned Wander - KMS",0
2149,"W2149 - PE390 - Glowstick Visuals - TDG",0
2150,"W2149 - PE390 - Holding Glowstick Visuals - TDG",0
2151,"m2091 Bot Teleport",0
2152,"e393- Datascape Gloomclaw Caretaker",0
2153,"Data Sniffer - Anim",0
2154,"Malgrave PC - Dominion Stage 1 - ScrabBirth - MRD",0
2155,"W2149 - PE390 - Flashlight no anim - TDG",0
2156,"Q7850 Cry - Halon Ring - Tract 2 - WK",0
2157,"W2149 - Hanging Cocoon - CM1",0
2158,"Q5610 - Holo Cam Visuals",0
2159,"w2149 - pe390 - WeldBot Underthrust - TDG",0
2160,"NWADV - Teleporter",0
2161,"Standing Use (Loop) [Infinite] - Any/Any - KMS",0
2162,"Shiphand - W2149 PE390 - Fire Wave 2 - KLW",0
2163,"Shiphand - W2149 PE390 - Fire Wave 3/4 - KLW",0
2164,"Shiphand - W2149 PE390 - Fire Wave 5/6 - KLW",0
2165,"W2149 - PE390 - Air Bubbles - TDG",0
2167,"W2149 - PE390 - Air Bubbles - No Anim - TDG",0
2168,"Shocking Hands - Whitevale - PE398 - JBN",0
2169,"Ellevar - T1 - m1690 - Inactive Visual FX",0
2170,"Shock Electorcute Infinite w/ sound",0
2171,"Housing - 1x2 Proto Hazard - GravLift Actn - BEAX",0
2173,"Ellevar - T1 - m1690 - Post Mission vFX",0
2174,"Ellevar - T1 - m1690 - Collectable vFX",0
2175,"Malgrave - PC - Settler Bat Signal - HCon",0
2176,"Ghost + Use Anim - MBC",0
2177,"Microscope Spawn",0
2178,"c28174 Livingroot Grower",0
2179,"Gaze of the Moldwood Model",0
2180,"Halon Ring Nitrofen Fish",0
2182,"Whitevale - PE398 - Smoke - JBN",0
2183,"[DS] Datascape Entry - Teleport VFX OnBirth",0
2184,"Whitevale - PE398 - Sparks - JBN",0
2185,"CH746 - Yeti",0
2186,"Q5860 - Repair Construct Visuals",0
2187,"Coralus - T1 - Exo-Lab XC-01 - Power Beam - CM1",0
2188,"Malgrave PC - Lifter - Flavor - ARY",0
2189,"Q6952 Torine Blade - Celestion T3 - WK",0
2190,"Wilderrun 1 - CH 977 - Holy Sculpture - SPB",0
2191,"Coralus - T1 - Exo-Lab XC-01 - State0 - CM1",0
2192,"Levian Bay - Moving Dominion Soldier Action Set",0
2194,"Malgrave - PC - Settler LRR Fuel Drill Win - HCon",0
2195,"Coralus - 1 - E4 - Hologram Scan - CM1",0
2196,"Hellfire Flame - Galeras Adventure - Hellfire Tan",0
2197,"Malgrave - PC - Settler LRR Failed Drill - HCon",0
2198,"Ch 977  Called Torine 2 - SPB",0
2199,"Q6995 Godwood Primal Life - Celestion - T3",0
2201,"Ch 977  Called Torine 1 - SPB",0
2203,"Q8273 - On birth teleport FX - DWS",0
2204,"Q8596 - Stealth Shader - DWS",0
2205,"e444 - Blood Pit Spectators - Cheering - Male",0
2206,"e444 - Blood Pit Spectators - Cheering - Female",0
2207,"NWADV - Vulnerable Loop",0
2208,"OT_Ghostly_Smoke_02_PPL.m3 (Base) [Infinite] ANY",0
2209,"Squirg Summon",0
2210,"[DS] Holo Cannon - TEMP",0
2211,"Everstar Grove - Q6306 - Livingroot Mender - AKS",0
2212,"Q5859 Security Node Action Set",0
2213,"Q5859 Primary Access Hub Action Set",19354
2214,"Exile Arkship Tutorial - Blue Esper Shader - JDT",0
2215,"OT_Esper_Shader_Override_YLW.m3 (Base) [Infinite]",0
2216,"Levian Bay - Skeech Flavor - Attacks - RBG",0
2217,"grancor/grancor's cage action set - twh",0
2218,"Whitevale - PE398 - Megadroid aura",0
2219,"Levian Bay - Skeech Flavor - Drool - RBG",0
2220,"Levian Bay - Skeech Flavor - Poke - RBG",0
2221,"Housing - 1x2 Robot Workshop - Construct - BEAX",0
2222,"Housing - 1x1 Cubig Feed - Bigpig - BEAX",0
2223,"Mordesh Stasis Death Float - Celestion - Tract 3",0
2224,"q8834 - Invisible Unit - FX",0
2225,"Whitevale - T4 - m1320 - Core Sampler Bot Effects",0
2227,"Whitevale - T4 - m1320 - Seismic Monitor FX",0
2228,"NWADV - Running Loop",0
2229,"Incendiary Grenade - Green Fire",0
2230,"Generic - Lopp - Use",0
2231,"Incendiary Grenade - Red Fire",0
2232,"Settler PO - Ellevar T2",0
2233,"Malgrave PC - S1 - Holdout - RootbruteBirth - MRD",0
2234,"Ship_Landing_01, Ship_Fly_Idle, Ship_Takeoff_01",0
2235,"Malgrave PC - Weapon Cache Action Set - MRD",0
2236,"Water Ball Emitter - Scientist Raw Scan",0
2237,"Malgrave PC - Soldier Holdout - Teleport In - MRD",0
2238,"Malgrave PC - Witch Giant Birth - MRD",0
2239,"Malgrave PC - Gorgonoth Birth - MRD",0
2240,"Malgrave PC - Gronyx Birth - MRD",0
2241,"Malgrave PC Stemdragon Birth - MRD",0
2242,"Malgrave PC - Buzzbing Birth - MRD",0
2243,"Malgrave PC - Spider Birth - MRD",0
2244,"Eyewash Dispenser Birth Visual",0
2245,"Malgrave PC - Canimid Birth - MRD",0
2246,"Geyser FX - Scientist Raw Scan",0
2247,"Thayd - Alchemist Maze - Granok Test - TDG",0
2248,"Thayd - Alchemist Maze-Granok Fire Test Paperhold",0
2250,"Default_BikeMount_basepose",0
2251,"Looting",0
2252,"Q6673 Burning",0
2253,"Thayd - Alchemist Maze - Granok Test-Hologram-TDG",0
2254,"Primal Water Generator",0
2255,"Carrying Bomb - Malgrave PC - Flavor - ARY",0
2256,"Thayd - Alchemist Maze - Formulating Granok - TDG",0
2257,"Thayd - Granok Female Point and flex - TDG",0
2258,"Q6593 - Young Hydroguard - Ellevar Tract 1.2",0
2259,"Exile Stasis Field - Crimson Isle",0
2260,"Power Reservoir - Ellevar - T3 - Q8785 - MBC",0
2261,"lakitu lopp - action set - twh",0
2262,"Primal Air Bubble",0
2263,"M1694 - Pygmy Roamer Birth in - Ellevar Tract 1",0
2264,"M1695 - Highland Aloe",0
2265,"M1695 - Highland Aloe - Item FX",0
2266,"Q7539 - Vengeful Mender - Angry FX - AKS",0
2267,"Power Conduit - Ellevar - T3 - Q8785 - MBC",0
2268,"e166 - Featherlight Totem FX - Torine Sanctuary",0
2269,"Generic Hologram Shader - Green (No Baseholo)",0
2272,"Water Ball - Scientist Raw Scan - Item FX",0
2275,"Thayd - DDE Flavor - Lopp Dance - CM1",0
2276,"Thayd - DDE Flavor - Lopp Dance Hologram - CM1",0
2277,"Thayd - Dancing Aurin - CM1",0
2278,"Thayd - DDE Flavor - Aurin Dance Hologram - CM1",0
2280,"Thayd - Alchemist Maze - Study Relic - TDG",0
2281,"Q7212 - Death and HologramBase_Aura_FX small",0
2282,"Explorer Pathfinding Speedboy",0
2283,"Thayd - Red Arrow - CM1",0
2284,"Thayd - Blue Arrow - CM1",0
2285,"Thayd - Yellow Arrow - CM1",0
2286,"Housing - 1x1 Cubig Feed - Cubig Hoverboard- BEAX",0
2287,"Malgrave PC - Exile Soldier Unstealth - MRD",0
2288,"Illium - Toric's Ship - Landing - LST",0
2289,"Illium - Radiant Legion Trainee - Salute - LST",0
2290,"Celestion - Tract 1 - Q6667 - Fear Fetish - DJU",0
2291,"Thayd - Alchemist Maze - Thinking Granok - TDG",0
2292,"Medical Holo - Flavor - ARY",0
2294,"CH 977 - Purified Torine 1 - SPB",0
2295,"W2149 - PE390 - Generic - Glowstick in Hand - TDG",0
2296,"spiny biter action set - malgrave pc - twh",0
2297,"CH 977 - Purified Torine 2 - SPB",0
2298,"Malgrave PC - Dominion - Stage 1-2 - Bike - MRD",0
2299,"Generic_Hover_OGE (FX_Misc01) [Inf] (Sm/Flipped)",0
2300,"W2149 - PE390 - Nightmare Envelop - CM1",0
2301,"Burrowing - Grimvault - T1 - MBC",0
2302,"Invisible Assailant Fire - DEN1",0
2303,"Malgrave - PC - Cooling Vent Visuals - HCon",0
2304,"[DS] e399 - Avatus - Shock Sphere Visual",0
2305,"Invisible Assailant - Water - DEN1",0
2306,"Dominion Speeder Pilot - MRD",0
2307,"[SETTLER-AURA] Protection Field Buff",0
2308,"Malgrave PC - Exile - Stage 1-2 - Bike - MRD",0
2309,"Invisible Assailant - Earth - DEN1",0
2310,"Invisible Assailant - Air - DEN1",0
2311,"Cooling Creature - Visual Trigger - ARY",0
2312,"Hycrest Adventure - Flare",0
2313,"Shiphand - W2149 PE390 - Electric Wave 2 - KLW",0
2314,"Shiphand - W2149 PE390 - Electric Wave 3 - KLW",0
2315,"Shiphand - W2149 PE390 - Electric Wave 5 - KLW",0
2316,"Shiphand - W2149 PE390 - Electric Wave 6 - KLW",0
2317,"Shiphand - W2149 PE390 - Electric Wave 4 - KLW",0
2318,"W2149 PE390 Shorting Surging Cam Bots",0
2319,"e395- [Datascape] Fire Elemental - Asteroid Viz",0
2320,"Patrolling Cankertail - Grimvault - T1E1 - Q7667 ",0
2321,"Malgrave - PC - Reactor Core Visuals - HCon",0
2322,"Housing - w1895 Creeper Cave - Totem - BEAX",0
2323,"Grevitch the Gruesome - Celestion - T1 - WK",0
2324,"Jetpack - Hycrest Adventure",0
2325,"Celestion - Tract 2 - Teleporter VFX - DJU",0
2326,"Aurin Hunter - Settler IMP ",0
2327,"Intestinal Wall Model",0
2328,"chua lead dance",0
2329,"[DS] Spider - Broodling - Burrow_Up",0
2331,"Exile Arkship Tutorial - Sadie on Cot - JDT",0
2332,"Ghost - Q7214 Payoff - RR",0
2333,"Chua Dancer Right",0
2334,"Housing - w1895 Creeper Cave - Shadow Bolt - BEAX",0
2336,"Chua Dancer Left",0
2338,"Celestion - Tract 1 - Q6663 - Shadow VFX - DJU",0
2339,"Bot Spawner Idle - W2173 - RBG",0
2341,"[SETTLER-AURA] Protection Field Buff BLue",0
2342,"Levian Bay - Act 3 - m1364 - Dominion Cannon",0
2343,"Max Health - Settler Buff Machine",0
2344,"Shield Charging - Settler Buffer",0
2345,"Shiphand - W2149 PE390 - Shadow Wave 3 - KLW",0
2346,"Thayd - Draken Prisoner Shock - CM1",0
2347,"Thayd - Sitting Black Hoods Agent",0
2348,"Shiphand - W2149 PE390 - Shadow Wave 2 (H) - KLW",0
2349,"Shiphand - W2149 PE390 - Shadow Wave 5 (S) - KLW",0
2350,"Levian Bay - Act 3 - m1364 - Flavor NPCs",0
2351,"Shiphand - W2149 PE390 - Shadow Wave 2 (B) - KLW",0
2352,"OT_Shadow_Base_PPL.m3 [Inf] (Persist Death)",0
2353,"Aurin Side dancers",0
2354,"W2183 - Gauntlet - Arena 2 - Rocket Yeti - TDG",0
2355,"Ship Misfire - Grimvault - T1E1 - JBN",0
2356,"Shiphand - W2149 PE390 - Shadow Wave 6 - KLW",0
2357,"Aurin Lead Singer",0
2358,"W2183 - Gauntlet - Arena 2 - P Dr Voodoo - TDG",0
2359,"W2183 - Gauntlet - Arena 2 - Championator - TDG",0
2360,"M2466 - Exanite Interactions - CSC",0
2361,"W2183 - Pyro Jetpack - CM1",0
2362,"W2183 - Gauntlet - The Morticianatrix - TDG",0
2363,"Q7003 - Shiny Egg",0
2364,"Strain Mine Birth FX",0
2365,"W2183 - PE446 - Shock King Aura - CM1",0
2366,"Landing Signal - Grimvault - Flavor - Q7663 - JBN",0
2368,"[DS] Avatus - Settler - Wall Tower",0
2369,"Fire Ward Guardian",0
2370,"W2183 - PE446 - Teleport Entry Effect - CM1",0
2371,"Agnesse - Stasis Float - Celestion - T1 -WK",0
2372,"W2183 - Bot Flavor - Arena 2 - DWS",0
2374,"Ghost - Base_BB",0
2375,"Celestion-Tract 2-Q6982-Zeta Agent Sparks-DJU",0
2376,"[DS] Avatus - Settler - Shield Tower",0
2377,"[DS] Avatus - Settler - Attack Tower",0
2378,"Raw Scan - Electric Scrap Effect",0
2379,"Housing - Mayday - Hydra - BEAX",0
2380,"W2183 - Arena 2 - Intro Rocket Yeti - TDG",0
2381,"W2183 - PE446 - Teleport - Goonbot - CM1",0
2382,"W2183 - PE446 - Teleport - Goon Leader - CM1",0
2383,"Everstar Grove - Rootbrute Aware and LeaveCombat",0
2384,"Toxic Spit - Scientist Raw Scan - Item FX",0
2385,"Grimvault - T1E1 - Q7667 - Cower",0
2386,"Everstar Grove - m1528 - Canopy Leaf FX",0
2387,"W2183 - PE446 - Teleport - Goon Brawler - CM1",0
2388,"W2183 - PE446 - Teleport - Goon Medic - CM1",0
2389,"[DS] Avatus - Settler - Tesla Tower",0
2390,"W2183 - Gauntlet Camera Light - CM1",0
2391,"Everstar Dawngrazer - OnBirth and OnExitCombat",0
2392,"M1516 - Thrasher Bramble Seed - Item FX",0
2393,"Enraged Guardian - CombatExit - Nature Despawn",0
2394,"[DS] Settler Tower Part FX BLU",0
2395,"[DS] Settler Tower Part FX GLD",0
2396,"W2183 - PE446 - Teleport - Shock King - CM1",0
2397,"W2183 - PE446 - Teleport - Slice - CM1",0
2398,"W2183 - PE446 - Teleport - Dice - CM1",0
2399,"[DS] Avatus - Holo Cannon",0
2400,"Warm Radiation - S2 - ARY",0
2401,"W2183 - PE446 - Teleport - Maniac - CM1",0
2402,"W2173 Tornado hazard",0
2403,"ESPer Reap",0
2404,"M218 - Loftite - Item FX Small Loftite",0
2405,"M218 - Loftite - Item FX Loftite",0
2406,"M218 - Loftite - Item FX Large Loftite",0
2407,"Generic Hologram Shader - Blue",0
2408,"Loftite Filled Cryopod",0
2409,"W2173 Ice Spike hazard",0
2410,"SpotLight changing colors Action set RVN",0
2411,"Fireworks Stage Grimvault T1 RVN",0
2412,"Wilderrun 1 - Fool's Hope SatCom Tech - SPB",0
2414,"W2173 Caretaker - Deactivate Anim",0
2415,"Q6408 - Pell - laying on back - SPB",0
2416,"Everstar Grove - m1527 - Bee Swarm (half-size)",0
2417,"Everstar Grove - m1527 - Bee Swarm (normal size)",0
2418,"Housing - Mayday - Artaxian Terror - BEAX",0
2419,"Everstar Grove - m1527 - Bee Swarm (on splines)",0
2420,"Elemental Charge Earth - W2173 - Drusera 1 - RBG",0
2421,"W2173 Fire hazard",0
2422,"Housing - Mayday - Hydra End - BEAX",0
2423,"M2133 Datachron On",0
2424,"w2173 - Beam Target",0
2425,"W2183 - PE446 - Gauntlet Hologram Shader (Blue)",0
2426,"Exile Arkship Tutorial - Mechari Stealth - JDT",0
2427,"Malgrave PC - Stage 2 - Exposed Wire Spark - MRD",0
2428,"Elemental Charge Fire - W2173 - Drusera 1 - RBG",0
2429,"Elemental Charge Air - W2173 - Drusera 1 - RBG",0
2430,"Elemental Charge Water - W2173 - Drusera 1 - RBG",0
2431,"Elemental Charge Logic - W2173 - Drusera 1 - RBG",0
2432,"Elemental Charge Life - W2173 - Drusera 1 - RBG",0
2433,"W2173 Air Water Effects",0
2434,"Exile Arkship Tutorial - Draken Teleporters - LST",0
2435,"HologramBase_Aura_FX - MRD",0
2436,"Generic Hologram Shader - Red - Scale 6.5 - MRD",0
2437,"Rez In - BLU",0
2438,"M1632 - Rootbrute burrow up",0
2439,"Explosion Chua Dance RVN",0
2441,"PO1849 - PE447 - Self Destruct Sparks - VEW",0
2442,"CS_Gun_LightBlast_BLE.m3 (Base) [Inf] (Size 2)",0
2443,"Lightreach Patron Fruit",0
2444,"Confetti Aurin Dance RVN",0
2445,"W2183 - Banner Flavor - DWS",0
2446,"W2183 - PE446 - Main Event Spotlight - CM1",0
2447,"Exile Arkship - Relic Room - Fission Bomb - JDT",0
2448,"Loftite Bulb Glow FX",0
2449,"M1666 - Loftite Bulb - Item FX Loftite Bulb",0
2450,"W2183 - PE446 - Default attack - CM1",0
2451,"W2183 - PE446 - Beer Can Product - TDG",0
2452,"splorg animation",0
2453,"PEI_A1_Transmitter_BeamDown",0
2454,"M1666 Floating Loftite Drifters",0
2456,"Exile Arkship - Veggie Burrow - JDT",0
2457,"Generic Hologram Shader Green - BEAX",0
2458,"Rift Stasis Bubble - Isle of Eternity - ARY",0
2459,"M1663 - Osun Banner",0
2460,"Fuselage - Grimvault - T1E1 - JBN",0
2461,"m1613 - Inactive Visual FX",0
2462,"m1613 - Collectable Drop FX",0
2463,"W2183 - PE446 - Sandwich Product - TDG",0
2464,"Housing - w1895 Creeper Cave - Flux Death - BEAX",0
2465,"Ice Breath - Tether",0
2466,"Pell Salvagebot",0
2467,"Rift - Isle of Eternity - ARY",0
2468,"PE314 - Smithy - Grimvault T1E1 - JBN/MLB1",0
2469,"Stunned stasis - ARY",0
2471,"Q8895 - Schematic Terminal - MRD",0
2472,"Exile Arkship - Q8796 - Weather Sparks- JDT",0
2473,"Rift Unstable - Isle of Eternity - ARY",0
2474,"Q6521 - Pell Cleric Hologram (1)",0
2475,"W2183 - PE446 - Homegame Product - TDG",0
