"ID","localizedTextIdTitle","localizedTextIdText","flags","conLevel","type","preq_level","preq_flags","preq_quest0","preq_quest01","preq_quest02","preq_race","preq_item","questPlayerFactionEnum","worldZoneId","localizedTextIdCompletionOverride","reward_xpOverride","reward_cashOverride","pushed_itemId0","pushed_itemId01","pushed_itemId02","pushed_itemId03","pushed_itemId04","pushed_itemId05","pushed_itemCount0","pushed_itemCount01","pushed_itemCount02","pushed_itemCount03","pushed_itemCount04","pushed_itemCount05","objective0","objective01","objective02","objective03","objective04","objective05","localizedTextIdGiverTextUnknown","localizedTextIdGiverTextAccepted","localizedTextIdReceiverTextAccepted","localizedTextIdReceiverTextAchieved","localizedTextIdGiverSayAccepted","localizedTextIdReceiverSayCompleted","preq_class","groupId","factionIdPreq0","factionIdPreq01","factionIdPreq02","factionLevelPreq0","factionLevelPreq01","factionLevelPreq02","factionLevelCompPreq0","factionLevelCompPreq01","factionLevelCompPreq02","questIdExclusionPreq0","questIdExclusionPreq1","questIdExclusionPreq2","localizedTextIdAcceptResponse","localizedTextIdCompleteResponse","WorldLocation2IdReceiver","worldLocation2IdAltReceiver00","worldLocation2IdAltReceiver01","worldLocation2IdAltReceiver02","prerequisiteIdAltReceiver00","prerequisiteIdAltReceiver01","prerequisiteIdAltReceiver02","questDirectionIdAltReceiver00","questDirectionIdAltReceiver01","questDirectionIdAltReceiver02","localizedTextIdCompletedSummary","localizedTextIdGiverIncompleteResponse","localizedTextIdReceiverIncompleteResponse","quest2DifficultyId","maxTimeAllowedMS","prerequisiteId","questShareEnum","subMissionPathType","localizedTextIdCompletedObjectiveShort","quest2SubTypeId","localizedTextIdMoreInfoSay00","localizedTextIdMoreInfoSay01","localizedTextIdMoreInfoSay02","localizedTextIdMoreInfoSay03","localizedTextIdMoreInfoSay04","localizedTextIdMoreInfoText00","localizedTextIdMoreInfoText01","localizedTextIdMoreInfoText02","localizedTextIdMoreInfoText03","localizedTextIdMoreInfoText04","virtualItemIdPushed00","virtualItemIdPushed01","virtualItemIdPushed02","virtualItemIdPushed03","virtualItemPushedCount00","virtualItemPushedCount01","virtualItemPushedCount02","virtualItemPushedCount03","virtualItemPushedObjectiveFlagsEnum00","virtualItemPushedObjectiveFlagsEnum01","virtualItemPushedObjectiveFlagsEnum02","virtualItemPushedObjectiveFlagsEnum03","questDirectionIdCompletion","faction2IdRewardReputation00","faction2IdRewardReputation01","rewardReputationOverride00","rewardReputationOverride01","questCategoryId","localizedTextIdGiverSayDecline","periodicQuestGroupId","periodicQuestWeight","questRepeatPeriodEnum","questContentFinderTypeEnum","groupSize"
9898,649660,649661,131072,14,0,11,0,0,0,0,0,0,0,122,649670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18895,18896,0,0,0,0,649663,649664,649667,649668,649665,649669,0,0,0,0,0,0,0,0,0,0,0,9367,0,0,650676,650679,49454,0,0,0,0,0,0,0,0,0,649662,650677,650678,1,0,36703,1,4294967295,649671,15,650700,650703,650701,0,0,650702,650704,650705,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,64,649666,0,1,0,0,0
9899,649676,649677,131072,14,0,11,0,9898,0,0,0,0,0,122,649686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18897,18898,0,0,0,0,649679,649680,649683,649684,649681,649685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651268,651289,49462,0,0,0,0,0,0,0,0,0,649678,651290,651291,1,0,0,0,4294967295,649687,15,651293,651295,651297,651299,651301,651294,651296,651298,651300,651302,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,64,649682,0,1,0,0,0
9900,649692,649693,131080,14,0,11,0,9899,0,0,0,0,0,122,649702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18899,18900,0,0,0,0,649695,649696,649699,649700,649697,649701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651269,651319,49373,0,0,0,0,0,0,0,0,0,649694,651320,651321,1,0,0,0,4294967295,649703,15,651303,651305,651307,651309,0,651304,651306,651308,651310,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,64,649698,0,1,0,0,0
9901,649764,665300,1867808,50,13,50,0,0,0,0,0,0,2,12,649765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,649766,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,49,1,1,0,0
9902,652688,652695,131072,14,0,11,0,0,0,0,0,0,1,2191,652689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18912,18913,0,0,0,0,652697,652698,652701,652702,652699,652703,0,0,0,0,0,0,0,0,0,0,0,9368,0,0,652704,652705,49499,0,0,0,0,0,0,0,0,0,652696,652706,652707,1,0,36712,1,4294967295,652690,15,657129,657131,657133,0,0,657130,657132,657134,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,65,652700,0,1,0,0,0
9903,652708,652709,131072,14,0,11,0,9902,0,0,0,0,1,2191,652722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18914,18915,0,0,0,0,652711,652712,652715,652716,652713,652717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652718,652719,49501,0,0,0,0,0,0,0,0,0,652710,652720,652721,1,0,0,1,4294967295,652723,15,657126,0,0,0,0,657127,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,65,652714,0,1,0,0,0
9904,652728,652729,131080,14,0,11,0,9903,0,0,0,0,1,2191,652742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18916,18917,0,0,0,0,652731,652732,652735,652736,652733,652737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652738,652739,49497,0,0,0,0,0,0,0,0,0,652730,652740,652741,1,0,0,1,4294967295,652743,15,657141,657143,0,0,0,657142,657144,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,65,652734,0,1,0,0,0
9905,653251,653254,2097156,14,6,11,0,9904,0,0,0,0,1,36,653252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18949,0,0,0,0,0,653256,0,0,653259,653257,653260,0,0,0,0,0,0,0,0,0,0,0,3751,5653,0,653261,653262,26352,0,0,0,0,0,0,0,0,0,653255,0,0,1,0,0,1,4294967295,653253,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,39,653258,0,1,0,0,0
9906,653964,665301,819232,50,13,50,0,0,0,0,0,0,2,12,653965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,653966,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,49,1,1,0,0
9907,653974,665302,819232,50,13,50,0,0,0,0,0,0,2,12,653975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4294967295,653976,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,51,1,1,0,0
9909,654363,654364,2097160,50,7,50,0,0,0,0,0,0,0,4618,654375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18922,0,0,0,0,0,654366,0,654369,654370,654367,654371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654372,654373,49548,0,0,0,0,0,0,0,0,0,654365,0,654374,5,0,0,1,4294967295,654376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,654368,55,1,1,3,0
9910,654389,665303,819232,50,13,50,0,0,0,0,0,0,2,12,654390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4294967295,654391,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,54,1,1,0,0
9911,654875,665304,786432,50,13,50,0,0,0,0,0,0,2,12,654876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,681888,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,53,1,1,0,0
9912,654938,654939,2097160,50,7,50,0,0,0,0,0,0,1,4618,654950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18926,0,0,0,0,0,654941,0,654944,654945,654942,654946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654947,654948,0,0,0,0,0,0,0,0,0,0,654940,0,654949,5,0,0,1,4294967295,654951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,654943,56,1,1,3,0
9913,655330,665307,786432,50,13,50,0,0,0,0,0,0,2,12,655331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,681889,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,53,1,1,0,0
9914,655768,665310,786432,50,13,50,0,0,0,0,0,0,2,12,655769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,681890,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,53,1,1,0,0
9915,655778,655779,2097160,50,7,50,0,0,0,0,0,0,0,1184,655790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18932,0,0,0,0,0,655781,0,655784,655785,655782,655786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655787,655788,49548,0,0,0,0,0,0,0,0,0,655780,0,655789,5,0,0,1,4294967295,655791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,655783,55,1,1,3,0
9916,655829,655830,2097160,50,7,50,0,0,0,0,0,0,1,1184,655841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18933,0,0,0,0,0,655832,0,655835,655836,655833,655837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655838,655839,49549,0,0,0,0,0,0,0,0,0,655831,0,655840,5,0,0,1,4294967295,655842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,655834,56,1,1,3,0
9917,655847,655848,2097160,50,7,50,0,0,0,0,0,0,0,1157,655859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18934,0,0,0,0,0,655850,0,655853,655854,655851,655855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655856,655857,49548,0,0,0,0,0,0,0,0,0,655849,0,655858,5,0,0,1,4294967295,655860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,655852,55,1,1,3,0
9918,655873,655874,2097160,50,7,50,0,0,0,0,0,0,1,1157,655885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18935,0,0,0,0,0,655876,0,655879,655880,655877,655881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655882,655883,49549,0,0,0,0,0,0,0,0,0,655875,0,655884,5,0,0,1,4294967295,655886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,655878,56,1,1,3,0
9919,655899,655900,2097160,50,7,50,0,0,0,0,0,0,0,1642,655911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18936,0,0,0,0,0,655902,0,655905,655906,655903,655907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655908,655909,49548,0,0,0,0,0,0,0,0,0,655901,0,655910,5,0,0,1,4294967295,655912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,655904,55,1,1,3,0
9920,655933,655934,2097160,50,7,50,0,0,0,0,0,0,1,1642,655945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18937,0,0,0,0,0,655936,0,655939,655940,655937,655941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655942,655943,49549,0,0,0,0,0,0,0,0,0,655935,0,655944,5,0,0,1,4294967295,655946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,655938,56,1,1,3,0
9921,655958,655959,2097160,50,7,50,0,0,0,0,0,0,0,2411,655970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18938,0,0,0,0,0,655961,0,655964,655965,655962,655966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655967,655968,49548,0,0,0,0,0,0,0,0,0,655960,0,655969,5,0,0,1,4294967295,655971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,655963,55,1,1,3,0
9922,656024,656025,2097160,50,7,50,0,0,0,0,0,0,1,2411,656036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18939,0,0,0,0,0,656027,0,656030,656031,656028,656032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656033,656034,49549,0,0,0,0,0,0,0,0,0,656026,0,656035,5,0,0,1,4294967295,656037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,656029,56,1,1,3,0
9923,656040,656041,2097160,50,7,50,0,0,0,0,0,0,0,2624,656052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18940,0,0,0,0,0,656043,0,656046,656047,656044,656048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656049,656050,49548,0,0,0,0,0,0,0,0,0,656042,0,656051,5,0,0,1,4294967295,656053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,656045,55,1,1,3,0
9924,656070,656071,2097160,50,7,50,0,0,0,0,0,0,1,2624,656082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18941,0,0,0,0,0,656073,0,656076,656077,656074,656078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656079,656080,49549,0,0,0,0,0,0,0,0,0,656072,0,656081,5,0,0,1,4294967295,656083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,656075,56,1,1,3,0
9925,656087,656088,2097160,50,7,50,0,0,0,0,0,0,0,2608,656099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18942,0,0,0,0,0,656090,0,656093,656094,656091,656095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656096,656097,49548,0,0,0,0,0,0,0,0,0,656089,0,656098,5,0,0,1,4294967295,656100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,656092,55,1,1,3,0
9926,656149,656150,2097160,50,7,50,0,0,0,0,0,0,1,2608,656161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18943,0,0,0,0,0,656152,0,656155,656156,656153,656157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656158,656159,49549,0,0,0,0,0,0,0,0,0,656151,0,656160,5,0,0,1,4294967295,656162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,656154,56,1,1,3,0
9927,659186,659187,2097160,50,7,50,0,0,0,0,0,0,0,4330,659198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18946,0,0,0,0,0,659189,0,659192,659193,659190,659194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659195,659196,49560,0,0,0,0,0,0,0,0,0,659188,0,659197,5,0,0,1,4294967295,659199,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,659191,57,1,1,2,5
9928,659202,659203,2097160,50,7,50,0,0,0,0,0,0,1,4330,659214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18947,0,0,0,0,0,659205,0,659208,659209,659206,659210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659211,659212,49557,0,0,0,0,0,0,0,0,0,659204,0,659213,5,0,0,1,4294967295,659215,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,63,659207,58,1,1,2,5
9929,659224,665311,819232,50,13,50,0,0,0,0,0,0,2,12,659225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4294967295,659226,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,54,1,1,0,0
9932,671938,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18958,18959,18960,18961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,0,1,0,0,0
9933,672299,672347,2097156,50,6,50,0,0,0,0,0,0,1,2191,672345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672348,0,672350,672351,672349,672353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672368,672369,49643,0,0,0,0,0,0,0,0,0,672352,0,0,1,0,0,1,4294967295,672346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,65,672367,0,1,0,0,0
9934,672354,672355,2097156,50,6,50,0,0,0,0,0,0,0,122,672361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672357,0,672358,672359,672370,672360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672575,672576,49645,0,0,0,0,0,0,0,0,0,672356,0,0,1,0,0,1,4294967295,672362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,64,672371,0,1,0,0,0
9935,672578,679726,786432,50,13,50,0,0,0,0,0,0,2,12,672579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,681891,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,53,1,1,0,0
9936,672591,679727,786432,50,13,50,0,0,0,0,0,0,2,12,672592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,681892,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,52,1,1,0,0
9937,672597,679738,786432,50,13,50,0,0,0,0,0,0,2,12,672598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,681893,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,52,1,1,0,0
9938,672623,679739,786432,50,13,50,0,0,0,0,0,0,2,12,672624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,681894,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,53,1,1,0,0
9939,672630,672631,786432,50,13,50,0,0,0,0,0,0,2,12,672632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,681895,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,53,1,1,0,0
9940,673893,679741,786432,50,13,50,0,0,0,0,0,0,2,12,673894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,681896,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,53,1,1,0,0
9941,676205,0,262144,50,11,50,0,0,0,0,0,0,2,4162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4294967295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,62,0,0,1,0,0,0
9942,676349,676350,819232,50,13,50,0,0,0,0,0,0,2,12,676351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,676352,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,50,1,1,0,0
9943,676373,676374,819232,50,13,50,0,0,0,0,0,0,2,12,676375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,676376,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,50,1,0,0,0
9944,676468,676469,819232,50,13,50,0,0,0,0,0,0,2,12,676470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,676471,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,50,1,1,0,0
9945,676680,676681,819232,50,13,50,0,0,0,0,0,0,2,12,676682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,676683,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,50,1,1,0,0
9946,676687,676688,819232,50,13,50,0,0,0,0,0,0,2,12,676689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,676690,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,50,1,1,0,0
9947,677210,679755,786432,50,13,50,0,0,0,0,0,0,2,12,677211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,681897,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,52,1,1,0,0
9948,677218,679846,786432,50,13,50,0,0,0,0,0,0,2,12,677250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,681898,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,53,1,1,0,0
9950,677260,679847,786432,50,13,50,0,0,0,0,0,0,2,12,677261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4294967295,681899,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,52,1,1,0,0
9951,677276,679848,786432,50,13,50,0,0,0,0,0,0,2,12,677277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4294967295,681900,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,4294967295,4294967295,4294967295,0,0,0,0,0,0,0,53,1,1,0,0
