"ID","unitVisualTypeId","itemVisualTypeId","materialTypeId","modelEventId","visualEffectId","modelSequenceId","flags"
2987,21,0,12,30,14831,0,3
2988,21,0,13,30,14831,0,3
2989,21,0,14,30,14831,0,3
2990,21,0,15,30,14831,0,3
2991,21,0,16,30,14831,0,3
2992,21,0,17,30,14831,0,3
2993,1,0,1,28,14832,0,3
2994,1,0,2,28,14832,0,3
2995,1,0,3,28,14832,0,3
2996,1,0,4,28,14832,0,3
2997,1,0,5,28,14832,0,3
2998,1,0,6,28,14832,0,3
2999,1,0,7,28,14832,0,3
3000,1,0,8,28,14832,0,3
3001,1,0,9,28,14832,0,3
3002,1,0,10,28,14832,0,3
3003,1,0,11,28,14832,0,3
3004,1,0,12,28,14832,0,3
3005,1,0,13,28,14832,0,3
3006,1,0,14,28,14832,0,3
3007,1,0,15,28,14832,0,3
3008,1,0,16,28,14832,0,3
3009,1,0,17,28,14832,0,3
3010,2,0,1,28,14832,0,3
3011,2,0,2,28,14832,0,3
3012,2,0,3,28,14832,0,3
3013,2,0,4,28,14832,0,3
3014,2,0,5,28,14832,0,3
3015,2,0,6,28,14832,0,3
3016,2,0,7,28,14832,0,3
3017,2,0,8,28,14832,0,3
3018,2,0,9,28,14832,0,3
3019,2,0,10,28,14832,0,3
3020,2,0,11,28,14832,0,3
3021,2,0,12,28,14832,0,3
3022,2,0,13,28,14832,0,3
3023,2,0,14,28,14832,0,3
3024,2,0,15,28,14832,0,3
3025,2,0,16,28,14832,0,3
3026,2,0,17,28,14832,0,3
3027,3,0,1,28,14832,0,3
3028,3,0,2,28,14832,0,3
3029,3,0,3,28,14832,0,3
3030,3,0,4,28,14832,0,3
3031,3,0,5,28,14832,0,3
3032,3,0,6,28,14832,0,3
3033,3,0,7,28,14832,0,3
3034,3,0,8,28,14832,0,3
3035,3,0,9,28,14832,0,3
3036,3,0,10,28,14832,0,3
3037,3,0,11,28,14832,0,3
3038,3,0,12,28,14832,0,3
3039,3,0,13,28,14832,0,3
3040,3,0,14,28,14832,0,3
3041,3,0,15,28,14832,0,3
3042,3,0,16,28,14832,0,3
3043,3,0,17,28,14832,0,3
3044,4,0,1,28,14832,0,3
3045,4,0,2,28,14832,0,3
3046,4,0,3,28,14832,0,3
3047,4,0,4,28,14832,0,3
3048,4,0,5,28,14832,0,3
3049,4,0,6,28,14832,0,3
3050,4,0,7,28,14832,0,3
3051,4,0,8,28,14832,0,3
3052,4,0,9,28,14832,0,3
3053,4,0,10,28,14832,0,3
3054,4,0,11,28,14832,0,3
3055,4,0,12,28,14832,0,3
3056,4,0,13,28,14832,0,3
3057,4,0,14,28,14832,0,3
3058,4,0,15,28,14832,0,3
3059,4,0,16,28,14832,0,3
3060,4,0,17,28,14832,0,3
3061,5,0,1,28,14832,0,3
3062,5,0,2,28,14832,0,3
3063,5,0,3,28,14832,0,3
3064,5,0,4,28,14832,0,3
3065,5,0,5,28,14832,0,3
3066,5,0,6,28,14832,0,3
3067,5,0,7,28,14832,0,3
3068,5,0,8,28,14832,0,3
3069,5,0,9,28,14832,0,3
3070,5,0,10,28,14832,0,3
3071,5,0,11,28,14832,0,3
3072,5,0,12,28,14832,0,3
3073,5,0,13,28,14832,0,3
3074,5,0,14,28,14832,0,3
3075,5,0,15,28,14832,0,3
3076,5,0,16,28,14832,0,3
3077,5,0,17,28,14832,0,3
3078,6,0,1,28,14832,0,3
3079,6,0,2,28,14832,0,3
3080,6,0,3,28,14832,0,3
3081,6,0,4,28,14832,0,3
3082,6,0,5,28,14832,0,3
3083,6,0,6,28,14832,0,3
3084,6,0,7,28,14832,0,3
3085,6,0,8,28,14832,0,3
3086,6,0,9,28,14832,0,3
3087,6,0,10,28,14832,0,3
3088,6,0,11,28,14832,0,3
3089,6,0,12,28,14832,0,3
3090,6,0,13,28,14832,0,3
3091,6,0,14,28,14832,0,3
3092,6,0,15,28,14832,0,3
3093,6,0,16,28,14832,0,3
3094,6,0,17,28,14832,0,3
3095,7,0,1,28,14832,0,3
3096,7,0,2,28,14832,0,3
3097,7,0,3,28,14832,0,3
3098,7,0,4,28,14832,0,3
3099,7,0,5,28,14832,0,3
3100,7,0,6,28,14832,0,3
3101,7,0,7,28,14832,0,3
3102,7,0,8,28,14832,0,3
3103,7,0,9,28,14832,0,3
3104,7,0,10,28,14832,0,3
3105,7,0,11,28,14832,0,3
3106,7,0,12,28,14832,0,3
3107,7,0,13,28,14832,0,3
3108,7,0,14,28,14832,0,3
3109,7,0,15,28,14832,0,3
3110,7,0,16,28,14832,0,3
3111,7,0,17,28,14832,0,3
3112,8,0,1,28,14832,0,3
3113,8,0,2,28,14832,0,3
3114,8,0,3,28,14832,0,3
3115,8,0,4,28,14832,0,3
3116,8,0,5,28,14832,0,3
3117,8,0,6,28,14832,0,3
3118,8,0,7,28,14832,0,3
3119,8,0,8,28,14832,0,3
3120,8,0,9,28,14832,0,3
3121,8,0,10,28,14832,0,3
3122,8,0,11,28,14832,0,3
3123,8,0,12,28,14832,0,3
3124,8,0,13,28,14832,0,3
3125,8,0,14,28,14832,0,3
3126,8,0,15,28,14832,0,3
3127,8,0,16,28,14832,0,3
3128,8,0,17,28,14832,0,3
3129,9,0,1,28,14832,0,3
3130,9,0,2,28,14832,0,3
3131,9,0,3,28,14832,0,3
3132,9,0,4,28,14832,0,3
3133,9,0,5,28,14832,0,3
3134,9,0,6,28,14832,0,3
3135,9,0,7,28,14832,0,3
3136,9,0,8,28,14832,0,3
3137,9,0,9,28,14832,0,3
3138,9,0,10,28,14832,0,3
3139,9,0,11,28,14832,0,3
3140,9,0,12,28,14832,0,3
3141,9,0,13,28,14832,0,3
3142,9,0,14,28,14832,0,3
3143,9,0,15,28,14832,0,3
3144,9,0,16,28,14832,0,3
3145,9,0,17,28,14832,0,3
3146,10,0,1,28,14832,0,3
3147,10,0,2,28,14832,0,3
3148,10,0,3,28,14832,0,3
3149,10,0,4,28,14832,0,3
3150,10,0,5,28,14832,0,3
3151,10,0,6,28,14832,0,3
3152,10,0,7,28,14832,0,3
3153,10,0,8,28,14832,0,3
3154,10,0,9,28,14832,0,3
3155,10,0,10,28,14832,0,3
3156,10,0,11,28,14832,0,3
3157,10,0,12,28,14832,0,3
3158,10,0,13,28,14832,0,3
3159,10,0,14,28,14832,0,3
3160,10,0,15,28,14832,0,3
3161,10,0,16,28,14832,0,3
3162,10,0,17,28,14832,0,3
3163,11,0,1,28,14832,0,3
3164,11,0,2,28,14832,0,3
3165,11,0,3,28,14832,0,3
3166,11,0,4,28,14832,0,3
3167,11,0,5,28,14832,0,3
3168,11,0,6,28,14832,0,3
3169,11,0,7,28,14832,0,3
3170,11,0,8,28,14832,0,3
3171,11,0,9,28,14832,0,3
3172,11,0,10,28,14832,0,3
3173,11,0,11,28,14832,0,3
3174,11,0,12,28,14832,0,3
3175,11,0,13,28,14832,0,3
3176,11,0,14,28,14832,0,3
3177,11,0,15,28,14832,0,3
3178,11,0,16,28,14832,0,3
3179,11,0,17,28,14832,0,3
3180,12,0,1,28,14832,0,3
3181,12,0,2,28,14832,0,3
3182,12,0,3,28,14832,0,3
3183,12,0,4,28,14832,0,3
3184,12,0,5,28,14832,0,3
3185,12,0,6,28,14832,0,3
3186,12,0,7,28,14832,0,3
3187,12,0,8,28,14832,0,3
3188,12,0,9,28,14832,0,3
3189,12,0,10,28,14832,0,3
3190,12,0,11,28,14832,0,3
3191,12,0,12,28,14832,0,3
3192,12,0,13,28,14832,0,3
3193,12,0,14,28,14832,0,3
3194,12,0,15,28,14832,0,3
3195,12,0,16,28,14832,0,3
3196,12,0,17,28,14832,0,3
3197,13,0,1,28,14832,0,3
3198,13,0,2,28,14832,0,3
3199,13,0,3,28,14832,0,3
3200,13,0,4,28,14832,0,3
3201,13,0,5,28,14832,0,3
3202,13,0,6,28,14832,0,3
3203,13,0,7,28,14832,0,3
3204,13,0,8,28,14832,0,3
3205,13,0,9,28,14832,0,3
3206,13,0,10,28,14832,0,3
3207,13,0,11,28,14832,0,3
3208,13,0,12,28,14832,0,3
3209,13,0,13,28,14832,0,3
3210,13,0,14,28,14832,0,3
3211,13,0,15,28,14832,0,3
3212,13,0,16,28,14832,0,3
3213,13,0,17,28,14832,0,3
3214,14,0,1,28,14832,0,3
3215,14,0,2,28,14832,0,3
3216,14,0,3,28,14832,0,3
3217,14,0,4,28,14832,0,3
3218,14,0,5,28,14832,0,3
3219,14,0,6,28,14832,0,3
3220,14,0,7,28,14832,0,3
3221,14,0,8,28,14832,0,3
3222,14,0,9,28,14832,0,3
3223,14,0,10,28,14832,0,3
3224,14,0,11,28,14832,0,3
3225,14,0,12,28,14832,0,3
3226,14,0,13,28,14832,0,3
3227,14,0,14,28,14832,0,3
3228,14,0,15,28,14832,0,3
3229,14,0,16,28,14832,0,3
3230,14,0,17,28,14832,0,3
3231,15,0,1,28,14832,0,3
3232,15,0,2,28,14832,0,3
3233,15,0,3,28,14832,0,3
3234,15,0,4,28,14832,0,3
3235,15,0,5,28,14832,0,3
3236,15,0,6,28,14832,0,3
3237,15,0,7,28,14832,0,3
3238,15,0,8,28,14832,0,3
3239,15,0,9,28,14832,0,3
3240,15,0,10,28,14832,0,3
3241,15,0,11,28,14832,0,3
3242,15,0,12,28,14832,0,3
3243,15,0,13,28,14832,0,3
3244,15,0,14,28,14832,0,3
3245,15,0,15,28,14832,0,3
3246,15,0,16,28,14832,0,3
3247,15,0,17,28,14832,0,3
3248,16,0,1,28,14832,0,3
3249,16,0,2,28,14832,0,3
3250,16,0,3,28,14832,0,3
3251,16,0,4,28,14832,0,3
3252,16,0,5,28,14832,0,3
3253,16,0,6,28,14832,0,3
3254,16,0,7,28,14832,0,3
3255,16,0,8,28,14832,0,3
3256,16,0,9,28,14832,0,3
3257,16,0,10,28,14832,0,3
3258,16,0,11,28,14832,0,3
3259,16,0,12,28,14832,0,3
3260,16,0,13,28,14832,0,3
3261,16,0,14,28,14832,0,3
3262,16,0,15,28,14832,0,3
3263,16,0,16,28,14832,0,3
3264,16,0,17,28,14832,0,3
3265,17,0,1,28,14832,0,3
3266,17,0,2,28,14832,0,3
3267,17,0,3,28,14832,0,3
3268,17,0,4,28,14832,0,3
3269,17,0,5,28,14832,0,3
3270,17,0,6,28,14832,0,3
3271,17,0,7,28,14832,0,3
3272,17,0,8,28,14832,0,3
3273,17,0,9,28,14832,0,3
3274,17,0,10,28,14832,0,3
3275,17,0,11,28,14832,0,3
3276,17,0,12,28,14832,0,3
3277,17,0,13,28,14832,0,3
3278,17,0,14,28,14832,0,3
3279,17,0,15,28,14832,0,3
3280,17,0,16,28,14832,0,3
3281,17,0,17,28,14832,0,3
3282,18,0,1,28,14832,0,3
3283,18,0,2,28,14832,0,3
3284,18,0,3,28,14832,0,3
3285,18,0,4,28,14832,0,3
3286,18,0,5,28,14832,0,3
3287,18,0,6,28,14832,0,3
3288,18,0,7,28,14832,0,3
3289,18,0,8,28,14832,0,3
3290,18,0,9,28,14832,0,3
3291,18,0,10,28,14832,0,3
3292,18,0,11,28,14832,0,3
3293,18,0,12,28,14832,0,3
3294,18,0,13,28,14832,0,3
3295,18,0,14,28,14832,0,3
3296,18,0,15,28,14832,0,3
3297,18,0,16,28,14832,0,3
3298,18,0,17,28,14832,0,3
3299,19,0,1,28,14832,0,3
3300,19,0,2,28,14832,0,3
3301,19,0,3,28,14832,0,3
3302,19,0,4,28,14832,0,3
3303,19,0,5,28,14832,0,3
3304,19,0,6,28,14832,0,3
3305,19,0,7,28,14832,0,3
3306,19,0,8,28,14832,0,3
3307,19,0,9,28,14832,0,3
3308,19,0,10,28,14832,0,3
3309,19,0,11,28,14832,0,3
3310,19,0,12,28,14832,0,3
3311,19,0,13,28,14832,0,3
3312,19,0,14,28,14832,0,3
3313,19,0,15,28,14832,0,3
3314,19,0,16,28,14832,0,3
3315,19,0,17,28,14832,0,3
3316,20,0,1,28,14832,0,3
3317,20,0,2,28,14832,0,3
3318,20,0,3,28,14832,0,3
3319,20,0,4,28,14832,0,3
3320,20,0,5,28,14832,0,3
3321,20,0,6,28,14832,0,3
3322,20,0,7,28,14832,0,3
3323,20,0,8,28,14832,0,3
3324,20,0,9,28,14832,0,3
3325,20,0,10,28,14832,0,3
3326,20,0,11,28,14832,0,3
3327,20,0,12,28,14832,0,3
3328,20,0,13,28,14832,0,3
3329,20,0,14,28,14832,0,3
3330,20,0,15,28,14832,0,3
3331,20,0,16,28,14832,0,3
3332,20,0,17,28,14832,0,3
3333,21,0,1,28,14832,0,3
3334,21,0,2,28,14832,0,3
3335,21,0,3,28,14832,0,3
3336,21,0,4,28,14832,0,3
3337,21,0,5,28,14832,0,3
3338,21,0,6,28,14832,0,3
3339,21,0,7,28,14832,0,3
3340,21,0,8,28,14832,0,3
3341,21,0,9,28,14832,0,3
3342,21,0,10,28,14832,0,3
3343,21,0,11,28,14832,0,3
3344,21,0,12,28,14832,0,3
3345,21,0,13,28,14832,0,3
3346,21,0,14,28,14832,0,3
3347,21,0,15,28,14832,0,3
3348,21,0,16,28,14832,0,3
3349,21,0,17,28,14832,0,3
3707,1,0,1,67,14835,0,3
3708,1,0,2,67,14835,0,3
3709,1,0,3,67,14835,0,3
3710,1,0,4,67,14835,0,3
3711,1,0,5,67,14835,0,3
3712,1,0,6,67,14835,0,3
3713,1,0,7,67,14835,0,3
3714,1,0,8,67,14835,0,3
3715,1,0,9,67,14835,0,3
3716,1,0,10,67,14835,0,3
3717,1,0,11,67,14835,0,3
3718,1,0,12,67,14835,0,3
3719,1,0,13,67,14835,0,3
3720,1,0,14,67,14835,0,3
3721,1,0,15,67,14835,0,3
3722,1,0,16,67,14835,0,3
3723,1,0,17,67,14835,0,3
3724,2,0,1,67,14835,0,3
3725,2,0,2,67,14835,0,3
3726,2,0,3,67,14835,0,3
3727,2,0,4,67,14835,0,3
3728,2,0,5,67,14835,0,3
3729,2,0,6,67,14835,0,3
3730,2,0,7,67,14835,0,3
3731,2,0,8,67,14835,0,3
3732,2,0,9,67,14835,0,3
3733,2,0,10,67,14835,0,3
3734,2,0,11,67,14835,0,3
3735,2,0,12,67,14835,0,3
3736,2,0,13,67,14835,0,3
3737,2,0,14,67,14835,0,3
3738,2,0,15,67,14835,0,3
3739,2,0,16,67,14835,0,3
3740,2,0,17,67,14835,0,3
3741,3,0,1,67,14835,0,3
3742,3,0,2,67,14835,0,3
3743,3,0,3,67,14835,0,3
3744,3,0,4,67,14835,0,3
3745,3,0,5,67,14835,0,3
3746,3,0,6,67,14835,0,3
3747,3,0,7,67,14835,0,3
3748,3,0,8,67,14835,0,3
3749,3,0,9,67,14835,0,3
3750,3,0,10,67,14835,0,3
3751,3,0,11,67,14835,0,3
3752,3,0,12,67,14835,0,3
3753,3,0,13,67,14835,0,3
3754,3,0,14,67,14835,0,3
3755,3,0,15,67,14835,0,3
3756,3,0,16,67,14835,0,3
3757,3,0,17,67,14835,0,3
3758,4,0,1,67,14835,0,3
3759,4,0,2,67,14835,0,3
3760,4,0,3,67,14835,0,3
3761,4,0,4,67,14835,0,3
3762,4,0,5,67,14835,0,3
3763,4,0,6,67,14835,0,3
3764,4,0,7,67,14835,0,3
3765,4,0,8,67,14835,0,3
3766,4,0,9,67,14835,0,3
3767,4,0,10,67,14835,0,3
3768,4,0,11,67,14835,0,3
3769,4,0,12,67,14835,0,3
3770,4,0,13,67,14835,0,3
3771,4,0,14,67,14835,0,3
3772,4,0,15,67,14835,0,3
3773,4,0,16,67,14835,0,3
3774,4,0,17,67,14835,0,3
3775,5,0,1,67,14835,0,3
3776,5,0,2,67,14835,0,3
3777,5,0,3,67,14835,0,3
3778,5,0,4,67,14835,0,3
3779,5,0,5,67,14835,0,3
3780,5,0,6,67,14835,0,3
3781,5,0,7,67,14835,0,3
3782,5,0,8,67,14835,0,3
3783,5,0,9,67,14835,0,3
3784,5,0,10,67,14835,0,3
3785,5,0,11,67,14835,0,3
3786,5,0,12,67,14835,0,3
3787,5,0,13,67,14835,0,3
3788,5,0,14,67,14835,0,3
3789,5,0,15,67,14835,0,3
3790,5,0,16,67,14835,0,3
3791,5,0,17,67,14835,0,3
3792,6,0,1,67,14835,0,3
3793,6,0,2,67,14835,0,3
3794,6,0,3,67,14835,0,3
3795,6,0,4,67,14835,0,3
3796,6,0,5,67,14835,0,3
3797,6,0,6,67,14835,0,3
3798,6,0,7,67,14835,0,3
3799,6,0,8,67,14835,0,3
3800,6,0,9,67,14835,0,3
3801,6,0,10,67,14835,0,3
3802,6,0,11,67,14835,0,3
3803,6,0,12,67,14835,0,3
3804,6,0,13,67,14835,0,3
3805,6,0,14,67,14835,0,3
3806,6,0,15,67,14835,0,3
3807,6,0,16,67,14835,0,3
3808,6,0,17,67,14835,0,3
3809,7,0,1,67,14835,0,3
3810,7,0,2,67,14835,0,3
3811,7,0,3,67,14835,0,3
3812,7,0,4,67,14835,0,3
3813,7,0,5,67,14835,0,3
3814,7,0,6,67,14835,0,3
3815,7,0,7,67,14835,0,3
3816,7,0,8,67,14835,0,3
3817,7,0,9,67,14835,0,3
3818,7,0,10,67,14835,0,3
3819,7,0,11,67,14835,0,3
3820,7,0,12,67,14835,0,3
3821,7,0,13,67,14835,0,3
3822,7,0,14,67,14835,0,3
3823,7,0,15,67,14835,0,3
3824,7,0,16,67,14835,0,3
3825,7,0,17,67,14835,0,3
3826,8,0,1,67,14835,0,3
3827,8,0,2,67,14835,0,3
3828,8,0,3,67,14835,0,3
3829,8,0,4,67,14835,0,3
3830,8,0,5,67,14835,0,3
3831,8,0,6,67,14835,0,3
3832,8,0,7,67,14835,0,3
3833,8,0,8,67,14835,0,3
3834,8,0,9,67,14835,0,3
3835,8,0,10,67,14835,0,3
3836,8,0,11,67,14835,0,3
3837,8,0,12,67,14835,0,3
3838,8,0,13,67,14835,0,3
3839,8,0,14,67,14835,0,3
3840,8,0,15,67,14835,0,3
3841,8,0,16,67,14835,0,3
3842,8,0,17,67,14835,0,3
3843,9,0,1,67,14835,0,3
3844,9,0,2,67,14835,0,3
3845,9,0,3,67,14835,0,3
3846,9,0,4,67,14835,0,3
3847,9,0,5,67,14835,0,3
3848,9,0,6,67,14835,0,3
3849,9,0,7,67,14835,0,3
3850,9,0,8,67,14835,0,3
3851,9,0,9,67,14835,0,3
3852,9,0,10,67,14835,0,3
3853,9,0,11,67,14835,0,3
3854,9,0,12,67,14835,0,3
3855,9,0,13,67,14835,0,3
3856,9,0,14,67,14835,0,3
3857,9,0,15,67,14835,0,3
3858,9,0,16,67,14835,0,3
3859,9,0,17,67,14835,0,3
3860,10,0,1,67,14835,0,3
3861,10,0,2,67,14835,0,3
3862,10,0,3,67,14835,0,3
3863,10,0,4,67,14835,0,3
3864,10,0,5,67,14835,0,3
3865,10,0,6,67,14835,0,3
3866,10,0,7,67,14835,0,3
3867,10,0,8,67,14835,0,3
3868,10,0,9,67,14835,0,3
3869,10,0,10,67,14835,0,3
3870,10,0,11,67,14835,0,3
3871,10,0,12,67,14835,0,3
3872,10,0,13,67,14835,0,3
3873,10,0,14,67,14835,0,3
3874,10,0,15,67,14835,0,3
3875,10,0,16,67,14835,0,3
3876,10,0,17,67,14835,0,3
3877,11,0,1,67,14835,0,3
3878,11,0,2,67,14835,0,3
3879,11,0,3,67,14835,0,3
3880,11,0,4,67,14835,0,3
3881,11,0,5,67,14835,0,3
3882,11,0,6,67,14835,0,3
3883,11,0,7,67,14835,0,3
3884,11,0,8,67,14835,0,3
3885,11,0,9,67,14835,0,3
3886,11,0,10,67,14835,0,3
3887,11,0,11,67,14835,0,3
3888,11,0,12,67,14835,0,3
3889,11,0,13,67,14835,0,3
3890,11,0,14,67,14835,0,3
3891,11,0,15,67,14835,0,3
3892,11,0,16,67,14835,0,3
3893,11,0,17,67,14835,0,3
3894,12,0,1,67,14835,0,3
3895,12,0,2,67,14835,0,3
3896,12,0,3,67,14835,0,3
3897,12,0,4,67,14835,0,3
3898,12,0,5,67,14835,0,3
3899,12,0,6,67,14835,0,3
3900,12,0,7,67,14835,0,3
3901,12,0,8,67,14835,0,3
3902,12,0,9,67,14835,0,3
3903,12,0,10,67,14835,0,3
3904,12,0,11,67,14835,0,3
3905,12,0,12,67,14835,0,3
3906,12,0,13,67,14835,0,3
3907,12,0,14,67,14835,0,3
3908,12,0,15,67,14835,0,3
3909,12,0,16,67,14835,0,3
3910,12,0,17,67,14835,0,3
3911,13,0,1,67,14835,0,3
3912,13,0,2,67,14835,0,3
3913,13,0,3,67,14835,0,3
3914,13,0,4,67,14835,0,3
3915,13,0,5,67,14835,0,3
3916,13,0,6,67,14835,0,3
3917,13,0,7,67,14835,0,3
3918,13,0,8,67,14835,0,3
3919,13,0,9,67,14835,0,3
3920,13,0,10,67,14835,0,3
3921,13,0,11,67,14835,0,3
3922,13,0,12,67,14835,0,3
3923,13,0,13,67,14835,0,3
3924,13,0,14,67,14835,0,3
3925,13,0,15,67,14835,0,3
3926,13,0,16,67,14835,0,3
3927,13,0,17,67,14835,0,3
3928,14,0,1,67,14835,0,3
3929,14,0,2,67,14835,0,3
3930,14,0,3,67,14835,0,3
3931,14,0,4,67,14835,0,3
3932,14,0,5,67,14835,0,3
3933,14,0,6,67,14835,0,3
3934,14,0,7,67,14835,0,3
3935,14,0,8,67,14835,0,3
3936,14,0,9,67,14835,0,3
3937,14,0,10,67,14835,0,3
3938,14,0,11,67,14835,0,3
3939,14,0,12,67,14835,0,3
3940,14,0,13,67,14835,0,3
3941,14,0,14,67,14835,0,3
3942,14,0,15,67,14835,0,3
3943,14,0,16,67,14835,0,3
3944,14,0,17,67,14835,0,3
3945,15,0,1,67,14835,0,3
3946,15,0,2,67,14835,0,3
3947,15,0,3,67,14835,0,3
3948,15,0,4,67,14835,0,3
3949,15,0,5,67,14835,0,3
3950,15,0,6,67,14835,0,3
3951,15,0,7,67,14835,0,3
3952,15,0,8,67,14835,0,3
3953,15,0,9,67,14835,0,3
3954,15,0,10,67,14835,0,3
3955,15,0,11,67,14835,0,3
3956,15,0,12,67,14835,0,3
3957,15,0,13,67,14835,0,3
3958,15,0,14,67,14835,0,3
3959,15,0,15,67,14835,0,3
3960,15,0,16,67,14835,0,3
3961,15,0,17,67,14835,0,3
3962,16,0,1,67,14835,0,3
3963,16,0,2,67,14835,0,3
3964,16,0,3,67,14835,0,3
3965,16,0,4,67,14835,0,3
3966,16,0,5,67,14835,0,3
3967,16,0,6,67,14835,0,3
3968,16,0,7,67,14835,0,3
3969,16,0,8,67,14835,0,3
3970,16,0,9,67,14835,0,3
3971,16,0,10,67,14835,0,3
3972,16,0,11,67,14835,0,3
3973,16,0,12,67,14835,0,3
3974,16,0,13,67,14835,0,3
3975,16,0,14,67,14835,0,3
3976,16,0,15,67,14835,0,3
3977,16,0,16,67,14835,0,3
3978,16,0,17,67,14835,0,3
3979,17,0,1,67,14835,0,3
3980,17,0,2,67,14835,0,3
3981,17,0,3,67,14835,0,3
3982,17,0,4,67,14835,0,3
3983,17,0,5,67,14835,0,3
3984,17,0,6,67,14835,0,3
3985,17,0,7,67,14835,0,3
3986,17,0,8,67,14835,0,3
3987,17,0,9,67,14835,0,3
3988,17,0,10,67,14835,0,3
3989,17,0,11,67,14835,0,3
3990,17,0,12,67,14835,0,3
3991,17,0,13,67,14835,0,3
3992,17,0,14,67,14835,0,3
3993,17,0,15,67,14835,0,3
3994,17,0,16,67,14835,0,3
3995,17,0,17,67,14835,0,3
3996,18,0,1,67,14835,0,3
3997,18,0,2,67,14835,0,3
3998,18,0,3,67,14835,0,3
3999,18,0,4,67,14835,0,3
4000,18,0,5,67,14835,0,3
4001,18,0,6,67,14835,0,3
4002,18,0,7,67,14835,0,3
4003,18,0,8,67,14835,0,3
4004,18,0,9,67,14835,0,3
4005,18,0,10,67,14835,0,3
4006,18,0,11,67,14835,0,3
4007,18,0,12,67,14835,0,3
4008,18,0,13,67,14835,0,3
4009,18,0,14,67,14835,0,3
4010,18,0,15,67,14835,0,3
4011,18,0,16,67,14835,0,3
4012,18,0,17,67,14835,0,3
4013,19,0,1,67,14835,0,3
4014,19,0,2,67,14835,0,3
4015,19,0,3,67,14835,0,3
4016,19,0,4,67,14835,0,3
4017,19,0,5,67,14835,0,3
4018,19,0,6,67,14835,0,3
4019,19,0,7,67,14835,0,3
4020,19,0,8,67,14835,0,3
4021,19,0,9,67,14835,0,3
4022,19,0,10,67,14835,0,3
4023,19,0,11,67,14835,0,3
4024,19,0,12,67,14835,0,3
4025,19,0,13,67,14835,0,3
4026,19,0,14,67,14835,0,3
4027,19,0,15,67,14835,0,3
4028,19,0,16,67,14835,0,3
4029,19,0,17,67,14835,0,3
4030,20,0,1,67,14835,0,3
4031,20,0,2,67,14835,0,3
4032,20,0,3,67,14835,0,3
4033,20,0,4,67,14835,0,3
4034,20,0,5,67,14835,0,3
4035,20,0,6,67,14835,0,3
4036,20,0,7,67,14835,0,3
4037,20,0,8,67,14835,0,3
4038,20,0,9,67,14835,0,3
4039,20,0,10,67,14835,0,3
4040,20,0,11,67,14835,0,3
4041,20,0,12,67,14835,0,3
4042,20,0,13,67,14835,0,3
4043,20,0,14,67,14835,0,3
4044,20,0,15,67,14835,0,3
4045,20,0,16,67,14835,0,3
4046,20,0,17,67,14835,0,3
4047,21,0,1,67,14835,0,3
4048,21,0,2,67,14835,0,3
4049,21,0,3,67,14835,0,3
4050,21,0,4,67,14835,0,3
4051,21,0,5,67,14835,0,3
4052,21,0,6,67,14835,0,3
4053,21,0,7,67,14835,0,3
4054,21,0,8,67,14835,0,3
4055,21,0,9,67,14835,0,3
4056,21,0,10,67,14835,0,3
4057,21,0,11,67,14835,0,3
4058,21,0,12,67,14835,0,3
4059,21,0,13,67,14835,0,3
4060,21,0,14,67,14835,0,3
4061,21,0,15,67,14835,0,3
4062,21,0,16,67,14835,0,3
4063,21,0,17,67,14835,0,3
4108,20,0,4,29,1,0,0
4111,21,0,4,29,1,0,0
4114,20,0,4,30,1,0,0
4117,21,0,4,30,1,0,0
4118,20,0,6,29,2,0,0
4120,21,0,6,29,2,0,0
4122,20,0,6,30,2,0,0
4124,21,0,6,30,2,0,0
4126,20,0,7,29,3,0,0
4127,21,0,7,29,3,0,0
4128,20,0,7,30,3,0,0
4129,21,0,7,30,3,0,0
4130,20,0,8,29,4,0,0
4131,21,0,8,29,4,0,0
4132,20,0,8,30,4,0,0
4133,21,0,8,30,4,0,0
4134,20,0,11,29,5,0,0
4135,21,0,11,29,5,0,0
4136,20,0,11,30,5,0,0
4137,21,0,11,30,5,0,0
4138,20,0,3,29,29,0,0
4139,21,0,3,29,29,0,0
4140,20,0,3,30,29,0,0
4141,21,0,3,30,29,0,0
4142,20,0,14,29,30,0,0
4143,21,0,14,29,30,0,0
4144,20,0,14,30,30,0,0
4145,21,0,14,30,30,0,0
4146,20,0,9,29,38,0,0
4147,21,0,9,29,38,0,0
4148,20,0,9,30,38,0,0
4149,21,0,9,30,38,0,0
4150,20,0,9,28,40,0,0
4151,21,0,9,28,40,0,0
4152,20,0,6,28,9,0,0
4153,21,0,6,28,9,0,0
4154,20,0,7,28,11,0,0
4155,21,0,7,28,11,0,0
4156,20,0,7,27,10,0,0
4157,21,0,7,27,10,0,0
4158,20,0,8,27,12,0,0
4159,21,0,8,27,12,0,0
4160,20,0,9,27,39,0,0
4161,21,0,9,27,39,0,0
4162,20,0,6,27,8,0,0
4163,21,0,6,27,8,0,0
4164,20,0,15,29,35,0,0
4165,21,0,15,29,35,0,0
4166,20,0,15,30,35,0,0
4167,21,0,15,30,35,0,0
4168,20,0,10,29,41,0,0
4169,21,0,10,29,41,0,0
4170,20,0,10,30,41,0,0
4171,21,0,10,30,41,0,0
4172,20,0,17,29,46,0,0
4173,21,0,17,29,46,0,0
4174,20,0,17,30,46,0,0
