"ID","countResource00","countResource01","countResource02","countRecontributionResource00","countRecontributionResource01","countRecontributionResource02","spell4IdDisplay"
4990,10,0,0,10,0,0,31165
4991,10,0,0,10,0,0,31165
4992,10,0,0,10,0,0,31165
4993,10,0,0,10,0,0,31165
4994,18,0,0,18,0,0,31523
4995,18,0,0,18,0,0,31523
4996,22,0,0,22,0,0,72139
4997,22,0,0,22,0,0,72139
4998,14,0,0,14,0,0,36510
4999,12,0,0,12,0,0,0
5000,18,0,0,18,0,0,36666
5001,22,0,0,22,0,0,36667
5002,14,0,0,14,0,0,36510
5003,18,0,0,18,0,0,36666
5004,22,0,0,22,0,0,36667
5005,18,0,0,18,0,0,31518
5006,18,0,0,18,0,0,31518
5007,18,0,0,18,0,0,31360
5008,16,0,0,16,0,0,34706
5012,12,0,0,12,0,0,0
5013,16,0,0,16,0,0,34706
5014,12,0,0,12,0,0,0
5015,12,0,0,12,0,0,0
5016,18,0,0,18,0,0,31360
5017,10,0,0,10,0,0,31165
5018,10,0,0,10,0,0,31165
5019,10,0,0,10,0,0,31165
5020,10,0,0,10,0,0,31165
5021,18,0,0,18,0,0,31523
5022,18,0,0,18,0,0,31523
5023,22,0,0,22,0,0,72139
5024,22,0,0,22,0,0,72139
5025,14,0,0,14,0,0,36510
5026,18,0,0,18,0,0,36666
5027,22,0,0,22,0,0,36667
5028,12,0,0,12,0,0,0
5029,14,0,0,14,0,0,36510
5030,18,0,0,18,0,0,36666
5031,22,0,0,22,0,0,36667
5032,18,0,0,18,0,0,31518
5033,18,0,0,18,0,0,31518
5034,18,0,0,18,0,0,31360
5035,16,0,0,16,0,0,34706
5036,12,0,0,12,0,0,0
5037,16,0,0,16,0,0,34706
5038,12,0,0,12,0,0,0
5039,12,0,0,12,0,0,0
5040,18,0,0,18,0,0,31360
5041,0,0,0,0,0,0,0
5042,0,0,0,0,0,0,0
5043,8,0,0,8,0,0,40755
5044,8,0,0,8,0,0,40755
5045,8,0,0,8,0,0,40755
5046,8,0,0,8,0,0,40755
5047,14,0,0,14,0,0,34706
5048,14,0,0,14,0,0,31497
5049,18,0,0,18,0,0,31498
5050,22,0,0,22,0,0,31499
5051,14,0,0,14,0,0,36510
5052,18,0,0,18,0,0,36666
5053,22,0,0,22,0,0,36667
5054,22,0,0,22,0,0,72139
5055,15,0,0,15,0,0,40755
5056,14,0,0,14,0,0,31494
5057,18,0,0,18,0,0,31495
5058,22,0,0,22,0,0,31496
5059,22,0,0,22,0,0,72139
5060,14,0,0,14,0,0,36510
5061,18,0,0,18,0,0,36666
5062,22,0,0,22,0,0,36667
5063,12,0,0,12,0,0,40766
5064,14,0,0,14,0,0,31497
5065,18,0,0,18,0,0,31498
5066,22,0,0,22,0,0,31499
5067,14,0,0,14,0,0,36510
5068,18,0,0,18,0,0,36666
5069,22,0,0,22,0,0,36667
5070,22,0,0,22,0,0,72139
5071,12,0,0,12,0,0,40766
5072,14,0,0,14,0,0,31494
5073,18,0,0,18,0,0,31495
5074,22,0,0,22,0,0,31496
5075,14,0,0,14,0,0,36510
5076,18,0,0,18,0,0,36666
5077,22,0,0,22,0,0,36667
5078,22,0,0,22,0,0,72139
5079,12,0,0,10,0,0,40766
5080,14,0,0,14,0,0,34706
5081,14,0,0,14,0,0,31497
5082,18,0,0,18,0,0,31498
5083,22,0,0,22,0,0,31499
5084,14,0,0,14,0,0,36510
5085,18,0,0,18,0,0,36666
5086,22,0,0,22,0,0,36667
5087,22,0,0,22,0,0,72139
5088,15,0,0,15,0,0,40755
5089,14,0,0,14,0,0,31494
5090,18,0,0,18,0,0,31495
5091,22,0,0,22,0,0,31496
5092,22,0,0,22,0,0,72139
5093,14,0,0,14,0,0,36510
5094,18,0,0,18,0,0,36666
5095,22,0,0,22,0,0,36667
5096,12,0,0,12,0,0,40766
5097,14,0,0,14,0,0,31497
5098,18,0,0,18,0,0,31498
5099,22,0,0,22,0,0,31499
5100,14,0,0,14,0,0,36510
5101,18,0,0,18,0,0,36666
5102,22,0,0,22,0,0,36667
5103,22,0,0,22,0,0,72139
5104,12,0,0,12,0,0,40766
5105,14,0,0,14,0,0,31494
5106,18,0,0,18,0,0,31495
5107,22,0,0,22,0,0,31496
5108,14,0,0,14,0,0,36510
5109,18,0,0,18,0,0,36666
5110,22,0,0,22,0,0,36667
5111,22,0,0,22,0,0,72139
5112,12,0,0,12,0,0,40766
5113,0,0,0,0,0,0,0
5114,0,0,0,0,0,0,0
