"ID","flags","item2Id","entitlementId","entitlementCount","entitlementScopeEnum","instantEventEnum","accountCurrencyEnum","accountCurrencyAmount","buttonIcon","prerequisiteId","accountItemCooldownGroupId","storeDisplayInfoId","storeIdentifierUpsell","creature2DisplayGroupIdGacha","entitlementIdPurchase","genericUnlockSetId"
2132,2,90006,0,1,0,0,0,0,"",43364,0,1483,"",0,0,0
2133,0,90018,0,1,0,0,0,0,"",43368,0,1484,"",0,0,0
2134,2,90018,0,1,0,0,0,0,"",43368,0,1484,"",0,0,0
2136,0,90010,0,0,0,0,0,0,"",43371,0,1486,"",0,0,0
2137,0,90009,0,0,0,0,0,0,"",43373,0,1487,"",0,0,0
2138,0,90019,0,1,0,0,0,0,"",43374,0,1488,"",0,0,0
2139,2,90019,0,1,0,0,0,0,"",43374,0,1488,"",0,0,0
2140,0,86893,0,1,0,0,0,0,"",43375,0,126,"",0,0,0
2141,0,86894,0,1,0,0,0,0,"",43376,0,126,"",0,0,0
2142,0,86895,0,1,0,0,0,0,"",43377,0,126,"",0,0,0
2143,0,86895,0,1,0,0,0,0,"",43377,0,126,"",0,0,0
2144,3,90022,0,1,0,0,0,0,"",0,0,0,"",0,0,0
2145,1,90062,0,1,0,0,0,0,"",43407,0,1495,"",0,0,0
2146,1,0,0,1,0,0,9,30,"IconSprites:Icon_Windows_UI_CRB_Coin_ServiceToken",0,0,18,"",0,0,0
2147,1,0,0,1,0,0,9,140,"IconSprites:Icon_Windows_UI_CRB_Coin_ServiceToken",0,0,18,"ServiceTokens",0,0,0
2148,1,0,0,1,0,0,9,300,"IconSprites:Icon_Windows_UI_CRB_Coin_ServiceToken",0,0,18,"",0,0,0
2149,1,0,0,1,0,0,5,3,"",0,0,17,"MysticShiny",0,0,0
2150,1,74935,0,1,1,0,0,0,"",0,0,153,"",0,0,0
2151,3,89016,0,1,0,0,0,0,"",43264,0,1457,"",0,0,0
2152,3,90068,0,1,0,0,0,0,"",43412,0,1457,"",0,0,0
2153,3,90069,0,1,0,0,0,0,"",43411,0,1457,"",0,0,0
2154,3,90067,0,1,0,0,0,0,"",43410,0,1457,"",0,0,0
2155,1,0,0,1,0,0,13,1,"",0,0,0,"",0,0,0
2156,0,90070,0,1,0,0,0,0,"",43418,0,1458,"",0,0,0
2157,0,90071,0,1,0,0,0,0,"",43419,0,1458,"",0,0,0
2158,0,90072,0,1,0,0,0,0,"",43420,0,1458,"",0,0,0
2159,2,90070,0,1,0,0,0,0,"",43418,0,1458,"",0,0,0
2160,2,90071,0,1,0,0,0,0,"",43419,0,1458,"",0,0,0
2161,2,90072,0,1,0,0,0,0,"",43420,0,1458,"",0,0,0
2162,1,0,64,1,2,0,0,0,"Icon_ItemMisc_GenericVoucher",0,0,0,"",0,0,0
2163,2,81273,0,1,0,0,0,0,"",39575,0,130,"",0,0,0
2164,2,84277,0,1,0,0,0,0,"",39577,0,130,"",0,0,0
2165,2,84278,0,1,0,0,0,0,"",39578,0,130,"",0,0,0
2166,2,84276,0,1,0,0,0,0,"",39576,0,130,"",0,0,0
2167,1,90078,0,1,0,0,0,0,"",0,0,369,"",0,0,0
2168,1,90079,0,1,0,0,0,0,"",0,0,370,"",0,0,0
2169,1,90080,0,1,0,0,0,0,"",0,0,371,"",0,0,0
2170,0,90084,0,1,0,0,0,0,"",43427,0,1498,"",0,0,0
2171,0,90085,0,1,0,0,0,0,"",43428,0,1498,"",0,0,0
2172,0,90086,0,1,0,0,0,0,"",43429,0,1498,"",0,0,0
2173,0,90087,0,1,0,0,0,0,"",43430,0,1498,"",0,0,0
2174,2,90084,0,1,0,0,0,0,"",43427,0,1498,"",0,0,0
2175,2,90085,0,1,0,0,0,0,"",43428,0,1498,"",0,0,0
2176,2,90086,0,1,0,0,0,0,"",43429,0,1498,"",0,0,0
2177,2,90087,0,1,0,0,0,0,"",43430,0,1498,"",0,0,0
2178,0,90139,0,1,0,0,0,0,"",43431,0,1499,"",0,0,0
2179,0,90140,0,1,0,0,0,0,"",43432,0,1500,"",0,0,0
2180,0,90141,0,1,0,0,0,0,"",43433,0,1501,"",0,0,0
2181,0,90142,0,1,0,0,0,0,"",43434,0,1502,"",0,0,0
2182,0,90143,0,1,0,0,0,0,"",43435,0,1503,"",0,0,0
2183,0,90144,0,1,0,0,0,0,"",43436,0,1504,"",0,0,0
2184,0,0,61,1,2,0,0,0,"IconSprites:Icon_ItemMisc_GenericVoucher",43443,0,1505,"ChuaWarrior",0,0,0
2185,0,0,62,1,2,0,0,0,"IconSprites:Icon_ItemMisc_GenericVoucher",43444,0,1506,"AurinEngineer",0,0,0
2186,0,0,0,1,0,0,13,1,"IconSprites:Icon_ItemMisc_Level50_Item",0,0,1507,"PromotionToken",0,63,0
2187,3,86749,0,1,0,0,0,0,"",43445,0,1495,"",0,0,0
2188,3,86752,0,1,0,0,0,0,"",43446,0,1495,"",0,0,0
2189,3,86751,0,1,0,0,0,0,"",43447,0,1495,"",0,0,0
2190,3,86750,0,1,0,0,0,0,"",43448,0,1495,"",0,0,0
2191,1,86749,0,1,0,0,0,0,"",43445,0,1495,"",0,0,0
2192,1,86752,0,1,0,0,0,0,"",43446,0,1495,"",0,0,0
2193,1,86751,0,1,0,0,0,0,"",43447,0,1495,"",0,0,0
2194,1,86750,0,1,0,0,0,0,"",43448,0,1495,"",0,0,0
2195,0,86749,0,1,0,0,0,0,"",43445,0,1495,"",0,0,0
2196,0,86752,0,1,0,0,0,0,"",43446,0,1495,"",0,0,0
2197,0,86751,0,1,0,0,0,0,"",43447,0,1495,"",0,0,0
2198,0,86750,0,1,0,0,0,0,"",43448,0,1495,"",0,0,0
2199,2,86749,0,1,0,0,0,0,"",43445,0,1495,"",0,0,0
2200,2,86752,0,1,0,0,0,0,"",43446,0,1495,"",0,0,0
2201,2,86751,0,1,0,0,0,0,"",43447,0,1495,"",0,0,0
2202,2,86750,0,1,0,0,0,0,"",43448,0,1495,"",0,0,0
2203,3,85254,0,1,0,0,0,0,"",40013,0,266,"",0,0,0
2204,0,90159,0,1,1,0,0,0,"",0,0,146,"",0,0,0
2205,0,90160,0,1,1,0,0,0,"",0,0,152,"",0,0,0
2206,0,90161,0,1,1,0,0,0,"",0,0,156,"",0,0,0
2207,0,90162,0,1,1,0,0,0,"",0,0,140,"",0,0,0
2208,0,90167,0,1,1,0,0,0,"",0,0,149,"",0,0,0
2209,0,90168,0,1,1,0,0,0,"",0,0,150,"",0,0,0
2210,0,90169,0,1,1,0,0,0,"",0,0,151,"",0,0,0
2211,0,90177,0,1,0,0,0,0,"",43464,0,1508,"",0,0,0
2212,2,90177,0,1,0,0,0,0,"",43464,0,1508,"",0,0,0
2213,0,90370,0,1,0,0,0,0,"",43473,0,1509,"",0,0,0
2214,2,90370,0,1,0,0,0,0,"",43473,0,1509,"",0,0,0
2215,0,53812,0,1,0,0,0,0,"",43476,0,1510,"",0,0,0
2216,2,53812,0,1,0,0,0,0,"",43476,0,1510,"",0,0,0
2217,0,53746,0,1,0,0,0,0,"",43477,0,1511,"",0,0,0
2218,2,53746,0,1,0,0,0,0,"",43477,0,1511,"",0,0,0
2219,0,90828,0,1,0,0,0,0,"",43684,0,1628,"",0,0,0
2220,2,90828,0,1,0,0,0,0,"",43684,0,1628,"",0,0,0
2221,0,90841,0,1,0,0,0,0,"",43706,0,1630,"",0,0,0
2222,2,90841,0,1,0,0,0,0,"",43706,0,1630,"",0,0,0
2223,0,44436,0,1,0,0,0,0,"",43480,0,1514,"",0,0,0
2224,2,44436,0,1,0,0,0,0,"",43480,0,1514,"",0,0,0
2225,0,40403,0,1,0,0,0,0,"",43481,0,376,"",0,0,0
2226,2,40403,0,1,0,0,0,0,"",43481,0,376,"",0,0,0
2227,0,40404,0,1,0,0,0,0,"",43482,0,376,"",0,0,0
2228,2,40404,0,1,0,0,0,0,"",43482,0,376,"",0,0,0
2229,0,40405,0,1,0,0,0,0,"",43483,0,376,"",0,0,0
2230,2,40405,0,1,0,0,0,0,"",43483,0,376,"",0,0,0
2231,2,90371,0,1,0,0,0,0,"",43488,0,1515,"",0,0,0
2232,1,0,0,1,0,0,5,27,"",0,0,17,"",0,0,0
2233,1,74936,0,1,1,0,0,0,"",0,0,154,"",0,0,0
2234,1,74930,0,1,1,0,0,0,"",0,0,148,"",0,0,0
2235,3,78077,0,1,0,0,0,0,"IconSprites:Icon_Pets_Icon_Pets_Icon_Equivar_Variant02",0,0,234,"",0,0,0
2236,3,73649,0,1,0,0,0,0,"IconSprites:Icon_ItemArmor_MTX_Ascendancy_Chest",0,0,1543,"",0,0,0
2237,3,81288,0,1,0,0,0,0,"IconSprites:Icon_ItemDyes_UI_Item_Dye_Yellow_Light2_000",0,0,223,"",0,0,0
2238,1,74928,0,1,1,0,0,0,"",0,0,147,"",0,0,0
2239,1,77655,0,1,1,0,0,0,"",0,0,142,"",0,0,0
2240,1,90169,0,1,1,0,0,0,"",0,0,151,"",0,0,0
2241,1,74313,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Lockbox_Key_01",0,0,19,"LockboxKey",0,0,0
2242,3,83648,0,1,0,0,0,0,"IconSprites:Icon_SkillMisc_Settler_report_home",0,0,1516,"",0,0,0
2243,3,74463,0,1,0,0,0,0,"IconSprites:Icon_ItemMount_Icon_ItemMount_Icon_Mount_HunterKingVelocirex",0,0,1518,"",0,0,0
2244,3,83610,0,1,0,0,0,0,"IconSprites:Icon_ItemMount_Icon_ItemMount_Icon_Mount_Hoverboard_Torine",0,0,1517,"",0,0,0
2245,3,77694,0,1,0,0,0,0,"IconSprites:Icon_Pets_Icon_Pets_Icon_TechnophageRoboChicken",0,0,1519,"",0,0,0
2246,3,85030,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_Box_01",0,0,1542,"",0,0,0
2248,0,90968,0,1,0,0,0,0,"",0,0,1520,"",0,0,0
2249,0,90969,0,1,0,0,0,0,"",0,0,1521,"",0,0,0
2250,0,90971,0,1,0,0,0,0,"",0,0,1522,"",0,0,0
2251,0,90379,0,1,0,0,0,0,"",0,0,1523,"",0,0,0
2252,0,90380,0,1,0,0,0,0,"",0,0,1524,"",0,0,0
2253,0,90970,0,1,0,0,0,0,"",0,0,1525,"",0,0,0
2254,0,90381,0,1,0,0,0,0,"",0,0,1526,"",0,0,0
2255,0,29188,0,1,0,0,0,0,"",0,0,1527,"",0,0,0
2256,0,21421,0,1,0,0,0,0,"",0,0,1528,"",0,0,0
2257,0,90382,0,1,0,0,0,0,"",0,0,1529,"",0,0,0
2258,0,90383,0,1,0,0,0,0,"",0,0,1530,"",0,0,0
2259,0,30573,0,1,0,0,0,0,"",0,0,1531,"",0,0,0
2260,0,30564,0,1,0,0,0,0,"",0,0,1532,"",0,0,0
2261,0,53699,0,1,0,0,0,0,"",43500,0,1533,"",0,0,0
2262,0,90384,0,1,0,0,0,0,"",43501,0,1535,"",0,0,0
2263,0,90385,0,1,0,0,0,0,"",43502,0,1535,"",0,0,0
2264,0,90386,0,1,0,0,0,0,"",43503,0,1535,"",0,0,0
2265,0,90387,0,1,0,0,0,0,"",43504,0,1535,"",0,0,0
2266,0,90388,0,1,0,0,0,0,"",43505,0,1535,"",0,0,0
2267,0,90389,0,1,0,0,0,0,"",43506,0,1535,"",0,0,0
2268,0,90395,0,1,0,0,0,0,"",43509,0,1536,"",0,0,0
2269,2,90395,0,1,0,0,0,0,"",43509,0,1536,"",0,0,0
2270,0,90396,0,1,0,0,0,0,"",43510,0,1537,"",0,0,0
2271,0,90397,0,1,0,0,0,0,"",43511,0,1537,"",0,0,0
2272,0,90398,0,1,0,0,0,0,"",43512,0,1537,"",0,0,0
2273,3,90399,0,1,0,0,0,0,"",43514,0,1538,"",0,0,0
2274,0,90400,0,1,0,0,0,0,"",0,0,1539,"",0,0,0
2275,0,90401,0,1,0,0,0,0,"",0,0,1540,"",0,0,0
2276,0,90402,0,1,0,0,0,0,"",0,0,1541,"",0,0,0
2277,0,90048,0,1,0,0,0,0,"",43522,0,1546,"",0,0,0
2278,0,90049,0,1,0,0,0,0,"",43523,0,1547,"",0,0,0
2279,0,90050,0,1,0,0,0,0,"",43524,0,1548,"",0,0,0
2280,0,90051,0,1,0,0,0,0,"",43525,0,1549,"",0,0,0
2281,0,90052,0,1,0,0,0,0,"",43526,0,1551,"",0,0,0
2282,0,90053,0,1,0,0,0,0,"",43527,0,1550,"",0,0,0
2283,0,90054,0,1,0,0,0,0,"",43528,0,1546,"",0,0,0
2284,0,90055,0,1,0,0,0,0,"",43529,0,1547,"",0,0,0
2285,0,90056,0,1,0,0,0,0,"",43530,0,1548,"",0,0,0
2286,0,90057,0,1,0,0,0,0,"",43531,0,1549,"",0,0,0
2287,0,90058,0,1,0,0,0,0,"",43532,0,1551,"",0,0,0
2288,0,90059,0,1,0,0,0,0,"",43533,0,1550,"",0,0,0
2289,0,90446,0,0,0,0,0,0,"",43534,0,1552,"",0,0,0
2290,0,90465,0,1,0,0,0,0,"",0,0,1553,"",0,0,0
2291,0,90466,0,1,0,0,0,0,"",0,0,1554,"",0,0,0
2292,0,90467,0,1,0,0,0,0,"",0,0,1555,"",0,0,0
2293,0,90468,0,1,0,0,0,0,"",0,0,1556,"",0,0,0
2294,0,90469,0,1,0,0,0,0,"",0,0,1557,"",0,0,0
2295,0,90470,0,1,0,0,0,0,"",0,0,1558,"",0,0,0
2296,0,90471,0,1,0,0,0,0,"",0,0,1559,"",0,0,0
2297,0,90472,0,1,0,0,0,0,"",0,0,1560,"",0,0,0
2298,0,90473,0,1,0,0,0,0,"",0,0,1561,"",0,0,0
2299,0,90474,0,1,0,0,0,0,"",0,0,1562,"",0,0,0
2300,0,90475,0,1,0,0,0,0,"",0,0,1563,"",0,0,0
2301,0,90476,0,1,0,0,0,0,"",0,0,1564,"",0,0,0
2302,0,90477,0,1,0,0,0,0,"",0,0,1565,"",0,0,0
2303,0,90478,0,1,0,0,0,0,"",0,0,1566,"",0,0,0
2304,0,90479,0,1,0,0,0,0,"",0,0,1567,"",0,0,0
2305,0,90480,0,1,0,0,0,0,"",0,0,1568,"",0,0,0
2306,0,90481,0,1,0,0,0,0,"",0,0,1569,"",0,0,0
2307,0,90598,0,1,0,0,0,0,"",0,0,0,"",38933,0,0
2313,1,90491,0,1,0,0,0,0,"",0,0,0,"",39412,0,0
2314,1,90492,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
2315,0,90499,0,1,0,0,0,0,"",43545,0,1570,"",0,0,0
2316,0,90500,0,1,0,0,0,0,"",43546,0,1571,"",0,0,0
2317,0,90501,0,1,0,0,0,0,"",43547,0,1572,"",0,0,0
2318,0,90502,0,1,0,0,0,0,"",43548,0,1573,"",0,0,0
2319,0,90503,0,1,0,0,0,0,"",43549,0,1574,"",0,0,0
2320,0,90504,0,1,0,0,0,0,"",43550,0,1575,"",0,0,0
2325,1,90515,0,1,0,0,0,0,"",0,0,0,"",39702,0,0
2326,0,90842,0,0,0,0,0,0,"",43562,0,1576,"",0,0,0
2327,1,90561,0,1,0,0,0,0,"",0,0,1577,"",0,0,0
2328,1,90563,0,1,0,0,0,0,"",0,0,1578,"",0,0,0
2329,1,90013,0,1,0,0,0,0,"",0,0,1579,"",0,0,0
2330,1,90014,0,1,0,0,0,0,"",0,0,1579,"",0,0,0
2331,1,90015,0,1,0,0,0,0,"",0,0,1579,"",0,0,0
2332,1,90567,0,1,0,0,0,0,"",0,0,0,"",39412,0,0
2333,1,90568,0,1,0,0,0,0,"",0,0,0,"",41101,0,0
2334,1,90569,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
2335,0,90570,0,1,0,0,0,0,"",43578,0,1580,"",0,0,0
2336,0,90571,0,1,0,0,0,0,"",43579,0,1580,"",0,0,0
2337,0,90572,0,1,0,0,0,0,"",43580,0,1580,"",0,0,0
2338,0,90573,0,1,0,0,0,0,"",43581,0,1580,"",0,0,0
2339,2,90570,0,1,0,0,0,0,"",43578,0,1580,"",0,0,0
2340,2,90571,0,1,0,0,0,0,"",43579,0,1580,"",0,0,0
2341,2,90572,0,1,0,0,0,0,"",43580,0,1580,"",0,0,0
2342,2,90573,0,1,0,0,0,0,"",43581,0,1580,"",0,0,0
2343,0,90574,0,1,0,0,0,0,"",43582,0,1581,"",0,0,0
2344,0,90575,0,1,0,0,0,0,"",43583,0,1582,"",0,0,0
2345,0,90576,0,1,0,0,0,0,"",43584,0,1582,"",0,0,0
2346,0,90577,0,1,0,0,0,0,"",43585,0,1582,"",0,0,0
2347,0,90578,0,1,0,0,0,0,"",43586,0,1582,"",0,0,0
2348,0,90579,0,1,0,0,0,0,"",43587,0,1582,"",0,0,0
2349,0,90580,0,1,0,0,0,0,"",43588,0,1582,"",0,0,0
2350,1,90596,0,1,0,0,0,0,"",0,0,0,"",41100,0,0
2351,0,90597,0,1,0,0,0,0,"",43611,0,1583,"",0,0,0
2352,2,90597,0,1,0,0,0,0,"",43611,0,1583,"",0,0,0
2353,1,90391,0,1,0,0,0,0,"",0,0,0,"",41099,0,0
2354,1,90019,0,1,0,0,0,0,"",0,0,0,"",41098,0,0
2355,0,90599,0,1,0,0,0,0,"",0,0,0,"",38714,0,0
2356,0,90604,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2357,0,90605,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2358,0,90606,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2359,0,84255,0,1,0,0,0,0,"",0,0,0,"",38946,0,0
2360,0,84621,0,1,0,0,0,0,"",0,0,0,"",39695,0,0
2361,1,90610,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
2362,0,90687,0,1,0,0,0,0,"",43623,0,1584,"",0,0,0
2363,0,90688,0,1,0,0,0,0,"",43624,0,1584,"",0,0,0
2364,0,90689,0,1,0,0,0,0,"",43625,0,1584,"",0,0,0
2365,0,90690,0,1,0,0,0,0,"",43626,0,1584,"",0,0,0
2366,0,90691,0,1,0,0,0,0,"",43627,0,1584,"",0,0,0
2367,0,90692,0,1,0,0,0,0,"",43628,0,1585,"",0,0,0
2368,0,90693,0,1,0,0,0,0,"",43629,0,1585,"",0,0,0
2369,0,90694,0,1,0,0,0,0,"",43630,0,1585,"",0,0,0
2370,0,90695,0,1,0,0,0,0,"",43631,0,1585,"",0,0,0
2371,0,53759,0,1,0,0,0,0,"",43632,0,1586,"",0,0,0
2372,2,53759,0,1,0,0,0,0,"",43632,0,1586,"",0,0,0
2373,0,90827,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_FAB_Kit",0,0,1587,"",0,0,0
2374,2,90827,0,1,0,0,0,0,"IconSprites:Icon_ItemMisc_FAB_Kit",0,0,1587,"",0,0,0
2375,0,80711,0,1,0,0,0,0,"",43633,0,1588,"",0,0,0
2376,0,80707,0,1,0,0,0,0,"",43636,0,1588,"",0,0,0
2377,0,80708,0,1,0,0,0,0,"",43634,0,1588,"",0,0,0
2378,0,80709,0,1,0,0,0,0,"",43635,0,1588,"",0,0,0
2379,2,80711,0,1,0,0,0,0,"",43633,0,1588,"",0,0,0
2380,2,80707,0,1,0,0,0,0,"",43636,0,1588,"",0,0,0
2381,2,80708,0,1,0,0,0,0,"",43634,0,1588,"",0,0,0
2382,2,80709,0,1,0,0,0,0,"",43635,0,1588,"",0,0,0
2383,0,90696,0,1,0,0,0,0,"",43637,0,1589,"",0,0,0
2384,0,90697,0,1,0,0,0,0,"",43638,0,1589,"",0,0,0
2385,0,90698,0,1,0,0,0,0,"",43639,0,1589,"",0,0,0
2386,0,90699,0,1,0,0,0,0,"",43640,0,1589,"",0,0,0
2387,0,90700,0,1,0,0,0,0,"",43641,0,1589,"",0,0,0
2388,0,90701,0,1,0,0,0,0,"",43642,0,1589,"",0,0,0
2389,0,0,0,1,0,0,14,1,"IconSprites:Icon_ItemMisc_Level50_Item",0,0,0,"",0,0,0
2390,0,90702,0,1,0,0,0,0,"",0,0,1590,"",0,0,0
2391,0,90703,0,1,0,0,0,0,"",0,0,1591,"",0,0,0
2392,0,90704,0,1,0,0,0,0,"",0,0,1592,"",0,0,0
2393,0,90705,0,1,0,0,0,0,"",0,0,1593,"",0,0,0
2394,0,90706,0,1,0,0,0,0,"",0,0,1594,"",0,0,0
2395,0,90707,0,1,0,0,0,0,"",0,0,1595,"",0,0,0
2396,0,90708,0,1,0,0,0,0,"",0,0,1596,"",0,0,0
2397,0,90717,0,1,0,0,0,0,"",0,0,1597,"",0,0,0
2398,0,90709,0,1,0,0,0,0,"",0,0,1598,"",0,0,0
2399,0,90710,0,1,0,0,0,0,"",0,0,1599,"",0,0,0
2400,0,90711,0,1,0,0,0,0,"",0,0,1600,"",0,0,0
2401,0,90712,0,1,0,0,0,0,"",0,0,1601,"",0,0,0
2402,0,90713,0,1,0,0,0,0,"",0,0,1602,"",0,0,0
2403,0,90714,0,1,0,0,0,0,"",0,0,1603,"",0,0,0
2404,0,90715,0,1,0,0,0,0,"",0,0,1604,"",0,0,0
2405,0,90716,0,1,0,0,0,0,"",0,0,1605,"",0,0,0
2406,2,90766,0,1,0,0,0,0,"",43662,0,1606,"",0,0,0
2407,0,90767,0,1,0,0,0,0,"",0,0,1607,"",0,0,0
2408,0,90768,0,1,0,0,0,0,"",0,0,1608,"",0,0,0
2409,0,90769,0,1,0,0,0,0,"",0,0,1609,"",0,0,0
2410,0,90770,0,1,0,0,0,0,"",0,0,1610,"",0,0,0
2411,0,90771,0,1,0,0,0,0,"",0,0,1611,"",0,0,0
2412,0,90772,0,1,0,0,0,0,"",0,0,1612,"",0,0,0
2413,0,90773,0,1,0,0,0,0,"",0,0,1613,"",0,0,0
2414,0,90774,0,1,0,0,0,0,"",0,0,1614,"",0,0,0
2415,0,90775,0,1,0,0,0,0,"",0,0,1615,"",0,0,0
2416,0,90776,0,1,0,0,0,0,"",43666,0,1616,"",0,0,0
2417,0,90777,0,1,0,0,0,0,"",43667,0,1616,"",0,0,0
2418,0,90778,0,1,0,0,0,0,"",43668,0,1616,"",0,0,0
2419,0,90779,0,1,0,0,0,0,"",43669,0,1616,"",0,0,0
2420,2,90776,0,1,0,0,0,0,"",43666,0,1616,"",0,0,0
2421,2,90777,0,1,0,0,0,0,"",43667,0,1616,"",0,0,0
2422,2,90778,0,1,0,0,0,0,"",43668,0,1616,"",0,0,0
2423,2,90779,0,1,0,0,0,0,"",43669,0,1616,"",0,0,0
2424,0,90780,0,1,0,0,0,0,"",0,0,1617,"",0,0,0
2425,0,90781,0,1,0,0,0,0,"",0,0,1618,"",0,0,0
2426,0,90782,0,1,0,0,0,0,"",0,0,1619,"",0,0,0
2427,0,90783,0,1,0,0,0,0,"",0,0,1620,"",0,0,0
2428,0,90784,0,1,0,0,0,0,"",0,0,1621,"",0,0,0
2429,0,90785,0,1,0,0,0,0,"",0,0,1622,"",0,0,0
2430,0,90786,0,1,0,0,0,0,"",0,0,1623,"",0,0,0
2431,0,90787,0,1,0,0,0,0,"",0,0,1624,"",0,0,0
2432,1,90794,0,1,0,0,0,0,"",0,0,0,"",39412,0,0
2433,1,90801,0,1,0,0,0,0,"",0,0,0,"",41127,0,0
2434,0,90829,0,0,0,0,0,0,"",43690,0,1629,"",0,0,0
2435,2,90829,0,0,0,0,0,0,"",43690,0,1629,"",0,0,0
2436,0,90833,0,1,0,0,0,0,"",0,0,0,"",38714,0,0
2437,1,90834,0,1,0,0,0,0,"",0,0,0,"",41128,0,0
2438,1,90835,0,1,0,0,0,0,"",0,0,0,"",41131,0,0
2439,1,90836,0,1,0,0,0,0,"",0,0,0,"",41130,0,0
2440,1,90837,0,1,0,0,0,0,"",0,0,0,"",41132,0,0
2441,1,90838,0,1,0,0,0,0,"",0,0,0,"",41133,0,0
2442,1,90839,0,1,0,0,0,0,"",0,0,0,"",41134,0,0
2443,1,90840,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
2444,0,90843,0,1,0,0,0,0,"",43714,0,1631,"",0,0,0
2445,2,90843,0,1,0,0,0,0,"",43714,0,1631,"",0,0,0
2446,0,90851,0,1,0,0,0,0,"",0,0,1632,"",0,0,0
2447,0,90852,0,1,0,0,0,0,"",0,0,1633,"",0,0,0
2448,0,90853,0,1,0,0,0,0,"",0,0,1634,"",0,0,0
2449,0,90854,0,1,0,0,0,0,"",0,0,1635,"",0,0,0
2450,0,90855,0,1,0,0,0,0,"",0,0,1636,"",0,0,0
2451,0,90856,0,1,0,0,0,0,"",0,0,1637,"",0,0,0
2452,0,90857,0,1,0,0,0,0,"",0,0,1638,"",0,0,0
2453,0,90924,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2454,0,90936,0,1,0,0,0,0,"",0,0,1639,"",0,0,0
2455,0,90937,0,1,0,0,0,0,"",0,0,1640,"",0,0,0
2456,0,90938,0,1,0,0,0,0,"",0,0,1641,"",0,0,0
2457,0,90939,0,1,0,0,0,0,"",0,0,1642,"",0,0,0
2458,0,90940,0,1,0,0,0,0,"",0,0,1643,"",0,0,0
2459,0,90941,0,1,0,0,0,0,"",0,0,1644,"",0,0,0
2460,0,90942,0,1,0,0,0,0,"",0,0,1645,"",0,0,0
2461,0,90943,0,1,0,0,0,0,"",0,0,1646,"",0,0,0
2462,0,90944,0,1,0,0,0,0,"",0,0,1647,"",0,0,0
2463,0,90945,0,1,0,0,0,0,"",0,0,1648,"",0,0,0
2464,0,90946,0,1,0,0,0,0,"",0,0,1649,"",0,0,0
2465,0,90947,0,1,0,0,0,0,"",0,0,1650,"",0,0,0
2466,0,90948,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
2467,0,90949,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
2468,0,90950,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
2469,0,90951,0,1,0,0,0,0,"",0,0,0,"",38715,0,0
2470,0,90973,0,1,0,0,0,0,"",0,0,1651,"",0,0,0
2471,0,90974,0,1,0,0,0,0,"",0,0,1652,"",0,0,0
2472,0,90975,0,1,0,0,0,0,"",0,0,1653,"",0,0,0
2473,0,90976,0,1,0,0,0,0,"",0,0,1654,"",0,0,0
2474,0,90977,0,1,0,0,0,0,"",0,0,1655,"",0,0,0
2475,0,90996,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2476,0,90997,0,1,0,0,0,0,"",0,0,0,"",38950,0,0
2477,0,90999,0,1,0,0,0,0,"",43754,0,1656,"",0,0,0
2478,0,91000,0,1,0,0,0,0,"",43755,0,1656,"",0,0,0
2479,0,91001,0,1,0,0,0,0,"",43756,0,1656,"",0,0,0
2480,0,91002,0,1,0,0,0,0,"",43757,0,1656,"",0,0,0
2481,0,91003,0,1,0,0,0,0,"",43758,0,1656,"",0,0,0
2482,0,91004,0,1,0,0,0,0,"",43759,0,1656,"",0,0,0
2483,0,90979,0,1,0,0,0,0,"",0,0,378,"",0,0,0
2484,0,90980,0,1,0,0,0,0,"",0,0,379,"",0,0,0
2485,0,0,0,1,0,0,14,5,"IconSprites:Icon_ItemMisc_Level50_Item",0,0,0,"",0,0,0
2486,0,0,0,1,0,0,14,7,"IconSprites:Icon_ItemMisc_Level50_Item",0,0,0,"",0,0,0
2487,0,91015,0,1,0,0,0,0,"",0,0,1657,"",0,0,0
2488,0,91142,0,1,0,0,0,0,"",43814,0,1658,"",0,0,0
2489,2,91142,0,1,0,0,0,0,"",43814,0,1658,"",0,0,0
2490,0,91145,0,1,0,0,0,0,"",0,0,1659,"",0,0,0
2491,0,91146,0,1,0,0,0,0,"",0,0,1660,"",0,0,0
2492,0,91150,0,1,0,0,0,0,"",0,0,1661,"",0,0,0
2493,0,91151,0,1,0,0,0,0,"",0,0,1662,"",0,0,0
2494,0,91152,0,1,0,0,0,0,"",0,0,1663,"",0,0,0
2495,0,91153,0,1,0,0,0,0,"",0,0,1664,"",0,0,0
