"ID","enumName","localizedTextId"
9485,"Storefront_OmnibitsCurrencyToolipPTR",732997
9486,"Storefront_NCoinsCurrencyToolipPTR",732998
9487,"Storefront_PremiumCurrencyToolip",732999
9488,"Storefront_PurchaseDisclaimerPTR",733000
9490,"Storefront_LoyaltyProgramHeader",733002
9491,"Storefront_LoyaltyPointsRequired",733013
9492,"GenericError_MTXChest_AlreadyOpened",733070
9493,"Character_AvgItemLevelTooltip",733083
9495,"LoginIncentives_NoEvents",733108
9496,"TaxiMap_RapidTransportNotUnlocked",733109
9497,"TaxiMap_RapidTransportBlocked",733110
9498,"Runecrafting_Specials",733128
9499,"Runecrafting_AnySlot",733136
9500,"Runecrafting_FitsIn",733137
9501,"Fortunes_BuyCoins",733142
9509,"Launcher_Unexpected_UI_Error",733169
9510,"Tooltip_ServiceTokens",733180
9511,"Fortunes_Amount",733181
9512,"Fortunes_ProtostarTitle",733182
9513,"Fortunes_Tooltip_Rewards",733191
9514,"Fortunes_Tooltip_BuyCoins",733192
9515,"Fortunes_Tooltip_Claim",733194
9516,"Storefront_PurchaseInProgressThanks",733250
9517,"Options_MouseLook_Idle",733261
9518,"Options_MouseLook_Moving",733262
9519,"Options_MouseLook_Combat",733263
9520,"InterfaceMenu_Death",733414
9521,"InterfaceMenu_ExitInstance",733415
9522,"Fortunes_TooltipCoin",733417
9523,"Fortunes_TooltipRune",733418
9524,"Fortunes_TooltipCrystal",733419
9525,"Salvage_SortQualityBtn",733700
9526,"Salvage_SortQualityTooltip",733701
9527,"Currency_PTRNCoins",733829
9528,"Storefront_Purchase",733890
9529,"Storefront_PurchaseNotEnoughAlternativeCurrency",733891
9530,"Storefront_PurchaseNoCurrencySelectedTooltip",733892
9531,"Tooltips_Imbuement_Details",733896
9532,"Tooltips_Imbuement_Reward",733898
9533,"CBCrafting_Title",733986
9535,"LoginIncentives_Reminder",734072
9536,"LoginIncentives_UpcomingRewards",734073
9537,"LoginIncentives_Claimed",734077
9540,"Sabotage_OwnCore",734097
9541,"Sabotage_EnemyCore",734099
9542,"Matchmaker_SuggestedTitle",734119
9543,"Matching_NoContentFound",734120
9544,"ItemTooltip_ItemTypePvP",734137
9545,"ItemTooltip_ItemTypeReqPvE",734138
9546,"ItemTooltip_ItemTypeReqPvP",734139
9548,"MatchTracker_YourTeam",734166
9549,"Costume_BlockerWaitMessage",734167
9550,"LoginIncentives_Tooltip_Claim",734172
9551,"Storefront_NavFeatuedTooltip",734179
9552,"Storefront_NavSignatureTooltip",734180
9553,"GuildRegistration_MTXTooltip",734198
9554,"Storefront_NoCCOnFileHelper",734203
9555,"Storefront_PremiumCurrencyTopupHelperTitle",734204
9556,"Storefront_CharacterClaimLimitNotice",734215
9557,"Storefront_AlreadyOwnMultiRedeemNotice",734216
9558,"TaxiMap_ShowPOI",734272
9559,"Tooltips_Imbuement_Complete",734281
9560,"TaxiMap_RapidTransportLevelTooLow",734282
9561,"Storefront_PTRNCoinTopupHelperTitle",734293
9562,"Storefront_NoCCOnFileHelperPTR",734294
9563,"ItemTooltip_CanNotDelete",734331
9564,"Pregame_SubscriptionRequired",734361
9565,"Pregame_SubscriptionDescription",734362
9566,"LoginIncentives_DailyReminderBody",734363
9567,"LoginIncentives_DailyReminderBtn",734364
9568,"LoginIncentives_DailyReminderTitle",734365
9570,"Contracts_LevelRequirement",734536
9571,"Storefront_CatalogUpdateInProgress",734537
9572,"Storefront_CatalogUpdatedDialogHeader",734539
9573,"Storefront_CatalogUpdatedDialogBody",734542
9574,"Matchmaker_GroupNotEligible",734549
9575,"Storefront_PurchaseFailedDialogHeader",734665
9576,"Storefront_PurchaseFailedDialogBody",734666
9577,"Storefront_PurchaseFailedNotEnoughNCoin",734671
9578,"Storefront_PurchaseFailedNCoin",734672
9579,"Storefront_GenericError",734673
9580,"Storefront_PurchaseProblemGeneral",734678
9581,"CRB_PurchaseServiceTokens",734694
9582,"Recall_FreeCast",734717
9583,"Recall_CastOnCooldown",734718
9584,"LostConnectionCriticalTransactionFailed",734720
9585,"PublicEventTracker_PublicEvents",734722
9589,"InterfaceMenuList_LiveEventsOngoing",734836
9590,"CRB_Captured",734837
9592,"MatchTracker_Gated",734843
9593,"Storefront_LoyaltyPoints",734851
9594,"Navpoint_SetDirection",734866
9595,"LoginIncentives_ViewRewards",734872
9596,"Storefront_TierNum",734873
9597,"Mounts_SummonReminder",734903
9598,"Storefront_CosmicRewards",734933
9599,"Storefront_CosmicPointsDescription",734935
9600,"AccountInventory_Error_AlreadyClaimedMultiRedeem",735047
9601,"Circles_UnlockCirclesTooltip",735050
9602,"Storefront_ClaimBtnTooltip",735086
9603,"Storefront_ContinueShopping",735095
9604,"ChatLog_Progress_Challenge",735170
9606,"MountCustomization_PurchaseMoreMounts",735173
9607,"MatchMaker_ChangeNavPoint",735174
9608,"Costumes_BuyDyes",735178
9609,"Costumes_ImportLimitRaised",735179
9610,"Storefront_Free",735186
9611,"Costumes_IncreaseLimit",735273
9612,"Costumes_IncreaseLimitTooltip",735274
9613,"TaxiMap_YourMoney",735275
9614,"TaxiMap_TransportCost",735276
9615,"Storefront_SortBy",735286
9616,"Storefront_PremiumCurrencyHighToLow",735287
9617,"Storefront_PremiumCurrencyLowToHigh",735288
9618,"Storefront_PremiumCurrencyArrange",735289
9619,"Storefront_AlternativeCurrencyArrange",735290
9620,"CRB_Newest",735291
9621,"CRB_Recommended",735292
9622,"CRB_LimitedTime",735293
9623,"Storefront_AlternativeCurrencyLowToHigh",735294
9624,"Storefront_AlternativeCurrencyHighToLow",735295
9625,"QuestTracker_FilterDistanceTooltip",735305
9626,"MatchMaker_Rewards",735318
9627,"Launcher_Disconnect_Switched_Regions",735368
9628,"Storefront_LoyaltyBarTooltip",735444
9629,"Storefront_TotalCost",735445
9630,"Storefront_Remaining",735446
9631,"Storefront_YourCurrencyType",735450
9632,"Storefront_CurrencyAfterPurchase",735451
9633,"Storefront_PurchaseWithCurrency",735452
9634,"Storefront_Refunded",735453
9635,"Storefront_CosmicRewardsUpdatedDialogHeader",735455
9636,"Storefront_CosmicRewardsUpdatedDialogBody",735460
9637,"CRB_CurrentAmount",735490
9640,"Storefront_OfferFlagNewTooltip",735508
9641,"Storefront_OfferFlagRecommendedTooltip",735509
9642,"Storefront_OfferFlagPopularTooltip",735510
9643,"Storefront_OfferFlagLimitedTimeTooltip",735513
9644,"Storefront_PurchaseNCoin",735539
9645,"Storefront_PreviewOnMyself",735544
9646,"Storefront_VariationChoicesMust",735545
9647,"Storefront_BundleContents",735546
9648,"Storefront_CannotClaimOnCharacter",735547
9649,"Storefront_NCoinRemaining",735548
9650,"Storefront_AdditionalNCoinNeeded",735549
9651,"Storefront_NotEnoughNCoin",735550
9652,"Storefront_NCoinPackages",735551
9653,"Storefront_PurchaseNCoinPack",735552
9654,"Storefront_Navigation",735553
9655,"Storefront_VariantName",735554
9658,"HousingRemodel_PurchaseUnlockError",735569
9659,"Storefront_ClaimButtonCount",735584
9660,"Storefront_GainCosmicPoints",735599
9661,"Storefront_Fraction",735605
9664,"Storefront_ClickForMoreDetails",735623
9665,"Storefront_PointsToUnlock",735624
9666,"SocialPanel_LockedCircle",735633
9667,"SocialPanel_CreateCircle",735634
9668,"CRB_ItemNameSeperator",735642
9669,"MatchMaker_Veteran",735662
9670,"MatchMaker_RandomVeteran",735663
9671,"Storefront_AdditionalFundsConfirmedTItle",735688
9672,"Storefront_AdditionalFundsConfirmedBody",735689
9673,"CRB_XPAmount",735690
9674,"Taximap_DerelictSilo",735712
9675,"Taximap_BioDome3",735718
9676,"Taximap_BioDome4",735719
9677,"AdventureMalgrave_SurvivorCountLabel",735733
9678,"InventoryBag_OptionsButton",735734
9679,"MasterLoot_Assignment",735755
9680,"Tutorial_ShowTutorialsButton",735772
9681,"Storefront_Quantity",735773
9682,"PathTracker_FilterDistanceTooltip",735913
9683,"VanityPets_BuyMorePets",735980
9684,"CRB_VanityPets",735981
9685,"MarketplaceAuction_AdditionalSlots",735996
9686,"MarketplaceCommodity_AdditionalSlots",735997
9687,"MarketplaceAuction_MyListings",736008
9688,"LoyaltyRewards_ExpandTooltip",736027
9689,"MarketplaceListings_UnlockSlots",736030
9690,"Marketplace_AuctionLimitBegin",736036
9691,"Marketplace_AuctionLimitBuyBegin",736039
9692,"Marketplace_AuctionLimitBuyEnd",736040
9693,"Marketplace_LimitEnd",736041
9694,"Marketplace_CommodityLimitBegin",736043
9695,"Costumes_equiptooltip",736404
9697,"Storefront_AddFundsSlimDisableTooltip",736442
9698,"Storefront_PurchaseOmnibitsDisableTooltip",736443
9701,"Costumes_TotalCostToPurchase",736466
9702,"Costumes_UnlockConfirmTitle",736467
9703,"LiveEvent_YourCurrency",736567
9704,"LiveEvent_ProtoCoinsTooltip",736571
9705,"PathTracker_PathTypeTitle",736577
9706,"Costume_UnlockItemLimit",736623
9708,"Loyalty_EntitlementTips",736657
9709,"Loyalty_ViewAccountInventory",736658
9710,"Keybinding_CtrlMod_OneLetter",736661
9711,"Keybinding_ShiftMod_OneLetter",736662
9712,"Keybinding_AltMod_OneLetter",736663
9713,"Keybinding_Esc_Abbv",736673
9714,"Keybinding_Tab_Abbv",736674
9715,"Keybinding_ShiftMod_Abbv",736676
9716,"Keybinding_CtrlMod_Abbv",736677
9717,"Keybinding_AltMod_Abbv",736678
9718,"Keybinding_LeftWindows_Abbv",736679
9719,"Keybinding_RightWindows_Abbv",736680
9720,"Keybinding_Backspace_Abbv",736681
9721,"Keybinding_Enter_Abbv",736682
9722,"Keybinding_Application_Abbv",736683
9723,"Keybinding_Home_Abbv",736685
9724,"Keybinding_Insert_Abbv",736686
9725,"Keybinding_Delete_Abbv",736687
9726,"Keybinding_End_Abbv",736688
9727,"Keybinding_PageUp_Abbv",736689
9728,"Keybinding_PageDown_Abbv",736690
9729,"Keybinding_Up_Abbv",736691
9730,"Keybinding_Down_Abbv",736692
9731,"Keybinding_Right_Abbv",736693
9732,"Keybinding_ScrollLock_Abbv",736694
9733,"Keybinding_Pause_Abbv",736695
9734,"Keybinding_NumLock_Abbv",736696
9735,"Keybinding_NumAdd_Abbv",736697
9736,"Keybinding_NumDivide_Abbv",736698
9737,"Keybinding_NumMultiply_Abbv",736699
9738,"Keybinding_NumSubtract_Abbv",736701
9739,"Keybinding_Num0_Abbv",736702
9740,"Keybinding_Num1_Abbv",736703
9741,"Keybinding_Num2_Abbv",736704
9742,"Keybinding_Num3_Abbv",736705
9743,"Keybinding_Num4_Abbv",736706
9744,"Keybinding_Num5_Abbv",736707
9745,"Keybinding_Num6_Abbv",736708
9746,"Keybinding_Num7_Abbv",736709
9747,"Keybinding_Num8_Abbv",736710
9748,"Keybinding_Num9_Abbv",736711
9749,"Keybinding_NumDel_Abbv",736712
9750,"Keybinding_Space_Abbv",736713
9752,"PublicEventStats_Custom",736716
9753,"Keybinding_Left_Abbv",736717
9754,"Keybinding_CapsLock_Abbv",736718
9755,"Challenges_PercentBonus",736720
9756,"AccountInventory_CantClaimTooltip",736740
9757,"MatchMaker_ViewInstanceControls",737992
9758,"PublicEventStats_Hits",738255
9759,"PublicEventStats_Haters",738256
9760,"PublicEventStats_Overhealed",738257
9761,"PublicEventStats_OverhealingReceived",738258
9762,"PublicEventStats_MaxMultiKills",738260
9763,"PublicEventStats_MedalPoints",738261
9764,"PublicEventStats_LongestImpulse",738262
9765,"PublicEventStats_LongestLife",738263
9766,"CBCrafting_DoesNotRequirePowerCore",738283
9767,"RuneSets_Specials",738424
9768,"Launcher_SubmitError",738425
9769,"Launcher_HeaderWarning",738426
9770,"Launcher_DownloadInfo",738473
9771,"Launcher_CreateAccount",738427
9772,"Launcher_CreateAccount_Upper",738428
9773,"Launcher_LogOut",738429
9774,"Launcher_LogOut_Upper",738430
9775,"Launcher_InstallWildStar",738431
9776,"Launcher_InstallWildStar_Upper",738432
9777,"Launcher_ClientVersion",738433
9778,"Launcher_TwoStepVerification",738434
9779,"Launcher_TwoStepVerification_Upper",738435
9780,"Launcher_AuthorizationCodeField",738436
9781,"Launcher_RememberIPAddress",738437
9782,"Launcher_LogIn",738438
9783,"Launcher_LogIn_Upper",738439
9784,"Launcher_LogInSuccess",738440
9785,"Launcher_EmailField",738441
9786,"Launcher_PasswordField",738442
9787,"Launcher_ForgotEmailOrPassword",738443
9788,"Launcher_RememberMe",738444
9789,"Launcher_Submit",738445
9790,"Launcher_Retry",738446
9791,"Launcher_NewsFeed",738447
9792,"Launcher_NewsFeed_Upper",738448
9793,"Launcher_DevTracker",738449
9794,"Launcher_DevTracker_Upper",738450
9795,"Launcher_Schedule",738451
9796,"Launcher_Schedule_Upper",738452
9797,"Launcher_PatchNotes",738453
9798,"Launcher_PatchNotes_Upper",738454
9799,"Launcher_Support",738455
9800,"Launcher_Support_Upper",738456
9801,"Launcher_Shop",738457
9802,"Launcher_Shop_Upper",738458
9803,"Launcher_RealmsOnline",738459
9804,"Launcher_RealmsOnline_Upper",738460
9805,"Launcher_RealmsOffline",738461
9806,"Launcher_RealmsOffline_Upper",738462
9807,"Launcher_Disconnected",738463
9808,"Launcher_Disconnected_Upper",738464
9809,"Launcher_DisconnectRetryLogin",738465
9810,"Launcher_DisconnectRetryLogin_Upper",738466
9811,"Launcher_SkipDisc",738467
9812,"Launcher_CannotChangePatching",738468
9813,"Launcher_Back",738469
9814,"Launcher_Back_Upper",738470
9815,"Launcher_ChangesNeedAccept",738471
9816,"Launcher_InsertDisc",738472
9817,"QuestLog_DifficultyTextAndNumber",738474
9818,"ChallengeLog_SigPlayerButton",738487
9819,"ChallengeLog_SigPlayerTooltip",738488
9820,"ChallengeLog_PointsReadout",738489
9821,"Pregame_CharacterResetBones",738674
9822,"Pregame_CharacterResetBonesBtn",738675
9823,"Storefront_Feature",739110
9824,"Storefront_SignatureCaps",739111
9825,"Tooltips_SignatureUnlock",739123
9826,"Mail_Open",739124
9827,"Signature_DeathTooltip",739144
9828,"Signature_AuctionTooltip",739148
9829,"Signature_RewardTrackTooltip",739184
9830,"Signature_CommodityTooltip",739185
9831,"Signature_ListingsTooltip",739186
9832,"Challenges_CombatChallengePlural",739193
9833,"Challenges_AbilityChallengePlural",739194
9834,"Challenges_GeneralChallengePlural",739195
9835,"Challenges_ItemChallengePlural",739196
9836,"Challenges_ActivateChallengePlural",739197
9837,"MatchMaker_QueueStatus",739244
9838,"Options_EnableAddonStatUpdates",739246
9840,"Costumes_ImportTooltip",739248
9841,"Signature_CharacterSlot",739249
9842,"Signature_ClickLink",739250
9843,"Signature_RewardsMessage",739251
9845,"Storefront_LimitedTimeBanner",739491
9846,"Storefront_TimeRemainingPair",739493
9847,"Storefront_TimeRemainingSingle",739494
9848,"CRB_Second",739499
9849,"CRB_Minute",739500
9850,"Tooltips_Imbuement_RuneSlot",739515
9851,"Tooltips_Imbuement_ChangeQuality",739516
9854,"Tooltips_Imbuement_AddsReward",739526
9855,"Tooltips_Imbuement_ItemLevel",739528
9856,"Storefront_WelcomeSignaturePlayer",739543
9857,"QuestTracker_OpenContentFinder",739571
9858,"QuestTracker_OpenContentFinderKeybinding",739572
9859,"ItemTooltip_ItemRequiredSlot",739595
9860,"Costumes_UnusableItemTooltip",739609
9861,"Costumes_DeprecatedItemTooltip",739610
9862,"Costumes_DeprecatedRemoveConfirm",739611
9863,"MatchMaker_InstanceNormal",739612
9864,"MatchMaker_CurrentInstanceGroup",739618
9866,"MatchMaker_CreateATeam",739643
9867,"MatchMaker_RatedMatch",739644
9868,"MatchMaker_YouCanCreateATeam",739645
9869,"ItemTooltip_UniquePerItem",739646
9870,"ItemTooltip_SpecialUniquePerItem",739647
9871,"Options_EnableHoloCryptVoices",739650
9872,"MatchMaker_ViewTeam",739667
9873,"MatchMaker_SelectSpecific",739668
9874,"MatchMaker_BonusRewards",739669
9875,"Pregame_CharacterCounter",739670
9876,"Runecrafting_AllSets",739673
9877,"Vendor_AutoSellJunk",739688
9878,"Launcher_CantLogin",739726
9879,"Launcher_ForgotPassword",739727
9880,"Launcher_ForgotEmail",739728
9881,"Launcher_MyAccount",739729
9882,"Launcher_AccountSettings",739730
9883,"Launcher_CloseWhilePatching",739731
9884,"Launcher_SwitchRegionWarning",739732
9885,"Launcher_ChangesNotSavedWarning",739733
9886,"Launcher_SignUp",739734
9887,"Launcher_SignUp_Upper",739735
9888,"Launcher_InsertDisc_Upper",739736
9889,"Launcher_SkipDiscInstallDescription",739737
9890,"Launcher_FailedConnectPatchServer",739739
9891,"Launcher_FailedPatch",739740
9892,"Options_RestartRequired",739814
9893,"CombatLog_SignatureXPGain",739866
9894,"CombatLog_SignatureEPGain",739867
9895,"Storefront_SignatureArenaTeams",739882
9896,"Storefront_SignatureArenaTeamsFreeA",739885
9897,"Storefront_SignatureArenaTeamsSigA",739886
9898,"MatchMaker_PersonalBattlegroundRating",739979
9899,"Challenges_Points",740010
9900,"Pregame_CharacterSlotCountTooltip",740025
9901,"Crafting_RuneSetsOnThisItem",740033
9902,"Crafting_ThisItemsRuneSlots",740034
9903,"Crafting_SelectRuneToSlot",740035
9904,"Character_CharacterTitle",740065
9905,"Character_ChangeTitles",740066
9906,"Character_AffiliationHelper",740067
9907,"Character_TitleHelper",740070
9908,"Character_ChooseTitle",740073
9909,"MatchMaker_QueueAsMerc",740082
9910,"MatchMaker_QueueAsWarParty",740083
9911,"MatchMaker_WarplotSettings",740084
9912,"Character_PathLevel",740112
9914,"Storefront_TotalNCoinCost",740140
9915,"MatchMaker_RatedArenas",740141
9916,"Storefront_PurchaseNCoinAndItem",740142
9917,"Challenges_CompletedTitle",740166
9918,"Launcher_Cancel_Upper",740192
9919,"Launcher_Browse_Upper",740193
9920,"Launcher_Settings_Upper",740195
9921,"Launcher_Repair_Upper",740196
9922,"Launcher_Community",740197
9923,"Launcher_Community_Upper",740198
9924,"Launcher_RememberEmail",740201
9925,"Launcher_Percent",740202
9926,"Launcher_Submit_Upper",740204
9927,"Launcher_Retry_Upper",740205
9928,"Launcher_Error_Upper",740206
9929,"Death_ReduceCooldown",740218
9932,"Marketplace_CommodityLimitBuyBegin",740610
9933,"MarketplaceAuction_MyAuctions",740685
9934,"MarketplaceAuction_MyBids",740686
9935,"MatchMaker_PersonalRating",740691
9936,"Storefront_CosmicPointTierLocked",740715
9937,"AccountInventory_UnableToClaimPaidOrGiftAnyItems",740767
9938,"CRB_PrimaryCurrencyTooltip",740806
9939,"CRB_YourCurrencies",740817
9940,"Tooltip_AlternateCurrencies",740818
9941,"Pregame_RealmQueue_WaitTimeLabel",740892
9942,"Storefront_ErrorTransactionFailureContract",740893
9943,"Storefront_ErrorTransactionFailure",740894
9944,"Storefront_ErrorCardExpired",740895
9945,"Storefront_ErrorInvalidCard",740896
9946,"Storefront_ErrorCardDeclined",740897
9947,"Storefront_ErrorCardLimits",740899
9948,"Storefront_ErrorVelocityFailure",740900
9949,"MarketplaceCredd_Log_ClaimPending",740936
9950,"CRB_ColonLabelValue",740937
9951,"Storefront_ErrorCardDeclinedExpired",740938
9952,"Storefront_AccountClaimLimitNotice",740976
9953,"Storefront_AccountClaimLimitWithPendingNotice",740977
9954,"Storefront_DiscountCallout",741066
9955,"Storefront_DiscountBannerFlatAmount",741067
9956,"Storefront_DiscountBannerPrecent",741091
9957,"LoginIncentives_CantClaimKeyTooltip",741139
9958,"LoginIncentives_AlreadyClaimedItemTooltip",741140
9959,"Challenges_ChallengeActive",741161
9963,"PregameCharacter_FactionLockedTooltip",741340
9964,"Character_FactionLockedTip",741341
9965,"CharacterSelection_RegionLockedReminder",741342
9966,"Marketplace_VIPAccess",741343
9967,"CRB_CN_BecomeVIPMember",741344
9968,"Storefront_BecomeAVIPPlayer",741355
9969,"Storefront_BuyVIPNow",741356
9970,"CRB_VIP",741357
9971,"Character_VIPHolomarkRestriction",741368
9972,"Collectables_OpenMountsBtn",741372
9973,"Matchmaker_PlayerTeamCreation",741380
9974,"Storefront_NoSearchResults",741383
9976,"RapidTransport_Disabled",741502
9977,"ServiceTokenConfirmation_Title",741505
9978,"RapidTransport_Combat",741507
9979,"MatchMaker_TeamParticipation",741730
9980,"MatchMaker_GamesPlayed",741731
9982,"GenericError_Mail_CannotSendAttachments",741809
9983,"Storefront_PurchaseSuccessItemname",741861
9984,"Tooltips_Untradable",741955
9985,"GuildBank_ItemCannotBePlacedInGuildBank",741958
9986,"Guild_TransferExceedsDailyLimit",741974
9987,"Storefront_ItemsTotalCost",741982
9988,"ContextMenuPlayer_TradeRequirements",741986
9989,"Recallframe_CastOnCooldown",742029
9991,"Mail_YourDailyMailLimit",742039
9992,"GuildBank_DailyCashLimit",742117
9994,"Trading_DailyTradeLimit",742141
9996,"CRB_Arcterra",742258
9997,"Options_MouseLook_PosAOE",742259
9998,"MatchTracker_RedMovingStolenMask",742539
9999,"MatchTracker_BlueMovingStolenMask",742541
10000,"Launcher_WildStar",742542
10006,"MatchTracker_StolenRedDropped",742693
10007,"MatchTracker_StolenBlueDropped",742702
10008,"Fortunes_UnspentCoinsTooltip",742921
10009,"Costumes_UnlockLimitCount",742928
10010,"Costumes_UnlockCostumeItems",742929
10011,"MarketplaceCredd_Log_ReturnPending",743029
10012,"MarketplaceCredd_Log_Gifted",743030
10013,"MarketplaceCredd_Log_Redeem",743031
10014,"MarketplaceCredd_Log_Take",743039
10015,"MarketplaceCredd_Log_ExpireOrder",743040
10016,"Storefront_BundleEntryNameWithMultiple",743083
10027,"AccountServices_Error_FactionRestricted",743272
10028,"HUD_SignatureStatusActiveDesc",743330
10029,"HUD_SignatureStatusInactiveDesc",743331
10035,"Storefront_VipDescriptionA",743841
10036,"Storefront_VipDescriptionB",743842
10037,"Storefront_VipAuctionHouse",743843
10038,"Storefront_VipAuctionHouseFreeA",743844
10039,"Storefront_VipAuctionHouseVipA",743845
10040,"Storefront_VipCommoditiesExchange",743846
10041,"Storefront_VipCommoditiesExchangeFreeA",743847
10042,"Storefront_VipCommoditiesExchangeVipA",743848
10043,"Storefront_VipFreeLockboxKeys",743849
10044,"Storefront_VipFreeLockboxKeysFreeA",743850
10045,"Storefront_VipFreeLockboxKeysVipA",743851
10046,"Storefront_VipFriendofRotostarBadge",743852
10047,"Storefront_VipFriendofRotostarBadgeFreeA",743853
10048,"Storefront_VipFriendofRotostarBadgeVipA",743854
10049,"Storefront_VipGuilds",743855
10050,"Storefront_VipGuildsFreeA",743856
10051,"Storefront_VipGuildsVipA",743857
10052,"Storefront_VipGuildHolomarks",743858
10053,"Storefront_VipGuildHolomarksFreeA",743859
10054,"Storefront_VipGuildHolomarksVipA",743860
10055,"Storefront_VipMail",743861
10056,"Storefront_VipMailFreeA",743862
10057,"Storefront_VipMailVipA",743863
10058,"Storefront_VipQueueBypass",743864
10059,"Storefront_VipQueueBypassFreeA",743865
10060,"Storefront_VipQueueBypassVipA",743866
10061,"Storefront_VipReputation",743867
10062,"Storefront_VipReputationFreeA",743868
10063,"Storefront_VipReputationVipA",743869
10064,"Storefront_VipRestXP",743870
10065,"Storefront_VipRestXPFreeA",743871
10066,"Storefront_VipRestXPVipA",743872
10067,"Storefront_VipStore",743873
10068,"Storefront_VipStoreFreeA",743874
10069,"Storefront_VipStoreVipA",743875
10070,"Storefront_VipSupplySatchelStackSize",743876
10071,"Storefront_VipSupplySatchelStackSizeFreeA",743877
10072,"Storefront_VipSupplySatchelStackSizeVipA",743878
10073,"Storefront_VipWakeHereCooldown",743879
10074,"Storefront_VipWakeHereCooldownFreeA",743880
10075,"Storefront_VipWakeHereCooldownVipA",743881
10076,"Storefront_VipWarparties",743882
10077,"Storefront_VipWarpartiesFreeA",743883
10078,"Storefront_VipWarpartiesVipA",743884
10079,"Storefront_VipXP",743885
10080,"Storefront_VipXPFreeA",743886
10081,"Storefront_VipXPVipA",743887
10082,"Storefront_WelcomeVipePlayer",743888
10083,"Storefront_BecomeVipPlayer",743889
10084,"Storefront_NavVip",743890
10085,"Storefront_NavVipTooltip",743891
10086,"AccountInventory_ProtoBucks",743892
10087,"Tooltips_TradeskillBagStackCount",744038
10089,"CRB_Loyalty",744069
10090,"CRB_Loyalty_Desc",744070
10091,"CRB_SignatureStatusColon",744075
10092,"CRB_Basic",744128
10093,"Tooltips_VipTier",744238
10094,"VIP_TradeskillIncrease",744245
10096,"Storefont_ConvertFundsDialogConfirmedBody",744360
10097,"Storefront_ConvertFundsAndPurchase",744361
10098,"Storefront_ConvertFunds",744362
10099,"Mail_TradeRequirements",744464
10100,"GenericError_Mail_TradeRestrictions",744469
10101,"Mail_LevelTradeRequirement",744480
10103,"Storefront_HeaderVipTierLabel",744583
10104,"Storefront_PurchaseWithOmnibitsTooltip",744655
10105,"Storefront_PurchasePremiumCurrencyTooltip",744666
10106,"AccountInventory_TimeDayHour",744771
10107,"Storefront_VIPPlayer",744773
10108,"CRB_VIPStatusColon",744776
10109,"HUD_VIPStatusInactiveDesc",744778
10110,"HUD_VIPStatusActiveDesc",744779
10111,"AccountInventory_TimeMin",744781
10112,"AccountInventory_TimeSec",744782
10113,"AccountInventory_GiftTimeLimit",744783
10114,"AccountInventory_GiftTimeWarning",744785
10116,"AccountInventory_ChooseFriendToGift",744806
10118,"Storefront_VipNormal",744877
10119,"Storefront_PremiumCurrencyName",744968
10128,"Storefront_AdditionalFundsRequired",745075
10129,"Storefront_PurchaseGiantPoints",745076
10130,"Storefront_FetchingGiantPointsBalance",745078
10131,"Storefront_ConvertYourGiantPointsIntoProtobucks",745087
10132,"Storefront_ConvertGiantPointsIntoProtobucks",745088
10133,"Storefront_PurchaseGiantPointsOnWebsite",745089
10134,"Storefront_CurrencyChoiceDisclaimer",745090
10135,"Storefront_NeedMoreGiantPoints",745091
10136,"Storefront_AlreadyHaveGiantPoints",745092
10137,"ZoneMap_RewardCompletion",745157
10138,"ZoneMap_RewardDesccription",745159
10139,"ZoneMap_CannotClaimTooltip",745162
10140,"ZoneMap_CanClaimTooltip",745163
10141,"MatchMaker_SelectInstancesPrompt",745227
10142,"MatchMaker_SelectRolesPrompt",745228
10143,"MatchMaker_NoRoleRequired",745230
10144,"OptionsInterface_withKeyTooltip",745288
10145,"OptionsInterface_MovableTooltip",745289
10146,"Options_EnableMouseLook",745294
10147,"ZoneMap_ClaimReward",745296
10148,"Keybindings_CollapseAllSections",745320
10150,"CRB_ModuleStatus_RunningWithDeprecation",745414
10151,"Options_AddonRunningWithDeprecation",745415
10153,"Inventory_SlotRestriction",745964
10154,"Inventory_SlotAccess",745965
10155,"Inventory_PremiumOnly",745968
10157,"GuildBank_ChangeLabel",746373
10158,"GuildBank_CurrentLabel",746374
10159,"MatchMaker_SoloOnlyTooltip",746432
10161,"CRB_Quotes",746451
10162,"Tutorials_DontShowVar",746452
10163,"CRB_GiantPoints",746462
10164,"CRB_Protobucks",746463
10165,"Storefront_CurrentGiantPoints",746624
10166,"Storefront_ConvertGiantPointsIntoProtibucks",746625
10167,"Storefront_HowManyProtobucksDoYouNeed",746626
10174,"AttributeTargetCurrentHealth",746765
10175,"AttributeTargetMissingHealth",746766
10176,"AttributeTargetMissingShields",746767
10178,"AttributeCasterCurrentHealth",746769
10179,"AttributeCasterMissingHealth",746770
10180,"AttributeCasterMissingShields",746771
10181,"CharacterCustomize_FaceBoneWarning",746773
10182,"Launcher_OfficialWebsite",746774
10183,"Launcher_Forum",746775
10184,"Launcher_Feedback",746776
10185,"Launcher_AccountRegistration",746777
10186,"Launcher_AccountActivation",746778
10187,"Launcher_AccountManagement",746779
10188,"Launcher_AccountTopOff",746780
10190,"MatchMaker_RoleClassReq",746785
10191,"CRB_LevelReqParticipation",746787
10192,"MatchMaker_RatedArenaTeamReq",746789
10195,"PublicEventTracker_ObjectiveProgress",748059
10196,"PublicEventTracker_DynamicBossDifficulty2",748061
