"ID","interactionType","threshold","duration","incrementValue","windowSize","decay","flags","tapTime0","tapTime1","visualEffectId0","visualEffectId1","visualEffectId2","visualEffectId3","visualEffectIdTarget00","visualEffectIdTarget01","visualEffectIdTarget02","visualEffectIdTarget03","visualEffectIdTarget04","visualEffectIdCaster00","visualEffectIdCaster01","visualEffectIdCaster02","visualEffectIdCaster03","visualEffectIdCaster04","localizedTextIdContext"
1028,4,0,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21591,0,0,530315
1029,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21591,0,0,530362
1030,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21591,0,0,530730
1031,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21591,0,0,530731
1032,3,0,4000,1,500,2000,0,650,1300,0,0,0,0,0,0,0,0,0,36394,36394,0,0,0,534665
1033,0,1500,5000,0,175,2000,0,0,0,1365,36393,0,0,0,0,0,0,0,36394,0,0,0,0,534730
1034,4,0,5000,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,36394,0,0,0,0,534840
1035,1,2500,5000,250,0,125,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,534844
1036,1,1800,15000,300,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037,6,179,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535171
1038,6,120,10000,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,36394,0,0,0,0,536039
1039,6,2048,10000,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,36394,0,0,0,0,536040
1040,6,432,30000,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,36394,0,0,0,0,536041
1041,6,2600,30000,0,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,36394,0,0,0,0,536042
1044,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537283
1045,3,0,3000,0,250,1500,0,500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537367
1046,2,0,2000,0,300,0,0,650,1300,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,537869
1047,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21591,0,0,537969
1048,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21591,0,0,537970
1049,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,537971
1050,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,537972
1051,3,4,15000,0,250,2500,0,1200,2000,0,0,0,0,0,0,0,0,0,31851,31851,31853,0,0,538523
1052,1,1000,6000,50,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9578,0,0,0,0,538606
1053,5,5,2000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31853,31870,0,538630
1054,4,0,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543008
1055,4,0,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543010
1056,4,0,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543011
1057,4,0,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543021
1058,3,2,8000,0,400,2000,0,500,1500,0,0,0,0,36554,36554,0,0,0,23631,23631,36555,0,0,0
1059,3,1,6000,0,500,3000,0,1000,2000,449,0,0,0,13049,13049,0,0,0,0,0,0,0,0,547872
1060,3,0,3500,0,250,1100,0,700,1400,1362,0,0,0,13049,13049,0,0,0,9910,7692,12279,0,0,0
1061,4,0,5000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,548543
1062,4,0,5000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,548698
1063,4,0,5000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,548699
1064,1,1200,10000,300,0,1200,0,0,0,7309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,4,0,5000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,550265
1066,4,0,5000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,550498
1067,4,0,5000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,550499
1068,4,0,5000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,550755
1069,4,0,5000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,550921
1070,4,0,5000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,551287
1071,3,0,4000,0,500,2000,0,650,1300,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,552419
1072,3,0,6000,0,200,1500,0,450,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553586
1073,1,1500,5000,55,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555350
1074,0,3000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557166
1075,4,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561886
1076,4,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561887
1077,4,0,30000,0,0,0,1,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,566350
1078,0,3000,10000,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568170
1079,2,0,2000,0,300,0,0,500,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,0,2000,5000,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081,4,0,60000,0,0,0,1,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,569427
1082,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569875
1084,5,3,10000,2,0,0,0,0,0,36149,0,0,0,0,0,0,0,0,0,0,0,0,0,572314
1085,5,3,10000,2,0,0,0,0,0,36149,0,0,0,0,0,0,0,0,0,0,0,0,0,572762
1086,5,4,2000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1087,4,0,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573453
1088,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573841
1089,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,574995
1090,5,2,5000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38560,0,0,0,0,580442
1091,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582333
1092,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582334
1093,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582459
1094,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582460
1095,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582461
1096,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582462
1097,5,2,5000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1098,3,0,5000,0,300,2000,0,1000,2000,1362,0,0,0,13049,13049,0,0,0,9910,7692,12279,0,0,0
1099,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583290
1100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583302
1101,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,585144
1102,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,585145
1103,5,3,4000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104,1,1200,10000,300,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,3,2,3000,3,150,1000,0,500,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113,3,9,8000,1,200,1775,0,600,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,588020
1115,5,1,15000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,4,0,10000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,589333
1125,6,9875,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589693
1126,6,33329,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589694
1127,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,589896
1128,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,589898
1129,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,589900
1130,4,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590336
1131,4,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590354
1132,4,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590342
1133,4,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590352
1134,4,0,300000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590341
1135,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,590337
1136,1,5000,10000,500,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,4,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591293
1138,4,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591295
1139,6,6736,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591296
1140,4,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591297
1141,4,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591298
1142,5,1,7000,7,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,591300
1143,2,0,3000,0,250,0,0,2900,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,591453
1144,4,0,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595014
1145,1,800,5000,100,0,300,0,0,0,0,0,0,0,40814,0,0,0,0,0,0,0,0,0,0
1146,2,0,2000,0,250,0,0,1250,1750,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,596144
1147,2,0,1250,0,250,0,0,1000,0,1362,0,0,0,0,0,0,0,0,0,0,0,0,0,596145
1148,6,1206,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596168
1149,6,2592,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596169
1150,3,9,8000,1,200,1775,0,600,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597166
1151,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,608727
1152,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,608728
1153,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,608729
1154,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,608730
1155,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,608731
1156,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,608732
1157,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,608733
1159,5,2,10000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611465
1168,6,5050,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612843
1169,3,0,4000,0,500,1500,0,600,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,1,2000,3000,250,0,400,0,0,0,42385,0,0,0,0,0,0,0,0,4909,0,4909,0,0,0
1171,3,0,10050,0,300,1500,0,400,1100,0,0,0,0,4909,4909,0,0,0,1372,1369,0,0,0,0
1172,3,0,4000,0,500,1500,0,600,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,615043
1174,6,1011,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615774
1175,6,1001,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615778
1176,6,1101,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615779
1177,6,1010,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615780
1178,4,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,618450
1179,5,1,10000,3,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,0
1180,3,0,4000,0,250,2000,0,650,1300,1362,0,0,0,34974,34974,0,0,0,18009,18010,21591,0,0,0
1181,0,2000,9000,0,0,5000,0,0,0,0,0,0,0,34974,0,0,0,0,0,0,0,0,0,0
1182,1,10000,15000,400,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,4,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620434
1184,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,622294
1185,1,1000,15000,200,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623689
1186,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623850
1187,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,625474
1188,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,625475
1189,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626315
1190,4,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626414
1192,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626454
1193,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626643
1194,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626644
1195,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627593
1196,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627594
1197,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627613
1198,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627614
1199,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627615
1200,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627616
1201,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627618
1202,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627620
1203,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627622
1204,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627623
1205,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627624
1206,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627625
1207,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627626
1208,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627627
1209,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627628
1210,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627629
1211,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627630
1212,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627632
1213,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627634
1214,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627635
1215,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627636
1216,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627637
1217,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627638
1218,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627639
1219,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627640
1220,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627641
1221,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627642
1222,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,627643
1223,5,3,10000,2,0,0,0,0,0,0,0,0,0,44407,0,0,0,0,38804,0,0,0,0,0
1224,6,1234,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225,6,1235,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,6,1236,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227,6,1237,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,6,1238,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1230,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,629950
1231,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630100
1232,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630101
1233,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,631109
1234,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,631110
1235,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632025
1236,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,632092
1237,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,632093
1238,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,632094
1239,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,632122
1240,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,632123
1242,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632657
1243,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,8540,0,7490,0,0,637443
1244,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,640239
1245,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,640936
1246,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,641034
1247,5,1,6000,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248,4,0,60000,0,0,0,1,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,653980
1249,4,0,60000,0,0,0,1,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,653982
1250,5,5,2000,1,0,0,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656693
1252,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,677192
1253,4,0,60000,0,0,0,0,0,0,28463,0,0,0,0,0,0,0,0,0,0,21591,0,0,677193
1254,4,0,60000,0,0,0,0,0,0,28463,0,0,0,0,0,0,0,0,0,0,21591,0,0,677198
1255,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,677199
1257,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,677875
1258,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,677876
1259,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,677913
1260,4,0,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18361,0,0,0,0,679931
1261,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,680774
1262,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,680775
1263,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,680776
1264,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,680777
1265,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,680778
1266,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,680779
1267,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,680780
1268,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,680781
1269,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,680803
1271,4,0,60000,0,0,0,0,0,0,28463,0,0,0,0,0,0,0,0,0,0,21591,0,0,680985
1272,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,682294
1283,4,0,60000,0,0,0,0,0,0,28463,0,0,0,0,0,0,0,0,0,0,21591,0,0,684075
1284,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,685027
1285,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,685028
1286,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,685029
1287,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,685030
1288,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,685031
1289,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,685032
1290,1,3500,10000,150,0,0,0,0,0,28130,1362,0,0,0,0,0,0,0,0,0,21591,0,0,685094
1291,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,685727
1300,4,0,30000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,686740
1301,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,686741
1302,1,3500,10000,150,0,0,0,0,0,28130,1362,0,0,0,0,0,0,0,0,0,21591,0,0,686824
1303,2,0,2000,0,400,0,0,1600,0,28130,1362,0,0,47459,0,0,0,0,0,0,0,0,0,686826
1304,4,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689089
1305,4,0,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689145
1306,4,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689168
1307,4,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689180
1308,4,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689181
1309,4,0,30000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,689556
1310,4,0,30000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,689557
1311,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,694976
1312,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,694977
1313,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,695960
1314,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,695961
1315,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,700158
1316,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,700159
1317,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,700285
1318,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,700288
1319,4,0,60000,0,0,0,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,700289
1320,4,0,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18361,0,0,0,0,705438
1321,4,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,706627
1322,1,1000,10000,100,0,200,0,0,0,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,718275
1323,2,0,4000,0,350,2250,0,1500,3000,1362,0,0,0,0,0,0,0,0,0,0,21591,0,0,0
1324,6,53826742,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719767
1325,4,0,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18361,0,0,0,0,719944
1326,4,0,60000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18361,0,0,0,0,719945
1327,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729996
1328,4,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730956
1329,4,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730957
1331,4,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732745
1332,3,0,6000,0,400,2000,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733507
1333,3,0,5000,0,200,1666,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733508
