"ID","housingDecorTypeId","hookTypeId","localizedTextIdName","flags","hookAssetId","cost","costCurrencyTypeId","creature2IdActiveProp","prerequisiteIdUnlock","spell4IdInteriorBuff","housingDecorLimitCategoryId","altPreviewAsset","altEditAsset","minScale","maxScale"
3019,25,12,746366,0,2880,5000,1,0,0,0,0,"","",0.2,8
3020,52,12,746655,0,2881,10000,1,0,40659,0,0,"","",0.2,8
3021,52,12,746668,0,2882,1000,1,0,40659,0,0,"","",0.2,8
3022,52,12,746669,0,2883,1000,1,0,40659,0,0,"","",0.2,8
3023,52,12,746670,0,2884,1000,1,0,40659,0,0,"","",0.2,8
3024,52,12,746671,0,2885,1000,1,0,40659,0,0,"","",0.2,8
3025,52,12,746672,0,2886,1000,1,0,40659,0,0,"","",0.2,8
3026,52,12,746675,0,2887,1000,1,0,40659,0,0,"","",0.2,8
3027,52,12,746680,0,2888,1000,1,0,40659,0,0,"","",0.2,8
3028,52,12,746683,0,2889,1000,1,0,40659,0,0,"","",0.2,8
3029,52,12,746686,0,2890,1000,1,0,40659,0,0,"","",0.2,8
3030,52,12,746687,0,2891,1000,1,0,40659,0,0,"","",0.2,8
3031,52,12,746690,0,2892,1000,1,0,40659,0,0,"","",0.2,8
3032,52,12,746691,0,2893,1000,1,0,40659,0,0,"","",0.2,8
3033,52,12,746692,0,2894,1000,1,0,40659,0,0,"","",0.2,8
3034,52,12,746693,0,2895,1000,1,0,40659,0,0,"","",0.2,8
3035,53,12,747931,0,2896,10000,1,0,41684,0,0,"","",0.2,8
3036,52,12,748019,1,2138,0,1,70359,0,0,0,"","",0.2,8
3037,53,12,748042,0,2897,10000,1,0,41702,0,0,"","",0.2,8
3038,1,61,748175,0,2898,50000,1,72338,0,0,0,"","",0.2,8
3039,1,61,748177,0,2899,30000,1,72338,0,0,0,"","",0.2,8
3040,1,61,748178,0,2900,80000,1,72338,0,0,0,"","",0.2,8
3041,3,62,748179,0,2901,50000,1,0,0,0,0,"","",0.2,8
3042,3,62,748180,0,2902,30000,1,0,0,0,0,"","",0.2,8
3043,3,62,748181,0,2903,80000,1,0,0,0,0,"","",0.2,8
3044,2,60,748182,0,2904,50000,1,0,0,0,0,"","",0.2,8
3045,2,60,748183,0,2905,30000,1,0,0,0,0,"","",0.2,8
3046,2,60,748185,0,2906,80000,1,0,0,0,0,"","",0.2,8
3047,39,12,748220,1,2907,0,1,0,0,0,0,"","",0.2,8
3048,46,12,748221,1,2908,0,1,0,0,0,0,"","",0.2,8
3049,11,12,748222,1,2909,0,1,0,0,0,0,"","",0.2,8
3050,11,12,748223,1,2910,0,1,0,0,0,0,"","",0.2,8
3051,11,12,748224,1,2911,0,1,0,0,0,0,"","",0.2,8
3052,11,12,748225,1,2912,0,1,0,0,0,0,"","",0.2,8
3053,44,12,748226,1,2913,0,1,0,0,0,0,"","",0.2,8
3054,44,12,748227,1,2914,0,1,0,0,0,0,"","",0.2,8
3055,44,12,748228,1,2915,0,1,0,0,0,0,"","",0.2,8
3056,44,12,748229,1,2916,0,1,0,0,0,0,"","",0.2,8
3057,44,12,748230,1,2917,0,1,0,0,0,0,"","",0.2,8
3058,44,12,748231,1,2918,0,1,0,0,0,0,"","",0.2,8
3059,44,12,748232,1,2919,0,1,0,0,0,0,"","",0.2,8
3060,44,12,748233,1,2920,0,1,0,0,0,0,"","",0.2,8
3061,12,12,748234,1,2921,0,1,0,0,0,0,"","",0.2,8
3062,12,12,748235,1,2922,0,1,0,0,0,0,"","",0.2,8
3063,12,12,748236,1,2923,0,1,0,0,0,0,"","",0.2,8
3064,12,12,748237,1,2924,0,1,0,0,0,0,"","",0.2,8
3065,30,12,748238,1,2925,0,1,0,0,0,0,"","",0.2,8
3066,30,12,748239,1,2926,0,1,0,0,0,0,"","",0.2,8
3067,42,12,748240,1,2927,0,1,0,0,0,0,"","",0.2,8
3068,42,12,748241,1,2928,0,1,0,0,0,0,"","",0.2,8
3069,30,12,748242,1,2929,0,1,73486,0,0,0,"","",0.2,8
3070,30,12,748243,1,2930,0,1,0,0,0,0,"","",0.2,8
3071,30,12,748244,1,2931,0,1,0,0,0,0,"","",0.2,8
3072,30,12,748245,1,2932,0,1,0,0,0,0,"","",0.2,8
3073,30,12,748246,1,2933,0,1,0,0,0,0,"","",0.2,8
3074,30,12,748248,1,2934,0,1,0,0,0,0,"","",0.2,8
3075,30,12,748249,1,2935,0,1,0,0,0,0,"","",0.2,8
3076,6,12,748701,0,2936,5000,1,0,0,0,0,"","",0.2,8
3077,4,12,748702,0,2937,5000,1,0,0,0,0,"","",0.2,8
3078,36,12,748703,0,2938,2500,1,0,0,0,0,"","",0.2,8
3079,13,12,748704,0,2939,7500,1,0,0,0,0,"","",0.2,8
3080,13,12,748705,0,2940,7500,1,0,0,0,0,"","",0.2,8
3081,13,12,748706,0,2941,7500,1,0,0,0,0,"","",0.2,8
3082,44,12,748707,0,2942,5000,1,0,0,0,0,"","",0.2,8
3083,44,12,748708,0,2943,5000,1,0,0,0,0,"","",0.2,8
3084,25,12,748709,0,2944,20000,1,0,0,0,0,"","",0.2,8
3085,25,12,748710,0,2945,20000,1,0,0,0,0,"","",0.2,8
3086,13,12,748711,0,2946,25000,1,0,0,0,0,"","",0.2,8
3087,4,12,748796,1,2947,0,1,73553,0,0,0,"","",0.2,8
3088,4,12,748797,1,2948,0,1,0,0,0,0,"","",0.2,8
3089,13,12,748798,1,2949,0,1,73554,0,0,0,"","",0.2,8
3090,48,12,748801,1,2950,0,1,0,0,0,0,"","",0.2,8
3091,6,12,748803,1,2951,0,1,0,0,0,0,"","",0.2,8
3099,64,12,749419,4,2152,10000,1,73598,41783,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3100,64,12,749420,4,2152,10000,1,73599,41784,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3101,64,12,749421,4,2152,10000,1,73600,41785,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3102,64,12,749423,4,2152,10000,1,73601,41786,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3103,64,12,749424,4,2152,10000,1,73602,41787,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3104,64,12,749617,5,2152,0,1,73623,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3105,64,12,749618,5,2152,0,1,73624,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3106,64,12,749623,5,2152,0,1,73625,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3107,64,12,749624,5,2152,0,1,73626,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3108,64,12,749626,5,2152,0,1,73627,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3109,64,12,749633,5,2152,0,1,73628,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3110,64,12,749635,5,2152,0,1,73629,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3111,64,12,749637,5,2152,0,1,73630,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3112,64,12,749638,5,2152,0,1,73631,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3113,64,12,749639,5,2152,0,1,73632,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3114,64,12,749640,5,2152,0,1,73633,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3115,63,12,749642,5,2152,0,1,73634,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3116,64,12,749643,5,2152,0,1,73635,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3117,64,12,749644,5,2152,0,1,73636,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3118,64,12,749645,5,2152,0,1,73637,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3119,64,12,749788,5,2152,0,1,73646,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3120,64,12,749789,5,2152,0,1,73647,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3121,64,12,749790,5,2152,0,1,73648,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3122,64,12,749791,5,2152,0,1,73649,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3123,64,12,749792,5,2152,0,1,73650,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3124,64,12,749796,5,2152,0,1,73651,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3125,64,12,749797,5,2152,0,1,73652,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3126,64,12,749798,5,2152,0,1,73653,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.2
3127,64,12,749803,5,2152,0,1,73654,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3128,64,12,749804,5,2152,0,1,73655,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3129,64,12,749807,5,2152,0,1,73656,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3130,64,12,749809,5,2152,0,1,73657,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3131,64,12,749814,5,2152,0,1,73658,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3132,64,12,749817,5,2152,0,1,73659,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3133,64,12,749819,5,2152,0,1,73660,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3134,63,12,750089,1,2955,0,1,0,0,0,4,"","",0.2,8
3135,63,12,750094,1,2956,0,1,0,0,0,4,"","",0.2,8
3136,63,12,750090,1,2957,0,1,0,0,0,4,"","",0.2,8
3137,63,12,750091,1,2958,0,1,0,0,0,4,"","",0.2,8
3138,53,12,753577,0,2959,10000,1,0,43102,0,0,"","",0.2,8
3140,64,12,753951,5,2152,0,1,74911,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3141,64,12,753952,5,2152,0,1,74912,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3142,64,12,753953,5,2152,0,1,74913,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3143,64,12,753954,5,2152,0,1,74914,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3144,64,12,753955,5,2152,0,1,74915,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3145,64,12,753956,5,2152,0,1,74916,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3146,65,12,754006,1,2961,0,1,0,0,0,0,"Art\Prop\Constructed\Vehicle\Train\PRP_Engine_Trainflatbed_001.m3","",0.2,8
3147,65,12,754011,1,2962,0,1,0,0,0,0,"Art\Prop\Constructed\Vehicle\Train\PRP_Vehicle_TrainMainEngine_000.m3","",0.2,8
3148,65,12,754012,1,2963,0,1,0,0,0,0,"Art\Prop\Constructed\Vehicle\Train\PRP_Vehicle_TrainPassenger_000.m3","",0.2,8
3149,65,12,754013,1,2964,0,1,0,0,0,0,"Art\Prop\Constructed\Vehicle\Train\PRP_Vehicle_Train_Imperiummilitary.m3","",0.2,8
3150,65,12,754014,1,2965,0,1,0,0,0,0,"Art\Prop\Constructed\Vehicle\Train\PRP_Vehicle_TrainMainEngine_Imperium_000.m3","",0.2,8
3151,65,12,754015,1,2966,0,1,0,0,0,0,"Art\Prop\Constructed\Vehicle\Train\PRP_Vehicle_TrainMainEngine_Defiance_000.m3","",0.2,8
3152,65,12,754016,1,2967,0,1,0,0,0,0,"Art\Prop\Constructed\Vehicle\Train\PRP_Engine_TrainCargo_000.m3","",0.2,8
3153,14,12,754433,1,2968,0,1,0,0,0,0,"Art\Prop\Constructed\Plushies\PRP_Plushie_Orbitog_000.m3","",0.2,8
3154,14,12,754434,1,2969,0,1,0,0,0,0,"Art\Prop\Constructed\Plushies\PRP_Plushie_Orbitog_001.m3","",0.2,8
3155,53,12,754928,0,2970,10000,1,0,43214,0,0,"","",0.2,8
3156,10,12,755214,1,2971,0,1,0,0,0,0,"","",0.2,8
3157,4,12,755245,1,2972,0,1,4294967295,0,0,0,"","",0.2,8
3158,20,12,755253,1,2973,0,1,0,0,0,0,"","",0.2,8
3159,6,12,755257,1,2974,0,1,0,0,0,0,"","",0.2,8
3160,46,12,755260,1,2975,0,1,0,0,0,0,"","",0.2,8
3161,6,12,755263,1,2976,0,1,0,0,0,0,"","",0.2,8
3162,9,12,755318,1,2977,0,1,0,0,0,0,"","",0.2,8
3163,4,12,755330,1,2978,0,1,0,0,0,0,"","",0.2,8
3168,62,12,756878,1,2980,0,1,0,0,0,0,"","",0.2,8
3169,62,12,756879,1,2981,0,1,0,0,0,0,"","",0.2,8
3170,62,12,756891,1,2982,0,1,0,0,0,0,"","",0.2,8
3171,62,12,756892,1,2983,0,1,0,0,0,0,"","",0.2,8
3172,62,12,756893,1,2984,0,1,0,0,0,0,"","",0.2,8
3173,62,12,756894,1,2985,0,1,0,0,0,0,"","",0.2,8
3175,42,12,756898,1,2987,0,1,0,0,0,0,"","",0.2,8
3176,62,12,756903,1,2988,0,1,0,0,0,0,"","",0.2,8
3177,42,12,756904,1,2989,0,1,0,0,0,0,"","",0.2,8
3178,42,12,756905,1,2990,0,1,0,0,0,0,"","",0.2,8
3179,25,12,756906,1,2991,0,1,0,0,0,0,"","",0.2,8
3181,42,12,756989,1,2992,0,1,0,0,0,0,"","",0.2,8
3182,42,12,756990,1,2993,0,1,0,0,0,0,"","",0.2,8
3183,42,12,756991,1,2994,0,1,0,0,0,0,"","",0.2,8
3184,42,12,756992,1,2995,0,1,0,0,0,0,"","",0.2,8
3185,42,12,756994,1,2996,0,1,0,0,0,0,"","",0.2,8
3186,42,12,757005,1,2997,0,1,0,0,0,0,"","",0.2,8
3187,42,12,757006,1,2998,0,1,0,0,0,0,"","",0.2,8
3188,42,12,757007,1,2999,0,1,0,0,0,0,"","",0.2,8
3189,42,12,757008,1,3000,0,1,0,0,0,0,"","",0.2,8
3190,52,12,757048,1,3001,0,1,0,0,0,0,"","",0.2,8
3191,7,12,757126,1,3002,0,1,0,0,0,0,"","",0.2,8
3192,52,12,757127,1,3003,0,1,0,0,0,0,"","",0.2,8
3193,60,12,757128,3,3004,0,1,0,0,0,4,"","",0.2,8
3194,64,12,757280,5,2152,0,1,75190,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3195,64,12,757282,5,2152,0,1,75191,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.3
3196,46,12,758863,1,3005,0,1,0,0,0,0,"","",0.2,8
3197,13,12,758866,1,3006,0,1,0,0,0,2,"","",0.2,8
3198,12,22,758870,1,3007,0,1,0,0,0,0,"","",0.2,8
3199,51,12,758988,1,3008,0,1,0,0,0,0,"","",0.2,8
3200,51,12,758989,1,3009,0,1,0,0,0,0,"","",0.2,8
3201,51,12,758992,1,3010,0,1,0,0,0,0,"","",0.2,8
3202,11,12,759129,1,3011,0,1,0,0,0,0,"","",0.2,8
3203,46,12,759130,1,3012,0,1,0,0,0,0,"","",0.2,8
3204,7,12,759131,1,3013,0,1,0,0,0,0,"","",0.2,8
3205,14,12,759132,1,3014,0,1,0,0,0,0,"","",0.2,8
3206,14,12,759134,1,3015,0,1,0,0,0,0,"","",0.2,8
3207,14,12,759135,1,3016,0,1,0,0,0,0,"","",0.2,8
3208,14,12,759136,1,3017,0,1,0,0,0,0,"","",0.2,8
3209,46,12,759137,1,3018,0,1,0,0,0,0,"","",0.2,8
3210,46,12,759176,1,3019,0,1,0,0,0,0,"","",0.2,8
3211,46,12,759177,1,3020,0,1,0,0,0,0,"","",0.2,8
3212,46,12,759179,1,3021,0,1,0,0,0,0,"","",0.2,8
3213,46,12,759180,1,3022,0,1,0,0,0,0,"","",0.2,8
3214,46,12,759181,1,3023,0,1,0,0,0,0,"","",0.2,8
3215,46,12,759182,1,3024,0,1,0,0,0,0,"","",0.2,8
3216,46,12,759183,1,3025,0,1,0,0,0,0,"","",0.2,8
3217,46,12,759184,1,3026,0,1,0,0,0,0,"","",0.2,8
3218,11,12,759185,1,3027,0,1,0,0,0,0,"","",0.2,8
3219,64,12,759466,5,2152,0,1,75242,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3220,64,12,759471,5,2152,0,1,75241,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.3
3221,64,12,759541,5,2152,0,1,75248,0,0,4,"Art\Prop\Constructed\Banner\Tribal\PRP_Banner_Tribal_002.m3","",0.9,1.2
3222,64,12,759542,5,2152,0,1,75249,0,0,4,"Art\Prop\Constructed\Banner\Tribal\PRP_Banner_Tribal_002.m3","",0.9,1.2
3223,64,12,759543,5,2152,0,1,75250,0,0,4,"Art\Prop\Constructed\Banner\Tribal\PRP_Banner_Tribal_002.m3","",0.9,1.2
3224,64,12,759544,5,2152,0,1,75251,0,0,4,"Art\Prop\Constructed\Banner\Tribal\PRP_Banner_Tribal_002.m3","",0.9,1.2
3225,64,12,759545,5,2152,0,1,75252,0,0,4,"Art\NPC\Ekose\GrannyAdina_Ekose\GrannyAdina_Ekose.m3","",0.9,1.2
3226,64,12,759546,5,2152,0,1,75253,0,0,4,"Art\Prop\Constructed\Banner\Tribal\PRP_Banner_Tribal_002.m3","",0.9,1.2
3227,64,12,759547,5,2152,0,1,75254,0,0,4,"Art\Prop\Constructed\Banner\Tribal\PRP_Banner_Tribal_002.m3","",0.9,1.2
3228,64,12,759564,5,2152,0,1,75255,0,0,4,"Art\Prop\Natural\Rock\Astroid\PRP_Rock_Asteroid_Tiny_000.m3","",0.9,1.2
3229,64,12,759563,5,2152,0,1,75256,0,0,4,"Art\Prop\Natural\Rock\Astroid\PRP_Rock_Asteroid_Tiny_000.m3","",0.9,1.2
3230,64,12,759565,5,2152,0,1,75257,0,0,4,"Art\Prop\Natural\Rock\Astroid\PRP_Rock_Asteroid_Tiny_000.m3","",0.9,1.2
3232,64,12,759568,5,2152,0,1,75259,0,0,4,"Art\Prop\Natural\Rock\Astroid\PRP_Rock_Asteroid_Tiny_000.m3","",0.9,1.2
3233,64,12,759569,5,2152,0,1,75260,0,0,4,"Art\Prop\Natural\Rock\Astroid\PRP_Rock_Asteroid_Tiny_000.m3","",0.9,1.2
3234,64,12,759570,5,2152,0,1,75261,0,0,4,"Art\Prop\Natural\Rock\Astroid\PRP_Rock_Asteroid_Tiny_000.m3","",0.9,1.2
3235,64,12,759567,5,2152,0,1,75262,0,0,4,"Art\Prop\Natural\Rock\Astroid\PRP_Rock_Asteroid_Tiny_000.m3","",0.9,1.2
3236,16,12,759618,1,3029,0,1,0,0,0,0,"","",0.2,8
3237,16,12,759645,1,3030,0,1,0,0,0,0,"","",0.2,8
3238,16,12,759646,1,3031,0,1,0,0,0,0,"","",0.2,8
3239,16,12,759663,1,3032,0,1,0,0,0,0,"","",0.2,8
3240,16,12,759665,1,3033,0,1,0,0,0,0,"","",0.2,8
3241,16,12,759666,1,3034,0,1,0,0,0,0,"","",0.2,8
3242,16,12,759670,1,3035,0,1,0,0,0,0,"","",0.2,8
3243,42,22,759680,1,3036,0,1,0,0,0,0,"","",0.2,8
3244,42,22,759681,1,3037,0,1,0,0,0,0,"","",0.2,8
3245,16,12,759686,1,3038,0,1,0,0,0,0,"","",0.2,8
3246,16,12,759687,1,3039,0,1,0,0,0,0,"","",0.2,8
3247,16,12,759688,1,3040,0,1,0,0,0,0,"","",0.2,8
3248,64,12,759707,5,2152,0,1,75268,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3249,64,12,759717,5,2152,0,1,75269,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3250,64,12,759718,5,2152,0,1,75270,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3251,64,12,759719,5,2152,0,1,75271,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3252,64,12,759720,5,2152,0,1,75272,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.3
3253,64,12,759721,5,2152,0,1,75273,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.3
3254,64,12,759722,5,2152,0,1,75274,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.3
3255,64,12,759708,5,2152,0,1,75275,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.3
3256,64,12,759730,5,2152,0,1,75279,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.3
3257,64,12,759731,5,2152,0,1,75280,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.3
3258,64,12,759732,5,2152,0,1,75281,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.3
3259,64,12,759733,5,2152,0,1,75282,0,0,4,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.3
3260,64,12,759734,5,2152,0,1,75276,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3261,64,12,759735,5,2152,0,1,75277,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3262,64,12,759736,5,2152,0,1,75278,0,0,4,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3263,16,12,759745,1,3041,0,1,0,0,0,0,"","",0.2,8
3264,42,12,760253,1,3042,0,1,0,0,0,0,"","",0.2,8
3265,42,12,760254,1,3043,0,1,0,0,0,0,"","",0.2,8
3266,42,12,760255,1,3044,0,1,0,0,0,0,"","",0.2,8
3267,42,12,760256,1,3045,0,1,0,0,0,0,"","",0.2,8
3268,42,12,760257,1,3048,0,1,0,0,0,0,"","",0.2,8
3269,42,12,760258,1,3046,0,1,0,0,0,0,"","",0.2,8
3270,42,12,760259,1,3047,0,1,0,0,0,0,"","",0.2,8
3271,48,12,760260,1,3049,0,1,0,0,0,0,"","",0.2,8
3272,48,12,760261,1,3050,0,1,0,0,0,0,"","",0.2,8
3273,48,12,760262,1,3051,0,1,0,0,0,0,"","",0.2,8
3274,48,12,760263,1,3052,0,1,0,0,0,0,"","",0.2,8
3275,48,12,760264,1,3053,0,1,0,0,0,0,"","",0.2,8
3276,48,12,760265,1,3054,0,1,0,0,0,0,"","",0.2,8
3277,48,12,760266,1,3055,0,1,0,0,0,0,"","",0.2,8
3278,48,12,760267,1,3056,0,1,0,0,0,0,"","",0.2,8
3279,48,12,760268,1,3057,0,1,0,0,0,0,"","",0.2,8
3280,42,12,760453,1,3058,0,1,0,0,0,0,"","",0.2,8
3281,30,12,760454,1,3059,0,1,0,0,0,0,"","",0.2,8
3282,42,12,760455,1,3060,0,1,0,0,0,0,"","",0.2,8
3283,42,12,760456,1,3061,0,1,0,0,0,0,"","",0.2,8
3284,42,12,760457,1,3062,0,1,0,0,0,0,"","",0.2,8
3285,42,12,760458,1,3063,0,1,0,0,0,0,"","",0.2,8
3286,42,12,760459,1,3064,0,1,0,0,0,0,"","",0.2,8
3287,42,12,760460,1,3065,0,1,0,0,0,0,"","",0.2,8
3288,42,12,760461,1,3066,0,1,0,0,0,0,"","",0.2,8
3289,42,12,760509,1,3067,0,1,0,0,0,0,"","",0.2,8
3290,42,12,760510,1,3068,0,1,0,0,0,0,"","",0.2,8
3291,42,12,760511,1,3069,0,1,0,0,0,0,"","",0.2,8
3292,42,12,760512,1,3070,0,1,0,0,0,0,"","",0.2,8
3293,42,12,760513,1,3071,0,1,0,0,0,0,"","",0.2,8
3294,42,12,760514,1,3072,0,1,0,0,0,0,"","",0.2,8
3295,42,12,760515,1,3073,0,1,0,0,0,0,"","",0.2,8
3296,42,12,760516,1,3074,0,1,0,0,0,0,"","",0.2,8
3297,64,12,760919,5,2152,0,1,75344,0,0,0,"Art\Prop\Constructed\Quest\Eldan\Door\PRP_Quest_Adventure_Door_01.m3","",0.9,1.2
3298,64,12,760959,5,2152,0,1,75345,0,0,0,"Art\Prop\Icons\Faction_Icons\Exile\PRP_Icon_Faction_exile_000.m3","",0.9,1.3
3299,64,12,760960,5,2152,0,1,75346,0,0,0,"Art\Prop\Icons\Faction_Icons\Dominion\PRP_Icon_Faction_dominion_000.m3","",0.9,1.2
3300,48,12,761026,1,3075,0,1,0,0,0,0,"","",0.2,8
3301,48,12,761027,1,3076,0,1,0,0,0,0,"","",0.2,8
3302,48,12,761028,1,3077,0,1,0,0,0,0,"","",0.2,8
3303,48,12,761029,1,3078,0,1,0,0,0,0,"","",0.2,8
3304,48,12,761030,1,3079,0,1,0,0,0,0,"","",0.2,8
3305,48,12,761031,1,3080,0,1,0,0,0,0,"","",0.2,8
3306,48,12,761032,1,3081,0,1,0,0,0,0,"","",0.2,8
3307,14,12,761115,1,3082,0,1,0,0,0,0,"","",0.2,8
