"ID","creature2IdUnlock","pathTypeEnum","pathMissionTypeEnum","pathMissionDisplayTypeEnum","objectId","localizedTextIdName","localizedTextIdSummary","pathEpisodeId","worldLocation2Id00","worldLocation2Id01","worldLocation2Id02","worldLocation2Id03","pathMissionFlags","pathMissionFactionEnum","prerequisiteId","localizedTextIdCommunicator","localizedTextIdUnlock","localizedTextIdSoldierOrders","creature2IdContactOverride","questDirectionId"
2590,0,2,2,16,580,396025,396026,302,40428,0,0,0,8,0,0,396027,396028,0,0,2235
2682,0,1,21,12,82,399806,399807,459,35060,35060,0,0,0,0,0,399808,399809,0,0,0
2724,0,1,26,13,38,401571,401572,459,35371,0,0,0,0,0,0,401573,401574,0,0,0
2736,0,1,27,9,338,402689,402690,459,29255,0,0,0,0,1,0,402691,402692,0,0,0
2738,0,1,25,10,34,402743,402744,459,29262,0,0,0,0,1,0,402745,402746,0,0,0
2959,0,3,13,27,122,412068,412069,239,36704,0,0,0,0,1,0,412094,412092,0,0,0
2989,0,1,25,10,45,414729,414730,241,22412,0,0,0,0,1,0,414731,414732,0,0,0
2995,0,1,27,9,380,415186,415187,241,36677,0,0,0,0,1,0,415188,415189,0,0,0
3002,0,1,26,13,48,415612,415613,241,37041,0,0,0,0,1,0,415614,415615,0,0,0
3003,0,1,26,13,49,415630,415631,241,37042,0,0,0,0,2,0,415632,415633,0,0,0
3031,0,1,27,9,387,418028,418029,254,23583,0,0,0,0,1,0,418030,418031,0,0,0
3032,0,1,26,13,52,418197,418198,254,37296,0,0,0,0,1,0,418199,418200,0,0,0
3033,0,1,25,10,48,418243,418244,254,23581,0,0,0,0,1,0,418245,418246,0,0,0
3042,0,1,27,9,389,421127,421128,254,25554,0,0,0,0,1,0,421129,421130,0,0,0
3043,0,1,26,13,53,421179,421180,254,37608,37609,37610,0,0,1,0,421181,421182,0,0,0
3044,0,3,12,25,107,421430,421431,250,38269,0,0,0,0,2,0,421432,421433,0,0,602
3045,0,1,25,10,49,421743,421744,254,25554,0,0,0,0,1,0,421745,421746,0,0,0
3047,0,0,4,1,148,424486,424487,124,37861,37863,0,0,0,1,0,424488,424489,427567,0,0
3048,0,0,4,1,149,424724,424725,124,37862,37863,0,0,0,2,0,424726,424727,427565,0,0
3050,0,1,27,9,391,426718,426719,254,26729,0,0,0,0,1,0,426720,426721,0,0,0
3051,0,1,26,13,54,426868,426869,254,37873,0,0,0,0,1,0,426870,426871,0,0,0
3052,0,1,25,10,50,427105,427106,254,26729,0,0,0,0,1,0,427107,427108,0,0,0
3053,0,1,27,9,392,430307,430308,252,24288,0,0,0,0,2,0,430309,430310,0,0,0
3055,0,1,25,10,51,430815,430816,252,24251,0,0,0,0,2,0,430817,430818,0,0,0
3056,0,3,3,28,393,431075,431094,250,0,0,0,0,8,2,0,431095,431096,0,0,983
3058,0,2,2,16,652,432675,432676,121,38290,0,0,0,0,0,0,432677,432678,0,0,0
3059,0,3,13,27,126,433264,433498,247,22670,0,0,0,0,0,0,433499,433500,0,0,0
3060,0,2,2,16,653,433813,433822,246,23274,0,0,0,0,0,0,433824,433823,0,0,0
3061,0,1,26,13,55,435001,435002,252,38381,38382,0,0,0,2,0,435003,435004,0,0,0
3062,0,3,13,27,127,435192,435193,247,38397,0,0,0,0,0,0,435194,435195,0,0,0
3063,0,1,19,11,287,435440,435442,448,41461,41480,41466,41488,8,1,0,435443,435444,0,0,0
3064,0,1,26,13,56,436370,436371,252,38493,0,0,0,0,2,0,436372,436373,0,0,0
3065,0,1,27,9,395,436562,436563,252,38496,0,0,0,0,0,0,436564,436565,0,0,0
3066,0,1,25,10,52,436662,436663,252,25583,0,0,0,0,2,0,436664,436665,0,0,0
3067,0,2,14,14,657,437166,437167,246,23273,0,0,0,0,0,0,437444,437168,0,0,0
3068,0,1,27,9,396,437858,437859,252,24849,0,0,0,0,0,0,437860,437861,0,0,0
3069,0,1,25,10,53,437876,437877,252,24849,0,0,0,0,2,0,437878,437879,0,0,0
3070,0,1,26,13,57,437942,437943,252,38581,0,0,0,0,2,0,437944,437945,0,0,0
3071,0,2,23,23,40,438085,438086,251,25096,25098,25099,25100,0,2,0,438087,438088,0,0,0
3072,0,1,19,11,288,438572,438573,249,38637,38655,0,0,0,2,0,438574,438575,0,0,0
3073,0,1,19,11,289,440775,440776,282,38777,38779,38778,38780,0,1,0,440777,440778,0,0,0
3075,0,1,21,12,100,441707,441708,282,38896,38896,0,0,8,1,0,441709,441710,0,0,0
3077,0,0,0,5,552,446134,446135,244,39326,0,0,0,0,0,0,446136,446137,446138,0,0
3078,0,1,27,9,397,447054,447055,249,38627,0,0,0,0,1,0,447056,447057,0,0,0
3079,0,1,27,9,398,447083,447084,249,39169,0,0,0,0,2,0,447085,447086,0,0,0
3080,0,1,25,10,54,447146,447147,249,23027,0,0,0,0,1,0,447148,447149,0,0,0
3081,0,1,25,10,55,447204,447205,249,38637,0,0,0,0,2,0,447206,447207,0,0,0
3082,0,0,5,3,207,447281,447282,244,39455,39456,0,0,0,0,0,447352,447353,447354,0,0
3083,0,1,26,13,58,447447,447448,249,38628,0,0,0,0,1,0,447449,447450,0,0,0
3084,0,1,26,13,59,447460,447461,249,39192,0,0,0,0,2,0,447462,447463,0,0,0
3085,0,0,7,8,125,447626,447627,244,39477,39479,0,0,0,0,0,447628,447629,447743,0,0
3086,0,1,21,12,101,447885,447886,249,39480,39480,0,0,0,1,0,447887,447888,0,0,0
3087,0,1,21,12,102,447892,447893,249,39482,39482,0,0,0,2,0,447894,447895,0,0,0
3089,0,1,19,11,291,452711,452712,249,31722,31745,31761,31770,0,2,0,452713,452714,0,0,0
3090,0,3,13,27,128,453284,453287,283,43291,0,0,0,0,2,0,453290,453288,0,0,0
3092,0,3,13,0,129,453563,453564,449,39856,0,0,0,0,0,0,453567,453565,0,0,0
3093,0,1,21,12,103,453614,453615,249,39926,39926,0,0,0,0,0,453616,453617,0,0,0
3094,0,3,13,27,130,453773,453774,283,43313,0,0,0,0,1,0,453775,453776,0,0,0
3097,0,1,27,9,400,453837,453838,249,31722,0,0,0,0,2,0,453839,453840,0,0,0
3098,0,1,27,9,401,453842,453843,249,31716,0,0,0,0,1,0,453844,453845,0,0,0
3099,0,1,26,13,60,453855,453856,249,39956,0,0,0,0,0,0,453857,453858,0,0,0
3100,0,1,25,10,56,453884,453885,249,31716,0,0,0,0,1,0,453886,453887,0,0,0
3101,0,1,25,10,57,453935,453936,249,31722,0,0,0,0,2,0,453937,453938,0,0,0
3102,0,1,19,11,293,455262,455263,306,40002,40004,40003,40005,0,1,0,455264,455265,0,0,0
3103,0,2,24,19,20,456234,456235,121,1461,0,0,0,8,0,0,456236,456237,0,0,0
3104,0,2,24,19,21,456241,456242,255,1607,0,0,0,0,1,0,456243,456244,0,0,0
3105,0,2,24,19,22,456259,456260,251,715,0,0,0,0,2,0,456261,456262,0,0,0
3106,0,2,22,21,36,456499,456500,41,40123,0,0,0,0,1,0,456501,456502,0,0,0
3107,0,2,22,21,37,457146,457147,50,44420,0,0,0,0,1,0,457148,457149,0,0,0
3108,0,0,5,3,208,457833,457838,304,40158,45777,45778,45779,0,2,0,457839,457841,457840,0,779
3109,0,0,7,8,126,458521,458522,304,30456,0,0,0,0,2,0,458541,458542,458543,0,798
3110,0,0,6,6,209,459561,459562,304,40222,40223,0,0,0,2,0,459563,459564,459565,0,807
3112,0,1,19,11,294,460494,460495,306,40266,40272,40291,40278,0,2,0,460496,460497,0,0,0
3113,0,3,17,26,66,460702,460703,305,40304,0,0,0,0,0,0,460704,460705,0,0,0
3114,0,1,25,10,59,460840,460841,123,19854,0,0,0,0,2,0,460842,460843,0,0,0
3115,0,3,12,25,108,461088,461089,305,40374,0,0,0,0,0,0,461090,461091,0,0,0
3116,0,1,25,10,60,461256,461257,241,29873,0,0,0,8,2,0,461258,461259,0,0,0
3117,0,1,25,10,61,463079,463080,241,22481,0,0,0,0,2,0,463081,463082,0,0,0
3118,0,2,23,23,41,463194,463195,302,32779,0,0,0,0,2,0,463196,463197,0,0,805
3119,0,2,23,23,42,463206,463207,302,38258,0,0,0,0,1,0,463208,463209,0,0,804
3120,0,1,25,10,62,463414,463415,459,27788,0,0,0,0,2,0,463416,463417,0,0,0
3121,0,1,25,10,63,463446,463447,459,29255,0,0,0,0,2,0,463448,463449,0,0,0
3122,0,2,14,20,687,464319,464320,302,40630,0,0,0,0,0,0,464321,464322,0,0,817
3123,0,1,21,12,104,465676,465681,252,40641,40641,0,0,0,2,0,465682,465683,0,0,0
3124,0,3,15,31,402,466058,466059,283,0,0,0,0,8,0,0,466060,466061,0,0,0
3125,0,0,5,3,210,466451,466452,304,40682,45777,45778,45779,0,1,0,466453,466454,466455,0,779
3126,0,0,7,8,127,466577,466578,304,40689,0,0,0,0,1,0,466579,466580,466581,0,802
3127,0,0,6,6,211,466626,466627,304,40222,40223,0,0,0,1,0,466628,466629,466630,0,807
3128,0,3,15,31,403,466681,466682,305,0,0,0,0,0,1,0,466683,466684,0,0,0
3130,0,1,21,12,105,467864,467865,306,40773,40773,0,0,0,0,0,467866,467867,0,0,0
3131,0,1,19,11,295,469772,469773,450,40838,40851,40850,40857,0,2,0,469774,469775,0,0,0
3135,0,3,13,27,131,473693,473694,305,41063,0,0,0,0,1,0,473695,473696,0,0,2131
3137,0,2,2,14,691,475065,475066,302,33429,0,0,0,8,0,0,475067,475068,0,0,459
3143,0,1,19,11,297,483088,483089,450,41311,41331,41323,41342,0,1,0,483090,483091,0,0,0
3145,0,3,18,30,77,485882,486188,250,41401,0,0,0,0,2,0,486189,486190,0,0,0
3146,0,0,5,3,212,486556,487299,451,41442,41430,0,0,8,1,0,499331,499332,487300,0,0
3148,0,0,7,8,129,488153,488154,451,41504,41503,0,0,8,1,0,499341,499342,488155,0,0
3152,0,1,21,12,107,489119,489120,448,41540,41540,0,0,8,1,0,489121,489122,0,0,0
3155,0,3,15,31,407,490443,490444,250,0,0,0,0,0,2,0,490445,490446,0,0,0
3156,0,2,14,20,715,492767,492768,50,41712,0,41713,0,0,1,0,492769,492770,0,0,876
3157,0,0,7,8,130,493094,493104,455,41716,43418,0,0,0,0,0,493105,493106,493107,0,0
3158,0,2,20,22,47,493799,493800,454,41715,0,0,0,0,0,0,493801,493802,0,0,0
3159,0,2,2,14,716,493762,493763,50,41779,41780,41781,41782,0,1,0,493764,493765,0,0,0
3160,0,0,6,6,213,493805,493806,455,41720,41721,41722,0,0,2,0,493807,493808,493809,0,0
3161,0,0,6,6,214,493840,493841,455,41726,41721,41722,0,0,1,0,493842,493843,493844,0,0
3162,0,3,17,26,69,494215,494216,250,41729,41821,0,0,0,2,0,494217,494218,0,0,983
3163,0,3,18,30,78,494477,494482,453,41763,0,0,0,0,0,0,494483,494484,0,0,0
3165,0,3,13,27,132,494796,494797,452,41766,0,0,0,8,1,0,508426,508427,0,0,0
3166,0,0,4,1,152,494936,494963,455,41788,41789,0,0,0,0,0,494979,494980,494981,0,880
3167,0,0,4,1,153,495048,495049,455,41791,41790,0,0,0,0,0,495050,495051,495052,0,0
3168,0,2,23,23,43,495093,495095,454,41225,0,0,0,2,0,0,495103,495096,0,0,877
3169,0,3,13,27,133,495255,495260,453,43631,0,0,0,0,1,0,495453,495261,0,0,0
3170,0,0,4,1,154,495281,495282,40,41829,41826,0,0,0,1,0,495283,495284,495285,0,0
3171,0,3,15,31,408,495832,508428,452,0,0,0,0,8,1,0,508432,508433,0,0,0
3172,0,0,5,3,215,495490,495491,40,41866,41872,0,0,0,1,0,495513,495514,495515,0,0
3173,0,3,15,29,409,497125,497126,39,0,0,0,0,0,1,0,497336,497138,0,0,0
3174,0,0,4,1,155,497346,497347,40,41934,41932,0,0,1,1,0,497348,497349,497350,0,978
3175,0,3,16,24,71,497474,497483,453,0,0,0,0,8,0,0,497484,497485,0,0,0
3176,0,2,14,16,718,498026,498027,454,41607,41613,41614,41615,0,0,0,498028,498029,0,0,904
3177,0,0,0,5,569,499150,501402,455,41322,0,0,0,0,1,0,499264,499257,499265,0,0
3178,0,2,14,18,720,499519,500393,454,41291,0,0,0,0,1,0,500422,500392,0,0,919
3180,0,3,17,26,71,500825,500826,39,42030,42031,42032,42033,0,1,0,500827,500828,0,0,0
3181,0,0,7,8,131,501821,501825,51,42096,42098,0,0,0,1,0,501827,501828,501829,0,0
3182,0,3,3,28,410,501891,501892,453,0,0,0,0,8,1,0,504975,501934,0,0,0
3183,0,0,4,1,156,502341,502342,51,42112,42110,0,0,0,1,0,502343,502344,502345,0,0
3184,0,2,2,14,722,502653,502654,456,42609,0,0,0,8,1,0,502663,502659,0,0,0
3185,0,1,27,9,411,503748,503749,241,36677,0,0,0,0,2,0,503750,503751,0,0,0
3186,0,0,4,1,157,503784,503785,51,42134,42135,0,0,0,1,0,503786,503787,503788,0,0
3187,0,0,7,8,132,504093,504094,51,42144,42145,42146,0,1,1,0,504095,504096,504097,0,0
3188,0,2,23,23,44,504216,504217,284,27994,0,0,0,8,1,0,504218,504219,0,0,0
3189,0,2,24,19,23,504304,504305,456,4134,0,0,0,8,1,0,504307,504306,0,0,0
3192,0,2,23,0,45,504536,504537,43,42189,0,0,0,8,0,0,0,0,0,0,0
3193,0,2,2,0,723,504540,504541,43,42189,0,0,0,8,0,0,504542,0,0,0,0
3194,0,2,14,0,724,504544,504545,43,42189,0,0,0,8,0,0,504546,0,0,0,0
3195,0,2,20,0,48,504555,504612,43,42189,0,0,0,8,0,0,0,0,0,0,0
3196,0,2,2,0,725,504557,504558,43,42189,0,0,0,8,0,0,504559,0,0,0,0
3197,0,2,14,0,726,504560,504561,43,42189,0,0,0,8,0,0,504562,0,0,0,0
3198,0,2,23,23,46,504596,504597,284,27995,0,0,0,8,2,0,504598,504599,0,0,0
3199,0,3,15,29,412,504720,504721,453,0,0,0,0,0,2,0,504723,504722,0,0,0
3200,0,3,15,29,413,504855,504856,453,0,0,0,0,0,1,0,504857,504858,0,0,0
3203,0,1,27,9,414,505505,505506,282,38778,0,0,0,0,1,0,505507,505508,0,0,0
3204,0,1,27,9,415,506094,506095,282,30568,0,0,0,0,2,0,506096,506097,0,0,0
3205,0,3,17,26,72,506113,506114,49,42266,42267,42268,42269,0,1,0,506115,506116,0,0,0
3206,0,1,26,13,61,506436,506438,282,32130,0,0,0,0,2,0,506439,506440,0,0,0
3207,0,1,26,13,62,506443,506444,282,42276,0,0,0,0,1,0,506445,506446,0,0,0
3208,0,2,22,21,42,507446,507447,35,43136,0,0,0,0,0,0,507448,507449,0,0,0
3209,0,3,13,27,134,508471,508472,295,45817,0,0,0,8,2,0,508486,508487,0,0,0
3210,0,1,25,10,64,509763,509764,282,30556,0,0,0,0,2,0,509765,509766,0,0,0
3211,0,1,25,10,65,510007,510041,282,42152,0,0,0,0,1,0,510048,510047,0,0,0
3212,0,2,24,19,24,517765,517766,454,41722,0,0,0,8,0,0,517767,517768,0,0,0
3213,0,1,21,12,108,518641,518642,450,42908,42908,0,0,0,2,0,518864,518651,0,0,0
3215,0,1,21,12,110,518901,518902,450,42917,42917,0,0,0,1,0,518903,518904,0,0,0
3217,0,1,26,13,64,520146,520147,306,41148,44826,0,0,0,1,0,520148,520149,0,0,0
3218,0,2,14,14,735,520195,520196,302,32779,0,0,0,0,2,0,520197,520198,0,0,2169
3219,0,1,26,13,65,520245,520246,306,35582,44826,0,0,0,2,0,520247,520248,0,0,0
3221,0,2,20,0,49,520822,520823,457,42991,0,0,0,8,0,0,520824,520825,0,0,0
3222,0,1,27,9,416,520835,520836,306,43009,0,0,0,0,1,0,520837,520838,0,0,0
3223,0,1,27,9,417,520861,520862,306,43009,0,0,0,0,2,0,520863,520864,0,0,0
3224,0,0,0,5,572,520868,520869,455,43019,0,0,0,0,2,0,520870,520871,520872,0,0
3225,0,2,14,14,737,520920,520921,302,38258,0,0,0,0,1,0,520922,520923,0,0,2170
3226,0,3,3,28,418,521226,521227,453,0,0,0,0,8,2,0,521228,521229,0,0,0
3227,0,2,14,18,738,521266,521267,454,42410,0,0,0,0,2,0,521268,521269,0,0,953
3228,0,1,25,10,66,525738,525739,306,40002,0,0,0,0,1,0,525740,525741,0,0,988
3229,0,1,25,10,67,525823,525824,306,40266,0,0,0,0,2,0,525825,525826,0,0,0
3232,0,1,27,9,419,531572,531573,450,43435,0,0,0,0,2,0,531574,531575,0,0,988
3233,0,1,27,9,420,531668,531669,450,43435,0,0,0,0,1,0,531670,531671,0,0,988
3234,0,3,13,27,135,533113,533114,453,43636,0,0,0,0,2,0,533115,533116,0,0,0
3235,0,1,26,13,66,533244,533245,450,43652,0,0,0,0,2,0,533246,533247,0,0,0
3236,0,1,26,13,67,533966,533967,450,43653,0,0,0,0,1,0,533968,533969,0,0,0
3238,0,3,16,24,155,534111,534112,464,0,0,0,0,8,0,0,534113,534114,0,0,0
3239,0,3,15,31,421,534264,534265,464,0,0,0,0,0,0,0,534289,534290,0,0,0
3240,0,3,3,28,422,534446,534447,464,0,0,0,0,8,1,0,534448,534449,0,0,0
3241,0,0,0,5,577,534567,534568,463,43682,0,0,0,0,1,0,534569,534570,534571,0,0
3242,0,2,14,14,753,534749,534750,462,49025,49026,0,0,2,0,0,534751,534752,0,0,0
3243,0,0,0,5,578,534886,534887,463,43683,0,0,0,0,2,0,534888,534889,534890,0,0
3244,0,3,12,25,109,535203,535204,464,43741,0,0,0,2,0,0,535205,535206,0,0,2013
3245,0,0,5,3,216,535248,535249,463,43713,43715,43716,0,0,0,0,535250,535251,535252,0,0
3246,0,1,19,11,303,535356,535357,465,43689,43718,43690,43719,0,1,0,535358,535359,0,0,0
3247,0,2,23,23,47,535360,535361,462,44788,0,0,0,2,0,0,535362,535363,0,0,0
3248,0,1,19,11,304,535381,535382,465,43688,43717,43691,43720,0,2,0,535383,535384,0,0,0
3249,0,0,4,1,158,535767,535777,463,43787,43789,0,0,0,2,0,535778,535779,535780,0,0
3250,0,0,4,1,159,535783,535784,463,43788,43789,0,0,0,1,0,535785,535786,535787,0,0
3251,0,1,27,9,423,535836,535837,465,43664,0,0,0,0,1,0,535838,535839,0,0,0
3252,0,1,27,9,424,535857,535858,465,43664,0,0,0,0,2,0,535859,535860,0,0,0
3253,0,0,0,5,580,535914,535915,463,43823,0,0,0,0,0,0,535916,535917,535918,0,2012
3254,0,2,14,16,756,536498,536499,462,49417,0,0,0,0,0,0,536500,536501,0,0,0
3255,0,3,18,30,79,536923,536924,464,43912,0,0,0,0,0,0,536925,536926,0,0,0
3256,0,0,7,8,133,536968,536969,463,43944,0,0,0,0,0,0,536970,536971,536972,0,0
3258,0,1,21,12,111,537468,537469,465,43676,43676,0,0,0,1,0,537470,537471,0,0,0
3259,0,1,21,12,112,537480,537481,465,43674,43674,0,0,0,2,0,537482,537483,0,0,0
3260,0,1,25,10,68,537501,537502,465,43689,0,0,0,0,1,0,537503,537504,0,0,0
3261,0,1,25,10,69,537540,537541,465,43688,0,0,0,0,2,0,537542,537543,0,0,0
3263,0,1,26,13,68,538080,538085,465,43958,0,0,0,0,1,0,538086,538087,0,0,0
3264,0,1,26,13,69,538089,538090,465,43959,0,0,0,0,2,0,538091,538092,0,0,0
3265,0,3,18,30,80,538332,538333,464,43912,0,0,0,0,0,22837,538334,538335,0,0,0
3266,0,1,25,10,70,541440,541441,450,41311,0,0,0,0,1,0,541449,541442,0,0,0
3267,0,1,25,10,71,541504,541505,450,40838,0,0,0,0,2,0,541506,541507,0,0,0
3268,0,2,24,19,25,543164,543165,462,42848,0,0,0,8,0,0,543166,543167,0,0,0
3269,0,2,14,20,762,543173,543174,462,46706,0,0,0,2,0,0,543175,543176,0,0,0
3274,0,1,27,9,425,547813,547814,459,29255,0,0,0,0,2,0,547815,547816,0,0,0
3275,0,1,27,9,426,547880,547881,459,27031,0,0,0,0,2,0,547882,547883,0,0,0
3277,0,3,3,28,427,572810,572811,464,0,0,0,0,8,2,0,572812,572813,0,0,0
3287,0,2,2,0,793,614029,614030,43,47099,0,0,0,0,0,0,0,0,0,0,0
3288,0,1,19,11,312,615680,615681,472,47739,0,0,0,0,0,0,615682,615683,0,0,0
3290,0,2,23,0,48,627319,627320,125,106,0,0,0,8,0,0,627321,627322,0,0,0
3301,0,3,15,0,429,634145,0,474,0,0,0,0,0,0,0,0,0,0,0,0
3308,0,3,15,0,433,637214,637215,31,0,0,0,0,0,0,0,637216,637217,0,0,0
3312,0,0,4,1,164,683448,683449,476,50042,50041,0,0,8,1,0,683450,683451,683452,0,2470
3313,0,0,4,1,165,683453,683454,476,50043,50041,0,0,8,2,0,683455,683456,683457,0,2470
3314,0,3,15,29,434,683529,683530,479,0,0,0,0,8,1,0,683531,683532,0,0,0
3315,0,3,15,29,435,683533,683534,479,0,0,0,0,8,2,0,683535,683536,0,0,0
3316,0,2,14,15,813,683539,683540,477,50050,50051,50052,0,8,1,0,683541,683542,0,0,0
3317,0,2,14,15,814,683548,683549,477,50050,50051,50052,0,8,2,0,683550,683551,0,0,0
3318,0,1,19,11,317,683712,683713,478,50069,50071,50073,50075,8,1,0,683714,683715,0,0,0
3319,0,1,19,11,318,683792,683793,478,50068,50070,50072,50074,8,2,0,683794,683795,0,0,0
3321,0,0,4,1,166,750328,750332,64,51726,21504,0,0,0,0,0,750335,750333,750334,0,0
3322,0,3,15,29,436,750536,750529,245,0,0,0,0,0,0,0,750531,750530,0,0,0
3323,0,1,19,11,319,753480,753481,240,52855,52866,52878,52888,8,1,0,753482,753483,0,0,0
3324,0,1,19,11,320,753600,753601,240,52859,52883,52872,52889,8,2,0,753602,753603,0,0,0
3325,0,2,2,14,815,753800,753801,243,52928,52929,0,0,0,0,0,753802,753803,0,0,0
