"ID","mapZoneHexGroupId","hexX","hexY"
47957,1687,671,598
47958,1687,669,600
47959,1687,671,599
47960,1687,670,597
47961,1687,672,597
47962,1687,670,600
47963,1687,670,599
47964,1687,669,599
47965,1687,673,597
47966,1687,675,596
47967,1687,671,596
47968,1687,674,597
47969,1687,671,597
47970,1687,674,596
47971,1687,676,597
47972,1687,673,595
47973,1687,672,596
47974,1687,669,598
47975,1687,676,595
47976,1687,673,596
47977,1687,668,602
47978,1687,668,601
47979,1687,677,596
47980,1687,676,596
47981,1687,675,595
47982,1687,678,596
47983,1687,677,595
47984,1687,675,594
47985,1687,670,595
47986,1687,675,593
47987,1687,676,594
47988,1687,673,594
47989,1687,677,594
47990,1687,672,594
47991,1687,674,594
47992,1687,672,595
47993,1687,671,595
47994,1687,674,595
47995,1687,671,594
47996,1687,670,596
47997,1687,669,595
47998,1687,669,596
47999,1688,684,601
48000,1688,682,601
48001,1688,681,598
48002,1688,685,600
48003,1688,686,601
48004,1688,685,601
48005,1688,687,600
48006,1688,687,601
48007,1688,690,601
48008,1688,686,600
48009,1688,692,600
48010,1688,688,601
48011,1688,690,602
48012,1688,689,601
48013,1688,689,598
48014,1688,691,600
48015,1688,693,600
48016,1688,692,598
48017,1688,693,598
48018,1688,689,600
48019,1688,692,601
48020,1688,693,599
48021,1688,690,599
48022,1688,691,599
48023,1688,690,600
48024,1688,692,599
48025,1688,691,598
48026,1688,691,601
48027,1688,681,597
48028,1688,690,598
48029,1688,688,599
48030,1688,689,597
48031,1689,658,593
48032,1689,656,597
48033,1689,658,594
48034,1689,657,597
48035,1689,655,596
48036,1689,656,594
48037,1689,657,593
48038,1689,656,595
48039,1689,657,594
48040,1689,656,598
48041,1689,655,595
48042,1689,659,598
48043,1689,656,596
48044,1689,656,599
48045,1689,659,596
48046,1689,658,596
48047,1689,657,599
48048,1689,660,596
48049,1689,657,596
48050,1689,657,595
48051,1689,658,597
48052,1689,659,595
48053,1689,659,594
48054,1689,659,597
48055,1689,661,601
48056,1689,658,595
48057,1689,658,599
48058,1689,660,600
48059,1689,658,598
48060,1689,659,599
48061,1689,663,598
48062,1689,662,602
48063,1689,657,598
48064,1689,667,602
48065,1689,661,599
48066,1689,667,601
48067,1689,666,602
48068,1689,660,599
48069,1689,664,601
48070,1689,659,593
48071,1689,664,600
48072,1689,660,598
48073,1689,660,593
48074,1689,663,599
48075,1689,662,597
48076,1689,661,597
48077,1689,663,600
48078,1689,661,596
48079,1689,662,600
48080,1689,665,600
48081,1689,661,600
48082,1689,663,601
48083,1689,665,601
48084,1689,662,601
48085,1689,660,597
48086,1689,663,602
48087,1689,664,602
48088,1689,661,598
48089,1689,662,599
48090,1689,664,603
48091,1689,662,598
48092,1689,665,602
48093,1689,666,601
48094,1689,663,592
48095,1689,661,592
48096,1689,659,592
48097,1689,660,595
48098,1689,664,593
48099,1689,661,593
48100,1689,663,594
48101,1689,662,594
48102,1689,666,600
48103,1689,661,594
48104,1689,660,594
48105,1689,661,595
48106,1689,662,595
48107,1689,663,593
48108,1689,663,596
48109,1689,663,597
48110,1689,662,593
48111,1689,663,595
48112,1689,665,593
48113,1689,664,598
48114,1689,664,594
48115,1689,665,594
48116,1689,664,595
48117,1689,665,595
48118,1689,668,599
48119,1689,664,596
48120,1689,662,596
48121,1689,664,597
48122,1689,667,599
48123,1689,667,600
48124,1689,664,599
48125,1689,665,599
48126,1689,668,597
48127,1689,668,600
48128,1689,666,596
48129,1689,668,598
48130,1689,666,598
48131,1689,667,597
48132,1689,666,595
48133,1689,665,598
48134,1689,668,596
48135,1689,667,596
48136,1689,667,595
48137,1689,666,597
48138,1689,667,594
48139,1689,665,597
48140,1689,666,599
48141,1689,667,598
48142,1689,665,596
48143,1690,700,589
48144,1690,702,589
48145,1690,701,589
48146,1690,701,588
48147,1690,703,589
48148,1690,693,595
48149,1690,702,590
48150,1690,702,592
48151,1690,703,591
48152,1690,699,596
48153,1690,700,595
48154,1690,703,590
48155,1690,701,592
48156,1690,703,592
48157,1690,694,597
48158,1690,702,591
48159,1690,695,597
48160,1690,702,593
48161,1690,701,593
48162,1690,697,597
48163,1690,692,596
48164,1690,701,594
48165,1690,702,594
48166,1690,696,598
48167,1690,699,595
48168,1690,698,596
48169,1690,691,595
48170,1690,691,594
48171,1690,690,592
48172,1690,695,598
48173,1690,698,597
48174,1690,696,597
48175,1690,693,596
48176,1690,696,595
48177,1690,690,595
48178,1690,692,595
48179,1690,699,591
48180,1690,694,596
48181,1690,697,596
48182,1690,695,596
48183,1690,701,591
48184,1690,696,596
48185,1690,701,590
48186,1690,700,590
48187,1690,697,595
48188,1690,698,595
48189,1690,700,594
48190,1690,699,593
48191,1690,697,594
48192,1690,700,587
48193,1690,699,594
48194,1690,700,593
48195,1690,699,592
48196,1690,696,587
48197,1690,700,588
48198,1690,700,592
48199,1690,698,588
48200,1690,699,589
48201,1690,699,588
48202,1690,698,592
48203,1690,697,589
48204,1690,699,587
48205,1690,698,589
48206,1690,695,595
48207,1690,698,590
48208,1690,699,590
48209,1690,698,594
48210,1690,697,590
48211,1690,697,593
48212,1690,697,591
48213,1690,698,591
48214,1690,697,592
48215,1690,698,593
48216,1690,691,593
48217,1690,691,592
48218,1690,694,595
48219,1690,696,594
48220,1690,693,592
48221,1690,693,594
48222,1690,695,594
48223,1691,683,588
48224,1691,684,585
48225,1691,685,584
48226,1691,677,584
48227,1691,679,584
48228,1691,684,584
48229,1691,677,583
48230,1691,678,583
48231,1691,676,586
48232,1691,678,585
48233,1691,676,585
48234,1691,679,583
48235,1691,678,584
48236,1691,677,585
48237,1691,677,593
48238,1691,676,587
48239,1690,693,593
48240,1690,692,592
48241,1690,692,594
48242,1690,692,593
48243,1690,700,591
48244,1690,692,591
48245,1690,694,593
48246,1691,675,587
48247,1691,679,589
48248,1691,675,588
48249,1691,678,587
48250,1691,677,588
48251,1691,676,589
48252,1691,675,589
48253,1691,676,588
48254,1691,677,587
48255,1691,678,588
48256,1691,677,586
48257,1691,678,586
48258,1691,679,587
48259,1691,678,589
48260,1691,678,590
48261,1691,679,590
48262,1691,676,592
48263,1691,679,588
48264,1691,677,590
48265,1691,678,591
48266,1691,676,593
48267,1691,677,591
48268,1691,678,592
48269,1691,674,592
48270,1691,676,591
48271,1691,677,592
48272,1691,674,593
48273,1691,687,586
48274,1691,675,592
48275,1691,676,590
48276,1691,675,590
48277,1690,693,591
48278,1690,694,594
48279,1691,674,587
48280,1691,675,584
48281,1691,675,591
48282,1691,676,583
48283,1691,674,591
48284,1691,674,585
48285,1691,674,590
48286,1691,673,586
48287,1691,674,589
48288,1691,674,586
48289,1691,674,588
48290,1691,682,584
48291,1691,673,593
48292,1691,673,592
48293,1690,689,590
48294,1690,697,587
48295,1690,695,593
48296,1690,696,593
48297,1690,698,587
48298,1690,690,590
48299,1691,680,582
48300,1691,673,588
48301,1690,689,591
48302,1691,683,584
48303,1690,691,589
48304,1690,688,591
48305,1691,683,582
48306,1691,687,585
48307,1691,673,589
48308,1691,681,582
48309,1691,673,590
48310,1691,673,591
48311,1691,682,583
48312,1691,672,589
48313,1691,686,585
48314,1690,696,592
48315,1690,699,586
48316,1690,696,589
48317,1690,691,591
48318,1691,675,583
48319,1691,686,584
48320,1691,680,583
48321,1691,685,583
48322,1691,672,592
48323,1691,672,590
48324,1691,679,582
48325,1691,684,583
48326,1690,688,590
48327,1691,672,591
48328,1691,678,582
48329,1691,683,583
48330,1691,677,582
48331,1691,672,593
48332,1690,690,591
48333,1690,697,586
48334,1690,695,588
48335,1690,697,588
48336,1690,690,589
48337,1690,691,590
48338,1690,689,589
48339,1691,673,587
48340,1690,692,589
48341,1690,692,588
48342,1690,689,588
48343,1690,688,589
48344,1690,688,587
48345,1690,691,588
48346,1690,690,587
48347,1690,690,588
48348,1690,691,587
48349,1688,678,595
48350,1690,688,588
48351,1690,689,586
48352,1690,693,590
48353,1690,696,590
48354,1690,695,587
48355,1690,694,591
48356,1690,696,588
48357,1690,695,589
48358,1690,693,589
48359,1690,695,591
48360,1690,696,591
48361,1690,692,590
48362,1690,695,590
48363,1690,695,592
48364,1690,694,588
48365,1690,694,590
48366,1690,694,592
48367,1690,694,589
48368,1690,693,588
48369,1690,689,587
48370,1691,679,594
48371,1690,693,586
48372,1690,691,586
48373,1690,694,587
48374,1688,679,596
48375,1688,680,596
48376,1690,692,587
48377,1690,693,587
48378,1688,679,595
48379,1688,680,597
48380,1688,684,594
48381,1688,681,595
48382,1688,680,595
48383,1688,683,594
48384,1688,682,595
48385,1688,688,592
48386,1691,678,594
48387,1688,681,596
48388,1688,686,595
48389,1688,683,596
48390,1688,682,596
48391,1688,683,595
48392,1688,686,594
48393,1688,685,594
48394,1688,684,595
48395,1688,690,594
48396,1688,687,593
48397,1688,687,594
48398,1688,689,592
48399,1688,689,593
48400,1688,690,593
48401,1688,689,594
48402,1688,688,593
48403,1688,687,592
48404,1691,686,593
48405,1691,685,593
48406,1688,688,594
48407,1691,682,594
48408,1691,683,593
48409,1691,680,592
48410,1691,678,593
48411,1691,679,593
48412,1691,681,594
48413,1691,680,593
48414,1691,679,592
48415,1691,680,594
48416,1691,681,592
48417,1691,679,591
48418,1691,682,592
48419,1691,681,591
48420,1691,680,591
48421,1691,681,584
48422,1691,681,593
48423,1691,680,588
48424,1691,681,589
48425,1691,682,591
48426,1691,681,590
48427,1691,682,590
48428,1691,681,588
48429,1691,680,587
48430,1691,681,587
48431,1691,680,589
48432,1691,683,590
48433,1691,680,590
48434,1691,680,585
48435,1691,680,584
48436,1691,680,586
48437,1691,681,583
48438,1691,683,591
48439,1691,681,586
48440,1691,681,585
48441,1691,682,589
48442,1691,682,588
48443,1691,682,593
48444,1691,683,592
48445,1691,682,587
48446,1691,683,589
48447,1691,682,586
48448,1691,679,586
48449,1691,686,592
48450,1691,682,585
48451,1691,684,593
48452,1691,684,592
48453,1691,687,591
48454,1691,685,592
48455,1691,687,589
48456,1691,685,590
48457,1691,684,591
48458,1691,687,588
48459,1691,687,590
48460,1691,686,591
48461,1691,685,591
48462,1691,687,587
48463,1691,685,585
48464,1691,676,584
48465,1691,686,589
48466,1691,686,588
48467,1691,685,589
48468,1691,684,586
48469,1691,686,590
48470,1691,679,585
48471,1691,684,587
48472,1691,683,585
48473,1691,686,587
48474,1691,684,588
48475,1691,684,589
48476,1691,675,585
48477,1691,684,590
48478,1691,686,586
48479,1691,685,586
48480,1691,677,589
48481,1691,685,587
48482,1691,685,588
48483,1691,683,586
48484,1691,683,587
48485,1691,675,586
48486,1692,671,592
48487,1692,670,594
48488,1692,670,591
48489,1692,671,591
48490,1692,670,593
48491,1692,666,594
48492,1692,670,592
48493,1692,671,593
48494,1692,668,594
48495,1692,669,592
48496,1692,671,590
48497,1692,666,593
48498,1692,665,592
48499,1692,667,593
48500,1692,660,585
48501,1692,662,592
48502,1692,664,592
48503,1692,660,592
48504,1692,663,591
48505,1692,661,591
48506,1692,659,591
48507,1692,660,589
48508,1692,661,589
48509,1692,666,592
48510,1692,659,590
48511,1692,660,591
48512,1692,662,591
48513,1692,659,589
48514,1692,661,590
48515,1692,660,590
48516,1692,659,588
48517,1692,667,592
48518,1692,663,590
48519,1692,667,590
48520,1692,669,591
48521,1692,664,591
48522,1692,659,587
48523,1692,668,590
48524,1692,665,591
48525,1692,669,590
48526,1692,666,591
48527,1692,667,591
48528,1692,665,590
48529,1692,668,592
48530,1692,664,590
48531,1692,668,591
48532,1692,660,586
48533,1692,663,589
48534,1692,659,586
48535,1692,662,589
48536,1692,663,587
48537,1692,661,586
48538,1692,662,587
48539,1692,661,588
48540,1692,659,585
48541,1692,660,588
48542,1692,664,589
48543,1692,665,589
48544,1692,660,587
48545,1692,672,588
48546,1692,662,588
48547,1692,661,587
48548,1692,671,589
48549,1692,663,588
48550,1692,671,587
48551,1692,668,589
48552,1692,665,588
48553,1692,670,589
48554,1692,666,589
48555,1692,666,587
48556,1692,667,589
48557,1692,670,588
48558,1692,666,588
48559,1692,669,588
48560,1692,668,587
48561,1692,669,589
48562,1692,670,590
48563,1692,667,588
48564,1692,671,588
48565,1692,664,588
48566,1692,667,587
48567,1692,661,585
48568,1692,663,586
48569,1692,669,587
48570,1692,668,588
48571,1692,664,587
48572,1692,665,587
48573,1693,661,584
48574,1693,665,582
48575,1693,663,584
48576,1693,663,583
48577,1693,662,584
48578,1692,668,593
48579,1692,668,595
48580,1692,666,590
48581,1692,669,594
48582,1692,662,590
48583,1692,669,593
48584,1693,662,585
48585,1693,662,583
48586,1693,662,586
48587,1693,663,585
48588,1693,664,586
48589,1693,665,586
48590,1693,665,585
48591,1693,666,585
48592,1693,666,586
48593,1693,664,584
48594,1693,664,581
48595,1693,664,585
48596,1693,663,581
48597,1693,667,585
48598,1693,667,586
48599,1693,666,581
48600,1693,665,581
48601,1693,663,582
48602,1693,664,583
48603,1693,665,580
48604,1693,666,580
48605,1693,666,582
48606,1693,665,583
48607,1693,666,583
48608,1693,664,582
48609,1693,666,584
48610,1693,667,583
48611,1693,667,582
48612,1693,665,584
48613,1693,675,581
48614,1693,669,585
48615,1693,667,584
48616,1693,670,587
48617,1693,673,584
48618,1693,668,585
48619,1693,671,586
48620,1693,671,580
48621,1693,669,586
48622,1693,668,586
48623,1693,672,586
48624,1693,669,583
48625,1693,669,580
48626,1693,672,587
48627,1693,672,585
48628,1693,674,583
48629,1693,673,585
48630,1693,674,582
48631,1693,674,584
48632,1693,675,582
48633,1693,673,581
48634,1693,671,584
48635,1693,671,583
48636,1693,672,583
48637,1693,673,582
48638,1693,672,584
48639,1693,673,583
48640,1693,670,586
48641,1693,669,584
48642,1693,671,585
48643,1693,670,585
48644,1693,668,584
48645,1693,668,583
48646,1693,669,582
48647,1693,670,584
48648,1693,672,582
48649,1693,671,582
48650,1693,668,582
48651,1693,672,581
48652,1693,670,582
48653,1693,669,581
48654,1693,668,581
48655,1693,670,583
48656,1693,667,581
48657,1693,667,580
48658,1693,671,581
48659,1693,670,580
48660,1693,670,581
48661,1694,690,585
48662,1694,689,584
48663,1694,690,584
48664,1694,689,583
48665,1694,689,585
48666,1694,691,584
48667,1694,691,585
48668,1694,690,586
48669,1694,692,585
48670,1694,698,586
48671,1694,693,585
48672,1694,692,586
48673,1694,694,586
48674,1694,695,585
48675,1694,699,585
48676,1694,696,586
48677,1694,699,584
48678,1694,698,583
48679,1694,698,585
48680,1694,696,585
48681,1694,699,583
48682,1694,698,584
48683,1694,695,584
48684,1694,693,584
48685,1694,692,584
48686,1694,697,583
48687,1694,697,584
48688,1694,695,582
48689,1694,694,585
48690,1694,694,584
48691,1694,696,578
48692,1694,697,585
48693,1694,696,583
48694,1694,695,583
48695,1694,696,584
48696,1694,696,582
48697,1694,692,583
48698,1694,693,583
48699,1694,693,582
48700,1694,698,581
48701,1694,694,583
48702,1694,694,582
48703,1694,697,581
48704,1694,697,582
48705,1694,695,581
48706,1694,687,584
48707,1694,697,580
48708,1694,696,579
48709,1694,696,576
48710,1694,698,582
48711,1694,692,582
48712,1694,697,579
48713,1694,696,580
48714,1694,695,577
48715,1694,695,579
48716,1694,697,578
48717,1694,694,577
48718,1694,696,577
48719,1694,695,580
48720,1694,696,581
48721,1694,697,577
48722,1694,695,576
48723,1694,693,580
48724,1694,695,586
48725,1694,688,586
48726,1694,688,585
48727,1694,697,576
48728,1694,690,583
48729,1694,694,578
48730,1694,695,578
48731,1694,694,579
48732,1694,690,581
48733,1694,694,580
48734,1694,694,581
48735,1694,693,581
48736,1694,691,582
48737,1694,688,584
48738,1694,687,583
48739,1694,691,583
48740,1694,688,582
48741,1694,688,583
48742,1694,686,583
48743,1694,687,582
48744,1694,689,582
48745,1694,693,578
48746,1694,692,579
48747,1694,686,582
48748,1694,690,582
48749,1694,687,581
48750,1694,692,580
48751,1694,688,581
48752,1694,691,580
48753,1694,693,579
48754,1694,689,581
48755,1694,691,581
48756,1694,692,581
48757,1695,654,566
48758,1695,652,566
48759,1695,653,566
48760,1695,657,561
48761,1695,663,561
48762,1695,658,562
48763,1695,655,563
48764,1695,654,567
48765,1695,654,565
48766,1695,655,562
48767,1695,655,564
48768,1695,656,562
48769,1695,655,565
48770,1695,656,563
48771,1695,662,562
48772,1695,659,562
48773,1695,661,561
48774,1695,653,565
48775,1695,660,562
48776,1695,653,562
48777,1695,654,563
48778,1695,653,563
48779,1695,654,562
48780,1695,652,564
48781,1695,653,564
48782,1695,652,565
48783,1695,659,561
48784,1695,655,561
48785,1695,654,564
48786,1695,663,562
48787,1695,664,567
48788,1695,662,563
48789,1695,658,570
48790,1695,664,562
48791,1695,665,562
48792,1695,665,563
48793,1695,662,568
48794,1695,664,563
48795,1695,665,565
48796,1695,664,568
48797,1695,664,564
48798,1695,665,564
48799,1695,664,565
48800,1695,663,565
48801,1695,666,567
48802,1695,664,566
48803,1695,663,568
48804,1695,663,566
48805,1695,663,567
48806,1695,662,569
48807,1695,661,569
48808,1695,665,567
48809,1695,665,566
48810,1695,657,569
48811,1695,657,570
48812,1695,661,568
48813,1695,656,569
48814,1695,658,571
48815,1695,655,567
48816,1695,659,570
48817,1695,657,562
48818,1695,660,569
48819,1695,655,568
48820,1695,660,570
48821,1695,658,563
48822,1695,656,565
48823,1695,656,564
48824,1695,655,566
48825,1695,662,567
48826,1695,656,566
48827,1695,661,562
48828,1695,657,566
48829,1695,662,565
48830,1695,659,563
48831,1695,663,564
48832,1695,660,563
48833,1695,663,563
48834,1695,661,563
48835,1695,662,566
48836,1695,662,564
48837,1695,657,567
48838,1695,659,569
48839,1695,656,567
48840,1695,661,566
48841,1695,661,567
48842,1695,657,568
48843,1695,658,569
48844,1695,660,566
48845,1695,661,565
48846,1695,656,568
48847,1695,657,563
48848,1695,659,568
48849,1695,658,564
48850,1695,659,564
48851,1695,660,568
48852,1695,658,567
48853,1695,660,564
48854,1695,660,567
48855,1695,661,564
48856,1695,658,566
48857,1695,657,565
48858,1695,659,567
48859,1695,659,566
48860,1695,658,568
48861,1695,659,565
48862,1695,658,565
48863,1695,660,565
48864,1695,667,564
48865,1695,666,565
48866,1695,657,564
48867,1695,666,563
48868,1695,666,566
48869,1695,666,564
48870,1695,667,563
48871,1695,662,570
48872,1695,663,570
48873,1695,664,569
48874,1695,663,569
48875,1695,662,571
48876,1695,664,570
48877,1695,661,570
48878,1698,664,579
48879,1698,668,574
48880,1698,664,580
48881,1698,663,579
48882,1698,666,575
48883,1698,665,577
48884,1698,663,578
48885,1698,666,578
48886,1698,664,578
48887,1698,667,577
48888,1698,667,578
48889,1698,667,576
48890,1698,665,569
48891,1698,666,573
48892,1698,667,575
48893,1698,665,570
48894,1698,662,576
48895,1698,663,577
48896,1698,662,577
48897,1698,662,578
48898,1698,664,576
48899,1698,661,577
48900,1698,665,575
48901,1698,663,571
48902,1698,663,576
48903,1698,663,575
48904,1698,659,574
48905,1698,664,575
48906,1698,663,572
48907,1698,664,572
48908,1698,664,571
48909,1698,665,574
48910,1698,665,573
48911,1698,662,572
48912,1698,661,571
48913,1698,660,571
48914,1698,659,571
48915,1698,657,572
48916,1698,658,572
48917,1698,658,573
48918,1698,657,571
48919,1698,660,576
48920,1698,658,574
48921,1698,660,575
48922,1698,662,575
48923,1698,664,574
48924,1698,661,576
48925,1698,661,574
48926,1698,663,573
48927,1698,660,572
48928,1698,664,573
48929,1698,660,574
48930,1698,662,574
48931,1698,662,573
48932,1698,659,573
48933,1698,661,572
48934,1698,661,573
48935,1698,660,573
48936,1698,661,575
48937,1699,676,568
48938,1699,673,567
48939,1699,675,568
48940,1699,674,568
48941,1699,675,567
48942,1699,674,567
48943,1699,677,572
48944,1699,675,569
48945,1699,674,569
48946,1699,673,566
48947,1699,677,573
48948,1699,676,572
48949,1699,676,573
48950,1699,675,570
48951,1696,695,574
48952,1696,695,575
48953,1696,689,572
48954,1696,692,572
48955,1696,694,575
48956,1696,694,574
48957,1696,688,571
48958,1696,693,574
48959,1696,693,573
48960,1696,689,571
48961,1696,690,574
48962,1696,690,572
48963,1696,690,571
48964,1696,692,573
48965,1696,691,572
48966,1696,689,570
48967,1696,691,571
48968,1696,688,572
48969,1696,690,573
48970,1696,688,573
48971,1696,692,575
48972,1696,689,573
48973,1696,693,576
48974,1696,691,573
48975,1696,694,576
48976,1696,692,574
48977,1696,692,577
48978,1696,692,576
48979,1696,693,575
48980,1696,693,577
48981,1696,692,578
48982,1696,691,579
48983,1696,691,578
48984,1696,689,579
48985,1696,688,580
48986,1696,687,574
48987,1696,690,580
48988,1696,689,580
48989,1696,690,579
48990,1696,690,576
48991,1696,690,578
48992,1696,689,578
48993,1696,690,575
48994,1696,689,577
48995,1696,691,577
48996,1696,689,574
48997,1696,685,582
48998,1696,691,576
48999,1696,690,577
49000,1696,691,575
49001,1696,689,576
49002,1696,691,574
49003,1696,688,579
49004,1696,689,575
49005,1696,688,575
49006,1696,688,574
49007,1696,687,575
49008,1696,688,576
49009,1696,688,577
49010,1696,686,581
49011,1696,687,577
49012,1696,688,578
49013,1696,687,579
49014,1696,684,582
49015,1696,687,580
49016,1696,685,581
49017,1696,686,580
49018,1696,685,570
49019,1696,687,578
49020,1696,684,581
49021,1696,684,580
49022,1696,687,573
49023,1696,686,576
49024,1696,684,579
49025,1696,685,571
49026,1696,685,578
49027,1696,686,572
49028,1696,686,573
49029,1696,686,578
49030,1696,687,576
49031,1696,686,579
49032,1696,686,577
49033,1696,685,579
49034,1696,685,580
49035,1696,687,572
49036,1696,685,574
49037,1696,687,571
49038,1696,684,571
49039,1696,685,572
49040,1696,686,571
49041,1699,675,575
49042,1697,682,570
49043,1696,686,575
49044,1696,686,574
49045,1696,685,575
49046,1696,685,573
49047,1697,685,577
49048,1697,683,571
49049,1697,681,569
49050,1697,683,569
49051,1697,682,569
49052,1697,684,570
49053,1697,683,570
49054,1697,680,570
49055,1697,681,568
49056,1697,684,572
49057,1697,681,570
49058,1697,683,572
49059,1697,683,573
49060,1697,684,573
49061,1697,684,575
49062,1697,684,574
49063,1697,685,576
49064,1697,683,579
49065,1697,684,577
49066,1697,683,575
49067,1697,684,576
49068,1697,684,578
49069,1697,683,577
49070,1697,683,581
49071,1697,683,578
49072,1697,682,580
49073,1697,683,580
49074,1697,682,581
49075,1697,678,580
49076,1697,682,582
49077,1697,681,581
49078,1697,681,580
49079,1697,680,581
49080,1697,679,581
49081,1697,678,581
49082,1697,676,582
49083,1697,677,581
49084,1697,674,581
49085,1697,676,581
49086,1697,675,580
49087,1697,679,580
49088,1697,675,579
49089,1697,679,579
49090,1697,675,578
49091,1697,676,580
49092,1697,679,577
49093,1697,677,579
49094,1697,676,578
49095,1697,674,580
49096,1697,677,580
49097,1697,674,579
49098,1697,678,578
49099,1697,678,579
49100,1697,676,579
49101,1697,682,576
49102,1697,681,579
49103,1697,680,578
49104,1697,680,579
49105,1697,679,578
49106,1697,677,577
49107,1697,680,577
49108,1697,678,577
49109,1697,679,576
49110,1697,677,578
49111,1697,681,578
49112,1697,680,580
49113,1697,681,572
49114,1697,682,578
49115,1697,682,579
49116,1697,680,571
49117,1697,682,577
49118,1697,683,574
49119,1697,683,576
49120,1697,681,577
49121,1697,678,572
49122,1697,682,573
49123,1697,679,569
49124,1697,681,576
49125,1697,681,574
49126,1697,680,574
49127,1697,681,575
49128,1697,681,571
49129,1697,682,575
49130,1697,682,572
49131,1697,682,574
49132,1697,679,575
49133,1697,681,573
49134,1697,682,571
49135,1697,680,575
49136,1697,680,576
49137,1697,679,574
49138,1697,680,569
49139,1697,679,573
49140,1697,673,580
49141,1697,680,573
49142,1697,679,570
49143,1697,679,572
49144,1697,680,572
49145,1697,679,568
49146,1697,678,573
49147,1697,678,570
49148,1697,678,569
49149,1697,678,568
49150,1697,678,574
49151,1697,678,571
49152,1697,673,579
49153,1697,679,571
49154,1697,677,570
49155,1697,678,575
49156,1697,676,569
49157,1697,678,576
49158,1697,677,569
49159,1697,676,576
49160,1697,677,568
49161,1697,677,575
49162,1697,677,576
49163,1697,675,577
49164,1697,676,570
49165,1697,676,571
49166,1697,676,577
49167,1697,677,571
49168,1699,677,574
49169,1698,667,570
49170,1698,668,573
49171,1698,667,572
49172,1698,665,572
49173,1698,667,571
49174,1698,666,571
49175,1698,666,577
49176,1698,665,571
49177,1698,666,570
49178,1698,665,576
49179,1698,664,577
49180,1698,666,572
49181,1698,666,574
49182,1698,659,572
49183,1699,674,571
49184,1699,676,575
49185,1699,675,571
49186,1699,676,574
49187,1699,675,572
49188,1699,674,578
49189,1699,671,566
49190,1699,675,576
49191,1699,673,578
49192,1699,673,577
49193,1699,674,576
49194,1699,674,577
49195,1699,672,578
49196,1699,672,580
49197,1699,673,576
49198,1699,671,579
49199,1699,672,579
49200,1699,671,564
49201,1699,671,578
49202,1699,672,566
49203,1699,671,577
49204,1699,672,577
49205,1699,670,564
49206,1699,674,575
49207,1699,673,568
49208,1699,672,568
49209,1699,672,567
49210,1699,675,574
49211,1699,675,573
49212,1699,671,565
49213,1699,674,573
49214,1699,674,572
49215,1699,669,564
49216,1699,668,565
49217,1699,673,571
49218,1699,670,565
49219,1699,671,567
49220,1699,673,570
49221,1699,674,570
49222,1699,669,563
49223,1699,668,564
49224,1699,669,565
49225,1699,672,570
49226,1699,670,566
49227,1699,667,565
49228,1699,669,566
49229,1699,672,571
49230,1699,671,568
49231,1699,670,567
49232,1699,670,568
49233,1699,672,569
49234,1699,671,570
49235,1699,673,569
49236,1699,671,575
49237,1699,671,569
49238,1699,673,573
49239,1699,672,572
49240,1699,674,574
49241,1699,672,575
49242,1699,673,572
49243,1699,673,574
49244,1699,669,579
49245,1699,673,575
49246,1699,670,578
49247,1699,672,574
49248,1699,671,576
49249,1699,671,573
49250,1699,670,579
49251,1699,672,573
49252,1699,670,571
49253,1699,672,576
49254,1699,671,574
49255,1699,671,571
49256,1699,671,572
49257,1699,669,570
49258,1699,668,566
49259,1699,668,567
49260,1699,670,570
49261,1699,667,566
49262,1699,670,576
49263,1699,670,569
49264,1699,670,574
49265,1699,670,573
49266,1699,667,567
49267,1699,669,568
49268,1699,668,568
49269,1699,669,567
49270,1699,670,575
49271,1699,668,569
49272,1698,667,574
49273,1698,666,568
49274,1699,669,571
49275,1699,669,569
49276,1699,670,572
49277,1698,667,568
49278,1698,668,571
49279,1698,667,569
49280,1698,669,574
49281,1698,668,570
49282,1698,665,568
49283,1698,669,578
49284,1698,668,572
49285,1698,669,572
49286,1698,666,569
49287,1698,669,573
49288,1698,669,576
49289,1698,668,580
49290,1698,670,577
49291,1698,669,577
49292,1698,667,579
49293,1698,668,575
49294,1698,668,579
49295,1698,669,575
49296,1698,667,573
49297,1698,668,578
49298,1698,668,576
49299,1698,668,577
49300,1698,666,579
49301,1698,665,578
49302,1698,663,574
49303,1698,665,579
49304,1698,666,576
49305,1700,824,544
49306,1700,823,545
49307,1700,823,544
49308,1700,823,548
49309,1700,824,547
49310,1700,827,542
49311,1700,825,546
49312,1700,822,548
49313,1700,823,547
49314,1700,824,546
49315,1700,828,544
49316,1700,823,546
49317,1700,824,549
49318,1700,825,548
49319,1700,826,549
49320,1700,827,544
49321,1700,825,544
49322,1700,826,544
49323,1700,824,548
49324,1700,825,549
49325,1700,825,545
49326,1700,828,545
49327,1700,826,545
49328,1700,826,548
49329,1700,824,545
49330,1700,827,545
49331,1700,826,546
49332,1700,827,543
49333,1700,828,549
49334,1700,827,549
49335,1700,828,548
49336,1700,827,546
49337,1700,828,546
49338,1700,828,547
49339,1700,827,547
49340,1700,826,547
49341,1700,826,543
49342,1700,825,547
49343,1700,825,543
49344,1700,828,550
49345,1700,827,548
49346,1700,824,543
49347,1700,823,543
49348,1700,822,544
49349,1700,822,545
49350,1700,822,546
49351,1700,822,547
49352,1700,829,549
49353,163,821,548
