"ID","phaseDelay","phaseFlags","orderIndex","spell4IdOwner"
17618,200,0,1,70568
17619,200,0,2,70568
17620,200,0,3,70568
17621,200,0,4,70568
17622,200,0,5,70568
17623,150,0,6,70568
17624,0,0,0,70569
17625,1900,0,1,70569
17626,500,0,2,70569
17627,0,0,0,70572
17628,667,0,1,70572
17629,500,0,2,70572
17630,500,0,3,70572
17631,500,0,4,70572
17632,0,0,0,70573
17633,1000,4,1,70573
17634,300,0,2,70573
17635,700,0,3,70573
17636,0,0,0,70578
17637,1500,4,1,70578
17638,0,0,0,70581
17639,2000,4,1,70581
17640,500,0,2,70581
17641,0,0,0,70585
17642,1300,4,1,70585
17643,750,0,2,70585
17644,750,0,3,70585
17645,0,0,0,70586
17646,1000,0,1,70586
17647,0,0,0,70587
17648,500,0,1,70587
17649,500,0,2,70587
17650,500,0,3,70587
17651,500,0,4,70587
17652,500,0,5,70587
17653,500,0,6,70587
17654,500,0,7,70587
17655,500,0,8,70587
17656,500,0,9,70587
17657,500,0,10,70587
17658,366,0,0,70588
17659,767,0,1,70588
17660,1000,0,2,70588
17661,100,0,3,70588
17662,0,0,0,70589
17663,1500,4,1,70589
17664,0,0,0,70590
17665,2000,4,1,70590
17666,500,0,2,70590
17667,0,0,0,70592
17668,400,0,1,70592
17669,366,0,0,70597
17670,767,0,1,70597
17671,1000,0,2,70597
17672,300,0,3,70597
17673,0,0,0,70600
17674,2000,4,1,70600
17675,400,0,2,70600
17676,0,0,0,70603
17677,1500,0,1,70603
17678,100,0,2,70603
17679,100,0,3,70603
17680,100,0,4,70603
17681,100,0,5,70603
17682,0,0,0,70613
17683,250,0,1,70613
17684,250,0,2,70613
17685,500,0,3,70613
17686,250,0,4,70613
17687,250,0,5,70613
17688,250,0,6,70613
17689,250,0,7,70613
17690,100,0,8,70613
17691,100,0,9,70613
17692,100,0,10,70613
17693,100,0,11,70613
17694,0,0,0,70614
17695,400,16,1,70614
17696,1500,4,0,70616
17697,300,0,1,70616
17698,0,0,0,70617
17699,1300,4,1,70617
17700,750,0,2,70617
17701,750,0,3,70617
17702,0,0,0,70618
17703,500,0,1,70618
17704,0,0,0,70621
17705,666,0,1,70621
17706,600,0,0,70632
17707,800,0,1,70632
17708,0,0,0,70664
17709,500,0,1,70664
17710,500,0,2,70664
17711,500,0,3,70664
17712,500,0,4,70664
17713,500,4,5,70664
17714,200,0,6,70664
17715,100,0,7,70664
17716,100,0,8,70664
17717,0,0,0,70665
17718,500,0,1,70665
17719,700,4,2,70665
17720,166,16,3,70665
17721,15000,0,4,70665
17722,0,0,0,70666
17723,350,0,1,70666
17724,2000,0,0,70697
17725,2500,4,1,70697
17726,250,0,2,70697
17727,0,0,0,70711
17728,1500,0,1,70711
17729,500,0,2,70711
17730,500,0,3,70711
17731,500,0,4,70711
17732,1000,0,5,70711
17733,0,7,0,70781
17734,2000,7,1,70781
17735,0,0,0,70783
17736,1500,0,1,70783
17737,0,0,0,70784
17738,200,0,1,70784
17739,200,0,2,70784
17740,0,0,0,70785
17741,2000,4,1,70785
17742,250,0,2,70785
17743,0,0,0,70787
17744,2000,0,1,70787
17745,3000,0,2,70787
17746,3000,0,3,70787
17747,2000,0,4,70787
17748,0,0,0,70788
17749,2000,0,1,70788
17750,500,0,2,70788
17751,500,0,3,70788
17752,0,0,0,70789
17753,2000,0,1,70789
17754,500,0,2,70789
17755,500,0,3,70789
17756,0,0,0,70791
17757,2000,0,1,70791
17758,500,0,2,70791
17759,500,0,3,70791
17760,800,0,0,70798
17761,800,0,1,70798
17762,367,0,2,70798
17763,800,0,3,70798
17764,233,4,4,70798
17765,500,0,5,70798
17766,2500,4,0,70800
17767,100,0,1,70800
17768,0,0,0,70802
17769,2666,0,1,70802
17770,500,0,2,70802
17771,500,0,3,70802
17772,500,0,4,70802
17773,0,0,0,70804
17774,1500,4,1,70804
17775,1500,0,2,70804
17776,700,0,3,70804
17777,2300,0,4,70804
17778,0,0,0,70806
17779,950,0,1,70806
17780,0,0,0,70807
17781,1000,0,1,70807
17782,250,0,2,70807
17783,0,0,0,70808
17784,1000,0,1,70808
17785,4000,0,2,70808
17786,4000,0,3,70808
17787,4000,0,4,70808
17788,4000,0,5,70808
17789,4000,0,6,70808
17790,0,0,0,70811
17791,1500,4,1,70811
17792,1133,0,2,70811
17793,89,0,3,70811
17794,100,0,4,70811
17795,0,0,0,70813
17796,2000,4,1,70813
17797,600,0,2,70813
17798,400,0,3,70813
17799,1000,4,0,70816
17800,400,0,1,70816
17801,400,0,2,70816
17802,400,0,3,70816
17803,400,0,4,70816
17804,400,0,5,70816
17805,1667,0,0,70817
17806,700,0,1,70817
17807,633,0,2,70817
17808,2001,0,3,70817
17809,1000,0,4,70817
17810,3500,20,0,70818
17811,3400,0,1,70818
17812,350,0,2,70818
17813,250,0,3,70818
17814,100,0,4,70818
17815,100,0,5,70818
17816,200,0,6,70818
17817,300,0,7,70818
17818,0,0,0,70819
17819,1500,4,1,70819
17820,200,0,2,70819
17821,1000,16,0,70820
17822,1000,0,1,70820
17823,1000,0,2,70820
17824,1000,0,3,70820
17825,1000,0,4,70820
17826,1000,0,5,70820
17827,1000,0,6,70820
17828,1000,0,7,70820
17829,1000,0,8,70820
17830,1000,0,9,70820
17831,1000,0,10,70820
17832,2500,4,0,70821
17833,1000,16,1,70821
17834,1000,0,2,70821
17835,1000,0,3,70821
17836,1000,0,4,70821
17837,1000,0,5,70821
17838,1000,0,6,70821
17839,1000,0,7,70821
17840,2500,4,0,70822
17841,100,0,1,70822
17842,0,0,0,70833
17843,1500,0,1,70833
17844,500,0,2,70833
17845,0,0,0,70840
17846,300,0,1,70840
17847,700,0,2,70840
17848,0,0,0,70947
17849,1500,0,1,70947
17850,0,0,0,70968
17851,1500,0,1,70968
17852,0,0,0,70986
17853,2500,0,1,70986
17854,750,0,2,70986
17855,750,16,3,70986
17856,0,0,0,70999
17857,3000,4,1,70999
17858,750,528,2,70999
17859,500,0,0,71010
17860,50,0,1,71010
17861,0,0,0,71027
17862,1500,0,1,71027
17863,0,0,0,71072
17864,400,0,1,71072
17865,600,0,2,71072
17866,500,0,3,71072
17867,500,4,4,71072
17868,500,0,5,71072
17869,833,0,0,71076
17870,33,0,1,71076
17871,34,0,2,71076
17872,100,0,3,71076
17873,833,0,0,71077
17874,33,0,1,71077
17875,34,0,2,71077
17876,100,0,3,71077
17877,2000,4,0,71081
17878,200,0,1,71081
17879,0,0,0,71092
17880,450,0,1,71092
17881,450,0,2,71092
17882,100,0,3,71092
17883,450,0,4,71092
17884,450,0,5,71092
17885,100,0,6,71092
17886,400,0,7,71092
17887,0,0,0,71095
17888,200,0,1,71095
17889,800,0,2,71095
17890,0,16,0,71107
17891,1400,0,1,71107
17892,0,16,0,71108
17893,1400,0,1,71108
17894,0,0,0,71112
17895,1400,4,1,71112
17896,600,0,2,71112
17897,0,0,0,71117
17898,1000,0,1,71117
17899,1000,0,2,71117
17900,1000,0,3,71117
17901,1000,0,4,71117
17902,1000,0,5,71117
17903,1000,0,6,71117
17904,1000,0,7,71117
17905,1000,0,8,71117
17906,1000,0,9,71117
17907,1000,0,10,71117
17908,0,0,0,71118
17909,1000,0,1,71118
17910,1000,0,2,71118
17911,1000,0,3,71118
17912,1000,0,4,71118
17913,1000,0,5,71118
17914,1000,0,6,71118
17915,1000,0,7,71118
17916,1000,0,8,71118
17917,1000,0,9,71118
17918,1000,0,10,71118
17919,0,0,0,71119
17920,1000,0,1,71119
17921,1000,0,2,71119
17922,1000,0,3,71119
17923,1000,0,4,71119
17924,1000,0,5,71119
17925,1000,0,6,71119
17926,1000,0,7,71119
17927,1000,0,8,71119
17928,1000,0,9,71119
17929,1000,0,10,71119
17930,0,0,0,71124
17931,250,0,1,71124
17932,250,0,2,71124
17933,2000,4,0,71127
17934,58,0,1,71127
17935,58,0,2,71127
17936,50,0,3,71127
17937,58,0,4,71127
17938,276,0,5,71127
17939,0,0,0,71134
17940,2000,0,1,71134
17941,600,4,2,71134
17942,400,0,3,71134
17943,0,0,0,71135
17944,1800,0,1,71135
17945,200,4,2,71135
17946,500,0,3,71135
17947,0,0,0,71164
17948,5000,0,1,71164
17949,0,0,0,71167
17950,300,0,1,71167
17951,700,0,2,71167
17952,0,0,0,71171
17953,250,0,1,71171
17954,250,0,2,71171
17955,0,0,0,71172
17956,250,0,1,71172
17957,250,0,2,71172
17958,0,0,0,71178
17959,250,0,1,71178
17960,250,0,2,71178
17961,0,0,0,71179
17962,250,0,1,71179
17963,250,0,2,71179
17964,0,0,0,71180
17965,250,0,1,71180
17966,250,0,2,71180
17967,300,0,0,71181
17968,667,0,1,71181
17969,667,0,2,71181
17970,933,0,3,71181
17971,433,4,4,71181
17972,0,0,0,71187
17973,1500,4,1,71187
17974,33,0,2,71187
17975,367,0,3,71187
17976,600,0,4,71187
17977,0,0,0,71203
17978,633,0,1,71203
17979,467,0,2,71203
17980,300,0,3,71203
17981,1066,4,4,71203
17982,0,0,0,71214
17983,400,0,1,71214
17984,1500,0,2,71214
17985,0,0,0,71221
17986,750,0,1,71221
17987,1000,0,2,71221
17988,0,0,0,71226
17989,50,0,1,71226
17990,100,0,2,71226
17991,100,0,3,71226
17992,50,0,4,71226
17993,600,4,0,71229
17994,1800,0,1,71229
17995,1200,0,2,71229
17996,0,0,0,71237
17997,1000,0,1,71237
17998,500,0,2,71237
17999,500,0,3,71237
18000,500,0,4,71237
18001,500,0,5,71237
18002,0,0,0,71240
18003,1500,4,1,71240
18004,500,0,2,71240
18005,250,0,3,71240
18006,1750,0,4,71240
18007,300,0,0,71259
18008,600,0,1,71259
18009,600,0,2,71259
18010,600,0,3,71259
18011,633,0,4,71259
18012,567,0,5,71259
18013,0,0,0,71287
18014,1100,0,1,71287
18015,500,0,0,71293
18016,500,0,1,71293
18017,500,0,2,71293
18018,500,4,3,71293
18019,900,0,4,71293
18020,0,0,0,71304
18021,400,0,1,71304
18022,600,0,2,71304
18023,800,0,3,71304
18024,1466,0,4,71304
18025,1000,0,0,71318
18026,1000,0,1,71318
18027,1000,0,2,71318
18028,1000,0,3,71318
18029,1000,0,4,71318
18030,1000,0,5,71318
18031,1000,0,6,71318
18032,0,0,0,71326
18033,1500,4,1,71326
18034,450,0,2,71326
18035,350,0,3,71326
18036,0,0,0,71350
18037,1000,0,1,71350
18038,500,0,2,71350
18039,500,0,3,71350
18040,500,0,4,71350
18041,500,0,5,71350
18042,500,0,6,71350
18043,500,0,7,71350
18044,500,0,8,71350
18045,500,0,9,71350
18046,500,0,10,71350
18047,500,0,11,71350
18048,500,0,12,71350
18049,500,4,13,71350
18050,0,0,0,71351
18051,2000,4,1,71351
18052,500,0,2,71351
18053,1000,0,3,71351
18054,2000,4,0,71352
18055,200,0,1,71352
18056,0,0,0,71356
18057,2000,0,1,71356
18058,10000,0,2,71356
18059,0,0,0,71368
18060,100,0,1,71368
18061,1000,0,0,71391
18062,500,0,1,71391
18063,500,0,2,71391
18064,500,0,3,71391
18065,500,0,4,71391
18066,100,0,5,71391
18067,400,0,6,71391
18068,1300,4,0,71429
18069,400,0,1,71429
18070,1100,0,2,71429
18071,400,0,3,71429
18072,400,0,4,71429
18073,0,0,0,71430
18074,1000,0,1,71430
18075,0,0,0,71432
18076,466,0,1,71432
18077,200,0,2,71432
18078,934,0,3,71432
18079,0,0,0,71436
18080,1500,0,1,71436
18081,5000,0,2,71436
18082,0,0,0,71437
18083,1200,0,1,71437
18084,0,0,0,71438
18085,6333,0,1,71438
18086,0,16,0,71442
18087,1400,0,1,71442
18088,0,16,0,71443
18089,1400,0,1,71443
18090,0,16,0,71444
18091,1400,0,1,71444
18092,0,16,0,71445
18093,1400,0,1,71445
18094,0,0,0,71446
18095,1500,0,1,71446
18096,0,0,0,71536
18097,3300,4,1,71536
18098,0,0,0,71561
18099,333,0,1,71561
18100,1667,0,2,71561
18101,0,0,0,71565
18102,1,0,1,71565
18103,1,0,2,71565
18104,0,0,0,71575
18105,1300,4,1,71575
18106,400,0,2,71575
18107,800,0,3,71575
18108,0,0,0,71579
18109,1750,4,1,71579
18110,500,16,2,71579
18111,0,0,0,71626
18112,2000,0,1,71626
18113,0,0,0,71630
18114,300,0,1,71630
18115,950,0,2,71630
18116,0,0,0,71676
18117,500,0,1,71676
18118,500,0,2,71676
18119,500,0,3,71676
18120,500,4,4,71676
18121,500,0,5,71676
18122,500,0,6,71676
18123,0,0,0,71677
18124,2000,4,1,71677
18125,400,0,2,71677
18126,0,0,0,71709
18127,1000,0,1,71709
18128,1000,0,2,71709
18129,1000,0,3,71709
18130,1000,0,4,71709
18131,1000,0,5,71709
18132,0,0,0,71751
18133,1300,0,1,71751
18134,900,4,2,71751
18135,300,0,3,71751
18136,0,0,0,71764
18137,1000,0,1,71764
18138,300,0,2,71764
18139,500,0,3,71764
18140,0,0,0,71781
18141,300,0,1,71781
18142,533,0,2,71781
18143,300,0,3,71781
18144,633,0,4,71781
18145,600,0,5,71781
18146,1000,0,0,71845
18147,500,4,1,71845
18148,500,0,2,71845
18149,0,16,0,71846
18150,2250,0,1,71846
18151,0,0,0,71847
18152,333,0,1,71847
18153,1167,0,2,71847
18154,900,0,0,71851
18155,2600,0,1,71851
18156,500,4,2,71851
18157,1500,0,3,71851
18158,0,0,0,71855
18159,5500,0,1,71855
18160,5500,0,2,71855
18161,5500,0,3,71855
18162,5500,0,4,71855
18163,5500,0,5,71855
18164,0,0,0,71858
18165,1500,4,1,71858
18166,300,0,2,71858
18167,700,0,3,71858
18168,0,0,0,71861
18169,2000,4,1,71861
18170,400,0,2,71861
18171,1100,0,3,71861
18172,0,0,0,71862
18173,20000,0,1,71862
18174,0,0,0,71869
18175,2000,0,1,71869
18176,400,0,0,71870
18177,500,0,1,71870
18178,400,0,2,71870
18179,500,0,3,71870
18180,400,0,0,71871
18181,1100,0,1,71871
18182,0,0,0,71896
18183,5000,0,1,71896
18184,2500,0,2,71896
18185,0,0,0,71900
18186,1500,4,1,71900
18187,1700,4,0,71903
18188,400,0,1,71903
18189,100,0,2,71903
18190,100,0,3,71903
18191,1000,0,4,71903
18192,0,0,0,71906
18193,300,0,1,71906
18194,950,0,2,71906
18195,2000,0,0,71916
18196,250,0,1,71916
18197,250,0,2,71916
18198,250,0,3,71916
18199,250,0,4,71916
18200,0,0,0,71919
18201,1000,0,1,71919
18202,500,4,2,71919
18203,1000,0,3,71919
18204,0,0,0,71920
18205,1500,16,1,71920
18206,3600,0,2,71920
18207,400,0,3,71920
18208,0,0,0,71923
18209,500,4,1,71923
18210,0,0,0,71926
18211,100,0,1,71926
18212,900,0,2,71926
18213,0,0,0,71928
18214,800,0,1,71928
18215,1100,0,2,71928
18216,1000,0,3,71928
18217,0,0,0,71939
18218,1000,0,1,71939
18219,500,4,2,71939
18220,200,0,3,71939
18221,0,0,0,71946
18222,1500,0,1,71946
18223,0,0,0,71958
18224,1000,0,1,71958
18225,666,0,2,71958
18226,666,4,3,71958
18227,168,0,4,71958
18228,0,0,0,71964
18229,333,0,1,71964
18230,0,0,0,71965
18231,1750,4,1,71965
18232,450,0,2,71965
18233,0,0,0,71966
18234,333,0,1,71966
18235,433,0,2,71966
18236,667,0,3,71966
18237,800,0,4,71966
18238,1267,0,5,71966
18239,0,0,0,71972
18240,333,0,1,71972
18241,433,0,2,71972
18242,667,0,3,71972
18243,800,0,4,71972
18244,1267,0,5,71972
18245,1300,4,0,71975
18246,200,16,1,71975
18247,0,0,0,71979
18248,1000,0,1,71979
18249,500,4,2,71979
18250,250,0,3,71979
18251,0,0,0,71980
18252,700,0,1,71980
18253,500,0,2,71980
18254,500,0,3,71980
18255,600,4,4,71980
18256,0,0,0,71986
18257,200,0,1,71986
18258,0,0,0,71987
18259,1600,4,1,71987
18260,200,0,2,71987
18261,1300,0,3,71987
18262,0,256,0,71988
18263,5500,256,1,71988
18264,0,0,0,71991
18265,1900,4,1,71991
18266,267,0,2,71991
18267,333,0,3,71991
18268,0,0,0,71994
18269,500,0,1,71994
18270,1500,0,2,71994
18271,0,0,0,71995
18272,400,0,1,71995
18273,600,0,2,71995
18274,0,0,0,71998
18275,1000,0,1,71998
18276,0,0,0,72001
18277,500,0,1,72001
18278,700,0,2,72001
18279,700,0,3,72001
18280,700,0,4,72001
18281,400,4,5,72001
18282,0,0,0,72012
18283,900,0,1,72012
18284,100,0,2,72012
18285,100,0,3,72012
18286,100,0,4,72012
18287,200,0,5,72012
18288,900,0,6,72012
18289,100,0,7,72012
18290,100,0,8,72012
18291,100,0,9,72012
18292,200,0,10,72012
18293,0,0,0,72025
18294,750,0,1,72025
18295,750,0,2,72025
18296,750,0,3,72025
18297,750,0,4,72025
18298,750,0,5,72025
18299,750,0,6,72025
18300,500,0,7,72025
18301,0,0,0,72027
18302,300,0,1,72027
18303,700,0,2,72027
18304,0,0,0,72030
18305,1666,0,1,72030
18306,1000,0,2,72030
18307,0,0,0,72032
18308,50,0,1,72032
18309,150,0,2,72032
18310,1300,0,3,72032
18311,2000,4,0,72036
18312,1000,0,1,72036
18313,0,0,0,72072
18314,5000,0,1,72072
18315,100,0,2,72072
18316,0,16,0,72101
18317,4000,0,1,72101
18318,4000,0,2,72101
18319,4000,0,3,72101
18320,4000,0,4,72101
18321,4000,0,5,72101
18322,5000,0,6,72101
18323,5000,0,7,72101
18324,2000,0,8,72101
18325,0,0,0,72111
18326,5000,0,1,72111
18327,2000,4,0,72112
18328,300,0,1,72112
18329,300,0,2,72112
18330,300,0,3,72112
18331,300,0,4,72112
18332,300,0,5,72112
18333,0,16,0,72137
18334,700,0,1,72137
18335,0,0,0,72138
18336,700,0,1,72138
18337,0,0,0,72140
18338,1733,0,1,72140
18339,1000,0,2,72140
18340,1000,0,3,72140
18341,1000,0,4,72140
18342,1000,0,5,72140
18343,1000,0,6,72140
18344,1000,0,7,72140
18345,1000,0,8,72140
18346,1000,0,9,72140
18347,1000,0,10,72140
18348,1000,0,11,72140
18349,1000,0,12,72140
18350,1000,0,13,72140
18351,1000,0,14,72140
18352,267,4,15,72140
18353,1000,0,0,72143
18354,1000,0,1,72143
18355,1000,0,2,72143
18356,1000,0,3,72143
18357,1000,0,4,72143
18358,0,0,0,72152
18359,3000,0,1,72152
18360,66,0,0,72166
18361,367,0,1,72166
18362,300,0,2,72166
18363,1234,0,3,72166
18364,600,0,4,72166
18365,2000,4,0,72167
18366,400,0,1,72167
18367,2200,4,0,72168
18368,766,0,1,72168
18369,734,0,2,72168
18370,200,0,3,72168
18371,500,0,0,72169
18372,500,0,1,72169
18373,500,0,2,72169
18374,500,0,3,72169
18375,1000,4,4,72169
18376,500,0,5,72169
18377,0,0,0,72179
18378,5000,16,1,72179
18379,2200,0,2,72179
18380,2500,0,0,72198
18381,200,0,1,72198
18382,300,0,2,72198
18383,0,0,0,72239
18384,500,0,1,72239
18385,1000,0,2,72239
18386,500,0,3,72239
18387,500,0,4,72239
18388,500,0,5,72239
18389,500,0,6,72239
18390,500,0,7,72239
18391,500,0,8,72239
18392,500,0,9,72239
18393,500,0,10,72239
18394,500,0,11,72239
18395,500,0,12,72239
18396,500,0,13,72239
18397,500,0,14,72239
18398,500,0,15,72239
18399,0,0,0,72242
18400,1500,0,1,72242
18401,0,0,0,72246
18402,3500,0,1,72246
18403,0,0,0,72265
18404,1,0,1,72265
18405,199,0,2,72265
18406,500,0,3,72265
18407,500,0,4,72265
18408,500,0,5,72265
18409,1100,0,6,72265
18410,0,0,0,72269
18411,166,0,1,72269
18412,700,0,0,72274
18413,1250,0,1,72274
18414,150,0,2,72274
18415,150,0,3,72274
18416,100,4,4,72274
18417,0,0,0,72277
18418,1400,4,1,72277
18419,400,0,2,72277
18420,0,0,0,72304
18421,2000,4,1,72304
18422,500,16,2,72304
18423,1000,0,3,72304
18424,0,0,0,72328
18425,2000,0,1,72328
18426,2000,0,2,72328
18427,2000,0,3,72328
18428,2000,0,4,72328
18429,2000,0,5,72328
18430,2000,0,6,72328
18431,2000,0,7,72328
18432,2000,0,8,72328
18433,2000,0,9,72328
18434,2000,0,10,72328
18435,2000,0,11,72328
18436,2000,0,12,72328
18437,2000,0,13,72328
18438,2000,0,14,72328
18439,2000,0,15,72328
18440,0,0,0,72335
18441,166,0,1,72335
18442,0,0,0,72336
18443,166,0,1,72336
18444,300,0,0,72350
18445,300,0,1,72350
18446,300,0,2,72350
18447,400,0,3,72350
18448,0,0,0,72381
18449,500,0,1,72381
18450,0,0,0,72387
18451,1000,0,1,72387
18452,800,0,2,72387
18453,200,0,3,72387
18454,800,0,4,72387
18455,1000,0,5,72387
18456,900,0,6,72387
18457,300,4,7,72387
18458,250,0,8,72387
18459,550,0,9,72387
18460,0,0,0,72394
18461,500,0,1,72394
18462,1750,0,2,72394
18463,166,0,0,72400
18464,200,0,1,72400
18465,300,0,2,72400
18466,200,0,3,72400
18467,733,0,4,72400
18468,1600,4,0,72401
18469,233,0,1,72401
18470,1000,4,0,72403
18471,150,0,1,72403
18472,0,0,0,72406
18473,233,0,1,72406
18474,50,0,2,72406
18475,717,0,3,72406
18476,1600,4,0,72412
18477,550,0,1,72412
18478,0,0,0,72461
18479,333,0,1,72461
18480,767,0,2,72461
18481,466,0,3,72461
18482,634,0,4,72461
18483,800,0,5,72461
18484,300,0,6,72461
18485,300,0,7,72461
18486,400,0,8,72461
18487,1500,16,0,72485
18488,10000,0,1,72485
18489,0,0,0,72523
18490,300,0,1,72523
18491,0,0,0,72527
18492,750,0,1,72527
18493,2000,0,2,72527
18494,250,4,3,72527
18495,2000,4,0,72528
18496,200,0,1,72528
18497,0,0,0,72534
18498,1500,0,1,72534
18499,0,0,0,72538
18500,1000,0,1,72538
18501,1000,0,2,72538
18502,1000,0,3,72538
18503,0,0,0,72544
18504,1000,0,1,72544
18505,1000,0,2,72544
18506,1000,0,3,72544
18507,1000,0,4,72544
18508,1000,0,5,72544
18509,0,0,0,72550
18510,400,0,1,72550
18511,0,0,0,72571
18512,300,0,1,72571
18513,900,0,2,72571
18514,200,0,0,72581
18515,466,0,1,72581
18516,434,0,2,72581
18517,500,4,3,72581
18518,0,0,0,72584
18519,1500,4,1,72584
18520,550,0,2,72584
18521,0,0,0,72586
18522,700,0,1,72586
18523,0,0,0,72599
18524,300,0,1,72599
18525,500,0,2,72599
18526,500,0,3,72599
18527,500,0,4,72599
18528,500,0,5,72599
22861,0,0,0,72603
22862,1000,0,1,72603
22863,1000,0,2,72603
22864,1000,0,3,72603
22865,1000,0,4,72603
22866,1000,0,5,72603
22867,1000,0,6,72603
22868,1000,0,7,72603
22869,1000,0,8,72603
22870,1000,0,9,72603
22871,1000,0,10,72603
22872,1000,0,11,72603
22873,1000,0,12,72603
22874,1000,0,13,72603
22875,1000,0,14,72603
22876,1000,0,15,72603
18529,0,0,0,72606
18530,2750,0,1,72606
18531,750,0,2,72606
18532,750,0,3,72606
18533,750,0,4,72606
18534,750,0,5,72606
18535,250,4,6,72606
18536,0,0,0,72616
18537,250,0,1,72616
18538,250,0,2,72616
18539,250,0,3,72616
18540,250,0,4,72616
18541,250,0,5,72616
18542,250,0,6,72616
18543,250,0,7,72616
18544,250,0,8,72616
18545,0,0,0,72631
18546,600,0,1,72631
18547,1900,0,2,72631
18548,1700,4,0,72662
18549,1300,0,1,72662
18550,1500,0,2,72662
18551,0,0,0,72663
18552,4000,4,1,72663
18553,121000,0,2,72663
18554,0,0,0,72664
18555,1866,16,1,72664
18556,634,0,2,72664
18557,0,0,0,72683
18558,2500,4,1,72683
18559,1500,16,2,72683
18560,0,0,0,72703
18561,3000,4,1,72703
18562,0,0,0,72728
18563,200,0,1,72728
18564,400,0,2,72728
18565,400,0,3,72728
18566,400,0,4,72728
18567,400,0,5,72728
18568,400,0,6,72728
18569,400,0,7,72728
18570,67,0,8,72728
18571,233,0,9,72728
18572,1000,4,0,72729
18573,450,0,1,72729
18574,50,0,2,72729
18575,0,0,0,72731
18576,233,0,1,72731
18577,967,0,2,72731
18578,0,0,0,72732
18579,200,0,1,72732
18580,400,0,2,72732
18581,400,0,3,72732
18582,400,0,4,72732
18583,400,0,5,72732
18584,400,0,6,72732
18585,400,0,7,72732
18586,67,0,8,72732
18587,233,0,9,72732
18588,500,0,0,72735
18589,500,0,1,72735
18590,500,0,2,72735
18591,500,0,3,72735
18592,667,0,4,72735
18593,0,0,0,72737
18594,1000,0,1,72737
18595,1000,0,2,72737
18596,1200,4,3,72737
18597,800,0,4,72737
18598,0,0,0,72741
18599,400,0,1,72741
18600,0,0,0,72742
18601,400,0,1,72742
18602,100,0,2,72742
18603,0,0,0,72743
18604,400,0,1,72743
18605,100,0,2,72743
18606,0,0,0,72748
18607,1000,0,1,72748
18608,600,0,2,72748
18609,1600,0,3,72748
18610,1600,0,4,72748
18611,1600,0,5,72748
18612,1100,4,6,72748
18613,0,0,0,72749
18614,1500,16,1,72749
18615,3600,0,2,72749
18616,400,0,3,72749
18617,0,16,0,72768
18618,1000,0,1,72768
18619,0,16,0,72769
18620,1000,0,1,72769
18621,0,0,0,72781
18622,1500,0,1,72781
18623,100,0,2,72781
18624,0,0,0,72782
18625,200,0,1,72782
18626,200,0,2,72782
18627,200,0,3,72782
18628,200,0,4,72782
18629,200,0,5,72782
18630,150,0,6,72782
18631,0,16,0,72795
18632,1400,0,1,72795
18633,0,16,0,72796
18634,1500,0,1,72796
18635,0,0,0,72797
18636,1,0,1,72797
18637,849,0,2,72797
18638,0,0,0,72803
18639,600,0,1,72803
18640,0,0,0,72807
18641,2500,0,1,72807
18642,250,0,2,72807
18643,250,0,3,72807
18644,250,0,4,72807
18645,250,0,5,72807
18646,250,0,6,72807
18647,250,0,7,72807
18648,250,0,8,72807
18649,250,0,9,72807
18650,250,0,10,72807
18651,250,0,11,72807
18652,0,0,0,72808
18653,1000,0,1,72808
18654,500,0,2,72808
18655,1500,0,3,72808
18656,1500,0,4,72808
18657,1500,0,5,72808
18658,1500,0,6,72808
18659,1200,4,0,72811
18660,600,0,1,72811
18661,0,0,0,72820
18662,4500,0,1,72820
18663,1500,0,0,72821
18664,300,0,1,72821
18665,0,0,0,72832
18666,1500,0,1,72832
18667,500,0,2,72832
18668,0,0,0,72835
18669,333,0,1,72835
18670,767,0,2,72835
18671,466,0,3,72835
18672,634,0,4,72835
18673,800,0,5,72835
18674,0,0,0,72841
18675,600,0,1,72841
18676,400,0,2,72841
18677,0,0,0,72863
18678,500,0,1,72863
18679,500,0,2,72863
18680,0,0,0,72889
18681,1500,4,1,72889
18682,0,0,0,72910
18683,366,0,1,72910
18684,700,0,2,72910
18685,500,0,3,72910
18686,400,0,4,72910
18687,734,0,5,72910
18688,800,4,6,72910
18689,1200,4,0,72918
18690,500,0,1,72918
18691,1100,0,2,72918
18692,433,0,3,72918
18693,1033,0,4,72918
18694,500,0,0,72919
18695,225,0,1,72919
18696,225,0,2,72919
18697,225,0,3,72919
18698,225,0,4,72919
18699,600,0,5,72919
18700,0,0,0,72927
18701,1500,4,1,72927
18702,2500,0,2,72927
18703,2344,0,0,72928
18704,2544,0,0,72929
18705,2744,0,0,72930
18706,33,0,0,72931
18707,533,0,0,72947
18708,667,0,1,72947
18709,300,0,2,72947
18710,1033,0,3,72947
18711,333,0,4,72947
18712,667,0,5,72947
18713,667,0,6,72947
18714,1300,0,7,72947
18715,1500,4,0,72948
18716,566,0,1,72948
18717,684,0,2,72948
18718,0,0,0,72954
18719,466,0,1,72954
18720,534,0,2,72954
18721,400,0,3,72954
18722,1100,0,4,72954
18723,566,0,5,72954
18724,934,0,6,72954
18725,899,0,7,72954
18726,101,0,8,72954
18727,0,0,0,72955
18728,2000,0,1,72955
18729,375,0,2,72955
18730,375,0,3,72955
18731,375,0,4,72955
18732,375,0,5,72955
18733,375,0,6,72955
18734,375,0,7,72955
