"ID","type","flags","data","count","localizedTextIdFull","worldLocationsIdIndicator00","worldLocationsIdIndicator01","worldLocationsIdIndicator02","worldLocationsIdIndicator03","maxTimeAllowedMS","localizedTextIdShort","targetGroupIdRewardPane","questDirectionId"
19107,38,1024,42,3,683854,16284,0,0,0,0,683855,0,0
19108,38,1024,43,3,683856,16284,0,0,0,0,683857,0,0
19109,38,1024,44,3,683858,16284,0,0,0,0,683859,0,0
19110,38,1024,45,3,683860,16284,0,0,0,0,683861,0,0
19113,5,9,0,1,0,0,0,0,0,0,0,0,0
19114,17,0,4763,1,684959,50179,0,0,0,0,684960,0,0
19115,17,0,4763,1,685007,50179,0,0,0,0,685008,0,0
19121,17,0,4780,1,685325,53044,0,0,0,0,685326,14292,0
19123,14,3,12978,4,685382,51129,0,0,0,0,685383,12978,2468
19125,5,3,80380,1,685413,0,0,0,0,0,685414,0,0
19126,12,1,72222,1,685415,51009,51112,0,0,0,685416,14200,0
19129,5,0,0,1,685531,0,0,0,0,0,685532,0,0
19131,12,0,70902,1,685739,50228,0,0,0,0,685740,12984,0
19132,10,7,12985,6,685741,50224,50225,50226,50227,0,685742,12985,0
19133,12,33,0,1,685743,50228,0,51271,0,0,685744,12984,0
19134,5,0,0,1,685856,0,0,0,0,0,685857,0,0
19136,22,164,8229,1,685900,50239,0,0,0,0,685901,0,0
19137,17,0,4820,1,686052,50307,0,0,0,0,686053,0,0
19138,5,3,0,3,686054,50568,0,0,0,0,686055,14052,2421
19139,8,512,12995,4,686716,50267,50268,0,0,0,686717,0,0
19140,22,3,8237,1,686718,50272,0,0,0,0,686719,0,0
19141,2,1536,47436,10,686758,50247,50248,0,0,0,686759,13001,0
19142,17,0,4821,1,686859,50324,0,0,0,0,686860,0,0
19143,5,3,0,4,686861,50254,0,0,0,0,686862,14053,2431
19144,23,3,13004,1,686989,50686,50687,0,0,0,686990,13004,924
19145,32,0,1209,10,687023,50287,52948,0,0,0,687024,13007,0
19146,32,0,1209,10,687302,50287,52948,0,0,0,687303,13007,0
19147,8,0,14079,10,687346,50293,0,0,0,0,687347,14079,0
19148,8,0,14079,10,687364,50293,0,0,0,0,687365,14079,0
19149,8,0,13012,10,687380,50295,50297,50298,0,0,687381,13012,0
19150,8,0,13012,10,687396,50295,50297,50298,0,0,687397,13012,0
19151,32,0,1210,10,687414,50300,50301,50302,0,0,687415,14081,0
19152,32,0,1210,10,687430,50300,50301,50302,0,0,687431,14081,0
19153,5,0,0,1,687474,0,0,0,0,0,687475,0,0
19154,12,131,54184,1,687520,42659,0,0,0,0,687521,8336,0
19155,8,512,13020,5,687540,50557,52754,0,0,0,687541,13020,0
19156,8,647,14036,3,687542,50326,0,0,0,0,687543,14036,0
19157,8,512,13020,5,687560,50557,52754,0,0,0,687561,13020,0
19159,8,512,13026,3,687635,50557,52754,0,0,0,687636,13026,0
19160,8,512,13026,3,687651,50557,52754,0,0,0,687652,13026,0
19161,8,512,13027,1,687667,50557,52754,0,0,0,687668,13027,2479
19162,8,512,13027,1,687683,50557,52754,0,0,0,687684,13027,2479
19163,5,0,0,8,687702,50557,52754,0,0,0,687703,0,0
19164,5,0,0,8,687718,50557,52754,0,0,0,687719,0,0
19165,32,0,1211,25,687737,52755,52756,52757,0,0,687738,14040,0
19166,32,0,1211,25,687753,52755,52756,52757,0,0,687754,14040,0
19167,17,0,4820,1,687887,50310,0,0,0,0,687888,0,0
19168,5,3,0,3,687889,50568,0,0,0,0,687890,14052,2423
19169,17,0,4819,1,687910,50323,0,0,0,0,687911,0,0
19170,5,3,0,3,687912,50571,0,0,0,0,687913,14054,2425
19171,17,0,4819,1,687933,50320,0,0,0,0,687934,0,0
19172,5,3,0,3,687935,50571,0,0,0,0,687936,14054,2427
19173,17,0,4821,1,687957,50321,0,0,0,0,687958,0,0
19174,5,3,0,4,687959,50254,0,0,0,0,687960,14053,2432
19175,17,0,4822,1,687981,50308,0,0,0,0,687982,0,0
19176,5,3,0,4,687983,50255,0,0,0,0,687984,14055,2429
19177,17,0,4822,1,688005,50311,0,0,0,0,688006,0,0
19178,5,3,0,4,688007,50255,0,0,0,0,688008,14055,2430
19179,5,0,71284,1,689280,50333,0,0,0,0,689281,0,0
19180,5,0,71284,1,689302,50333,0,0,0,0,689303,0,0
19181,31,0,356,1,689331,0,0,0,0,0,689332,0,0
19182,31,0,356,1,689351,0,0,0,0,0,689352,0,0
19183,12,131,52246,1,689908,41283,0,0,0,0,689909,0,0
19184,17,128,2962,1,690154,40352,0,0,0,0,690155,0,0
19185,3,131,71182,1,690157,40676,50384,0,0,0,690158,14045,2413
19186,12,131,71178,1,690185,50587,0,0,0,0,690183,14046,2414
19187,17,131,3022,1,690198,43037,0,0,0,0,691182,0,0
19188,5,11,0,1,690199,0,0,0,0,0,691565,0,0
19189,17,128,2994,1,690203,42729,0,0,0,0,690204,0,0
19190,3,131,71210,1,690250,50529,0,0,0,0,690251,0,0
19191,5,0,0,1,690277,0,0,0,0,0,690278,0,0
19192,5,131,0,1,690340,26122,26123,0,0,0,691285,14211,933
19193,32,0,1216,25,690352,51371,51372,51373,51374,0,690353,14277,0
19198,3,131,62234,1,690382,46190,0,0,0,0,690383,0,933
19199,38,1024,40,3,690487,33141,33142,33143,33144,0,690488,0,0
19200,38,1024,41,3,690489,33141,33142,33143,33144,0,690490,0,0
19201,38,1024,42,3,690491,33141,33142,33143,33144,0,690492,0,0
19202,38,1024,43,3,690493,33141,33142,33143,33144,0,690494,0,0
19203,38,1024,44,3,690495,33141,33142,33143,33144,0,690496,0,0
19204,38,1024,45,3,690497,33141,33142,33143,33144,0,690498,0,0
19205,38,1024,47,3,690499,33141,33142,33143,33144,0,690500,0,0
19206,38,1024,48,3,690501,33141,33142,33143,33144,0,690502,0,0
19207,38,1024,49,3,690503,33141,33142,33143,33144,0,690504,0,0
19208,38,1024,50,3,690505,33141,33142,33143,33144,0,690506,0,0
19209,38,1024,51,3,690507,33141,33142,33143,33144,0,690508,0,0
19210,38,1024,52,3,690509,33141,33142,33143,33144,0,690510,0,0
19211,38,1024,54,3,690511,33141,33142,33143,33144,0,690512,0,0
19212,38,1024,55,3,690513,33141,33142,33143,33144,0,690514,0,0
19213,38,1024,56,3,690515,33141,33142,33143,33144,0,690516,0,0
19214,38,1024,57,3,690517,33141,33142,33143,33144,0,690518,0,0
19215,38,1024,58,3,690519,33141,33142,33143,33144,0,690520,0,0
19216,38,1024,59,3,690521,33141,33142,33143,33144,0,690522,0,0
19217,38,1024,727,3,690523,33141,33142,33143,33144,0,690524,0,0
19218,38,1024,728,3,690525,33141,33142,33143,33144,0,690526,0,0
19219,38,1024,729,3,690527,33141,33142,33143,33144,0,690528,0,0
19220,38,1024,730,3,690529,33141,33142,33143,33144,0,690530,0,0
19221,38,1024,727,4,690533,33141,33142,33143,33144,0,690534,0,0
19222,38,1024,728,4,690535,33141,33142,33143,33144,0,690536,0,0
19223,38,1024,729,4,690537,33141,33142,33143,33144,0,690538,0,0
19224,38,1024,730,4,690539,33141,33142,33143,33144,0,690540,0,0
19225,38,1024,731,3,690547,33141,33142,33143,33144,0,690548,0,0
19226,38,1024,732,3,690549,33141,33142,33143,33144,0,690550,0,0
19227,38,1024,733,3,690551,33141,33142,33143,33144,0,690552,0,0
19228,38,1024,734,3,690553,33141,33142,33143,33144,0,690554,0,0
19229,38,1024,610,3,690555,33141,33142,33143,33144,0,690556,0,0
19230,38,1024,611,3,690557,33141,33142,33143,33144,0,690558,0,0
19231,38,1024,612,3,690559,33141,33142,33143,33144,0,690560,0,0
19232,38,1024,613,3,690561,33141,33142,33143,33144,0,690562,0,0
19233,38,1024,610,4,690563,33141,33142,33143,33144,0,690564,0,0
19234,38,1024,611,4,690565,33141,33142,33143,33144,0,690566,0,0
19235,38,1024,612,4,690567,33141,33142,33143,33144,0,690568,0,0
19236,38,1024,613,4,690569,33141,33142,33143,33144,0,690570,0,0
19237,38,1024,614,4,690571,33141,33142,33143,33144,0,690572,0,0
19238,38,1024,615,3,690573,33141,33142,33143,33144,0,690574,0,0
19239,38,1024,616,3,690575,33141,33142,33143,33144,0,690576,0,0
19240,38,1024,617,3,690577,33141,33142,33143,33144,0,690578,0,0
19241,38,1024,104,3,690579,33141,33142,33143,33144,0,690580,0,0
19242,38,1024,105,3,690581,33141,33142,33143,33144,0,690582,0,0
19243,38,1024,106,3,690583,33141,33142,33143,33144,0,690584,0,0
19244,38,1024,107,3,690585,33141,33142,33143,33144,0,690586,0,0
19245,38,1024,104,4,690587,33141,33142,33143,33144,0,690588,0,0
19246,38,1024,105,4,690589,33141,33142,33143,33144,0,690590,0,0
19247,38,1024,106,4,690591,33141,33142,33143,33144,0,690592,0,0
19248,38,1024,107,4,690593,33141,33142,33143,33144,0,690594,0,0
19249,38,1024,109,3,690595,33141,33142,33143,33144,0,690596,0,0
19250,38,1024,110,3,690597,33141,33142,33143,33144,0,690598,0,0
19251,38,1024,111,3,690599,33141,33142,33143,33144,0,690600,0,0
19252,38,1024,113,3,690601,33141,33142,33143,33144,0,690602,0,0
19253,38,1024,47,3,690606,17334,0,0,0,0,690607,0,0
19254,38,1024,48,3,690608,17334,0,0,0,0,690609,0,0
19255,38,1024,49,3,690610,17334,0,0,0,0,690611,0,0
19256,38,1024,50,3,690612,17334,0,0,0,0,690613,0,0
19257,38,1024,51,3,690614,17334,0,0,0,0,690615,0,0
19258,38,1024,52,3,690616,17334,0,0,0,0,690617,0,0
19259,38,1024,54,3,690619,17334,0,0,0,0,690620,0,0
19260,38,1024,55,3,690621,17334,0,0,0,0,690622,0,0
19261,38,1024,56,3,690623,17334,0,0,0,0,690624,0,0
19262,38,1024,57,3,690625,17334,0,0,0,0,690626,0,0
19263,38,1024,58,3,690627,17334,0,0,0,0,690628,0,0
19264,38,1024,59,3,690629,17334,0,0,0,0,690630,0,0
19265,38,1024,727,3,690632,17334,0,0,0,0,690633,0,0
19266,38,1024,728,3,690634,17334,0,0,0,0,690635,0,0
19267,38,1024,729,3,690636,17334,0,0,0,0,690637,0,0
19268,38,1024,730,3,690638,17334,0,0,0,0,690639,0,0
19269,38,1024,727,4,690641,17334,0,0,0,0,690642,0,0
19270,38,1024,728,4,690643,17334,0,0,0,0,690644,0,0
19271,38,1024,729,4,690645,17334,0,0,0,0,690646,0,0
19272,38,1024,730,4,690647,17334,0,0,0,0,690648,0,0
19273,38,1024,731,3,690653,17334,0,0,0,0,690654,0,0
19274,38,1024,732,3,690655,17334,0,0,0,0,690656,0,0
19275,38,1024,733,3,690657,17334,0,0,0,0,690658,0,0
19276,38,1024,734,3,690659,17334,0,0,0,0,690660,0,0
19277,38,1024,610,3,690661,17334,0,0,0,0,690662,0,0
19278,38,1024,611,3,690663,17334,0,0,0,0,690664,0,0
19279,38,1024,612,3,690665,17334,0,0,0,0,690666,0,0
19280,38,1024,613,3,690667,17334,0,0,0,0,690668,0,0
19281,38,1024,610,4,690671,17334,0,0,0,0,690672,0,0
19282,38,1024,611,4,690673,17334,0,0,0,0,690674,0,0
19283,38,1024,612,4,690675,17334,0,0,0,0,690676,0,0
19284,38,1024,613,4,690677,17334,0,0,0,0,690678,0,0
19285,38,1024,614,4,690679,17334,0,0,0,0,690680,0,0
19286,38,1024,615,3,690681,17334,0,0,0,0,690682,0,0
19287,38,1024,616,3,690683,17334,0,0,0,0,690684,0,0
19288,38,1024,617,3,690685,17334,0,0,0,0,690686,0,0
19289,38,1024,104,3,690687,17334,0,0,0,0,690688,0,0
19290,38,1024,105,3,690689,17334,0,0,0,0,690690,0,0
19291,38,1024,106,3,690691,17334,0,0,0,0,690692,0,0
19292,38,1024,107,3,690693,17334,0,0,0,0,690694,0,0
19293,38,1024,104,4,690696,17334,0,0,0,0,690697,0,0
19294,38,1024,105,4,690698,17334,0,0,0,0,690699,0,0
19295,38,1024,106,4,690700,17334,0,0,0,0,690701,0,0
19296,38,1024,107,4,690702,17334,0,0,0,0,690703,0,0
19297,38,1024,109,3,690704,17334,0,0,0,0,690705,0,0
19298,38,1024,110,3,690706,17334,0,0,0,0,690707,0,0
19299,38,1024,111,3,690708,17334,0,0,0,0,690709,0,0
19300,38,1024,113,3,690710,17334,0,0,0,0,690711,0,0
19301,8,0,14393,8,691199,50550,50563,0,0,0,691200,14393,0
19302,8,0,14393,8,691215,50550,50563,0,0,0,691216,14393,0
19303,5,40,0,1,694548,0,0,0,0,0,694557,0,0
19304,5,3,0,3,694627,50569,0,0,0,0,694628,14082,2422
19306,5,3,0,3,694799,50569,0,0,0,0,694800,14082,2424
19307,5,3,0,3,695112,50572,0,0,0,0,695113,14085,2426
19308,5,3,0,3,695114,50572,0,0,0,0,695115,14085,2428
19309,2,0,71226,1,695147,0,0,0,0,0,695148,0,0
19310,2,0,71226,1,695173,0,0,0,0,0,695174,0,0
19311,22,0,8302,1,699740,50601,0,0,0,0,699741,0,0
19312,3,3,71580,1,699793,50601,0,0,0,0,700147,0,0
19313,5,3,0,1,699794,50601,0,0,0,0,699795,0,0
19314,12,3,71609,1,700148,50601,0,0,0,0,700149,0,0
19315,22,0,8303,1,700234,50602,0,0,0,0,700235,0,0
19316,3,3,71582,1,700236,50616,0,0,0,0,700237,0,0
19317,12,3,71610,1,700238,50602,0,0,0,0,700239,0,0
19318,5,3,0,1,700240,50602,0,0,0,0,700241,0,0
19319,8,1540,14113,30,700474,0,0,0,0,0,700475,14113,0
19320,2,1536,47436,10,700501,50633,50634,0,0,0,700502,13001,0
19321,8,1540,14114,30,700530,0,0,0,0,0,700531,14114,0
19322,32,1024,1211,50,700532,0,0,0,0,0,700533,14040,0
19323,8,0,14108,1,700534,0,0,0,0,0,700535,14108,0
19324,5,1024,0,3,700536,0,0,0,0,0,700537,0,0
19325,5,0,0,1,700539,0,0,0,0,0,700540,0,0
19326,5,0,33406,1,702814,0,0,0,0,0,702815,0,0
19327,5,0,33406,1,702901,0,0,0,0,0,702902,0,0
19328,17,0,4816,1,702970,50666,0,0,0,0,702971,0,0
19330,17,0,4816,1,702990,50668,0,0,0,0,702991,0,0
19332,5,0,32326,1,703011,0,0,0,0,0,703012,0,0
19333,23,33,13004,1,705272,50686,0,0,0,0,705273,13004,0
19334,23,33,13004,1,705274,50687,0,0,0,0,705275,13004,0
19335,5,16,71711,1,705367,50703,0,0,0,0,705368,0,0
19336,5,19,71712,1,705369,50705,0,0,0,0,705370,0,0
19337,5,19,71713,1,705371,50709,0,0,0,0,705372,0,0
19338,5,19,71714,1,705373,50710,0,0,0,0,705374,0,0
19339,5,19,8341,1,705375,50704,0,0,0,0,705376,0,0
19340,5,19,71715,1,705622,50713,0,0,0,0,718689,0,0
19343,5,3,0,1,708803,22151,41092,0,0,0,708804,0,0
19344,5,3,0,1,708845,49362,0,0,0,0,708846,0,0
19346,5,3,0,1,708927,16586,0,0,0,0,708928,0,0
19348,5,3,0,1,710810,0,0,0,0,0,710811,0,0
19351,5,3,0,1,711937,39025,39093,0,0,0,711938,0,2137
19352,5,3,0,1,711939,39175,39093,0,0,0,711940,0,2139
19354,5,3,0,1,712030,39025,39092,0,0,0,712031,0,2138
19355,5,3,0,1,712032,39175,39092,0,0,0,712033,0,2140
19357,5,3,0,1,712366,39638,0,0,0,0,712367,0,0
19358,5,3,0,1,712368,39638,0,0,0,0,712369,0,0
19359,5,16,0,1,718495,50750,0,0,0,0,718496,0,0
19360,5,19,0,1,718497,50751,0,0,0,0,718498,0,0
19361,5,19,0,1,718499,50752,0,0,0,0,718500,0,0
19362,5,19,0,1,718501,50753,0,0,0,0,718502,0,0
19363,5,19,0,1,718503,50754,0,0,0,0,718504,0,0
19364,5,19,0,1,718505,50755,0,0,0,0,718506,0,0
19366,5,19,0,1,718588,50760,0,0,0,0,718589,0,0
19367,5,19,0,1,718590,50761,50787,0,0,0,718591,0,0
19368,5,19,0,1,718592,50762,0,0,0,0,718593,0,0
19369,5,19,0,1,718594,50763,50848,0,0,0,718595,0,0
19370,5,0,0,1,718601,50764,0,0,0,0,718602,0,0
19371,5,19,0,1,718603,50765,0,0,0,0,718604,0,0
19372,5,0,0,1,719082,0,0,0,0,0,719083,0,0
19373,5,0,0,1,719089,0,0,0,0,0,719090,0,0
19374,8,1540,14149,3,719169,0,0,0,0,0,719170,0,0
19375,5,1024,0,1,719993,0,0,0,0,0,719994,14159,0
19376,8,0,3841,1,720205,0,0,0,0,0,720206,3841,0
19377,8,0,3842,1,720209,0,0,0,0,0,720210,3842,0
19378,8,0,3843,1,720213,0,0,0,0,0,720214,3843,0
19379,41,1536,3843,10,720217,0,0,0,0,0,720218,0,0
19380,31,0,381,1,0,0,0,0,0,0,0,0,0
19381,38,1024,5707,6,721296,17334,0,0,0,0,721297,0,0
19382,38,1024,5708,6,721298,17334,0,0,0,0,721299,0,0
19383,38,1024,5709,6,721300,17334,0,0,0,0,721301,0,0
19384,38,1024,5710,6,721302,17334,0,0,0,0,721303,0,0
19385,38,1024,5711,6,721304,17334,0,0,0,0,721305,0,0
19386,38,1024,5712,6,721306,17334,0,0,0,0,721307,0,0
19387,38,1024,5725,6,721309,16285,0,0,0,0,721310,0,0
19388,38,1024,5726,6,721311,16285,0,0,0,0,721312,0,0
19389,38,1024,5727,6,721313,16285,0,0,0,0,721314,0,0
19390,38,1024,5728,6,721315,16285,0,0,0,0,721316,0,0
19391,38,1024,5729,6,721317,16285,0,0,0,0,721318,0,0
19392,38,1024,5730,6,721319,16285,0,0,0,0,721320,0,0
19393,38,1024,5743,6,721321,33030,0,0,0,0,721322,0,0
19394,38,1024,5744,6,721323,33030,0,0,0,0,721324,0,0
19395,38,1024,5745,6,721325,33030,0,0,0,0,721326,0,0
19396,38,1024,5746,6,721327,33030,0,0,0,0,721328,0,0
19397,38,1024,5747,6,721329,33030,0,0,0,0,721330,0,0
19398,38,1024,5748,6,721331,33030,0,0,0,0,721332,0,0
19399,38,1024,5761,6,721333,29253,0,0,0,0,721334,0,0
19400,38,1024,5762,6,721335,29253,0,0,0,0,721336,0,0
19401,38,1024,5763,6,721337,29253,0,0,0,0,721338,0,0
19402,38,1024,5764,6,721339,29253,0,0,0,0,721340,0,0
19403,38,1024,5765,6,721341,29253,0,0,0,0,721342,0,0
19404,38,1024,5766,6,721343,29253,0,0,0,0,721344,0,0
19405,38,1024,5779,6,721345,43813,0,0,0,0,721346,0,0
19406,38,1024,5780,6,721347,43813,0,0,0,0,721348,0,0
19407,38,1024,5781,6,721349,43813,0,0,0,0,721350,0,0
19408,38,1024,5782,6,721351,43813,0,0,0,0,721352,0,0
19409,38,1024,5783,6,721353,43813,0,0,0,0,721354,0,0
19410,38,1024,5784,6,721355,43813,0,0,0,0,721356,0,0
19411,38,1024,5797,6,721357,17334,0,0,0,0,721358,0,0
19412,38,1024,5798,6,721359,17334,0,0,0,0,721360,0,0
19413,38,1024,5799,6,721361,17334,0,0,0,0,721362,0,0
19414,38,1024,5800,6,721363,17334,0,0,0,0,721364,0,0
19415,38,1024,5801,6,721365,17334,0,0,0,0,721366,0,0
19416,38,1024,5802,6,721367,17334,0,0,0,0,721368,0,0
19417,31,0,382,1,0,0,0,0,0,0,0,0,0
19418,31,0,383,1,0,0,0,0,0,0,0,0,0
19419,31,0,384,1,0,0,0,0,0,0,0,0,0
19420,31,0,385,1,0,0,0,0,0,0,0,0,0
19421,31,0,386,1,0,0,0,0,0,0,0,0,0
19422,31,0,387,1,0,0,0,0,0,0,0,0,0
19423,31,0,388,1,0,0,0,0,0,0,0,0,0
19424,31,0,389,1,0,0,0,0,0,0,0,0,0
19425,31,0,390,1,0,0,0,0,0,0,0,0,0
19426,31,0,391,1,0,0,0,0,0,0,0,0,0
19427,31,0,392,1,0,0,0,0,0,0,0,0,0
19428,38,1024,5707,6,721595,33141,0,0,0,0,721596,0,0
19429,38,1024,5708,6,721597,33141,0,0,0,0,721598,0,0
19430,38,1024,5709,6,721599,33141,0,0,0,0,721600,0,0
19431,38,1024,5710,6,721601,33141,0,0,0,0,721602,0,0
19432,38,1024,5711,6,721603,33141,0,0,0,0,721604,0,0
19433,38,1024,5712,6,721605,33141,0,0,0,0,721606,0,0
19434,38,1024,5725,6,721608,33141,0,0,0,0,721609,0,0
19435,38,1024,5726,6,721610,33141,0,0,0,0,721611,0,0
19436,38,1024,5727,6,721612,33141,0,0,0,0,721613,0,0
19437,38,1024,5728,6,721614,33141,0,0,0,0,721615,0,0
19438,38,1024,5729,6,721616,33141,0,0,0,0,721617,0,0
19439,38,1024,5730,6,721618,33141,0,0,0,0,721619,0,0
19440,38,1024,5743,6,721621,33047,0,0,0,0,721622,0,0
19441,38,1024,5744,6,721623,33047,0,0,0,0,721624,0,0
19442,38,1024,5745,6,721625,33047,0,0,0,0,721626,0,0
19443,38,1024,5746,6,721627,33047,0,0,0,0,721628,0,0
19444,38,1024,5747,6,721629,33047,0,0,0,0,721630,0,0
19445,38,1024,5748,6,721631,33047,0,0,0,0,721632,0,0
19446,38,1024,5761,6,721634,29254,0,0,0,0,721635,0,0
19447,38,1024,5762,6,721636,29254,0,0,0,0,721637,0,0
19448,38,1024,5763,6,721638,29254,0,0,0,0,721639,0,0
19449,38,1024,5764,6,721640,29254,0,0,0,0,721641,0,0
19450,38,1024,5765,6,721642,29254,0,0,0,0,721643,0,0
19451,38,1024,5766,6,721644,29254,0,0,0,0,721645,0,0
19452,38,1024,5779,6,721646,47495,0,0,0,0,721647,0,0
19453,38,1024,5780,6,721648,47495,0,0,0,0,721649,0,0
19454,38,1024,5781,6,721650,47495,0,0,0,0,721651,0,0
19455,38,1024,5782,6,721652,47495,0,0,0,0,721653,0,0
19456,38,1024,5783,6,721654,47495,0,0,0,0,721655,0,0
19457,38,1024,5784,6,721656,47495,0,0,0,0,721657,0,0
19458,38,1024,5797,6,721658,33141,0,0,0,0,721659,0,0
19459,38,1024,5798,6,721660,33141,0,0,0,0,721661,0,0
19460,38,1024,5799,6,721662,33141,0,0,0,0,721663,0,0
19461,38,1024,5800,6,721664,33141,0,0,0,0,721665,0,0
19462,38,1024,5801,6,721666,33141,0,0,0,0,721667,0,0
19463,38,1024,5802,6,721668,33141,0,0,0,0,721669,0,0
19464,31,0,393,1,0,0,0,0,0,0,0,0,0
19465,31,0,394,1,0,0,0,0,0,0,0,0,0
19466,31,0,397,1,0,0,0,0,0,0,0,0,0
19467,31,0,398,1,0,0,0,0,0,0,0,0,0
19468,31,0,395,1,0,0,0,0,0,0,0,0,0
19469,31,0,399,1,0,0,0,0,0,0,0,0,0
19470,31,0,396,1,0,0,0,0,0,0,0,0,0
19471,31,0,400,1,0,0,0,0,0,0,0,0,0
19472,38,1024,5707,6,722020,16284,0,0,0,0,722021,0,0
19473,38,1024,5708,6,722022,16284,0,0,0,0,722023,0,0
19474,38,1024,5709,6,722024,16284,0,0,0,0,722025,0,0
19475,38,1024,5710,6,722026,16284,0,0,0,0,722027,0,0
19476,38,1024,5711,6,722028,16284,0,0,0,0,722029,0,0
19477,38,1024,5712,6,722030,16284,0,0,0,0,722031,0,0
19478,38,1024,5707,6,722036,28008,0,0,0,0,722037,0,0
19479,38,1024,5708,6,722038,28008,0,0,0,0,722039,0,0
19480,38,1024,5709,6,722040,28008,0,0,0,0,722041,0,0
19481,38,1024,5710,6,722042,28008,0,0,0,0,722043,0,0
19482,38,1024,5711,6,722044,28008,0,0,0,0,722045,0,0
19483,38,1024,5712,6,722046,28008,0,0,0,0,722047,0,0
19484,38,1024,5725,6,722049,21045,0,0,0,0,722050,0,0
19485,38,1024,5726,6,722051,21045,0,0,0,0,722052,0,0
19486,38,1024,5727,6,722053,21045,0,0,0,0,722054,0,0
19487,38,1024,5728,6,722055,21045,0,0,0,0,722056,0,0
19488,38,1024,5729,6,722057,21045,0,0,0,0,722058,0,0
19489,38,1024,5730,6,722059,21045,0,0,0,0,722060,0,0
19490,38,1024,5743,6,722061,29251,0,0,0,0,722062,0,0
19491,38,1024,5744,6,722063,29251,0,0,0,0,722064,0,0
19492,38,1024,5745,6,722065,29251,0,0,0,0,722066,0,0
19493,38,1024,5746,6,722067,29251,0,0,0,0,722068,0,0
19494,38,1024,5747,6,722069,29251,0,0,0,0,722070,0,0
19495,38,1024,5748,6,722071,29251,0,0,0,0,722072,0,0
19496,38,1024,5707,6,722076,24996,0,0,0,0,722077,0,0
19497,38,1024,5708,6,722078,24996,0,0,0,0,722079,0,0
19498,38,1024,5709,6,722080,24996,0,0,0,0,722081,0,0
19499,38,1024,5710,6,722082,24996,0,0,0,0,722083,0,0
19500,38,1024,5711,6,722084,24996,0,0,0,0,722085,0,0
19501,38,1024,5712,6,722086,24996,0,0,0,0,722087,0,0
19502,38,1024,5707,6,722089,28088,0,0,0,0,722090,0,0
19503,38,1024,5708,6,722091,28088,0,0,0,0,722092,0,0
19504,38,1024,5709,6,722093,28088,0,0,0,0,722094,0,0
19505,38,1024,5710,6,722095,28088,0,0,0,0,722096,0,0
19506,38,1024,5711,6,722097,28088,0,0,0,0,722098,0,0
19507,38,1024,5712,6,722099,28088,0,0,0,0,722100,0,0
19508,38,1024,5725,6,722101,28131,0,0,0,0,722102,0,0
19509,38,1024,5726,6,722103,28131,0,0,0,0,722104,0,0
19510,38,1024,5727,6,722105,28131,0,0,0,0,722106,0,0
19511,38,1024,5728,6,722107,28131,0,0,0,0,722108,0,0
19512,38,1024,5729,6,722109,28131,0,0,0,0,722110,0,0
19513,38,1024,5730,6,722111,28131,0,0,0,0,722112,0,0
19514,38,1024,5743,6,722114,29252,0,0,0,0,722115,0,0
19515,38,1024,5744,6,722116,29252,0,0,0,0,722117,0,0
19516,38,1024,5745,6,722118,29252,0,0,0,0,722119,0,0
19517,38,1024,5746,6,722120,29252,0,0,0,0,722121,0,0
19518,38,1024,5747,6,722122,29252,0,0,0,0,722123,0,0
19519,38,1024,5748,6,722124,29252,0,0,0,0,722125,0,0
19520,38,1024,5923,6,722134,16284,0,0,0,0,722135,0,0
19521,38,1024,5924,6,722136,16284,0,0,0,0,722137,0,0
19522,38,1024,5925,6,722138,16284,0,0,0,0,722139,0,0
19523,38,1024,5926,6,722140,16284,0,0,0,0,722141,0,0
19524,38,1024,5927,6,722142,16284,0,0,0,0,722143,0,0
19525,38,1024,5928,6,722144,16284,0,0,0,0,722145,0,0
19526,38,1024,5929,6,722150,16284,0,0,0,0,722151,0,0
19527,38,1024,5930,6,722152,16284,0,0,0,0,722153,0,0
19528,38,1024,5931,6,722154,16284,0,0,0,0,722155,0,0
19529,38,1024,5932,6,722156,16284,0,0,0,0,722157,0,0
19530,38,1024,5933,6,722158,16284,0,0,0,0,722159,0,0
19531,38,1024,5934,6,722160,16284,0,0,0,0,722161,0,0
19532,38,1024,5935,6,722211,16284,0,0,0,0,722212,0,0
19533,38,1024,5936,6,722213,16284,0,0,0,0,722214,0,0
19534,38,1024,5937,6,722215,16284,0,0,0,0,722216,0,0
19535,38,1024,5938,6,722217,16284,0,0,0,0,722218,0,0
19536,38,1024,5939,6,722219,16284,0,0,0,0,722220,0,0
19537,38,1024,5940,6,722221,16284,0,0,0,0,722222,0,0
19538,38,1024,5923,6,722231,28008,0,0,0,0,722232,0,0
19539,38,1024,5924,6,722233,28008,0,0,0,0,722234,0,0
19540,38,1024,5925,6,722235,28008,0,0,0,0,722236,0,0
19541,38,1024,5926,6,722237,28008,0,0,0,0,722238,0,0
19542,38,1024,5927,6,722239,28008,0,0,0,0,722240,0,0
19543,38,1024,5928,6,722241,28008,0,0,0,0,722242,0,0
19544,38,1024,5929,6,722250,28008,0,0,0,0,722251,0,0
19545,38,1024,5930,6,722252,28008,0,0,0,0,722253,0,0
19546,38,1024,5931,6,722254,28008,0,0,0,0,722255,0,0
19547,38,1024,5932,6,722256,28008,0,0,0,0,722257,0,0
19548,38,1024,5933,6,722258,28008,0,0,0,0,722259,0,0
